Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,677,311,5234.4,7684.2,2002.6,2001.7,2005.9,2006.3,591.8,551.6,612.2,617.6,57.0,79.1,79.1,82.5,43.0,81.4,67.2,70.1,1239.7,858.9,380.8,94941.4,65986.7,28954.6,96764.3,67253.7,29510.6
Ukraine,271,89,2824.5,2183.8,1990.1,1995.1,1990.1,1992.8,573.4,588.8,583.5,600.4,54.0,86.4,59.7,68.8,25.0,82.3,31.6,38.0,586.7,473.1,113.5,44946.4,36348.1,8598.3,45809.4,37046.0,8763.4
Russian Federation,227,126,606.4,938.3,1998.3,1998.1,2005.1,2006.2,319.6,359.5,324.0,320.6,46.0,88.0,151.4,150.1,41.0,63.9,58.6,58.7,254.6,154.3,100.4,19405.6,11771.9,7633.7,19778.2,11998.0,7780.2
Bulgaria,124,45,982.8,898.9,1996.0,2003.0,1993.6,1998.1,622.1,634.6,621.9,625.0,58.5,96.9,88.5,84.0,30.0,68.4,38.8,50.0,258.9,197.3,61.5,19862.8,15188.7,4674.1,20244.1,15480.3,4763.8
Romania,106,69,472.7,727.8,2006.6,2006.8,2008.9,2009.7,597.6,598.3,613.4,614.8,68.5,88.6,101.8,107.1,46.0,65.6,69.4,73.0,160.8,106.9,53.8,12206.7,8140.0,4066.7,12441.1,8296.3,4144.8
Greece,14,8,155.1,198.5,2001.9,2003.9,2001.2,2001.4,948.0,953.3,938.5,935.0,81.0,91.9,83.5,85.4,40.5,59.6,55.6,57.1,35.7,29.7,6.0,2738.6,2286.7,451.8,2791.1,2330.6,460.5
Indonesia,4,2,2.0,2.6,1995.5,2000.0,1992.4,1992.0,299.8,287.8,397.7,413.6,43.5,43.5,91.6,93.0,15.5,8.5,25.5,26.0,0.9,0.8,0.1,70.5,60.7,9.8,71.9,61.9,9.9
Venezuela (Bolivarian Republic of),2,2,0.5,0.7,1989.5,1989.5,1989.1,1989.3,105.1,105.1,86.0,91.1,273.0,273.0,216.0,252.5,49.5,49.5,42.5,47.0,0.7,0.6,0.1,51.1,42.0,9.1,52.1,42.8,9.3
Israel,1,1,3.4,5.2,1994.0,1994.0,1994.0,1994.0,1389.0,1389.0,1389.0,1389.0,237.0,237.0,237.0,237.0,83.0,83.0,83.0,83.0,1.0,1.0,0.0,76.0,73.3,2.6,77.4,74.7,2.7
Italy,1,1,16.5,22.5,1998.0,1998.0,1998.0,1998.0,1617.2,1617.2,1617.2,1617.2,152.0,152.0,152.0,152.0,197.0,197.0,197.0,197.0,2.7,2.4,0.4,209.4,182.0,27.4,213.4,185.5,27.9
Morocco,1,1,21.4,22.9,2002.0,2002.0,2002.0,2002.0,2449.1,2449.1,2449.1,2449.1,181.0,181.0,181.0,181.0,191.0,191.0,191.0,191.0,7.8,4.9,2.9,596.5,380.0,216.5,607.9,387.3,220.6
Brazil,1,1,3.7,5.7,2003.0,2003.0,2003.0,2003.0,1033.0,1033.0,1033.0,1033.0,36.0,36.0,36.0,36.0,199.0,199.0,199.0,199.0,2.3,0.3,2.1,177.9,19.7,158.3,181.4,20.1,161.3
Gibraltar,1,1,22.1,34.0,2004.0,2004.0,2004.0,2004.0,2469.6,2469.6,2469.6,2469.6,233.0,233.0,233.0,233.0,129.0,129.0,129.0,129.0,5.4,4.5,1.0,417.2,343.3,73.9,425.2,349.9,75.3
Cyprus,1,1,37.4,60.9,2007.0,2007.0,2007.0,2007.0,1608.9,1608.9,1608.9,1608.9,207.0,207.0,207.0,207.0,51.0,51.0,51.0,51.0,6.1,4.9,1.2,475.4,380.8,94.6,484.6,388.1,96.4
Netherlands,1,1,1.8,1.0,2012.0,2012.0,2012.0,2012.0,4279.7,4279.7,4279.7,4279.7,546.0,546.0,546.0,546.0,507.0,507.0,507.0,507.0,5.5,4.6,0.9,412.9,342.8,70.1,420.9,349.4,71.4
