Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Peru,812,396,17135.9,19831.6,2005.8,2007.8,2007.0,2007.5,731.7,872.5,737.1,744.2,56.0,101.6,88.6,94.6,27.0,72.0,61.1,74.1,2716.5,2054.0,662.6,209662.3,158645.8,51016.5,213687.8,161691.8,51996.0
Panama,376,223,6729.4,9658.7,2001.9,2002.2,2005.1,2005.9,767.6,1323.5,777.1,762.5,64.0,186.5,243.3,241.1,41.0,91.4,90.8,83.7,1730.2,1189.6,540.7,132947.5,91427.6,41519.9,135500.1,93183.0,42317.1
Colombia,304,150,6761.2,7891.6,2007.7,2007.8,2008.1,2008.3,594.6,846.4,619.7,623.3,42.0,90.4,77.6,80.9,20.0,44.8,29.0,31.4,991.9,844.4,147.5,76604.6,65284.0,11320.6,78075.4,66537.5,11538.0
United States of America,303,130,25349.2,42117.4,2006.2,2008.7,2008.7,2008.8,2265.5,2947.4,3061.3,3218.3,217.0,365.2,512.8,549.8,30.0,54.3,60.9,63.7,3405.8,3016.5,389.3,261450.5,232219.1,29231.4,266470.3,236677.7,29792.7
Chile,215,149,13241.7,19946.8,2009.7,2008.7,2010.8,2011.0,1523.3,1964.5,1802.5,1885.7,123.0,180.2,226.5,254.9,44.0,125.4,95.8,102.6,1721.2,1409.3,311.8,133065.4,109040.1,24025.3,135620.2,111133.6,24486.6
Costa Rica,151,54,3842.5,2710.8,2011.0,2008.3,2010.9,2012.2,880.7,957.9,920.4,911.7,55.0,87.6,74.8,69.4,21.0,39.1,32.0,26.4,706.4,633.8,72.6,54339.2,48838.0,5501.2,55382.6,49775.7,5606.9
China,96,89,35700.0,59666.0,2009.7,2009.7,2010.4,2011.0,9323.4,8923.8,9260.0,9278.8,799.5,778.5,819.5,837.2,61.5,74.4,73.2,72.9,2968.2,2897.7,70.4,229821.1,224372.9,5448.2,234233.7,228680.9,5552.8
Mexico,81,66,5239.0,5916.2,2006.4,2006.7,2008.7,2009.6,1981.5,2655.7,2197.1,2245.1,153.0,240.4,221.4,237.0,34.0,88.0,63.8,73.6,594.7,546.8,48.0,45909.6,42233.9,3675.7,46791.0,43044.7,3746.3
Japan,67,63,23452.6,27403.8,2010.7,2010.7,2010.9,2011.1,8428.9,8776.8,8694.4,8821.7,726.0,753.7,745.2,831.7,45.0,72.0,65.4,83.5,1787.3,1757.8,29.5,138292.1,136011.1,2281.0,140947.3,138622.5,2324.7
Russian Federation,57,29,5593.9,6600.7,1997.6,1997.2,2000.2,2000.8,7113.3,7117.9,7191.0,7257.2,500.0,519.2,539.7,558.5,196.0,190.5,175.5,162.3,2146.9,1829.4,317.5,163174.2,139334.1,23840.1,166307.1,142009.3,24297.8
Netherlands,49,18,7649.2,9169.5,2005.1,2003.6,2005.2,2005.4,5663.0,5688.9,5691.2,5690.7,396.0,412.6,396.6,396.6,13.0,28.1,15.7,15.6,1644.9,1632.8,12.1,127075.2,126159.6,915.7,129515.1,128581.8,933.2
Spain,34,20,5073.2,5909.4,2004.4,2002.1,2007.0,2007.2,5213.4,5999.9,5084.0,5210.4,381.0,441.7,394.0,396.3,18.0,132.1,44.6,36.4,955.9,934.6,21.3,73790.1,72158.7,1631.4,75206.9,73544.1,1662.7
"Korea, Republic of",29,28,9729.1,11846.1,2009.8,2009.8,2009.8,2011.9,9047.5,9786.3,9310.2,9180.8,735.0,839.5,706.2,755.8,33.0,53.3,55.5,60.3,809.3,781.9,27.5,62614.1,60487.5,2126.6,63816.3,61648.9,2167.4
Nicaragua,24,16,798.2,929.2,2007.2,2006.5,2008.5,2008.6,1471.5,1177.1,1356.5,1357.3,135.0,108.4,124.6,128.9,26.5,35.2,31.4,32.2,116.1,104.4,11.7,8983.1,8086.3,896.8,9155.6,8241.5,914.1
Denmark,21,13,1579.8,1689.9,1992.6,1992.9,1992.5,1992.4,6205.1,6224.7,6184.1,6188.7,414.0,434.6,438.5,438.2,6.0,8.5,9.0,8.8,588.7,583.4,5.3,44913.0,44514.6,398.4,45775.3,45369.3,406.0
Turkey,19,16,1381.8,1677.9,1993.4,1993.9,1994.6,1995.3,7256.9,7386.3,7422.8,7460.5,570.0,571.2,597.8,610.5,88.0,127.1,171.7,194.9,553.4,499.2,54.2,42257.6,38154.6,4103.0,43068.9,38887.2,4181.7
Guatemala,18,18,548.6,724.7,2007.6,2007.6,2008.4,2008.3,1343.9,1419.3,1420.3,1397.5,110.0,137.4,141.3,140.9,77.5,82.7,74.4,87.0,93.6,75.8,17.9,7231.2,5858.0,1373.2,7370.0,5970.5,1399.6
El Salvador,15,11,416.6,592.2,2002.1,2003.6,2003.4,2005.1,1202.6,3356.4,1504.3,1375.8,152.0,583.5,379.2,285.9,75.0,136.2,78.6,69.5,104.7,83.7,21.0,8017.5,6403.6,1613.9,8171.4,6526.5,1644.9
Gibraltar,14,12,658.2,726.1,1993.0,1992.8,1993.3,1993.3,5251.7,5263.4,5266.2,5264.6,398.0,461.6,458.5,460.4,5.5,9.9,9.7,9.4,294.1,290.6,3.6,22428.7,22160.9,267.8,22859.3,22586.4,272.9
Morocco,14,8,2688.1,3238.1,2008.8,2008.8,2008.8,2008.8,5342.4,5345.7,5358.1,5358.2,410.0,406.9,407.9,407.9,12.5,12.2,12.5,12.5,441.0,435.5,5.5,34160.5,33737.4,423.1,34816.4,34385.1,431.2
United Arab Emirates,12,3,1.9,2.9,1982.2,1983.0,1994.9,1995.6,38.3,75.2,95.4,102.6,17.5,18.2,25.1,25.2,14.5,7.5,4.9,4.2,1.2,0.8,0.3,88.8,63.4,25.4,90.5,64.6,25.9
Tunisia,12,11,635.0,718.2,1992.5,1992.5,1992.3,1992.2,6481.0,6397.9,6404.4,6408.9,519.0,524.8,536.6,532.6,92.5,86.8,84.9,84.0,269.3,246.0,23.2,20520.8,18773.0,1747.8,20914.8,19133.4,1781.3
Libya,9,7,551.7,602.3,1993.7,1994.0,1993.7,1993.7,6376.2,6363.2,6362.5,6365.8,431.0,432.8,439.0,439.3,131.0,200.3,176.0,180.2,251.0,213.0,37.9,19159.7,16311.5,2848.2,19527.5,16624.6,2902.9
Algeria,9,8,473.7,535.8,1992.0,1992.2,1992.1,1992.0,5614.5,5749.5,5746.0,5751.0,390.0,399.5,398.6,398.2,153.0,150.0,149.1,147.9,218.0,183.6,34.3,16620.7,14039.4,2581.3,16939.8,14308.9,2630.9
Honduras,6,6,241.4,297.7,2006.2,2006.2,2007.8,2007.1,1069.5,1191.0,1219.4,1199.9,95.5,141.3,156.3,176.9,46.5,60.5,74.9,80.0,21.6,19.3,2.3,1670.4,1493.4,177.1,1702.5,1522.0,180.5
Bahamas,6,6,522.7,862.5,2010.8,2010.8,2011.5,2011.5,2052.1,2354.5,2222.8,2209.1,269.5,693.7,714.5,713.4,14.0,113.7,134.9,108.3,138.4,117.8,20.6,10717.1,9122.7,1594.5,10922.9,9297.8,1625.1
Brazil,6,6,1418.9,2290.1,2008.3,2008.3,2008.1,2008.6,5678.6,5790.2,5487.5,5539.4,561.0,594.2,532.0,543.8,80.5,107.3,108.2,102.8,127.7,119.8,7.9,9863.5,9248.9,614.5,10052.8,9426.5,626.3
Jamaica,5,5,358.8,187.2,2010.2,2010.2,2010.7,2007.6,1231.4,1217.1,1180.6,1243.7,109.0,144.2,123.2,176.7,33.0,73.0,41.2,97.1,43.5,38.0,5.6,3370.6,2939.7,431.0,3435.3,2996.1,439.2
Uruguay,5,5,570.3,828.7,2008.8,2008.8,2010.1,2010.4,5019.2,5507.3,5090.6,5045.8,529.0,561.6,496.1,484.2,15.0,36.0,34.2,34.4,75.5,74.8,0.7,5802.7,5751.6,51.2,5914.2,5862.0,52.1
Italy,5,4,287.3,325.3,1991.4,1991.8,1991.4,1991.3,6289.4,6420.0,6385.7,6377.1,424.0,446.2,440.6,438.8,23.0,30.2,35.8,37.2,106.0,100.9,5.1,8094.7,7710.8,383.9,8250.1,7858.9,391.2
"Taiwan, Province of China",5,2,188.4,303.6,1999.6,2002.0,2005.9,2005.9,97.7,4738.6,4515.1,4518.0,31.0,428.0,820.3,820.3,16.0,30.2,48.5,48.5,21.0,20.5,0.5,1619.9,1585.3,34.6,1651.0,1615.7,35.3
Argentina,5,5,819.8,1292.4,2010.6,2010.6,2009.8,2009.5,4379.8,4536.0,4462.8,4459.3,424.0,422.2,438.7,455.7,48.0,65.2,73.2,67.6,64.8,60.1,4.7,5015.8,4650.6,365.1,5112.1,4739.9,372.1
Indonesia,4,3,906.9,1770.4,1996.2,1995.7,2006.0,2006.0,153.2,3802.6,9639.8,9948.8,18.0,306.8,883.8,884.2,13.0,76.8,14.1,14.0,73.7,73.0,0.7,5703.3,5650.3,53.0,5812.8,5758.7,54.0
American Samoa,4,3,191.5,250.1,1997.5,1997.3,1998.2,1997.9,16236.0,18054.2,14807.1,13754.5,2039.0,2325.0,2955.8,2620.2,94.0,97.5,100.8,90.5,73.7,72.4,1.2,5555.5,5464.0,91.5,5662.2,5568.9,93.2
Malaysia,3,3,1835.2,3528.7,2007.0,2007.0,2011.5,2011.5,10887.7,7433.7,10765.6,10826.5,1007.0,688.3,1028.7,1028.3,31.0,74.3,109.5,111.0,124.0,120.1,3.8,9601.5,9306.4,295.1,9785.9,9485.1,300.8
Malta,3,3,153.9,182.8,1995.0,1995.0,1995.3,1995.4,6596.4,6882.7,6730.4,6771.8,575.0,575.0,569.9,564.1,9.0,16.7,15.2,16.2,67.0,65.3,1.7,5112.7,4984.6,128.1,5210.9,5080.3,130.6
Curaçao,3,3,112.2,153.8,2011.0,2011.0,2011.4,2010.8,1542.2,1740.2,1650.4,1649.5,315.0,326.3,324.8,328.4,30.0,35.0,34.2,35.3,21.0,19.5,1.5,1624.4,1505.5,118.9,1655.6,1534.4,121.2
Trinidad and Tobago,3,3,151.8,253.6,2010.3,2010.3,2010.4,2010.4,1771.0,1827.5,1830.5,1832.2,240.0,223.7,223.9,223.6,60.0,65.7,63.5,63.0,23.4,19.0,4.4,1811.6,1468.6,343.0,1846.3,1496.8,349.6
Poland,3,3,250.7,251.8,2002.0,2002.0,2004.2,2003.9,6719.9,6764.8,6697.6,6705.2,428.0,429.0,423.1,423.7,49.0,50.3,47.8,48.1,92.5,88.4,4.0,7051.0,6748.5,302.5,7186.3,6878.1,308.3
