Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,982,157,34400.2,39889.8,2007.1,2007.6,2007.4,2007.3,749.2,1074.3,1083.4,1076.1,63.0,86.6,134.6,133.8,23.0,35.0,33.1,32.7,5338.7,4905.3,433.4,412811.3,379393.8,33417.5,420737.3,386678.2,34059.1
Bulk carrier,398,346,22934.1,38842.4,2012.0,2011.9,2011.7,2011.7,1165.6,1942.6,1891.8,1876.0,119.0,201.8,415.0,414.9,22.0,40.6,48.9,47.9,2194.6,2128.1,66.5,169768.0,164633.5,5134.5,173027.5,167794.4,5233.1
Refrigerated bulk,364,118,11144.2,11730.1,1997.3,1995.0,2000.5,1999.9,2302.3,2687.8,2809.4,2787.8,156.5,223.7,355.5,353.7,70.0,146.5,92.5,95.8,5054.7,4086.0,968.7,384729.8,311997.7,72732.0,392116.6,317988.1,74128.5
Chemical tanker,293,142,9392.0,15601.0,2008.2,2009.5,2009.4,2009.4,812.3,1827.7,1530.8,1550.8,85.0,172.6,324.4,328.3,47.0,67.4,86.9,86.0,1918.7,1382.9,535.8,148282.8,106838.2,41444.6,151129.8,108889.5,42240.3
Oil tanker,276,111,25838.8,47223.0,2007.5,2008.1,2008.7,2008.8,940.6,1989.9,2045.4,2075.6,150.0,231.3,423.8,428.1,54.5,68.5,72.4,72.0,3523.9,2498.5,1025.5,272439.6,193038.6,79401.0,277670.5,196745.0,80925.5
Vehicle,158,122,13442.3,4454.8,2007.9,2008.1,2009.4,2008.9,778.5,1396.0,1428.7,1441.0,55.0,97.4,314.7,315.6,7.0,9.6,10.7,10.9,739.5,723.7,15.8,57282.2,56060.8,1221.3,58382.0,57137.2,1244.8
General cargo,151,91,3675.8,5415.7,2006.9,2009.1,2010.2,2010.4,1183.5,1658.2,1636.2,1642.3,112.0,187.7,413.5,421.9,18.0,45.0,30.4,30.0,515.4,491.6,23.8,39628.8,37837.9,1791.0,40389.7,38564.3,1825.4
Cruise,89,25,1088.5,123.4,2000.9,1998.4,1999.6,1998.0,149.6,829.9,773.3,780.4,23.0,65.1,71.1,71.7,9.0,16.2,12.6,12.4,309.5,274.1,35.4,23874.5,21170.3,2704.2,24332.9,21576.8,2756.1
Miscellaneous - fishing,86,41,1152.4,1104.9,1983.0,1983.2,1994.2,1993.7,1817.3,8601.1,8477.5,8297.3,169.0,970.1,3022.3,2903.5,140.5,266.7,297.4,293.3,566.2,527.8,38.5,42513.6,39625.4,2888.2,43329.9,40386.2,2943.7
Liquefied gas tanker,26,8,2835.0,3384.6,2011.7,2012.1,2012.0,2011.8,2496.3,2246.7,2448.5,2446.2,230.5,234.4,299.0,300.3,190.5,158.9,163.0,162.4,439.3,327.3,112.0,33954.6,25278.5,8676.1,34606.6,25763.9,8842.7
Service - other,16,14,399.5,355.7,2004.3,2003.0,1990.3,1991.5,1031.5,1746.0,2757.6,2368.0,125.5,742.8,847.9,820.1,275.0,794.5,151.4,175.5,105.8,82.5,23.3,8046.4,6294.5,1751.9,8200.8,6415.3,1785.5
Service - tug,15,9,8.5,6.0,1974.6,1982.0,1996.7,1997.0,335.6,2464.6,1239.1,1125.4,66.0,1130.5,2932.3,2703.6,73.0,624.3,626.5,613.5,18.3,13.1,5.2,1377.9,985.4,392.4,1404.3,1004.3,400.0
Offshore,4,2,56.3,40.5,1979.0,1979.0,1980.0,1979.9,1280.0,1736.9,2725.1,2534.6,701.5,670.2,894.8,898.5,116.0,111.0,58.1,58.8,18.8,16.7,2.1,1434.6,1276.1,158.5,1462.2,1300.6,161.5
Ferry-RoPax,2,1,16.4,1.4,2007.0,2007.0,2007.0,2007.0,703.6,703.6,703.6,703.6,66.5,66.5,71.7,71.7,6.5,6.5,6.9,6.9,5.5,5.3,0.2,424.0,405.0,18.9,432.1,412.8,19.3
Ferry-pax only,1,1,9.1,3.0,1973.0,1973.0,1973.0,1973.0,724.1,724.1,724.1,724.1,89.0,89.0,89.0,89.0,288.0,288.0,288.0,288.0,2.4,1.0,1.3,180.4,79.6,100.8,183.9,81.1,102.8
