Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Fawley,378,164,2173.6,3344.9,2004.3,2006.1,2005.3,2005.7,190.7,463.6,540.5,528.7,59.5,135.9,247.8,210.6,26.0,49.5,52.5,53.9,875.6,560.6,315.0,66238.7,42164.7,24074.0,67510.5,42974.3,24536.2
Erith,363,182,272.3,387.1,1998.1,2001.0,2001.2,2001.4,134.0,298.6,294.2,297.8,24.0,45.3,62.2,64.5,20.0,23.9,28.1,29.6,103.8,78.6,25.3,7827.8,5917.4,1910.4,7978.1,6031.0,1947.1
Greenock,357,78,1241.0,530.9,1999.6,1999.2,2002.3,2000.3,193.1,307.2,254.4,204.2,19.0,77.0,36.4,29.5,15.0,56.0,17.6,27.6,369.0,283.5,85.5,28171.0,21676.3,6494.7,28711.9,22092.5,6619.4
Oban,344,68,551.5,104.2,1991.5,1993.9,1993.1,1994.4,239.7,349.8,665.9,444.3,24.5,64.8,118.4,142.0,21.0,27.4,82.7,65.4,351.3,196.3,155.0,26397.4,14754.6,11642.8,26904.2,15037.9,11866.3
Shoreham,339,92,117.4,163.9,1994.0,1997.4,1995.1,1994.9,98.4,302.2,140.3,136.4,16.0,50.9,38.6,34.8,20.0,54.0,52.2,47.0,84.3,54.6,29.7,6331.7,4100.7,2231.1,6453.3,4179.4,2273.9
Withernsea,338,158,1385.1,1917.8,1996.7,2002.4,2005.2,2005.5,234.7,546.7,372.2,321.3,31.5,148.3,379.2,244.1,19.0,53.0,105.8,103.6,790.3,373.9,416.4,59254.3,27991.2,31263.1,60392.0,28528.7,31863.3
Hull,331,155,355.8,403.3,2001.8,2001.9,2000.5,2002.1,254.7,478.9,339.6,346.5,33.0,207.7,216.9,153.0,24.0,80.4,74.4,76.5,268.3,198.3,70.0,20157.5,14901.3,5256.2,20544.5,15187.5,5357.1
Silvertown,320,50,190.0,288.5,1992.3,1997.9,1995.6,1995.2,123.5,249.0,163.7,161.9,19.0,88.2,37.7,32.4,6.0,58.1,31.4,30.4,92.6,68.1,24.6,6971.8,5122.4,1849.3,7105.6,5220.8,1884.8
Itchen,319,97,368.3,213.7,1997.3,2002.9,2004.4,2000.1,104.1,236.8,138.6,133.3,18.0,51.2,36.7,38.4,14.0,45.2,24.0,28.4,131.9,92.4,39.5,9952.2,6967.0,2985.1,10143.3,7100.8,3042.5
Tees,300,178,1350.1,2182.1,2004.1,2005.4,2008.6,2008.9,235.6,446.8,343.2,338.9,39.0,90.9,157.8,150.1,26.0,97.8,66.8,58.1,477.3,304.2,173.1,35889.5,22882.1,13007.3,36578.5,23321.5,13257.1
Gravesend,297,64,196.5,236.1,2002.3,1999.0,1998.4,2001.8,109.5,258.0,253.3,240.9,29.0,112.6,64.8,50.9,18.0,34.9,21.2,22.4,116.0,87.7,28.3,8711.8,6583.9,2127.9,8879.1,6710.4,2168.7
Buchan,293,102,798.8,849.3,2007.8,2007.8,2009.3,2009.3,239.8,738.7,543.8,515.8,49.0,269.1,717.6,741.4,21.0,31.9,35.0,32.8,428.5,387.3,41.1,32035.0,28956.3,3078.7,32650.0,29512.3,3137.8
Warrenpoint,285,58,902.0,412.6,2006.9,2004.9,2009.8,2007.9,167.9,308.8,296.1,311.1,12.0,43.0,40.4,49.7,13.0,41.1,26.5,34.1,230.8,149.2,81.7,17797.5,11505.6,6291.9,18139.3,11726.6,6412.7
Etrick Field,278,118,995.7,1150.7,2005.9,2006.8,2007.9,2006.7,273.5,643.6,715.7,721.0,53.5,201.0,940.2,859.4,17.5,40.0,37.0,32.1,422.9,385.6,37.3,31753.5,28952.2,2801.3,32363.1,29508.0,2855.1
Lowestoft,270,89,394.3,590.2,1993.5,1996.7,2001.2,2004.3,214.3,640.6,333.4,306.9,33.0,200.2,464.9,337.3,19.0,121.9,94.6,65.0,240.5,177.0,63.6,18063.7,13290.7,4773.1,18410.6,13545.9,4864.7
Kyle Of Lochalsh,267,52,54.1,38.9,2000.6,1998.4,1992.9,1996.8,169.8,266.9,268.0,227.2,30.0,44.7,77.7,84.0,33.0,42.9,64.0,60.7,142.7,78.4,64.3,10715.1,5884.1,4831.0,10920.9,5997.1,4923.8
Caister On Sea,267,51,284.7,361.7,1993.1,2000.9,2002.5,2002.7,119.7,383.6,203.4,176.2,13.0,73.1,87.7,67.2,1.0,43.4,79.6,90.2,88.3,74.3,14.0,6584.2,5562.8,1021.4,6710.6,5669.6,1041.0
Plymouth,264,127,1127.9,473.6,2001.2,1999.8,2003.7,2003.7,295.1,502.4,534.3,281.7,38.0,155.4,60.0,51.3,23.0,38.8,11.7,29.8,350.4,304.8,45.6,26625.4,23203.2,3422.2,27136.6,23648.7,3487.9
Grimsby,258,97,648.0,567.6,1999.9,2000.1,2002.4,2004.9,263.7,555.6,328.2,378.8,77.0,280.1,145.4,177.5,21.5,78.3,34.6,35.4,241.0,185.4,55.5,18095.5,13925.4,4170.2,18443.0,14192.7,4250.2
Milford Haven,254,61,625.9,630.5,2006.5,2007.0,2005.1,2010.5,121.8,224.2,306.4,278.4,29.0,84.0,59.0,88.8,37.0,60.3,69.0,72.7,272.3,102.6,169.7,20760.4,7792.7,12967.7,21159.0,7942.3,13216.7
Scrabster,249,87,347.0,288.9,1994.3,1996.6,2005.2,2006.5,416.0,544.3,549.7,582.4,66.0,106.0,297.6,298.8,12.0,30.5,25.0,23.1,212.6,176.3,36.3,15979.0,13250.4,2728.6,16285.8,13504.8,2781.0
Eastham,246,123,261.3,361.3,2001.6,2003.1,2005.9,2006.0,148.1,604.7,281.3,279.1,49.5,117.4,185.4,97.7,17.0,31.6,48.1,40.1,191.1,133.4,57.6,14412.5,10082.6,4330.0,14689.2,10276.1,4413.1
Portbury,245,146,1450.6,974.9,2004.5,2005.3,2005.1,2004.5,117.6,324.8,187.4,195.0,23.0,82.8,45.8,44.5,21.0,28.7,23.4,30.0,236.3,166.8,69.5,18101.4,12743.6,5357.8,18449.0,12988.3,5460.7
Portsmouth,240,57,774.1,177.5,2000.9,1996.6,2002.8,2002.2,135.9,413.1,534.4,223.6,34.0,73.7,61.1,70.1,26.0,88.6,30.9,74.3,334.0,243.5,90.5,25274.6,18482.7,6791.9,25759.9,18837.6,6922.3
Newport,231,148,212.0,309.6,1999.1,2001.5,2001.7,2001.9,285.1,335.9,329.0,331.4,39.0,54.7,81.2,80.3,35.0,55.8,63.9,64.1,83.8,61.8,22.0,6329.8,4673.3,1656.5,6451.4,4763.1,1688.3
White Hill Point,222,84,822.6,587.5,2003.5,2003.2,2004.2,2007.9,193.8,314.5,315.8,327.4,28.0,91.4,48.9,52.5,18.5,48.6,45.8,86.2,227.6,184.0,43.7,17113.5,13834.9,3278.6,17442.0,14100.5,3341.5
Howdon,221,67,892.0,488.6,2003.5,2005.3,2008.7,2008.1,132.8,270.8,277.8,289.9,24.0,56.0,60.3,75.3,30.0,44.9,43.2,69.9,142.9,91.3,51.6,10741.7,6867.3,3874.3,10947.9,6999.2,3948.7
Goole,208,134,89.0,128.6,1997.0,1997.4,1997.1,1997.1,120.3,210.1,205.4,204.9,12.0,47.2,49.5,49.6,35.0,43.1,41.3,41.0,45.3,29.4,15.9,3398.9,2205.6,1193.2,3464.1,2248.0,1216.2
Saint Leonards-On-Sea,207,29,131.5,207.9,1992.4,1994.8,1996.4,1996.3,122.3,404.0,154.0,151.4,14.0,64.7,30.0,26.3,1.0,7.7,2.1,2.0,47.4,46.1,1.3,3561.9,3462.6,99.2,3630.2,3529.1,101.1
Cliffe,204,58,199.4,305.7,1997.8,2002.9,2003.8,2003.6,123.1,270.5,228.7,227.6,16.0,32.1,23.1,22.2,5.0,19.8,21.1,21.1,63.6,40.8,22.8,4776.0,3062.5,1713.4,4867.7,3121.3,1746.3
Stornoway Harbor,204,46,692.0,205.6,2004.9,1998.5,2008.1,2005.7,266.0,355.5,751.1,485.8,27.0,36.3,52.6,52.3,28.0,29.5,48.1,39.1,238.9,139.8,99.1,18297.9,10708.3,7589.6,18649.2,10913.9,7735.3
Neyland,203,28,309.6,73.8,2005.4,2002.4,1997.5,1998.6,83.3,165.4,398.0,264.4,37.0,44.1,125.7,131.4,34.0,99.7,7.6,24.8,132.6,108.0,24.6,10059.4,8208.9,1850.5,10252.6,8366.5,1886.1
Flushing,202,152,989.3,1479.3,2002.1,2001.8,2007.1,2008.3,214.7,441.6,277.3,277.9,37.0,139.5,159.2,151.2,21.0,91.2,64.7,61.2,460.5,303.7,156.9,34620.7,22843.1,11777.6,35285.5,23281.7,12003.7
Fraserburgh,193,88,198.8,217.6,1993.9,1999.6,2003.7,2003.5,282.4,938.7,641.2,719.1,77.0,279.5,657.7,500.0,88.0,170.5,205.8,118.6,240.6,152.9,87.8,18070.1,11480.1,6590.0,18417.0,11700.5,6716.5
Campbeltown,191,71,119.2,99.7,1996.0,1996.4,1995.7,2001.2,170.2,384.9,366.4,307.6,34.0,184.9,242.1,125.6,20.0,33.9,38.5,41.6,96.8,76.8,19.9,7298.9,5789.9,1509.0,7439.0,5901.1,1537.9
Montrose,188,84,613.5,443.2,2006.7,2004.3,2010.1,2009.9,307.2,498.9,682.9,627.0,33.5,82.6,193.0,178.0,71.0,113.5,245.6,237.6,243.9,156.9,87.0,18311.0,11780.9,6530.0,18662.5,12007.1,6655.4
Cowes,186,56,233.4,91.7,1998.7,1998.2,1997.1,1998.2,244.9,917.1,478.4,238.3,24.0,134.3,284.5,104.5,21.0,63.2,311.1,144.7,129.6,64.5,65.2,9733.1,4840.1,4893.0,9920.0,4933.0,4987.0
Stanlow,177,86,262.9,373.2,2005.2,2005.8,2006.2,2006.1,161.9,216.5,230.7,226.8,31.0,46.3,60.5,60.1,34.0,40.3,43.4,44.0,197.0,94.6,102.5,14871.4,7176.8,7694.5,15156.9,7314.6,7842.3
Sheerness,172,81,712.3,418.7,2005.6,2004.5,2007.1,2006.8,153.0,411.6,400.5,413.8,41.0,179.3,63.2,71.1,28.0,40.2,29.1,57.7,116.2,90.7,25.6,8770.0,6850.9,1919.1,8938.4,6982.4,1956.0
Catterline,167,84,816.3,973.9,2008.1,2006.4,2008.4,2007.6,438.6,1112.4,990.6,1023.5,79.0,370.9,900.1,837.4,20.0,37.0,36.5,32.4,426.6,384.5,42.1,32028.4,28870.3,3158.1,32643.4,29424.6,3218.7
Cardiff,165,53,116.1,151.1,1996.2,1999.5,1999.4,2000.6,112.1,288.4,162.0,162.2,18.0,44.1,46.7,48.0,20.0,45.1,32.1,34.1,68.4,41.6,26.8,5170.6,3153.1,2017.4,5269.8,3213.7,2056.2
Staxigoe,165,74,215.5,159.7,2000.0,2000.2,2007.8,2006.7,123.5,691.2,203.9,168.2,24.0,98.7,179.0,194.9,16.0,32.3,63.4,53.9,139.9,113.6,26.3,10495.4,8522.0,1973.4,10696.9,8685.6,2011.3
Ipswich,162,113,163.0,246.1,2000.2,2000.9,2003.2,2003.4,235.0,453.0,345.8,343.8,32.5,92.0,71.2,66.8,38.5,52.5,52.1,51.8,64.6,53.7,10.9,4861.0,4040.2,820.9,4954.4,4117.8,836.6
Harwich,159,67,408.7,629.4,2004.5,2003.2,2008.7,2009.4,172.2,493.5,732.9,1008.4,39.0,166.1,116.5,64.0,41.0,61.6,227.1,243.6,135.9,87.9,48.0,10221.9,6600.2,3621.7,10418.2,6726.9,3691.3
Portland Uk,154,84,714.7,963.2,2005.4,2005.0,2006.9,2008.0,95.7,343.7,311.5,344.9,14.5,80.6,109.7,112.2,11.0,32.1,29.3,36.0,179.8,117.7,62.1,13570.1,8905.3,4664.8,13830.7,9076.3,4754.3
Blyth,148,88,157.1,137.1,2002.6,2002.5,2006.5,2004.8,148.7,254.8,284.0,246.7,23.0,77.9,207.0,172.4,19.0,53.2,221.1,159.5,101.3,73.6,27.6,7601.7,5527.0,2074.7,7747.7,5633.1,2114.6
Rosehearty,145,100,608.1,597.1,2005.1,2004.2,2008.2,2005.5,340.5,666.6,596.2,550.6,44.0,154.2,324.7,358.6,14.0,30.2,33.1,27.9,188.4,158.1,30.3,14163.8,11888.8,2275.0,14435.8,12117.1,2318.7
Liverpool Bay Terminal,143,57,141.2,211.4,2003.9,2003.2,2004.1,2003.8,151.9,273.7,264.6,278.0,21.0,65.7,65.4,59.1,8.0,39.4,30.4,29.5,60.9,45.2,15.6,4590.3,3414.4,1175.9,4678.4,3479.9,1198.5
Baltasound,140,63,182.0,193.8,1989.4,1995.4,2005.4,2006.4,451.8,1014.4,803.9,833.1,72.0,224.3,2524.2,3117.7,15.0,32.5,63.4,71.4,153.5,141.0,12.5,11525.5,10588.8,936.8,11746.8,10792.1,954.7
Castletown,140,72,430.8,262.3,2001.4,2001.8,1999.8,2002.2,124.2,288.5,446.0,342.3,20.0,142.3,241.4,180.8,11.0,54.7,104.3,128.2,185.7,150.8,34.9,14139.6,11504.7,2634.8,14411.1,11725.6,2685.4
Glasgow,140,71,92.1,133.1,2003.0,2004.6,2003.7,2005.1,120.3,197.5,167.1,158.4,18.5,37.1,45.5,39.4,30.5,45.8,57.2,60.2,41.3,29.5,11.8,3139.2,2246.6,892.6,3199.5,2289.8,909.7
Kilroot,139,57,58.0,82.6,1995.9,2001.2,2000.8,2001.2,109.3,134.3,162.8,161.8,18.0,25.5,33.5,33.0,7.0,10.2,11.0,11.1,20.4,17.4,3.0,1547.8,1322.3,225.5,1577.5,1347.7,229.8
"Scalpay, Outer Hebridies",139,24,60.8,33.4,2005.5,2003.5,2002.2,2004.0,105.1,330.3,338.1,196.1,15.0,43.8,59.1,57.0,12.0,27.6,33.6,23.2,50.2,30.2,20.0,3768.3,2266.7,1501.5,3840.6,2310.3,1530.4
Invergordon,137,79,560.7,149.1,2003.7,2004.1,2004.9,2005.9,193.5,298.1,243.1,243.1,28.0,81.1,92.2,185.8,26.0,63.9,31.2,45.0,171.7,134.5,37.2,12917.6,10122.7,2794.9,13165.6,10317.1,2848.5
Glensanda,134,39,961.8,1614.3,1988.6,1997.0,1990.3,1990.3,263.1,313.3,573.8,588.0,33.0,85.4,66.2,66.4,14.0,16.3,23.5,23.6,116.5,107.5,9.0,8871.8,8183.5,688.2,9042.1,8340.7,701.5
Hartlepool,133,91,206.8,303.8,2002.4,2002.5,2007.3,2008.1,209.1,373.1,391.6,414.8,32.0,70.0,116.5,109.9,31.0,58.6,80.0,65.7,91.4,55.9,35.5,6871.0,4204.2,2666.8,7002.9,4284.9,2718.0
Runcorn,132,92,54.7,79.1,2000.2,2001.5,2001.7,2001.6,47.3,125.8,138.5,136.3,8.0,19.7,43.0,43.0,29.5,41.6,29.9,29.7,36.3,20.8,15.4,2741.9,1581.1,1160.8,2794.5,1611.5,1183.1
Felixstowe,132,78,394.7,464.8,2003.7,2004.5,2008.8,2008.6,173.9,260.2,126.4,131.6,27.0,130.3,47.8,46.1,27.0,78.3,39.8,36.9,113.4,73.6,39.8,8518.1,5529.0,2989.1,8681.7,5635.2,3046.5
Barrow-In-Furness,131,58,569.8,248.4,2007.7,2005.6,2005.5,2004.7,352.5,1054.5,721.3,555.3,39.0,140.8,112.4,110.4,28.0,193.8,89.5,132.4,205.4,148.7,56.7,15684.1,11382.5,4301.7,15985.3,11601.0,4384.3
"Maryfield, Bressay",131,86,1202.5,1556.4,1999.9,1999.7,2003.0,2003.3,501.5,1066.4,691.6,794.1,54.0,257.6,470.2,417.4,11.0,33.8,88.8,112.1,413.6,320.9,92.6,31077.5,24120.4,6957.1,31674.2,24583.5,7090.7
Leith,130,78,252.8,119.4,1997.4,2001.7,2007.0,2004.6,160.3,441.8,446.6,421.1,51.0,156.1,240.4,451.7,69.5,154.6,133.3,192.4,139.2,92.2,47.0,10479.3,6950.7,3528.7,10680.5,7084.1,3596.4
Craignure,127,50,209.7,54.7,1985.7,1990.8,1989.4,1990.8,253.9,466.1,970.2,393.0,24.0,55.9,1040.8,409.0,10.0,16.2,8.4,18.8,87.3,72.1,15.2,6553.8,5414.6,1139.2,6679.6,5518.6,1161.1
Kirkwall,124,32,58.2,22.6,1993.5,1989.6,1990.4,1991.6,218.0,485.7,505.7,472.6,40.0,128.1,431.6,424.3,35.0,49.5,64.2,61.5,99.1,71.1,28.1,7444.0,5336.8,2107.1,7586.9,5439.3,2147.6
Upnor,124,39,104.6,161.0,1996.1,2005.4,2001.4,2001.8,114.9,622.1,268.2,267.5,21.0,91.5,75.1,69.9,9.5,62.6,41.2,42.3,44.2,35.9,8.4,3335.1,2707.5,627.6,3399.1,2759.4,639.7
Londonderry,123,90,276.3,416.8,2003.8,2004.4,2006.9,2007.1,267.0,366.2,321.5,315.9,37.0,51.0,65.8,66.1,32.0,42.6,51.2,48.9,83.9,58.4,25.4,6389.4,4455.7,1933.7,6512.1,4541.3,1970.8
Poole,121,43,54.4,67.9,1997.8,1996.2,1995.6,1998.8,99.3,379.6,170.9,163.3,23.0,94.8,59.8,57.9,14.0,65.8,53.1,60.1,50.1,36.9,13.3,3767.4,2772.1,995.4,3839.8,2825.3,1014.5
Stromness,121,32,44.2,20.5,1995.8,1994.6,1995.4,1994.9,183.4,395.6,353.3,369.6,34.0,150.8,316.0,379.8,34.0,75.6,44.2,56.2,91.2,69.5,21.8,6848.3,5215.1,1633.3,6979.8,5315.2,1664.6
Larne,120,17,675.5,142.1,2001.3,1999.3,2001.0,2001.0,172.0,305.5,547.4,353.2,20.5,76.1,121.5,94.5,13.0,29.1,38.8,39.2,252.4,162.6,89.7,19345.8,12466.9,6878.9,19717.2,12706.2,7011.0
Dundee,120,68,328.3,218.1,2002.4,2002.0,2001.5,2004.1,233.8,570.0,398.2,503.4,49.5,98.8,111.6,123.5,32.0,76.0,210.5,270.0,164.8,87.3,77.5,12392.1,6572.8,5819.3,12630.0,6699.0,5931.0
Oulton Broad,119,22,73.1,101.9,1991.8,1999.4,1995.2,1994.8,119.6,535.7,167.2,153.3,13.0,180.1,153.0,97.5,2.0,6.7,3.8,2.9,43.9,39.4,4.5,3298.3,2958.1,340.3,3361.7,3014.9,346.8
Scapa Bay,117,56,1081.3,1895.8,2001.6,2005.6,2007.4,2007.6,385.4,529.7,467.1,473.7,43.0,136.4,128.5,123.6,35.0,55.7,104.2,107.0,468.7,177.8,290.9,35246.1,13403.9,21842.2,35922.8,13661.3,22261.6
Nigg,114,70,280.5,281.0,2008.0,2006.8,2008.0,2007.7,228.2,551.4,333.0,431.9,42.0,163.6,1042.4,1304.0,33.5,85.7,120.6,121.7,158.7,113.1,45.6,11915.4,8496.5,3418.9,12144.2,8659.6,3484.5
Gunness,114,96,84.9,123.0,1999.6,1999.0,2000.2,2000.2,213.9,336.1,348.5,353.8,9.0,25.2,54.8,55.0,48.0,68.3,82.0,82.2,29.1,13.4,15.7,2185.1,1004.0,1181.1,2227.0,1023.3,1203.7
Holyhead,114,50,116.6,68.2,2001.5,2001.1,2000.1,2000.1,118.4,247.3,220.5,178.2,14.0,88.2,68.7,122.5,15.0,20.6,20.1,24.5,61.4,41.6,19.8,4651.3,3150.5,1500.8,4740.6,3211.0,1529.6
Chatham,113,53,60.3,84.3,1996.2,1997.6,1998.4,1999.7,105.0,241.7,250.8,247.5,23.0,53.8,197.8,189.9,36.0,77.7,86.4,78.4,58.1,29.6,28.5,4364.4,2225.4,2139.0,4448.2,2268.2,2180.1
Thamesport,112,47,672.5,1101.9,1999.4,2001.6,1995.0,1994.3,289.1,202.7,405.6,418.8,21.0,49.0,61.3,63.0,17.5,36.5,42.8,44.2,130.6,92.2,38.4,9831.0,6947.7,2883.2,10019.7,7081.1,2938.6
Swansea,109,54,110.4,120.9,1994.3,1997.3,1999.5,2001.8,325.6,458.9,381.6,355.7,32.0,66.6,103.5,79.6,36.0,104.5,129.1,106.7,76.6,40.3,36.4,5771.6,3036.1,2735.4,5882.4,3094.4,2787.9
Port Ellen,108,18,429.3,89.7,1983.4,1983.9,2005.5,2001.4,381.9,434.7,1533.4,653.9,38.0,42.2,323.0,238.2,24.0,30.0,63.8,66.8,236.0,183.0,53.0,18060.8,14022.6,4038.2,18407.6,14291.8,4115.7
Lochboisdale,107,24,92.0,20.4,1996.1,1996.0,1990.8,1991.9,163.8,440.5,674.1,267.7,16.0,57.1,211.7,145.4,17.0,37.0,23.5,26.1,68.2,53.9,14.3,5120.4,4044.6,1075.9,5218.8,4122.2,1096.5
Dulas Bay,107,96,509.9,822.3,2003.9,2003.8,2006.8,2006.7,180.7,277.5,275.8,273.3,19.0,30.4,63.5,57.7,24.0,45.4,76.4,70.8,169.9,59.3,110.7,13038.4,4526.4,8512.0,13288.8,4613.3,8675.4
New Holland,107,81,79.0,102.1,2001.6,2001.7,2000.4,2002.1,182.5,411.7,256.3,234.9,28.0,98.1,174.2,102.7,35.0,229.8,312.2,199.6,77.2,34.8,42.3,5793.3,2616.8,3176.6,5904.6,2667.0,3237.6
Newhaven/Edinburgh,103,56,389.2,110.6,1996.2,2000.5,2005.2,1996.8,203.6,307.8,283.3,369.3,32.0,89.8,57.0,122.8,23.0,43.8,23.2,41.8,129.4,97.2,32.2,9720.6,7301.2,2419.4,9907.2,7441.3,2465.9
Grutness,103,44,569.4,618.4,1999.4,1999.4,2000.8,2002.2,331.2,478.3,547.5,624.1,22.0,91.7,80.2,85.1,7.0,17.2,17.6,21.4,126.3,94.8,31.5,9493.0,7126.4,2366.6,9675.2,7263.2,2412.1
Inverness,101,27,92.2,136.3,2000.6,2002.7,2001.0,2001.8,383.0,368.5,394.2,375.4,48.0,47.9,45.9,47.8,12.0,41.2,66.0,22.6,59.5,34.0,25.5,4464.6,2550.8,1913.9,4550.3,2599.7,1950.6
