Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Netherlands,13986,2624,73178.5,74843.0,2002.8,2004.5,2006.0,2006.8,207.3,456.0,271.8,340.2,21.0,87.0,98.7,123.1,12.0,54.7,129.3,65.4,17094.2,12596.1,4498.0,1284888.7,946302.3,338586.3,1309558.5,964471.3,345087.2
Belgium,6832,1529,43186.9,32302.0,2003.0,2005.6,2007.3,2007.6,209.6,364.1,251.6,273.3,21.0,53.9,43.8,53.8,11.0,37.0,31.9,39.9,7836.9,6088.5,1748.4,589036.2,456986.0,132050.2,600345.7,465760.2,134585.6
France,5069,1312,44005.0,26368.3,2002.0,2004.6,2003.7,2007.0,173.6,551.4,371.2,392.0,16.0,80.3,1204.7,507.6,11.0,42.6,28.8,42.7,8975.8,7199.4,1776.4,674402.4,540511.4,133891.0,687351.0,550889.2,136461.8
Ireland,4717,985,23880.1,11594.9,2002.2,2003.3,2002.4,2005.3,131.4,473.3,367.7,331.8,13.0,79.5,1138.7,548.0,10.0,44.2,66.6,50.8,5900.8,4722.6,1178.2,451859.6,362155.7,89703.9,460535.3,369109.1,91426.2
Germany,3599,1250,45624.3,34936.2,2003.3,2004.3,2008.2,2007.5,415.0,582.1,460.4,476.1,40.0,79.6,55.1,70.4,19.0,36.9,28.8,36.6,6542.9,5506.9,1036.1,491813.8,413599.6,78214.2,501256.6,421540.7,79715.9
Spain,3027,1467,101347.4,99655.0,2004.8,2005.6,2008.7,2009.3,1165.1,1369.7,1321.3,1417.2,99.0,141.3,116.2,131.8,23.0,54.8,40.2,55.9,12543.9,11577.8,966.1,961985.9,888607.4,73378.5,980456.1,905668.7,74787.4
Norway,2577,1025,25643.6,27156.3,2003.5,2003.9,2006.3,2007.1,565.0,813.4,728.5,784.7,61.0,144.4,126.0,141.8,22.0,74.4,58.7,68.0,5939.3,4595.3,1344.0,445802.0,344314.8,101487.2,454361.4,350925.6,103435.8
Denmark,1605,632,10587.2,10856.8,2004.3,2002.2,2006.7,2007.0,473.3,723.7,595.6,648.4,45.0,123.0,121.6,134.5,17.0,65.6,52.3,60.1,2838.6,2266.2,572.4,212280.4,169303.1,42977.3,216356.2,172553.7,43802.4
Sweden,1565,531,14256.6,13768.9,2002.9,2004.9,2004.8,2005.8,696.3,844.6,698.8,774.1,73.0,94.4,77.8,96.4,23.0,43.1,31.4,43.4,3141.1,2697.5,443.6,235789.3,202332.7,33456.6,240316.4,206217.5,34099.0
Portugal,1037,459,23437.2,16907.5,2003.9,2004.4,2004.0,2005.5,1002.8,1076.3,1043.4,1064.5,84.0,118.7,86.5,105.0,19.0,48.4,23.2,32.8,4051.3,3736.2,315.1,310766.6,286791.5,23975.2,316733.4,292297.9,24435.5
United States of America,737,514,147494.4,201458.8,2010.0,2010.2,2009.6,2009.9,4479.2,4416.7,4306.6,4423.5,366.0,398.5,366.9,395.8,32.0,57.1,42.3,48.3,16382.3,15750.2,632.2,1241758.4,1193305.6,48452.8,1265600.2,1216217.1,49383.1
Poland,648,215,5654.5,5937.2,2001.6,2000.6,2005.9,2005.8,906.0,1019.4,1003.5,1014.2,73.0,113.4,82.7,87.1,18.0,35.0,23.9,26.8,1357.4,1226.9,130.5,101538.0,91731.4,9806.7,103487.6,93492.6,9995.0
Russian Federation,594,378,22782.7,31836.9,2005.6,2005.5,2010.8,2009.9,1537.5,1635.0,1730.1,1690.1,155.0,175.1,181.7,182.1,39.5,55.2,49.5,57.0,3251.2,2904.1,347.1,236005.7,209708.7,26297.1,240537.0,213735.1,26802.0
Guernsey,526,39,1549.4,400.4,1998.3,1997.2,2000.8,1998.7,148.8,242.0,178.2,161.2,14.0,27.9,70.5,38.4,2.0,12.0,16.8,10.4,544.5,466.7,77.8,40948.3,35048.3,5900.0,41734.5,35721.2,6013.2
Latvia,504,245,3217.7,5008.6,1999.6,2001.8,2005.6,2006.1,1050.6,1161.5,1275.6,1287.2,125.0,134.7,158.8,160.6,48.0,57.1,82.9,84.8,765.2,661.7,103.5,57526.3,49713.3,7813.0,58630.8,50667.8,7963.0
Finland,458,189,6404.2,6146.6,2003.4,2003.4,2007.2,2006.8,1248.6,1311.5,1309.8,1350.6,112.5,130.8,104.0,118.3,23.0,42.7,30.9,40.4,1578.1,1464.0,114.1,118278.9,109672.3,8606.5,120549.8,111778.0,8771.8
Jersey,426,22,398.5,234.2,1999.9,1996.3,1999.0,2000.5,126.9,424.2,148.3,145.6,14.0,56.8,26.9,25.4,12.0,22.6,14.2,18.1,162.1,129.2,32.9,12183.1,9705.1,2478.0,12417.1,9891.5,2525.6
Canada,289,185,40255.1,50760.5,2008.9,2008.9,2010.1,2009.8,2887.8,3274.9,2997.8,3157.5,248.0,337.4,340.3,407.5,25.0,72.3,44.4,54.4,3870.2,3672.6,197.6,296846.6,281698.0,15148.6,302546.1,287106.6,15439.4
Lithuania,279,162,2282.0,3338.7,2002.5,2002.1,2005.3,2005.7,1056.4,1091.9,1146.3,1152.1,94.0,125.4,105.5,109.8,21.0,52.2,30.0,31.7,647.0,580.2,66.8,48587.6,43572.1,5015.6,49520.5,44408.6,5111.9
Morocco,271,167,20279.0,21424.3,2009.7,2009.2,2011.7,2011.6,1331.9,1382.4,1306.4,1309.0,97.0,132.7,100.4,102.8,22.0,37.8,31.5,32.2,1948.4,1828.2,120.2,149750.4,140603.6,9146.8,152625.6,143303.2,9322.4
Gibraltar,250,198,12621.6,12944.6,2006.2,2006.8,2007.8,2008.6,1341.1,1511.6,1395.6,1573.2,133.0,161.9,157.1,216.9,38.0,70.2,63.4,99.0,2048.9,1830.4,218.5,157259.5,140580.5,16678.9,160278.9,143279.7,16999.2
Italy,243,162,24805.7,23019.0,2008.3,2008.0,2009.7,2009.9,2229.7,2359.2,2234.6,2284.7,150.0,199.2,149.6,156.8,20.0,31.8,22.3,26.2,2708.2,2622.0,86.3,208627.7,202074.0,6553.7,212633.3,205953.8,6679.5
Turkey,238,181,20143.8,20554.9,2005.9,2006.1,2007.1,2006.4,3184.5,3210.0,3173.4,3216.6,300.0,314.7,225.5,241.3,38.0,75.5,45.3,59.0,2504.3,2382.3,122.0,192714.0,183537.5,9176.4,196414.1,187061.4,9352.6
Estonia,209,160,2252.0,3321.1,2002.1,2002.6,2005.4,2006.0,1323.2,1351.7,1410.2,1431.8,133.0,138.8,138.8,140.3,44.0,49.3,68.8,65.0,512.4,450.8,61.6,38512.6,33865.5,4647.1,39252.1,34515.7,4736.3
