Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Lerwick,461,133,805.2,421.6,1999.4,2000.5,2001.7,2003.1,234.9,735.1,339.7,341.5,25.0,213.7,210.2,243.3,11.0,91.3,106.2,126.7,481.4,322.6,158.7,36152.5,24233.2,11919.3,36846.6,24698.5,12148.1
Orford,455,300,1642.0,2086.8,2008.6,2008.2,2010.4,2010.1,63.4,94.0,78.4,81.8,7.0,14.1,14.6,15.1,24.0,35.3,30.1,31.8,451.8,168.3,283.5,34092.0,12635.3,21456.7,34746.6,12877.9,21868.7
Dagenham,421,89,292.5,451.0,1993.0,2002.1,2000.5,2000.7,126.3,229.4,182.6,182.7,15.0,36.1,44.2,44.1,3.0,28.2,17.9,17.6,126.8,101.4,25.4,9540.1,7624.9,1915.2,9723.3,7771.3,1951.9
Steynton,408,120,1840.1,2797.5,2006.1,2005.9,2008.7,2008.7,203.1,378.1,331.3,342.0,22.0,60.4,93.3,94.7,24.0,45.3,43.6,45.9,539.6,291.8,247.8,40935.8,22280.5,18655.3,41721.8,22708.3,19013.5
Avonmouth,404,111,373.8,469.4,2000.5,2003.4,2000.6,2003.3,207.6,325.7,243.9,235.3,29.0,75.6,61.6,52.7,18.0,55.3,41.9,40.4,263.4,182.2,81.1,19914.5,13793.1,6121.3,20296.8,14058.0,6238.9
Hatston,398,60,2006.7,416.7,1999.4,1997.4,2001.6,1999.5,136.7,258.4,320.3,257.8,12.0,28.8,42.4,44.4,9.0,13.8,19.6,25.0,593.0,432.8,160.2,44692.7,32624.9,12067.7,45550.8,33251.3,12299.4
Tranmere,389,84,2066.6,2222.1,2004.8,2004.4,2006.2,2006.6,143.3,435.6,241.0,368.1,10.0,98.9,56.5,83.9,3.0,127.5,61.5,92.8,560.5,319.4,241.1,42837.8,24538.1,18299.7,43660.3,25009.2,18651.1
Mallaig,385,29,86.8,62.8,2006.7,2001.7,2001.7,2005.7,85.9,288.0,183.7,121.0,13.0,45.3,228.5,140.0,4.0,30.7,45.2,27.3,104.2,76.4,27.8,7823.5,5735.0,2088.5,7973.7,5845.1,2128.6
Hull,381,163,484.4,564.3,2001.6,2002.0,2002.1,2004.1,228.9,470.8,415.6,403.3,31.0,106.9,126.2,100.6,22.0,62.7,88.4,77.0,276.1,186.8,89.3,20762.2,14053.0,6709.2,21160.8,14322.9,6838.0
Purfleet,376,150,399.3,563.0,1999.5,2003.5,2005.4,2005.4,107.8,223.6,191.6,185.6,20.0,33.3,52.6,50.3,19.5,47.9,44.8,46.7,227.7,124.0,103.7,17132.7,9331.2,7801.5,17461.6,9510.4,7951.3
Shoreham,374,103,174.5,231.7,1994.7,1997.5,1996.1,1995.5,112.5,416.7,174.3,170.6,17.0,62.7,71.0,59.1,11.0,49.6,63.9,54.9,108.3,84.3,24.1,8135.6,6328.7,1806.9,8291.8,6450.2,1841.6
Great Yarmouth,363,140,698.3,723.0,2000.3,2002.3,2004.1,2003.2,300.7,982.0,633.2,654.7,56.0,311.9,1212.8,1205.8,24.0,75.9,131.1,140.1,553.2,459.0,94.2,41469.1,34393.2,7075.9,42265.3,35053.5,7211.8
Fawley,360,144,2074.2,3331.6,2004.2,2006.0,2008.9,2009.6,202.1,669.0,470.6,453.8,42.0,106.6,171.4,148.7,19.0,58.0,52.4,37.9,563.2,370.7,192.5,42380.1,27911.0,14469.0,43193.7,28446.9,14746.8
Tees,352,181,1532.5,2189.8,2005.8,2006.2,2009.6,2009.4,178.1,346.4,261.1,238.9,28.0,91.2,123.1,126.1,33.0,83.8,169.1,129.1,833.4,393.2,440.2,62577.7,29523.2,33054.4,63779.2,30090.1,33689.1
Oban,342,65,901.8,139.4,1991.5,1993.8,1992.2,1993.7,261.1,805.7,1118.7,608.1,30.0,134.6,899.6,694.2,12.5,47.6,19.2,23.4,495.1,405.7,89.4,37204.5,30484.6,6720.0,37918.9,31069.9,6849.0
Warrenpoint,329,99,1105.1,507.7,2006.4,2004.6,2010.3,2009.0,156.3,349.4,351.2,336.9,14.0,44.8,58.1,62.0,12.0,40.6,25.5,32.8,273.3,202.7,70.7,21045.7,15610.7,5435.0,21449.7,15910.4,5539.3
Grimsby,323,124,605.7,560.9,2000.0,1999.5,2004.9,2007.2,185.1,545.4,244.6,350.5,32.0,166.8,262.0,260.7,26.0,67.6,51.6,43.8,277.8,192.8,85.0,20878.9,14487.7,6391.2,21279.8,14765.8,6514.0
Itchen,316,92,851.2,374.1,1996.7,2002.2,2003.5,2001.9,96.5,353.5,291.1,222.6,18.0,51.4,39.8,40.6,15.0,42.1,25.6,23.7,140.5,106.8,33.7,10615.1,8075.0,2540.1,10818.9,8230.0,2588.9
Southampton,314,91,798.9,362.5,2002.3,2002.9,2002.5,2003.8,119.6,397.7,367.6,252.0,31.0,125.5,64.5,84.7,19.0,58.9,77.7,87.1,359.1,226.4,132.7,27051.6,17079.7,9971.9,27571.0,17407.7,10163.4
Buchan,310,103,494.8,481.5,2007.6,2007.1,2009.1,2009.4,189.8,523.2,370.0,337.0,14.0,75.8,103.4,93.8,41.0,111.3,277.5,263.3,300.5,138.7,161.8,22398.8,10324.9,12073.9,22828.8,10523.1,12305.7
Lowestoft,304,93,404.1,620.7,1994.5,1997.3,2001.8,2004.0,190.3,515.1,355.5,348.0,32.0,157.8,157.3,129.6,13.5,116.3,114.1,100.7,255.7,179.7,76.0,19200.0,13496.1,5703.9,19568.6,13755.2,5813.4
Thames,303,115,652.1,880.1,2006.9,2005.4,2008.3,2008.0,110.0,211.7,184.5,198.3,35.0,41.5,91.4,105.9,22.0,42.3,43.1,46.6,198.1,125.3,72.8,14886.8,9411.6,5475.2,15172.6,9592.3,5580.3
Gravesend,292,59,170.4,171.4,2002.3,1998.5,1997.4,2000.0,126.2,266.7,230.9,201.4,33.0,70.1,116.7,83.4,9.0,47.3,26.7,23.9,136.2,104.4,31.8,10229.5,7837.1,2392.4,10425.9,7987.6,2438.4
Scrabster,286,85,440.1,382.6,1995.1,1995.6,2002.4,2005.2,366.9,702.4,516.5,533.8,47.0,122.8,198.1,173.2,14.0,50.0,117.8,127.8,251.9,184.6,67.4,18929.8,13868.5,5061.3,19293.3,14134.8,5158.5
Etrick Field,284,124,696.1,714.6,2006.2,2007.4,2009.4,2008.3,233.3,537.0,393.5,308.4,36.5,121.3,262.7,162.0,39.0,109.8,126.0,122.3,368.3,195.2,173.1,27651.7,14655.3,12996.4,28182.6,14936.7,13245.9
Kyle Of Lochalsh,279,59,67.3,54.4,2000.8,1999.3,1996.8,2000.2,196.4,341.9,285.2,253.0,29.0,118.0,139.3,112.1,16.0,42.1,52.8,65.7,139.0,102.9,36.1,10438.9,7727.8,2711.1,10639.3,7876.1,2763.2
Silvertown,275,34,135.7,212.3,1990.8,1989.9,1993.5,1993.4,121.1,244.5,147.5,142.8,14.0,67.7,37.2,35.4,2.0,118.1,22.0,19.5,72.6,57.5,15.1,5458.3,4324.5,1133.8,5563.1,4407.5,1155.6
Caister On Sea,257,47,246.9,324.0,1992.8,1998.9,1998.4,1997.0,127.6,364.2,196.5,172.4,17.0,94.0,99.2,81.3,6.0,78.6,53.3,44.0,102.1,71.2,30.9,7606.9,5286.3,2320.6,7753.0,5387.8,2365.2
Felixstowe,251,94,1389.9,1743.7,2005.3,2007.0,2010.6,2010.2,254.7,301.5,247.0,280.8,21.0,189.4,35.2,30.4,19.0,39.5,76.2,99.2,249.3,177.0,72.3,18766.4,13293.9,5472.5,19126.7,13549.2,5577.5
Plymouth,242,106,928.7,517.8,2000.9,1998.5,2003.7,2004.4,218.8,454.2,493.7,296.9,36.0,63.3,53.2,59.4,25.0,144.3,19.2,27.8,323.7,249.8,74.0,24559.9,19002.3,5557.6,25031.5,19367.1,5664.3
Milford Haven,241,57,606.3,421.6,2006.5,2006.9,2002.5,2007.0,109.4,226.5,313.3,218.1,35.0,53.8,105.7,82.3,32.0,67.7,48.4,57.5,268.6,167.0,101.6,20415.2,12678.0,7737.3,20807.2,12921.4,7885.8
Dulas Bay,235,189,514.8,820.6,2005.0,2005.3,2005.8,2005.5,58.1,140.8,106.6,113.3,8.0,23.9,117.7,127.7,34.0,81.8,79.0,69.4,287.5,103.8,183.7,22063.7,7982.5,14081.2,22487.3,8135.7,14351.6
Portsmouth,232,47,1081.5,208.5,2001.2,1996.2,2001.9,2001.1,135.4,1234.4,728.7,291.5,48.0,405.8,800.1,802.5,13.5,64.2,28.4,51.1,458.8,383.7,75.1,34725.2,29081.1,5644.2,35391.9,29639.4,5752.5
Sheerness,230,73,644.5,328.5,2001.8,2001.1,2001.3,2001.1,228.6,273.9,281.0,284.4,33.0,79.5,48.3,55.3,11.0,30.6,18.1,23.2,137.7,118.9,18.7,10338.9,8930.2,1408.6,10537.4,9101.7,1435.7
Saint Leonards-On-Sea,229,32,176.3,272.4,1993.4,1993.3,1997.3,1997.2,122.3,332.7,178.9,175.7,18.0,45.0,28.5,26.7,5.0,29.9,27.2,24.6,66.2,48.7,17.5,4973.0,3657.7,1315.3,5068.5,3727.9,1340.6
Portbury,225,136,2205.4,1391.2,2003.6,2004.9,2005.8,2003.3,326.9,397.0,419.9,367.0,34.0,78.4,52.9,54.4,19.0,45.1,26.9,44.0,279.4,215.8,63.6,21280.3,16453.7,4826.6,21688.9,16769.6,4919.3
Greenock,222,75,1887.8,331.7,1998.4,1999.6,2009.1,2005.2,202.0,310.7,477.1,376.3,28.0,35.8,48.3,56.7,13.0,32.3,12.2,19.3,392.1,327.0,65.1,29922.0,24984.2,4937.8,30496.5,25463.9,5032.6
Liverpool Bay Terminal,221,111,160.9,236.0,2002.7,2003.1,2003.4,2003.5,81.5,133.2,204.2,219.8,18.0,31.5,152.0,153.0,27.0,41.1,41.2,42.0,82.4,50.9,31.6,6219.0,3837.3,2381.7,6338.4,3910.9,2427.4
Eastham,220,94,219.8,299.4,2000.9,2002.1,2005.8,2005.8,155.8,381.5,280.5,273.1,43.5,130.7,117.2,106.5,20.0,45.6,45.0,45.0,175.6,117.6,58.0,13250.6,8886.0,4364.6,13505.0,9056.7,4448.4
Grangemouth,214,118,434.8,556.0,2004.3,2005.0,2006.3,2005.9,292.5,380.6,367.3,368.5,28.5,58.5,66.9,61.6,18.5,29.4,30.6,30.5,201.6,139.9,61.7,15062.7,10430.9,4631.8,15351.9,10631.2,4720.8
Neyland,212,35,293.0,77.2,2005.4,2002.9,1997.4,1999.1,116.8,214.9,340.0,236.4,23.0,91.7,20.2,47.3,42.5,61.3,69.2,71.5,138.0,50.9,87.1,10453.6,3844.2,6609.4,10654.3,3918.0,6736.3
Walton-On-The-Naze,206,92,330.8,522.8,2003.6,2006.6,2007.2,2007.1,64.3,105.2,108.9,110.0,8.0,14.0,16.2,15.9,37.5,46.9,41.6,42.0,192.0,45.0,147.0,14661.2,3375.4,11285.7,14942.7,3440.3,11502.4
Stornoway Harbor,197,43,659.8,152.4,2005.1,1998.6,2011.5,2010.1,264.5,236.6,860.3,533.6,32.0,53.2,218.2,179.0,12.0,28.2,24.5,24.4,240.1,191.4,48.7,18410.4,14688.1,3722.4,18763.9,14970.1,3793.9
Erith,197,80,102.5,140.8,1995.5,1999.0,1997.9,1997.6,140.8,209.2,195.1,195.9,20.0,29.5,33.1,36.0,10.0,36.4,24.1,25.0,45.2,33.4,11.8,3401.3,2513.2,888.2,3466.7,2561.4,905.2
Fraserburgh,196,90,121.9,95.4,1994.0,1999.7,2005.0,2005.8,280.4,694.2,472.3,443.1,46.0,116.1,246.6,231.1,21.5,119.8,284.5,219.4,147.3,92.2,55.1,11059.4,6918.9,4140.5,11271.8,7051.8,4220.0
Montrose,190,92,409.3,315.2,2006.3,2004.3,2008.5,2007.9,255.4,432.4,447.0,426.6,40.5,141.2,366.6,335.9,27.0,62.4,101.0,94.1,185.8,147.8,38.0,13948.9,11098.8,2850.1,14216.7,11311.9,2904.8
Flushing,178,128,1084.3,1677.5,2001.7,2002.0,2008.3,2009.6,257.6,398.5,416.8,478.1,45.0,93.8,106.0,110.1,24.0,73.9,58.8,62.0,355.8,222.6,133.2,26860.9,16776.5,10084.4,27376.6,17098.6,10278.0
Campbeltown,176,67,86.2,84.2,1997.0,1996.9,1998.2,2001.8,153.6,382.5,291.4,293.6,19.5,53.4,65.3,80.5,21.0,99.1,52.4,43.9,73.2,41.9,31.3,5512.3,3161.7,2350.6,5618.1,3222.4,2395.7
Cardiff,175,65,163.8,223.5,1997.0,2000.9,2002.8,2002.7,132.3,347.5,218.7,225.4,23.0,46.3,64.2,66.5,24.0,45.1,48.7,50.6,88.2,51.3,36.8,6663.2,3891.2,2771.9,6791.1,3966.0,2825.2
Newport,174,112,163.0,241.2,1997.6,2000.6,2003.0,2003.2,279.7,303.8,306.4,306.4,34.0,56.0,108.4,110.0,24.0,49.5,59.9,60.3,73.1,55.9,17.2,5523.7,4228.9,1294.9,5629.8,4310.0,1319.7
Kilroot,173,63,109.1,158.4,1995.1,2001.6,2000.9,2001.2,198.5,322.9,256.2,259.6,24.0,38.1,49.5,48.7,19.0,25.8,26.8,26.9,41.9,33.5,8.5,3172.2,2534.6,637.6,3233.1,2583.3,649.8
Cliffe,170,44,165.7,195.5,1996.0,2001.9,2002.1,2002.1,132.4,283.8,243.3,214.4,16.0,54.4,44.1,33.3,3.0,31.4,13.0,12.0,57.2,47.4,9.8,4299.3,3560.2,739.2,4381.9,3628.5,753.3
Catterline,167,85,467.5,530.2,2008.1,2006.5,2008.6,2008.0,428.7,931.4,528.9,498.8,21.0,86.0,120.4,108.9,79.0,146.3,223.1,177.1,243.7,110.2,133.6,18301.1,8272.7,10028.4,18652.5,8431.6,10220.9
White Hill Point,165,66,414.8,212.2,2002.9,2001.4,2000.9,2004.5,143.3,237.0,211.0,207.7,30.0,57.0,32.5,39.2,26.0,64.7,25.1,47.9,132.5,93.4,39.1,9964.1,7018.1,2946.0,10155.5,7152.9,3002.6
Staxigoe,164,76,257.6,155.0,1999.8,2001.1,2005.8,2008.0,176.0,303.7,230.2,163.2,39.0,92.6,253.9,316.3,28.0,63.6,51.9,61.4,144.2,96.0,48.2,10565.9,6951.6,3614.2,10768.7,7085.1,3683.6
Cowes,161,41,433.5,129.5,1999.1,1999.7,1996.0,1998.7,272.8,606.6,974.2,375.6,44.0,114.3,717.5,444.8,13.0,49.7,19.4,33.4,202.4,174.7,27.7,15202.1,13115.7,2086.4,15494.0,13367.5,2126.5
Londonderry,160,121,226.8,332.9,2002.9,2003.0,2007.9,2007.9,171.9,230.4,295.5,292.2,21.5,40.1,80.3,69.3,19.0,30.7,52.7,54.5,78.4,57.4,21.1,5956.1,4363.0,1593.1,6070.4,4446.8,1623.7
Castletown,154,87,230.6,190.4,2001.0,2000.1,2001.6,2002.2,108.8,248.3,196.8,219.2,15.0,71.8,73.8,69.8,21.0,87.3,163.3,84.8,227.8,60.9,166.9,17469.5,4625.8,12843.7,17804.9,4714.6,13090.3
Portland Uk,151,89,1002.8,1637.3,2006.9,2007.0,2009.7,2010.1,152.8,353.1,368.9,424.3,43.0,66.0,97.1,105.0,24.0,61.9,68.6,73.1,271.7,174.2,97.5,20494.0,13112.8,7381.3,20887.5,13364.5,7523.0
Harwich,147,55,149.7,161.5,2003.8,2003.1,2003.6,2008.1,161.4,329.6,280.2,317.7,36.0,253.5,186.6,170.2,18.0,64.9,62.2,51.6,106.5,78.1,28.3,7994.6,5866.5,2128.1,8148.1,5979.1,2169.0
Rosehearty,146,97,610.5,752.8,2006.0,2005.2,2006.1,2003.6,274.2,423.9,448.7,491.4,38.5,82.3,100.0,91.7,24.5,84.0,111.4,138.7,204.0,109.4,94.6,15336.0,8230.4,7105.6,15630.5,8388.4,7242.0
"Scalpay, Outer Hebridies",139,25,45.5,28.9,2005.5,2003.7,2002.2,2004.8,106.2,264.6,250.2,166.2,17.0,34.3,44.3,38.0,15.0,40.7,27.7,36.8,42.4,28.0,14.3,3182.4,2105.5,1076.9,3243.5,2145.9,1097.6
Barrow-In-Furness,139,61,350.7,178.0,2007.5,2006.4,2007.5,2006.8,398.8,2377.0,447.4,379.8,34.0,483.4,265.6,191.0,24.0,76.0,58.7,59.7,246.1,197.6,48.4,18600.8,14892.3,3708.5,18958.0,15178.2,3779.7
Baltasound,136,63,180.0,231.2,1988.6,1994.5,2002.9,2004.4,460.7,715.8,885.2,1054.4,96.5,134.8,214.8,172.6,14.0,85.9,112.8,90.6,111.9,79.1,32.8,8410.8,5942.9,2467.9,8572.2,6057.0,2515.3
Invergordon,133,78,510.4,123.4,2003.5,2003.9,2001.9,2004.0,201.0,273.5,228.2,217.6,25.0,65.6,41.9,78.2,24.0,80.2,50.4,142.8,171.0,127.9,43.1,12889.3,9639.9,3249.4,13136.8,9825.0,3311.8
Dundee,133,78,246.4,173.9,2002.4,2000.9,1999.0,2001.1,215.8,451.9,390.2,417.1,30.0,90.1,233.6,251.1,27.0,60.2,108.7,124.1,122.2,92.1,30.1,9178.7,6915.2,2263.5,9354.9,7048.0,2306.9
Oulton Broad,133,24,83.1,115.3,1993.3,2001.0,1998.3,1997.0,124.1,342.3,164.9,150.0,15.0,68.8,73.2,49.8,6.0,103.7,97.4,53.5,43.1,28.5,14.6,3239.8,2143.9,1096.0,3302.0,2185.0,1117.0
Ipswich,131,89,140.4,211.6,1998.3,1999.5,2001.9,2002.2,257.6,389.3,387.8,381.5,30.0,62.1,92.6,88.7,33.0,61.6,41.0,41.3,55.8,40.3,15.6,4210.9,3041.6,1169.2,4291.7,3100.0,1191.7
"Maryfield, Bressay",130,88,963.2,1004.1,2000.4,2000.4,2003.1,2002.6,457.8,757.8,600.7,588.1,59.5,160.6,200.1,200.4,25.0,106.0,77.3,64.5,307.7,199.8,107.9,23125.0,15008.2,8116.8,23569.0,15296.3,8272.7
Craignure,128,52,95.9,44.7,1985.9,1990.8,1991.1,1990.5,264.1,345.0,436.3,312.7,28.0,39.2,42.3,44.7,15.0,36.2,106.8,38.3,66.7,34.7,32.0,5008.7,2607.4,2401.2,5104.8,2657.5,2447.3
Glensanda,127,34,909.8,1538.9,1987.5,1994.4,1991.2,1991.1,221.9,319.0,555.1,568.9,27.0,34.9,62.9,63.3,21.0,32.4,35.4,35.5,108.5,94.1,14.4,8241.1,7151.0,1090.1,8399.3,7288.3,1111.0
New Holland,127,90,90.5,121.4,2003.0,2001.9,2000.5,2001.8,211.9,507.4,269.3,253.1,25.0,36.4,41.2,39.2,30.0,77.3,316.3,315.7,55.3,25.1,30.2,4154.5,1885.3,2269.2,4234.3,1921.5,2312.8
Howdon,125,39,221.9,279.5,2004.0,2003.1,2005.6,2006.2,143.6,380.8,381.3,547.5,42.0,63.7,135.3,158.5,10.0,45.3,63.1,75.9,67.3,54.7,12.6,5054.4,4107.1,947.3,5151.5,4186.0,965.5
Glasgow,124,59,99.0,146.8,2001.2,2004.2,2006.1,2006.6,170.9,260.3,243.0,241.9,24.0,63.7,105.2,78.6,20.0,31.4,64.3,68.9,39.7,28.8,10.9,3003.8,2181.2,822.6,3061.5,2223.1,838.4
Kirkwall,124,35,68.6,25.7,1993.6,1989.5,1993.5,1992.6,273.7,493.0,554.9,525.3,47.5,80.6,740.0,652.5,21.0,83.3,68.6,74.2,116.5,80.6,35.8,8745.6,6054.0,2691.6,8913.6,6170.2,2743.3
Leith,122,70,181.1,83.3,1998.2,2002.9,2005.4,2001.8,159.2,314.2,286.1,298.9,36.0,87.0,83.8,133.6,31.0,80.6,106.3,216.7,87.0,61.3,25.7,6531.4,4601.2,1930.2,6656.8,4689.5,1967.2
Whitstable,121,77,21.5,26.9,1998.8,1999.5,2000.4,1999.3,39.8,89.7,82.8,72.4,6.0,11.3,36.6,25.7,22.0,28.0,32.4,28.8,14.2,8.8,5.4,1064.0,661.4,402.6,1084.4,674.1,410.4
Stromness,121,31,59.9,26.8,1995.5,1992.9,1997.8,1997.6,230.9,576.7,478.2,487.2,33.0,154.3,238.0,232.9,22.0,91.8,50.2,70.5,89.4,60.6,28.9,6714.6,4547.5,2167.2,6843.5,4634.8,2208.8
Hartlepool,121,75,214.3,301.7,2003.6,2004.5,2004.4,2004.6,256.9,414.8,371.6,352.0,34.0,66.4,192.3,133.2,30.0,51.8,76.3,75.3,93.6,61.5,32.1,7025.5,4618.6,2406.9,7160.4,4707.3,2453.1
Larne,118,17,2437.6,454.2,2001.2,1998.8,2001.0,2000.8,210.5,421.7,2038.0,1241.5,60.0,76.1,455.0,416.8,11.0,27.7,20.9,19.8,886.0,810.9,75.1,67977.5,62224.6,5752.9,69282.7,63419.3,5863.4
Swansea,112,52,116.9,135.3,1996.0,1999.6,2000.1,2002.7,280.1,693.3,404.3,389.5,38.0,125.2,350.1,226.6,22.5,29.2,33.1,35.2,87.4,73.7,13.7,6589.1,5559.6,1029.5,6715.6,5666.3,1049.3
Milton,111,35,58.1,80.4,1996.5,1999.8,1997.3,1995.4,80.8,231.3,164.3,157.8,11.0,54.6,47.9,32.6,12.0,45.2,36.4,31.6,36.7,25.4,11.3,2753.8,1906.6,847.2,2806.6,1943.2,863.5
Poole,111,35,51.4,53.2,1997.4,1994.9,1992.8,1994.2,106.4,261.6,153.3,142.5,22.0,41.7,37.4,43.3,13.0,38.7,39.7,45.6,56.6,30.1,26.5,4271.5,2262.2,2009.3,4353.5,2305.7,2047.8
Rosyth,109,70,245.0,103.3,1997.1,1998.9,1994.0,1999.0,211.5,301.6,308.6,307.0,37.0,179.4,67.6,102.9,19.0,62.3,40.6,56.0,115.3,84.2,31.1,8666.0,6326.8,2339.3,8832.4,6448.2,2384.2
Ellesmere,109,71,80.9,115.2,1999.4,2001.1,2002.2,2002.4,171.0,296.0,272.5,270.4,27.0,38.3,57.2,58.0,19.0,26.6,31.3,31.7,34.3,26.9,7.5,2601.5,2039.3,562.2,2651.5,2078.5,573.0
Nigg,108,66,203.0,189.0,2007.9,2006.8,2009.0,2009.1,208.6,269.3,242.0,312.1,26.0,71.7,195.9,143.6,56.5,113.9,113.3,98.0,99.5,61.3,38.2,7490.3,4614.6,2875.7,7634.1,4703.2,2930.9
Lochboisdale,107,24,111.0,24.1,1996.1,1996.0,1988.9,1991.2,154.5,291.4,813.7,315.9,24.0,42.4,162.0,117.3,12.0,30.7,65.9,50.1,76.3,50.8,25.5,5725.2,3811.8,1913.4,5835.2,3885.0,1950.2
Scapa Bay,105,50,744.0,1205.7,2000.7,2004.5,2003.1,2003.3,402.0,534.3,428.7,409.1,63.0,108.5,196.1,170.0,21.0,83.7,84.0,87.5,312.7,202.7,110.0,23518.2,15224.0,8294.2,23969.7,15516.3,8453.4
Scalloway,104,32,39.2,29.6,2002.2,2003.0,2006.8,2006.5,298.3,775.7,572.6,487.6,48.0,253.8,416.8,355.1,12.0,67.2,135.4,133.1,51.9,39.0,12.8,3894.3,2930.6,963.7,3969.1,2986.9,982.2
Grutness,104,44,436.5,458.9,1999.4,1999.1,2001.6,2001.4,273.3,588.0,476.1,532.3,19.0,84.7,60.2,74.1,10.0,60.7,65.6,75.0,127.0,68.9,58.1,9548.3,5185.5,4362.8,9731.6,5285.0,4446.6
Blyth,104,58,257.7,204.4,2004.1,2004.4,2008.0,2006.8,182.7,433.4,510.8,445.8,35.5,114.7,389.6,320.9,23.0,87.3,186.5,167.4,123.0,91.6,31.4,9236.6,6876.6,2359.9,9413.9,7008.7,2405.3
Bruray Out Skerries,103,61,297.9,369.5,1996.2,1997.9,2007.0,2008.3,549.7,926.7,855.1,882.1,91.0,170.9,260.5,289.4,23.0,157.4,246.8,183.9,164.0,100.8,63.2,12321.4,7571.4,4750.1,12558.0,7716.7,4841.3
Port Ellen,103,16,342.9,64.2,1983.1,1981.8,2003.4,1998.5,397.9,419.4,1348.1,685.8,36.0,37.3,232.8,191.0,14.0,16.0,59.7,51.5,191.0,134.8,56.3,14589.0,10297.7,4291.3,14869.1,10495.4,4373.7
Stanlow,101,60,223.1,303.4,2004.6,2005.4,2006.4,2006.4,269.6,433.3,399.1,391.7,37.0,60.3,87.6,88.0,19.0,62.6,44.8,50.0,132.3,79.8,52.5,9994.7,6051.6,3943.1,10186.6,6167.8,4018.8
Holyhead,100,38,85.0,36.0,2001.5,2000.9,2005.2,2003.8,108.9,238.9,193.6,153.7,20.0,125.4,59.1,91.4,16.0,31.9,15.2,25.8,55.5,38.9,16.5,4196.6,2949.6,1247.0,4277.2,3006.2,1271.0
