Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,1361,681,82602.3,113450.7,2006.8,2008.5,2007.7,2008.2,1634.0,1782.8,1793.1,1845.7,137.0,173.3,175.8,190.7,23.0,65.0,40.3,47.1,10452.3,9674.3,778.0,804822.0,744927.7,59894.3,820274.6,759230.3,61044.3
Panama,766,426,13101.3,18679.5,2004.7,2006.7,2008.7,2009.0,372.5,495.0,402.9,420.1,42.0,83.1,79.9,90.1,24.0,104.7,43.8,47.8,1732.6,1244.0,488.6,133457.6,96119.7,37337.9,136020.0,97965.2,38054.8
Mexico,420,271,51687.5,59677.5,2007.7,2008.1,2008.5,2008.7,1867.4,1916.7,1916.4,1951.7,145.0,170.3,162.5,180.3,22.0,61.0,33.2,41.2,4790.0,4580.7,209.3,370839.1,354709.6,16129.5,377959.3,361520.0,16439.2
Peru,366,91,12367.2,14572.2,2009.2,2007.6,2011.3,2011.2,670.2,1191.4,1149.1,1168.0,56.0,104.8,88.9,93.4,11.0,40.5,23.1,23.8,1547.4,1465.7,81.7,119658.3,113392.1,6266.2,121955.7,115569.2,6386.5
Dominican Republic,320,165,8343.3,8845.8,2008.2,2008.8,2010.7,2011.2,611.3,690.2,670.8,687.6,46.0,72.4,67.5,73.6,12.0,36.5,20.5,26.2,1054.0,972.0,82.0,81474.9,75195.0,6280.0,83039.3,76638.7,6400.6
Costa Rica,308,162,7190.9,4379.0,2005.5,2006.5,2007.0,2009.2,500.1,627.2,628.5,578.5,48.0,67.3,64.0,72.4,18.0,39.9,21.5,40.7,1222.5,1105.4,117.1,94612.6,85577.2,9035.3,96429.2,87220.3,9208.8
Ecuador,304,150,6761.2,7891.6,2007.7,2007.8,2008.1,2008.3,594.6,846.4,619.7,623.3,42.0,90.4,77.6,80.9,20.0,44.8,29.0,31.4,991.9,844.4,147.5,76604.6,65284.0,11320.6,78075.4,66537.5,11538.0
Jamaica,277,103,4660.6,4643.8,2005.7,2005.3,2005.3,2005.6,490.3,579.1,536.5,530.0,40.0,100.0,51.3,55.8,11.0,64.1,17.2,22.7,814.8,729.9,84.9,62922.0,56413.9,6508.1,64130.1,57497.1,6633.1
Brazil,266,128,48308.4,48427.2,2007.6,2008.9,2007.0,2007.6,4009.3,3516.8,3660.9,3595.3,232.5,273.3,242.1,246.9,16.0,61.9,22.3,27.0,5592.6,5492.1,100.5,432573.9,424857.9,7716.0,440879.3,433015.2,7864.1
Venezuela (Bolivarian Republic of),192,105,2836.5,4030.8,2005.5,2006.2,2006.0,2006.2,632.7,731.4,795.8,789.9,72.0,160.6,148.5,155.1,20.0,72.7,41.7,43.6,532.7,461.4,71.3,41006.3,35580.5,5425.8,41793.6,36263.6,5530.0
Spain,173,111,32485.8,50325.1,2005.2,2007.2,2007.0,2008.2,4316.0,4192.8,4254.8,4238.9,293.0,357.3,350.4,367.3,19.0,48.5,38.4,42.6,3582.1,3533.7,48.4,277283.8,273551.4,3732.4,282607.7,278803.6,3804.1
