Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Malaysia,469,135,6290.8,8008.1,1999.8,2003.4,2000.6,2000.6,927.0,1057.4,974.6,978.2,89.0,135.9,112.8,114.4,14.0,84.4,29.9,30.5,1387.1,1236.2,150.9,106364.5,94911.4,11453.1,108406.7,96733.7,11673.0
Singapore,390,150,6957.8,9320.4,2006.1,2006.3,2006.7,2006.8,1085.3,1300.7,1212.3,1212.2,101.5,206.3,170.6,171.3,21.0,42.9,56.1,56.7,1513.6,1224.9,288.8,116192.5,94164.0,22028.5,118423.4,95972.0,22451.4
Indonesia,127,60,1659.7,2597.7,2002.0,2004.3,2004.0,2004.1,1117.2,1388.8,1304.6,1349.6,109.0,225.3,229.5,250.0,53.0,98.3,109.2,116.3,329.2,262.0,67.2,25211.9,20125.6,5086.3,25696.0,20512.0,5184.0
Thailand,83,47,1967.8,2461.5,2006.9,2005.7,2003.7,2001.9,842.4,2506.4,2061.9,2481.4,137.0,460.9,1519.2,2169.3,34.0,296.8,168.0,188.9,323.4,268.5,54.9,24756.2,20599.6,4156.5,25231.5,20995.1,4236.3
India,50,39,863.6,1098.1,2002.8,2004.0,2004.1,2004.8,883.8,1186.9,1123.7,1018.9,74.5,119.7,130.4,116.1,48.5,118.1,125.5,160.0,129.9,98.2,31.6,9978.1,7567.7,2410.4,10169.7,7713.0,2456.7
Bangladesh,43,31,582.2,600.2,2005.5,2004.6,2006.0,2004.7,644.3,730.0,641.6,727.2,50.0,77.5,77.5,90.9,83.0,143.5,111.0,138.4,108.3,71.3,37.0,8295.8,5492.9,2803.0,8455.1,5598.3,2856.8
China,14,13,2044.6,3490.2,2011.0,2010.3,2009.8,2009.9,3884.3,3499.9,4378.2,4693.1,438.5,453.7,581.0,595.7,38.0,105.5,48.0,40.0,165.1,153.7,11.5,12732.5,11854.2,878.3,12977.0,12081.8,895.1
Sri Lanka,12,11,333.1,288.8,2005.8,2005.3,2006.6,2004.7,1110.6,1959.3,1031.3,1128.3,91.0,314.5,154.5,204.7,18.5,30.6,21.8,26.5,48.9,45.9,3.0,3753.7,3524.1,229.6,3825.7,3591.8,234.0
South Africa,5,5,608.4,1023.6,2009.6,2009.6,2010.6,2010.7,4899.5,4874.1,4790.9,4784.7,478.0,473.8,481.1,482.0,11.0,79.2,74.0,74.5,49.3,47.9,1.5,3816.0,3703.8,112.1,3889.2,3774.9,114.3
Viet Nam,4,4,38.9,62.1,2013.0,2013.0,2013.8,2013.9,1643.2,1508.1,1595.2,1587.7,185.5,165.8,193.9,195.9,142.5,366.8,354.5,373.6,25.7,8.5,17.3,1947.6,650.8,1296.8,1985.0,663.3,1321.7
