Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,528,72,10306.7,12917.5,1998.8,2001.8,1999.6,1999.4,1217.3,1376.4,1339.3,1338.6,94.0,103.7,112.6,112.7,44.0,43.8,46.0,46.2,2268.9,1917.6,351.4,174083.6,147528.3,26555.3,177426.0,150360.8,27065.2
Oil tanker,187,32,4389.6,6289.7,2006.5,2005.9,2009.2,2008.4,1158.9,1268.6,1383.7,1374.4,118.0,149.7,193.8,193.5,60.0,71.4,94.3,93.4,950.4,612.6,337.8,73311.6,47317.4,25994.2,74719.2,48225.9,26493.3
Chemical tanker,141,54,1708.8,2543.8,2008.6,2009.2,2009.1,2009.0,1234.3,1802.6,1510.0,1491.6,137.0,172.0,231.0,222.3,48.0,99.6,155.9,151.7,459.2,350.2,109.1,35160.8,26896.9,8263.9,35835.8,27413.3,8422.6
General cargo,108,72,2464.3,3397.2,2001.8,2003.2,2003.1,2003.2,1505.3,2227.6,2494.7,2552.4,144.5,215.5,314.3,303.9,80.0,158.0,317.0,327.7,503.5,361.6,141.9,38613.1,27852.8,10760.4,39354.5,28387.5,10967.0
Bulk carrier,88,79,4474.2,7631.0,2006.9,2007.4,2006.5,2006.5,1696.9,2426.6,2137.4,2133.6,149.5,286.8,407.5,403.7,194.0,268.3,271.8,271.3,511.2,404.9,106.3,39496.6,31313.0,8183.6,40254.9,31914.2,8340.7
Service - tug,48,18,111.6,105.1,2009.8,2007.1,2007.9,2007.4,1208.5,1683.6,1352.8,1374.6,240.0,453.8,566.8,528.1,37.5,209.0,182.5,184.6,74.6,65.1,9.5,5606.8,4894.2,712.6,5714.5,4988.2,726.3
Vehicle,36,18,2791.9,881.2,2005.9,2006.7,2006.5,2006.7,1305.2,1954.9,2132.6,2108.3,89.0,127.6,185.6,183.6,36.5,44.5,40.1,39.9,222.0,206.3,15.7,17186.3,15972.3,1214.1,17516.3,16278.9,1237.4
Offshore,21,9,91.2,94.8,2013.4,2010.3,2015.5,2015.6,1185.0,2059.1,1405.4,1429.8,171.0,297.3,320.0,318.2,25.0,167.8,297.9,317.5,52.4,37.9,14.5,3965.9,2874.9,1091.0,4042.0,2930.0,1112.0
Service - other,10,8,222.4,132.9,2002.1,1999.8,2011.4,2006.7,2422.7,3498.2,6607.5,3862.8,327.5,445.2,1158.7,937.2,125.0,258.2,649.9,480.3,48.1,35.2,12.9,3663.5,2677.3,986.2,3733.8,2728.7,1005.1
Cruise,8,6,273.3,30.2,2003.1,2001.3,2003.5,2001.8,1156.6,1109.6,1026.0,1035.8,77.0,78.8,81.2,81.6,48.0,54.6,53.1,54.1,75.6,57.3,18.3,5847.4,4433.4,1414.1,5959.7,4518.5,1441.2
Liquefied gas tanker,6,6,65.7,66.5,1996.8,1996.8,1997.6,1997.3,1800.8,2866.9,2485.7,2402.5,172.0,296.5,507.7,464.9,14.0,19.8,29.0,27.0,20.4,19.5,0.9,1561.2,1493.1,68.1,1591.2,1521.8,69.5
