Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Singapore,8478,2839,102045.9,139741.7,2006.2,2007.5,2007.0,2007.2,576.0,828.1,798.2,806.1,53.0,116.6,182.1,184.3,31.0,99.3,87.3,96.8,19279.1,13888.0,5391.1,1473131.9,1060186.4,412945.5,1501416.1,1080542.0,420874.1
Malaysia,5226,2395,62918.8,94836.1,2005.4,2006.6,2006.8,2007.3,543.2,864.2,800.1,796.6,56.0,118.9,217.9,228.9,34.0,96.3,102.5,107.5,10747.6,7354.5,3393.1,823577.2,564069.1,259508.1,839389.9,574899.2,264490.7
China,3609,2440,425153.4,761106.7,2007.8,2008.5,2008.9,2009.0,2082.9,2288.5,2292.7,2302.5,183.0,230.7,285.3,287.7,42.0,107.5,79.7,79.1,31138.7,27925.4,3213.3,2395295.3,2148808.8,246486.5,2441284.9,2190065.9,251219.0
Thailand,1011,724,35645.5,58521.3,2006.5,2008.1,2008.2,2008.2,1271.2,1569.2,1431.7,1454.4,119.0,193.3,622.5,695.3,47.0,127.9,110.9,111.2,4231.3,3455.2,776.1,325772.0,266306.8,59465.2,332026.8,271419.9,60607.0
Philippines,862,679,28289.3,42678.6,2006.9,2007.7,2008.5,2008.9,1125.0,1377.3,1469.2,1352.2,110.0,158.1,559.1,404.5,74.0,115.0,105.1,119.0,3650.7,3067.8,582.9,273964.0,229233.0,44731.0,279224.1,233634.3,45589.8
Australia,819,512,76609.4,125678.8,2007.5,2009.2,2009.8,2010.3,1884.4,2827.9,2886.9,3047.5,184.0,283.2,455.3,485.8,31.0,91.7,69.5,72.7,7388.5,6984.5,403.9,571312.5,540249.9,31062.6,582281.7,550622.7,31659.0
Japan,735,450,100863.1,151573.7,2006.4,2008.2,2006.1,2008.0,2895.3,3729.1,3171.5,3092.6,244.0,395.4,418.8,399.4,33.0,74.4,84.9,83.7,8487.8,7798.4,689.3,619356.9,569307.8,50049.1,631248.6,580238.5,51010.0
India,697,539,33340.0,53807.5,2007.5,2007.9,2009.0,2009.1,2054.7,2318.0,2378.5,2376.6,188.0,236.0,267.2,271.5,58.0,110.4,103.3,106.4,4457.1,3748.1,709.1,343671.8,289435.3,54236.6,350270.3,294992.4,55277.9
Viet Nam,657,518,17372.3,29784.3,2006.3,2007.3,2009.0,2009.1,1253.8,1542.2,1449.6,1447.9,122.0,206.4,208.2,201.7,67.0,134.3,147.0,149.5,2224.9,1825.0,399.9,171265.2,140640.2,30625.1,174553.5,143340.5,31213.1
"Korea, Republic of",529,391,85925.7,152251.5,2007.2,2009.1,2009.3,2009.4,2653.9,2945.8,3003.8,3001.3,237.0,279.2,430.3,440.7,35.0,71.8,96.2,98.8,6298.4,5618.6,679.8,480311.0,427920.7,52390.2,489532.9,436136.8,53396.1
"Taiwan, Province of China",525,408,45259.6,72552.4,2008.1,2008.2,2008.5,2008.6,1846.3,2161.3,2126.4,1993.6,162.0,214.8,231.5,227.5,63.0,124.7,183.2,142.5,4406.1,3376.6,1029.5,327619.7,255385.6,72234.2,333910.0,260289.0,73621.1
Hong Kong,512,396,30400.8,52216.3,2007.2,2007.6,2007.4,2007.3,1760.9,1871.2,1795.7,1794.1,146.0,169.7,181.0,181.3,84.0,151.7,145.4,150.7,3032.9,2481.6,551.4,233013.6,190522.9,42490.7,237487.5,194181.0,43306.5
Brazil,384,363,269998.9,514018.8,2009.7,2010.1,2010.4,2010.5,9038.6,9084.1,9293.4,9300.9,859.5,871.5,899.3,900.3,14.0,30.0,23.1,22.8,15570.9,15470.3,100.6,1205983.8,1198208.3,7775.5,1229138.7,1221213.9,7924.8
Bangladesh,307,223,9780.5,16061.9,2005.0,2006.1,2005.7,2005.6,1610.6,1838.5,1824.0,1829.3,157.0,262.6,309.9,316.9,68.0,119.9,138.9,143.6,1433.8,1189.5,244.3,110438.2,91811.9,18626.4,112558.6,93574.6,18984.0
United Arab Emirates,264,240,62111.0,107727.7,2006.8,2006.8,2006.9,2006.7,3712.7,4309.1,4740.4,4829.6,313.0,378.4,461.0,471.5,40.0,70.9,96.1,100.5,5295.0,4830.5,464.6,409894.6,373975.6,35919.1,417764.6,381155.9,36608.7
South Africa,205,202,72395.9,134615.9,2009.1,2009.0,2009.8,2009.9,5283.6,5645.3,5941.5,5971.5,494.0,548.4,666.2,674.3,15.0,55.7,51.9,50.0,4916.8,4734.0,182.8,380708.7,366559.0,14149.8,388018.4,373596.9,14421.5
Sri Lanka,174,118,10991.1,17367.9,2003.7,2005.9,2006.9,2006.9,1577.9,2391.9,2383.1,2572.5,149.0,272.9,580.3,628.4,47.0,109.9,62.0,61.7,1186.0,1082.5,103.5,91522.3,83595.3,7927.0,93279.5,85200.3,8079.2
