Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
"Plaju, Sumatra",308,104,983.8,1323.8,2005.9,2004.9,2004.7,2005.3,359.6,1193.4,814.7,814.6,58.0,156.9,195.8,200.0,15.0,82.6,68.4,70.9,312.4,237.3,75.1,23788.5,18126.1,5662.4,24245.2,18474.1,5771.1
Semarang,302,131,4908.0,6571.2,2002.5,2007.1,2004.9,2005.4,705.8,1454.4,1047.2,1134.4,61.0,155.0,176.7,202.6,17.0,49.7,71.5,83.1,853.8,743.8,110.0,65618.4,57275.7,8342.7,66878.3,58375.4,8502.9
Durian,302,87,741.1,1116.3,2006.1,2005.8,2009.3,2008.9,68.8,520.9,1321.0,1427.3,24.0,80.0,211.0,223.5,16.0,36.2,66.7,75.5,119.0,97.3,21.7,9122.3,7477.8,1644.5,9297.4,7621.4,1676.1
Cigading,291,246,17439.6,30734.1,2008.3,2008.6,2010.8,2011.0,1543.9,2139.9,2251.8,2248.7,150.0,229.1,396.2,401.3,35.0,60.4,77.4,78.0,1518.8,1395.8,123.0,117307.0,107869.2,9437.8,119559.3,109940.3,9619.0
Lobam,266,46,474.9,788.8,2010.3,2007.8,2009.2,2009.6,42.6,816.3,814.0,953.3,10.0,182.1,282.9,261.9,1.0,93.6,113.2,121.2,105.5,84.2,21.4,7988.1,6380.6,1607.6,8141.5,6503.1,1638.4
Merak,239,120,2302.5,3452.0,2008.6,2008.2,2007.6,2007.4,786.3,1090.8,1178.0,1177.6,94.0,113.7,163.3,162.5,30.0,37.2,51.9,50.1,729.6,559.0,170.7,55849.7,42933.3,12916.3,56922.0,43757.7,13164.3
Tanjung Balai Karimun,224,52,14.9,11.9,2005.8,2007.1,1999.8,2001.2,86.3,377.6,371.4,390.9,27.0,139.3,263.5,197.5,14.0,26.0,19.6,12.7,31.2,24.3,6.9,2346.4,1827.4,518.9,2391.4,1862.5,528.9
Tanjung Sekong,198,152,6129.8,10073.1,2006.2,2006.5,2007.8,2008.2,824.5,1509.7,1710.9,1737.9,113.5,157.4,240.1,242.5,37.0,59.3,59.9,58.6,874.7,700.6,174.2,67441.7,54091.8,13349.9,68736.6,55130.3,13606.2
Sungaigerong,189,78,739.1,1027.7,2004.0,2004.8,2004.4,2004.8,344.6,879.3,452.1,464.8,58.0,129.2,115.9,124.7,25.0,56.5,64.9,69.7,265.8,162.9,102.9,20154.7,12418.6,7736.1,20541.7,12657.1,7884.6
Pontianak,178,71,844.7,1378.8,2007.8,2008.8,2010.6,2010.7,366.0,1098.4,862.8,916.5,57.0,170.6,218.9,231.8,21.5,82.2,88.7,91.8,172.6,134.7,37.9,13138.5,10280.3,2858.1,13390.7,10477.7,2913.0
Anoa Natuna Pt.,172,116,2616.9,4286.4,2008.4,2006.9,2006.5,2006.7,576.9,1549.5,2026.1,2149.4,123.5,239.1,378.7,374.4,26.5,143.6,69.2,59.8,423.4,348.1,75.3,32394.2,26684.4,5709.8,33016.1,27196.7,5819.4
Jabung Batanghari Marine Terminal,160,103,3675.7,6082.7,2008.1,2008.3,2007.0,2007.0,480.0,1541.4,1672.6,1666.3,139.5,183.2,273.1,273.0,29.0,84.8,103.8,104.7,439.0,347.6,91.3,33820.9,26803.6,7017.2,34470.2,27318.3,7152.0
Cilacap,159,122,23298.7,41811.2,2005.3,2006.2,2005.3,2005.3,1531.0,2126.7,2944.6,2988.0,196.0,240.4,336.2,338.2,35.0,89.1,66.3,66.5,1682.9,1486.3,196.6,130217.4,115043.2,15174.2,132717.6,117252.1,15465.5
Suralaya,150,119,2555.6,4173.9,2007.1,2007.5,2008.7,2008.7,1014.9,1434.8,1684.7,1714.3,101.0,163.8,290.5,292.7,23.5,47.9,72.7,72.9,480.4,413.0,67.4,36886.6,31775.8,5110.8,37594.8,32385.9,5208.9
Kuala Tanjung,148,125,6559.7,10303.7,2003.8,2004.9,2007.2,2008.0,1209.7,2304.7,2617.3,2819.7,117.0,204.7,386.3,399.6,23.0,65.1,76.1,73.8,1019.3,890.1,129.2,78776.2,68848.4,9927.8,80288.7,70170.3,10118.5
Belanak Field Terminal,145,140,12786.2,22704.4,2007.5,2007.4,2009.3,2009.4,492.6,1538.6,1563.6,1725.0,69.0,153.7,395.5,409.1,22.0,55.9,63.0,63.5,1085.4,867.7,217.7,83965.5,67125.9,16839.6,85577.7,68414.7,17162.9
Bitung,137,98,4603.7,5968.8,2004.9,2005.5,2005.7,2005.7,2030.6,2252.6,2471.9,2274.7,207.0,234.1,356.6,335.5,38.0,62.6,69.6,62.6,734.2,665.2,69.0,54704.9,49459.0,5245.9,55755.2,50408.6,5346.6
Tarahan,128,118,11249.8,19196.6,2008.6,2008.8,2010.0,2010.1,2442.2,3131.5,3481.7,3473.8,238.0,326.9,488.9,488.0,41.0,86.2,71.1,73.4,1288.4,1186.4,102.0,99659.1,91809.6,7849.5,101572.6,93572.4,8000.2
Tuban,126,90,8467.4,14846.5,2004.8,2005.9,2008.0,2008.1,888.0,1650.4,1834.8,1890.4,128.0,188.6,275.8,279.1,35.5,60.2,75.1,75.6,965.9,714.7,251.2,74785.1,55345.4,19439.7,76220.9,56408.0,19813.0
Sungai Pakning,124,93,2802.0,4231.6,2006.8,2006.9,2009.3,2009.4,1560.5,1800.1,2231.2,2226.7,163.5,195.0,396.1,400.5,44.0,63.3,74.5,75.8,486.3,428.8,57.6,37325.6,32973.4,4352.2,38042.2,33606.5,4435.7
Tanjungpinang,123,73,1664.0,2885.6,2006.3,2007.2,2007.4,2007.4,256.3,1165.6,2052.2,2280.2,31.0,146.7,567.0,579.1,16.0,70.2,87.6,87.3,203.1,160.0,43.1,15619.8,12332.6,3287.2,15919.7,12569.4,3350.3
Belida Marine Terminal,123,104,3723.9,6537.0,2006.3,2006.1,2005.3,2005.1,794.9,1344.0,1824.2,1954.9,127.0,173.0,294.7,298.6,30.0,105.5,66.8,61.0,415.1,346.0,69.2,31920.7,26654.2,5266.4,32533.5,27166.0,5367.5
Pulau Baai,122,78,1893.3,3120.3,2007.6,2006.7,2007.2,2007.6,1215.4,1673.5,2110.4,2178.5,253.5,278.8,336.7,345.2,24.5,46.9,64.7,65.7,238.5,223.4,15.1,18317.5,17168.8,1148.6,18669.2,17498.5,1170.7
Ujung Pandang,117,57,3857.7,5551.8,2006.0,2007.0,2008.2,2008.4,1234.3,1624.0,1748.2,1751.1,124.0,202.5,210.6,214.4,17.0,83.1,39.4,42.0,530.2,481.7,48.4,40936.4,37245.9,3690.4,41722.3,37961.1,3761.3
Amamapare,111,71,4534.6,7266.5,2008.6,2008.6,2009.6,2009.6,2231.9,2835.3,2915.4,2983.8,290.0,486.7,631.9,648.0,26.0,57.6,53.4,53.1,596.0,565.5,30.5,45860.1,43545.1,2314.9,46740.6,44381.2,2359.4
Pomalaa,108,75,9483.8,16545.3,2009.0,2008.6,2011.0,2011.0,2868.4,2868.1,2875.9,2873.0,289.5,367.0,418.6,417.9,58.5,101.1,125.5,126.7,860.6,792.2,68.3,66645.1,61354.3,5290.8,67924.7,62532.3,5392.4
Meulaboh,96,88,4764.4,8271.0,2008.4,2008.8,2009.4,2009.4,1207.8,1680.1,1655.0,1643.9,129.0,180.3,206.0,204.2,52.5,146.9,151.4,149.5,420.1,356.4,63.7,32500.8,27590.3,4910.5,33124.8,28120.0,5004.8
Perawang,90,51,1957.3,3436.9,2007.2,2006.1,2007.7,2007.4,228.7,1473.3,2806.3,3511.1,46.5,158.9,1028.1,1077.6,22.5,72.5,95.3,93.2,225.9,165.4,60.5,17404.9,12757.9,4647.0,17739.1,13002.8,4736.2
Kariangau,85,79,4155.2,7239.3,2007.9,2007.8,2008.9,2008.7,1667.5,1949.9,2198.0,2211.0,154.0,189.9,297.2,301.7,25.0,52.4,69.2,70.9,452.2,406.2,46.0,34926.1,31392.6,3533.5,35596.7,31995.3,3601.4
Kota Baru,78,53,1485.4,2288.3,2009.6,2009.1,2010.0,2009.9,1110.0,1775.5,1549.0,1569.3,140.5,169.2,187.3,188.1,30.0,46.7,51.9,51.6,320.3,265.0,55.2,24566.7,20390.1,4176.6,25038.4,20781.6,4256.8
Lalang Marine Terminal,71,61,1560.7,2172.5,2008.7,2008.8,2009.1,2008.8,2246.7,2065.0,2164.9,2118.0,221.0,217.7,297.9,304.5,45.0,57.0,72.3,72.9,275.3,245.9,29.4,21157.8,18931.1,2226.7,21564.0,19294.6,2269.4
Benoa,63,54,2148.2,1394.4,2003.0,2003.5,2002.3,2006.2,1445.0,2812.9,1447.3,1971.7,132.0,405.9,325.9,725.2,32.0,157.9,41.4,66.1,509.8,468.0,41.8,39130.9,35954.0,3177.0,39882.3,36644.3,3238.0
Kendawangan,62,53,5112.3,9280.5,2007.7,2008.7,2004.7,2004.2,2590.3,2190.1,2462.6,2494.9,240.0,206.2,289.7,292.1,56.0,108.5,73.8,73.2,371.5,346.5,25.0,28729.8,26816.9,1912.9,29281.4,27331.8,1949.6
Makassar,61,49,1445.9,2243.4,2006.0,2005.4,2006.5,2006.8,1217.4,2248.9,1723.3,1709.0,168.0,253.9,325.7,321.7,48.0,95.7,72.8,72.6,221.5,186.4,35.1,17005.4,14347.0,2658.4,17331.9,14622.5,2709.4
Ardjuna,61,45,1806.8,3116.0,2005.9,2005.7,2011.4,2012.0,1232.9,1744.9,2154.5,2270.1,101.0,146.6,271.5,277.3,19.0,28.9,52.9,54.8,249.2,227.0,22.2,19168.3,17474.4,1694.0,19536.4,17809.9,1726.5
Kendari,58,50,1990.7,2989.3,2006.5,2006.4,2008.1,2008.5,2305.8,2343.5,2325.0,2297.5,299.5,437.9,540.8,545.3,48.5,68.0,80.4,78.6,291.9,273.2,18.6,22418.1,21005.2,1412.8,22848.5,21408.5,1440.0
Pare Pare,58,15,1005.8,1091.4,1992.7,2004.9,2004.5,2009.1,1347.5,2020.3,2644.2,3087.1,67.5,199.8,415.6,529.7,32.5,41.2,62.3,84.1,199.1,167.8,31.2,15098.8,12743.0,2355.8,15388.7,12987.7,2401.0
Banjarmasin,54,38,77.8,102.8,2008.4,2008.4,2009.6,2009.6,883.1,1121.2,979.6,1025.9,220.0,249.9,225.5,251.4,22.5,50.2,56.9,58.5,47.1,38.5,8.6,3565.0,2918.8,646.2,3633.4,2974.8,658.6
Biringkassi,54,42,2305.2,3829.4,2005.4,2006.9,2010.4,2010.3,2600.0,2241.6,2584.5,2595.3,236.5,236.4,290.2,290.8,96.5,99.8,119.4,120.8,248.2,227.2,21.0,19186.0,17572.0,1614.0,19554.3,17909.3,1645.0
Kumai,52,43,881.0,1248.7,2006.3,2006.1,2005.6,2006.1,1473.7,2323.3,2084.0,2076.9,146.0,203.5,460.4,448.9,34.5,69.2,84.6,85.5,157.4,134.8,22.6,12077.4,10358.0,1719.4,12309.3,10556.9,1752.4
Ambon,52,39,1392.2,1781.2,2002.9,2002.4,2003.2,2003.6,1677.9,2975.3,1936.4,1711.7,161.5,408.1,475.7,351.3,35.5,226.2,894.4,464.2,403.9,292.8,111.1,30712.3,22328.3,8384.0,31301.9,22757.0,8545.0
Blanglancang,51,41,5171.8,7643.7,2000.6,2005.3,2010.7,2011.4,517.2,1608.4,2210.5,2243.9,66.0,210.5,479.8,491.2,35.0,54.3,67.6,81.9,479.4,364.6,114.9,35610.1,26960.0,8650.1,36293.8,27477.6,8816.2
Sabang,49,48,5863.8,9465.8,2006.4,2006.2,2003.1,2002.2,776.7,1673.1,2082.0,2372.8,81.0,182.1,361.7,377.1,22.0,42.2,34.3,35.9,402.2,369.2,32.9,31077.6,28537.6,2540.0,31674.3,29085.5,2588.8
Kalbut Situbondo,47,40,4070.3,4835.9,2010.4,2010.3,2009.5,2009.4,1004.1,1980.1,1947.8,1910.2,106.0,177.2,256.8,254.4,19.0,39.4,52.5,51.2,467.4,417.2,50.2,36203.1,32315.5,3887.7,36898.2,32935.9,3962.3
Belitung,44,24,221.7,353.4,2003.0,2002.2,2004.3,2004.1,571.6,1305.7,1441.3,1448.5,75.0,142.8,231.2,232.2,29.5,71.8,85.1,83.7,80.1,63.1,17.0,6122.6,4835.0,1287.6,6240.2,4927.8,1312.4
Baubau,44,32,1336.7,2022.7,2003.8,2004.4,2002.7,2002.8,1316.3,1562.0,1534.8,1538.0,141.5,169.1,187.6,186.7,37.0,60.4,50.7,50.4,248.3,190.0,58.2,19175.9,14696.6,4479.3,19544.0,14978.8,4565.3
Pulau Laut,43,36,1057.3,1673.2,2006.5,2006.2,2007.2,2007.2,1741.3,1818.9,1837.0,1830.4,169.0,211.0,237.6,237.8,19.0,43.8,52.5,51.9,177.4,159.2,18.3,13661.8,12273.2,1388.6,13924.1,12508.9,1415.2
Sampit,43,31,187.4,337.6,2007.8,2008.5,2008.2,2008.2,1648.9,2593.0,2366.6,2475.0,231.0,382.4,1062.5,1102.3,91.0,156.6,164.2,162.5,63.2,51.3,12.0,4764.7,3863.2,901.5,4856.2,3937.4,918.8
Cilegon,43,35,964.7,1699.2,2006.7,2007.5,2008.6,2008.6,757.9,1240.4,1816.3,1885.3,159.0,214.8,316.0,319.5,27.0,88.9,359.3,394.0,153.8,128.4,25.5,11821.5,9880.4,1941.1,12048.5,10070.1,1978.3
Lembar,40,10,387.7,209.2,1997.3,1998.8,1998.8,2006.0,233.0,1276.3,907.8,570.1,29.0,103.0,97.2,118.5,8.5,56.7,48.8,20.0,112.3,93.3,19.1,8661.1,7198.0,1463.1,8827.4,7336.2,1491.2
Batam Island,38,35,707.5,682.3,2006.2,2008.2,2013.5,2013.3,340.8,1028.1,2398.0,2048.4,69.5,243.3,478.4,453.4,34.5,145.9,58.6,58.9,92.4,68.2,24.3,6756.7,4905.6,1851.1,6886.4,4999.8,1886.6
Dabo,36,28,392.5,587.6,2010.4,2009.6,2011.7,2011.4,336.3,1206.5,2716.0,2618.4,63.5,120.0,395.4,350.0,36.5,122.3,110.3,105.0,69.6,58.9,10.8,5354.7,4536.3,818.4,5457.5,4623.4,834.1
Luwuk,35,13,8623.9,6198.0,1997.1,2006.1,1993.7,1995.0,2528.4,2909.7,3030.6,3098.6,176.0,221.8,254.0,270.6,22.0,34.5,44.2,44.7,838.6,789.6,48.9,53154.5,49549.3,3605.2,54175.1,50500.6,3674.5
Tarempah,34,30,1165.0,1924.9,2006.6,2005.8,2011.6,2011.9,709.0,2444.7,2832.3,2820.2,114.0,286.7,1810.7,1872.8,33.0,173.9,671.8,684.4,162.7,124.3,38.4,12533.4,9593.2,2940.3,12774.1,9777.3,2996.7
Madura Terminal,33,31,2480.6,4228.1,2006.4,2006.4,2009.2,2008.9,1468.1,1693.6,1878.8,2013.1,119.0,190.6,263.0,278.2,46.0,82.5,68.3,70.9,241.0,200.3,40.8,18636.4,15490.3,3146.1,18994.2,15787.7,3206.5
Ranai,33,29,1096.4,1912.0,2008.5,2007.9,2007.1,2007.1,1345.4,1819.7,2313.1,2412.6,171.0,200.4,273.8,279.0,40.0,108.4,304.7,303.8,118.7,95.5,23.2,9158.9,7369.0,1789.9,9334.8,7510.5,1824.3
Benete,32,15,712.7,1106.7,2006.5,2007.6,2010.1,2010.2,1031.6,2464.7,2423.8,2456.7,115.0,223.7,285.7,285.5,17.0,49.2,56.6,56.0,111.0,105.4,5.7,8569.2,8138.1,431.1,8733.7,8294.3,439.4
Manado,30,25,919.4,1472.4,2002.7,2003.8,2003.2,2003.4,1621.9,1533.5,1536.5,1515.5,139.5,175.8,252.3,249.6,16.5,34.6,29.6,30.0,113.2,100.9,12.3,8714.0,7763.0,951.0,8881.3,7912.1,969.3
Ketapang,27,11,191.0,247.8,2001.1,2006.2,2004.0,2004.4,278.1,1029.4,554.2,688.9,38.0,186.3,166.8,185.1,10.0,89.4,68.8,71.6,40.5,34.2,6.3,3106.1,2626.6,479.6,3165.8,2677.0,488.8
Manggis,26,11,662.2,1236.9,2000.0,2004.0,2009.7,2009.9,172.2,1134.0,1600.8,1648.0,17.5,150.4,219.9,221.1,9.5,325.5,163.5,155.3,74.4,44.6,29.7,5744.2,3448.9,2295.4,5854.5,3515.1,2339.4
Udang Oilfield,25,24,3539.3,6573.5,2006.1,2006.3,2004.9,2004.8,1789.5,2114.2,2717.8,2877.6,195.0,213.4,507.0,529.1,42.0,117.5,63.1,59.4,241.4,219.3,22.1,18669.5,16969.0,1700.5,19028.0,17294.8,1733.2
Bakauheni,25,19,498.8,995.7,2008.0,2007.3,2012.5,2012.6,821.5,1087.7,2604.9,2669.9,169.0,225.8,263.6,266.8,25.0,52.6,46.3,40.8,36.2,31.8,4.4,2779.4,2441.9,337.5,2832.7,2488.8,343.9
Cirebon,25,17,123.6,162.1,2005.8,2005.0,2006.4,2006.4,746.1,1632.8,1165.4,1139.3,143.0,578.8,421.8,308.3,30.0,151.5,172.1,127.7,55.4,41.7,13.7,4189.0,3159.0,1029.9,4269.4,3219.7,1049.7
Sibolga,24,6,362.2,629.2,1990.6,1993.5,2001.5,2001.6,665.5,2552.9,4574.3,5299.7,81.5,247.2,838.3,859.7,18.0,20.7,14.8,14.4,40.5,37.0,3.5,3101.0,2838.0,263.0,3160.5,2892.5,268.1
Anyer Kidul,23,16,2403.9,4648.9,2000.6,2004.3,2007.5,2007.6,498.2,2094.8,3804.6,3961.1,54.0,204.2,472.0,479.8,32.0,59.3,83.9,83.4,159.4,144.3,15.2,12332.8,11162.8,1170.0,12569.6,11377.2,1192.4
Pangkalpinang,21,5,55.8,86.1,2011.3,2009.2,2001.3,2001.6,281.5,1368.3,1006.1,971.9,75.0,294.0,174.7,172.8,3.0,168.1,133.5,127.5,14.1,9.5,4.6,1083.7,729.9,353.8,1104.5,743.9,360.6
Kupang,20,11,150.7,228.8,2003.9,2003.7,2003.7,2002.8,402.8,1006.2,700.5,653.0,36.5,126.4,159.3,133.5,28.0,46.2,33.9,36.7,40.7,38.4,2.3,3097.4,2923.8,173.6,3156.9,2979.9,177.0
Manokwari,19,16,508.8,862.2,2005.1,2004.4,2007.4,2007.5,1733.1,1996.2,1825.9,1809.9,223.0,250.1,237.2,229.6,111.0,113.8,126.2,124.2,76.5,65.7,10.7,5852.3,5039.0,813.4,5964.7,5135.7,829.0
Donggala,18,14,77.1,119.3,1999.6,2001.2,2002.9,2002.2,1215.7,1667.8,1823.0,1806.3,170.5,324.9,333.0,265.8,32.5,102.8,85.5,73.8,33.8,27.8,6.0,2562.7,2112.7,450.0,2611.9,2153.2,458.6
Komodo,16,15,657.0,80.7,2002.8,2001.8,1999.7,2000.0,746.6,849.4,833.8,450.9,58.0,58.4,63.8,63.7,8.5,11.6,12.6,11.0,154.2,142.6,11.6,11942.1,11045.9,896.2,12171.4,11257.9,913.4
Donggi,16,15,999.5,1597.1,2008.2,2007.7,2009.1,2009.2,2340.1,2588.7,2651.4,2652.2,262.0,282.5,339.8,343.0,24.0,40.7,54.1,54.3,136.0,121.0,15.0,10524.1,9366.1,1157.9,10726.1,9546.0,1180.2
Pelabuhan Badas,15,12,174.3,219.8,2002.3,2002.9,2003.1,2002.9,1382.9,1844.4,1905.5,1799.4,156.0,182.1,202.5,197.5,192.0,241.2,218.2,218.3,49.3,38.6,10.7,3778.2,2975.2,803.0,3850.7,3032.3,818.4
Tanjung Priok,15,14,368.0,596.4,2004.3,2005.6,2007.4,2007.2,1013.5,1340.6,1378.8,1350.7,95.0,145.4,207.2,202.2,25.0,77.3,91.0,90.3,66.5,41.5,25.0,5124.2,3198.7,1925.5,5222.6,3260.1,1962.5
Kualalangsa,14,12,1910.3,3587.4,2003.5,2004.8,2005.9,2005.8,1194.7,2185.1,4470.4,4622.9,155.5,299.4,713.4,727.3,23.5,48.5,80.5,80.5,111.7,102.2,9.6,8629.4,7892.7,736.7,8795.1,8044.2,750.8
Probolinggo,13,12,899.4,1407.2,2007.1,2007.8,2004.8,2005.5,1666.1,1871.6,1758.4,2003.8,144.0,183.5,188.8,206.0,43.0,51.3,41.8,42.3,106.3,93.7,12.6,8226.1,7254.5,971.6,8384.0,7393.7,990.2
Samarinda,13,10,36.6,45.3,2000.7,2000.5,2008.7,2008.1,176.7,2213.2,2108.2,1985.9,72.0,400.5,1137.6,1102.7,10.0,13.2,7.6,7.9,25.4,24.4,1.0,1917.1,1842.2,74.9,1953.9,1877.6,76.3
Gorontalo,11,4,20.3,30.2,1999.3,2004.2,2000.1,2000.6,560.8,623.7,482.4,490.0,65.0,78.1,77.4,79.3,13.0,21.2,15.3,16.6,6.7,5.8,1.0,513.2,440.9,72.3,523.0,449.4,73.6
Senipah Oil Terminal,10,8,745.8,1365.1,2005.2,2005.2,2004.9,2004.7,1745.6,2039.0,2071.5,2068.7,250.0,324.1,350.6,351.2,47.5,69.1,53.7,53.6,60.9,56.0,4.8,4714.0,4338.6,375.4,4804.5,4421.9,382.6
Sorong,9,9,83.3,127.9,2001.3,2001.3,2009.2,2009.1,1541.0,1246.7,595.2,493.1,137.0,167.2,150.2,122.2,30.0,155.9,41.9,28.7,22.6,16.1,6.5,1718.8,1226.7,492.1,1751.8,1250.2,501.6
