Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,643,222,22378.4,16599.7,2006.6,2008.2,2007.9,2007.4,982.7,1148.6,997.7,1084.6,68.0,103.1,79.3,98.2,13.0,101.0,35.4,65.4,3842.4,3429.9,412.5,295097.9,263400.9,31697.0,300763.8,268458.2,32305.6
Guatemala,603,137,1646.0,1906.4,2005.3,2006.8,2005.7,2006.5,82.2,175.5,136.8,138.1,8.0,18.9,27.5,32.0,12.0,35.7,33.0,40.2,362.6,224.4,138.2,27924.5,17327.4,10597.1,28460.6,17660.1,10800.5
Belize,134,36,2276.2,244.3,2007.8,2004.9,2009.2,2008.2,162.1,266.4,189.5,191.7,15.0,30.7,15.7,17.3,8.0,33.6,8.6,18.6,457.7,333.5,124.2,35426.4,25828.9,9597.5,36106.6,26324.8,9781.8
Costa Rica,95,47,2040.4,1799.0,2003.6,2004.5,2004.6,2004.9,733.4,737.7,696.0,764.3,43.0,59.0,59.9,67.4,11.0,39.0,25.8,35.9,365.7,334.9,30.7,28262.3,25901.9,2360.4,28804.9,26399.3,2405.7
El Salvador,94,49,683.0,587.5,2008.1,2009.5,2009.1,2009.0,190.5,216.9,206.1,223.2,16.0,35.7,33.2,46.7,30.5,33.8,31.8,45.2,108.7,73.7,35.0,8364.3,5693.3,2671.0,8524.9,5802.6,2722.3
Mexico,86,41,3808.9,1729.6,2007.8,2007.2,2008.1,2010.3,608.2,906.5,549.3,929.8,40.0,82.7,69.6,110.6,9.0,50.5,26.9,64.1,681.8,596.4,85.4,52747.5,46141.4,6606.1,53760.3,47027.3,6732.9
Colombia,83,40,2021.1,2238.5,2001.3,2004.0,2000.6,2002.2,1057.3,1051.7,1071.8,1074.6,82.0,112.8,99.3,99.7,16.0,55.0,32.4,35.4,358.5,327.8,30.8,27715.7,25351.5,2364.1,28247.8,25838.3,2409.5
Cayman Islands,80,13,1937.6,222.9,2005.3,2004.6,2005.2,2005.3,348.0,394.8,365.9,365.4,22.0,31.0,22.9,24.7,7.0,15.2,7.9,9.1,460.0,410.9,49.1,35606.9,31804.7,3802.2,36290.6,32415.4,3875.2
Panama,63,32,1186.0,1576.0,2006.6,2005.3,2007.3,2008.1,817.4,970.2,886.6,894.1,71.0,79.8,81.7,81.8,20.0,93.6,49.5,57.8,217.7,193.7,24.1,16772.1,14940.8,1831.3,17094.2,15227.7,1866.5
Jamaica,61,22,747.1,771.2,2011.4,2006.4,2009.4,2009.6,717.6,845.4,726.5,784.4,56.0,72.5,63.3,70.0,12.0,28.9,20.8,24.0,174.3,153.0,21.3,13421.0,11802.5,1618.5,13678.6,12029.1,1649.6
Cuba,30,13,453.9,192.6,2005.3,2004.7,2003.1,2006.2,599.7,822.7,834.6,783.4,53.0,61.7,62.4,68.7,29.5,31.9,19.4,30.1,98.9,85.7,13.3,7643.9,6621.2,1022.7,7790.6,6748.3,1042.4
Nicaragua,25,23,177.4,113.5,2007.2,2006.7,2009.0,2009.1,110.3,232.2,142.9,237.7,16.0,31.0,53.4,97.3,13.0,67.0,37.0,71.0,19.2,12.1,7.1,1476.3,931.1,545.2,1504.7,949.0,555.7
Dominican Republic,17,11,243.9,362.8,2002.6,2005.3,2004.9,2005.2,1147.7,1164.7,1172.6,1168.6,101.0,95.0,93.6,94.3,35.0,83.8,88.7,95.3,51.8,41.0,10.8,3981.5,3162.0,819.5,4057.9,3222.7,835.2
Bahamas,8,7,197.5,63.9,1993.8,1992.9,1991.7,1995.7,1058.3,1264.8,1705.0,1220.9,122.0,180.2,169.7,202.1,28.5,173.8,16.4,47.9,63.7,54.2,9.6,4853.1,4131.2,722.0,4946.3,4210.5,735.8
