Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,172,107,2720.8,2595.3,1996.6,1994.6,2000.6,2001.9,1195.7,3176.1,1223.6,1380.1,104.0,430.0,213.0,241.3,24.5,65.6,38.4,45.1,717.1,650.8,66.2,54917.9,49884.2,5033.7,55972.3,50841.9,5130.4
Senegal,84,59,653.6,861.4,2002.7,2002.4,2003.3,2005.1,489.8,1541.8,590.1,560.9,45.5,196.3,375.9,247.2,14.5,80.9,78.6,60.8,168.3,149.0,19.3,12783.8,11328.5,1455.3,13029.2,11546.0,1483.3
Brazil,53,45,2793.5,3723.9,1998.1,2000.7,2004.4,2008.0,2630.7,2413.9,2265.2,2284.1,246.0,285.0,282.5,277.8,10.0,20.9,15.9,13.2,347.0,339.1,8.0,26792.9,26181.6,611.3,27307.4,26684.3,623.1
Portugal,42,28,674.6,608.5,2003.2,2002.7,2002.9,2004.7,1665.8,1665.6,1454.4,1658.5,136.5,174.0,124.7,144.2,26.0,34.4,29.3,31.0,163.0,151.5,11.6,12548.3,11667.6,880.6,12789.2,11891.6,897.5
Argentina,29,29,3476.9,6069.4,2009.4,2009.4,2010.0,2009.9,3839.3,3868.1,3869.0,3870.7,329.0,331.9,330.7,330.8,10.0,11.8,11.3,11.3,311.9,310.4,1.5,24153.7,24041.1,112.6,24617.5,24502.7,114.8
Morocco,21,15,312.1,461.6,1997.7,1998.3,2006.7,2007.2,1383.7,1278.7,1494.5,1507.9,112.0,151.3,221.1,241.2,28.0,23.4,17.2,15.9,63.1,60.6,2.5,4857.3,4666.7,190.7,4950.6,4756.3,194.3
United States of America,20,11,1489.6,2279.7,1995.2,2004.7,2008.1,2007.8,3099.7,3611.7,3343.1,3338.9,353.5,427.2,310.5,311.8,13.0,42.0,14.0,12.3,127.9,124.0,3.9,9409.7,9120.8,289.0,9590.4,9295.9,294.5
Mauritania,20,17,192.7,296.7,2005.7,2005.2,2007.5,2007.7,547.4,616.0,571.8,570.1,51.5,126.3,135.2,136.7,18.0,23.6,23.2,23.0,37.8,32.4,5.5,2908.7,2487.8,420.9,2964.5,2535.6,428.9
Guinea-Bissau,18,5,51.9,56.8,1998.9,2002.2,2000.2,1998.2,664.5,1382.4,665.1,652.7,50.5,173.9,71.4,67.7,47.0,41.7,45.6,51.6,26.9,21.2,5.7,2046.8,1616.8,430.0,2086.1,1647.9,438.3
Uruguay,15,15,815.2,1166.8,1995.3,1995.3,2003.7,2007.5,3677.2,5394.8,3728.5,3707.3,314.0,642.7,346.7,325.7,10.0,23.1,13.7,13.0,119.7,117.8,1.9,9152.5,9010.2,142.3,9328.3,9183.2,145.0
South Africa,15,13,1389.2,1915.7,2000.5,2001.6,2008.7,2010.3,6563.7,6928.1,4591.9,4477.0,720.0,839.0,531.4,488.3,21.0,37.1,40.9,32.8,258.1,246.5,11.6,19346.3,18471.4,875.0,19717.8,18826.0,891.8
Côte d'Ivoire,14,11,292.3,299.4,1996.1,1996.9,2005.4,2006.8,1931.6,4744.7,2561.8,2346.5,530.5,625.0,612.9,538.7,63.5,242.4,184.2,160.9,119.3,100.1,19.2,9010.1,7566.3,1443.8,9183.1,7711.6,1471.5
Guinea,11,8,131.6,209.6,2006.7,2005.9,2006.1,2006.5,834.7,797.6,837.0,841.8,78.0,80.4,83.5,83.8,10.0,18.7,20.8,20.1,13.6,12.5,1.1,1041.6,955.7,85.9,1061.6,974.1,87.5
Canada,10,10,1467.3,2699.6,2009.8,2009.8,2009.3,2009.2,3094.5,3059.6,3023.2,3019.7,280.0,311.6,313.3,314.0,12.5,14.1,15.6,15.7,111.0,104.6,6.4,8532.6,8035.1,497.5,8696.4,8189.3,507.1
Nigeria,9,9,749.0,1316.4,2006.2,2006.2,2009.2,2009.5,2288.7,2298.1,2305.2,2306.1,207.0,775.0,778.0,748.7,15.0,19.8,15.0,14.3,238.4,235.5,3.0,18459.4,18232.8,226.5,18813.8,18582.9,230.9
France,8,8,301.7,435.0,1997.4,1997.4,2003.0,2003.3,2441.9,3077.2,3030.4,2669.6,251.5,356.4,441.6,276.7,57.5,208.5,63.3,40.7,40.9,35.7,5.2,3101.9,2708.8,393.2,3161.5,2760.8,400.7
Gambia,8,5,37.3,52.9,2001.6,2004.4,2005.0,2005.2,432.7,518.2,519.9,522.8,33.5,59.5,55.8,55.0,8.0,11.3,10.3,9.8,7.6,6.5,1.1,583.3,502.5,80.8,594.5,512.2,82.4
Gabon,7,7,526.1,885.1,2009.9,2009.9,2009.8,2009.6,2410.4,2477.4,2462.4,2446.7,235.0,264.9,261.8,256.1,6.0,7.3,7.2,7.0,45.7,45.4,0.3,3536.2,3513.1,23.1,3604.1,3580.6,23.5
Sierra Leone,6,6,97.2,156.5,2010.7,2010.7,2011.3,2011.5,960.1,916.0,956.8,962.4,95.0,110.7,120.2,120.4,11.0,11.8,10.5,10.3,14.5,13.6,0.9,1120.1,1049.0,71.1,1141.6,1069.1,72.5
Belgium,6,5,396.7,625.1,2004.7,2005.4,2004.6,2004.7,2614.5,2673.6,2682.8,2682.3,215.5,222.5,224.7,224.7,32.5,29.5,29.2,29.2,65.3,60.4,4.9,5032.5,4655.9,376.6,5129.1,4745.3,383.8
Algeria,6,6,244.9,349.2,2003.7,2003.7,2003.6,2003.5,1842.5,1923.4,1945.2,1927.3,158.0,171.0,184.7,180.2,18.0,15.7,10.4,8.3,32.1,31.6,0.5,2379.2,2342.4,36.8,2424.9,2387.4,37.5
Gibraltar,5,5,58.8,89.6,2004.8,2004.8,2007.3,2006.4,1571.7,1610.4,1594.2,1600.3,131.0,153.4,139.6,140.6,9.0,22.2,14.7,11.5,16.5,16.2,0.4,1259.7,1232.7,27.0,1283.9,1256.3,27.6
Netherlands,4,4,91.9,146.2,2007.2,2007.2,2014.9,2015.0,2624.6,2662.9,2571.8,2567.9,515.0,794.2,426.1,383.5,61.0,343.5,44.8,38.1,39.4,34.3,5.1,2976.0,2591.8,384.2,3033.2,2641.6,391.6
Ghana,3,3,109.2,159.7,2005.0,2005.0,2004.2,2004.4,2146.6,2160.5,1915.1,1860.6,230.0,384.3,239.1,226.1,21.0,52.3,21.6,18.6,12.2,11.8,0.4,943.9,910.1,33.8,962.0,927.6,34.4
Equatorial Guinea,3,3,410.9,744.1,2014.7,2014.7,2015.2,2015.3,2186.6,2204.1,2188.8,2185.3,193.0,217.7,199.3,195.0,16.0,13.3,12.6,12.4,29.3,26.5,2.9,2268.7,2048.4,220.3,2312.2,2087.7,224.5
Panama,3,3,16.4,16.9,1981.7,1981.7,1988.5,1989.7,3907.2,8388.6,4439.7,4468.3,515.0,988.0,785.3,779.8,8.0,446.0,256.6,250.4,21.0,16.7,4.4,1584.3,1256.5,327.8,1614.8,1280.7,334.1
Australia,3,3,1731.2,3187.9,2010.0,2010.0,2009.7,2009.7,12184.8,9912.3,11140.6,11310.5,1376.0,1437.7,1735.5,1748.4,8.0,7.0,6.0,5.9,118.2,117.7,0.5,9156.8,9116.3,40.5,9332.6,9291.3,41.3
United Kingdom of Great Britain and Northern Ireland,2,2,483.8,894.7,2008.0,2008.0,2012.9,2012.9,2627.4,2627.4,2953.9,2960.4,220.0,220.0,235.6,235.8,19.5,19.5,26.8,26.9,38.9,35.8,3.1,2982.3,2738.9,243.4,3039.5,2791.5,248.0
Peru,2,2,218.9,371.4,2008.5,2008.5,2007.9,2007.7,3993.1,3993.1,3996.3,3997.4,333.5,333.5,333.7,333.7,14.0,14.0,14.7,15.0,18.0,17.9,0.1,1393.1,1385.8,7.4,1419.9,1412.4,7.5
Namibia,2,2,157.3,262.8,2004.5,2004.5,2003.6,2003.2,3797.7,3797.7,3666.0,3629.5,292.5,292.5,293.0,293.2,46.5,46.5,40.3,37.4,18.1,16.8,1.3,1397.1,1297.7,99.4,1424.0,1322.7,101.3
Angola,2,2,4.8,3.1,2010.0,2010.0,2010.0,2010.0,2975.7,2975.7,2975.4,2975.4,740.0,740.0,739.7,739.9,21.5,21.5,21.5,21.5,4.4,4.4,0.0,333.9,331.4,2.6,340.4,337.7,2.6
Madagascar,2,2,224.2,363.9,2012.0,2012.0,2012.3,2012.3,5677.8,5677.8,5675.7,5675.9,548.5,548.5,543.3,544.1,8.0,8.0,8.3,8.2,19.9,19.8,0.0,1533.9,1531.7,2.2,1563.3,1561.1,2.3
Togo,2,2,302.0,530.6,2004.5,2004.5,1998.8,1997.8,2666.4,2666.4,2942.3,3019.7,911.5,911.5,1392.9,1478.5,11.5,11.5,3.8,2.4,35.4,35.0,0.4,2737.1,2710.3,26.9,2789.7,2762.3,27.4
"Saint Helena, Ascension and Tristan da Cunha",2,2,12.6,3.4,1975.5,1975.5,1975.4,1975.3,1555.5,1555.5,1564.9,1578.2,139.0,139.0,138.8,138.6,15.5,15.5,16.5,17.6,5.8,5.3,0.5,439.0,399.4,39.6,447.4,407.0,40.4
Germany,2,2,83.3,131.7,1998.5,1998.5,2012.6,2012.7,3177.0,3177.0,3251.1,3251.8,348.5,348.5,268.5,267.8,9.5,9.5,7.4,7.3,15.2,15.0,0.2,1155.6,1139.6,16.0,1177.8,1161.5,16.3
Iceland,2,2,18.2,2.4,1991.5,1991.5,1991.4,1991.2,2881.6,2881.6,2857.0,2833.5,276.0,276.0,269.6,262.7,6.0,6.0,6.3,6.6,7.8,7.6,0.2,593.9,582.5,11.4,605.3,593.7,11.6
Curaçao,2,2,27.1,40.5,1998.5,1998.5,2006.1,2006.5,2672.4,2672.4,2827.4,2836.4,345.0,345.0,357.0,357.6,25.0,25.0,10.6,9.8,5.4,5.2,0.1,410.1,399.2,10.9,418.0,406.9,11.1
Virgin Islands (U.S.),2,2,96.3,20.8,1994.5,1994.5,1989.0,1992.3,2358.9,2358.9,2281.6,2325.0,220.5,220.5,142.9,189.1,28.5,28.5,31.4,29.7,25.1,23.6,1.4,1924.5,1812.9,111.6,1961.5,1847.7,113.7
Falkland Islands (Malvinas),2,2,46.8,15.3,1988.5,1988.5,1987.0,1990.1,4457.2,4457.2,4452.9,4461.8,385.5,385.5,374.2,397.7,49.5,49.5,39.8,60.0,18.7,18.4,0.3,1441.1,1418.7,22.3,1468.7,1446.0,22.8
Cameroon,2,2,49.3,78.5,2001.5,2001.5,2003.0,2003.3,2541.0,2541.0,2523.0,2519.4,251.0,251.0,258.4,260.0,24.0,24.0,18.5,17.3,9.7,9.0,0.7,746.7,692.2,54.5,761.0,705.4,55.6
Jamaica,1,1,33.4,39.4,1997.0,1997.0,1997.0,1997.0,3039.8,3039.8,3039.8,3039.8,236.0,236.0,236.0,236.0,19.0,19.0,19.0,19.0,8.0,7.9,0.1,618.8,607.6,11.3,630.7,619.2,11.5
Suriname,1,1,2.5,2.0,1981.0,1981.0,1981.0,1981.0,2044.0,2044.0,2044.0,2044.0,444.0,444.0,444.0,444.0,296.0,296.0,296.0,296.0,2.2,1.9,0.3,164.3,144.3,19.9,167.4,147.1,20.3
"Taiwan, Province of China",1,1,113.5,126.4,2013.0,2013.0,2013.0,2013.0,17312.1,17312.1,17312.1,17312.1,1702.0,1702.0,1702.0,1702.0,58.0,58.0,58.0,58.0,40.6,39.7,0.9,3085.7,3018.0,67.7,3144.9,3076.0,69.0
