Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,138,86,1944.2,2053.9,1997.0,1996.1,1999.5,2002.2,1534.4,4380.1,1385.2,1454.3,136.0,576.7,356.7,332.4,25.5,358.4,283.0,229.5,657.6,511.4,146.2,50009.9,38990.4,11019.5,50970.1,39739.0,11231.1
Brazil,56,51,2714.9,3108.9,1996.6,1997.8,2000.6,2004.9,1874.1,2322.7,2146.3,2258.2,220.5,372.3,303.6,301.0,69.5,106.9,116.3,152.3,412.9,380.1,32.8,31774.1,29254.4,2519.7,32384.2,29816.1,2568.0
Senegal,44,34,594.6,580.1,2002.0,1999.9,2005.6,2003.7,1089.1,4179.6,999.7,1255.9,234.5,944.8,961.9,877.2,54.0,371.0,265.6,261.9,244.4,181.1,63.2,18476.1,13681.2,4794.9,18830.8,13943.9,4886.9
Guinea-Bissau,42,10,306.0,381.8,2002.2,2001.7,2004.7,2004.6,620.9,634.8,643.3,643.8,64.5,90.4,76.6,78.0,74.5,158.2,127.7,127.0,114.9,71.4,43.5,8745.0,5478.7,3266.3,8912.9,5583.9,3329.0
Portugal,35,13,675.1,762.6,2000.6,1999.1,2003.2,2004.0,1679.0,2356.3,1668.3,1670.0,117.0,278.9,133.5,129.3,24.0,221.0,80.1,83.4,169.2,147.7,21.5,12996.2,11373.7,1622.5,13245.7,11592.1,1653.6
United States of America,30,21,3035.1,5024.5,1999.7,2006.5,2009.5,2010.1,3237.6,3876.6,4157.3,4273.2,355.0,391.7,508.4,530.9,84.5,64.5,54.8,54.0,313.8,285.0,28.8,23798.9,21640.2,2158.7,24255.9,22055.7,2200.2
Guinea,20,14,205.3,303.9,2002.6,2002.4,2003.3,2004.0,798.4,996.9,780.7,786.3,73.5,107.2,74.6,73.4,27.5,47.2,58.4,63.6,40.3,34.7,5.7,3094.6,2660.1,434.5,3154.0,2711.2,442.9
Mauritania,20,18,259.4,238.5,2004.8,2004.2,2006.3,2006.6,538.5,635.2,843.9,621.4,48.0,66.9,130.9,80.6,35.5,97.1,68.9,114.7,35.4,24.2,11.2,2716.3,1860.2,856.1,2768.5,1895.9,872.5
Morocco,19,13,240.5,292.4,1994.2,1996.8,2004.1,2003.9,1330.7,1422.4,1583.1,1572.2,155.0,175.5,172.9,170.9,31.0,31.0,32.7,33.1,48.9,45.6,3.2,3745.2,3500.3,245.0,3817.1,3567.5,249.7
Uruguay,16,16,465.8,469.9,1992.7,1992.7,2000.6,2004.7,3739.7,13993.1,4448.6,4225.3,354.0,1707.2,983.4,712.5,74.5,463.8,300.2,364.7,176.4,158.7,17.7,13338.3,12010.9,1327.4,13594.3,12241.5,1352.9
Côte d'Ivoire,15,13,427.2,521.5,1998.5,1999.0,2006.5,2007.0,4499.1,6263.5,3000.1,2647.9,559.0,942.6,652.0,520.7,93.0,163.9,194.2,188.0,119.0,97.0,22.1,9019.5,7350.4,1669.2,9192.7,7491.5,1701.2
Turkey,14,11,742.3,937.3,1992.6,1991.9,1999.9,2005.2,3526.4,3507.2,3545.5,3589.4,315.5,338.1,339.0,349.3,55.0,93.8,81.9,87.7,98.9,95.7,3.2,7628.2,7384.5,243.7,7774.7,7526.3,248.4
Canada,13,13,1819.6,3316.6,2012.2,2012.2,2013.3,2013.3,3135.1,3120.6,3151.5,3153.5,298.0,388.5,485.5,493.8,95.0,242.7,158.7,148.8,148.3,132.4,15.9,11378.1,10186.8,1191.4,11596.6,10382.4,1214.2
