Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Marshall Islands,34,17,398.0,464.1,2007.0,1999.5,2001.7,2001.3,405.7,6088.6,1077.0,1089.5,33.5,1190.3,1680.7,1881.9,43.0,184.8,134.3,108.9,201.6,162.1,39.5,15229.9,12265.5,2964.4,15522.3,12501.0,3021.4
Tuvalu,28,16,284.7,278.0,1996.8,1997.9,1993.0,1995.1,767.2,7540.1,2894.5,2553.8,72.0,907.8,3022.4,2397.2,76.5,140.3,298.1,247.5,135.5,115.2,20.4,10208.4,8678.3,1530.1,10404.4,8845.0,1559.4
Micronesia (Federated States of),25,23,373.9,403.5,1996.4,1996.3,1999.2,1998.5,4880.1,6635.7,6032.7,5944.4,701.0,779.6,1207.1,1221.1,104.0,327.6,259.7,249.7,251.1,209.3,41.9,18933.6,15788.7,3145.0,19297.2,16091.8,3205.4
Fiji,15,6,235.0,322.9,2001.0,1999.3,2001.7,2002.1,1226.9,1836.4,1257.3,1241.4,84.0,212.3,110.6,97.9,22.0,53.1,29.3,26.2,52.9,48.9,4.1,4055.9,3751.2,304.7,4133.8,3823.2,310.5
China,13,5,239.3,157.8,2006.1,2000.6,2006.3,1999.9,3773.9,5569.3,4402.7,4345.0,288.0,1002.0,682.4,785.7,332.0,266.8,681.8,495.0,148.5,120.5,28.1,11194.9,9088.4,2106.5,11409.9,9262.9,2146.9
Japan,11,5,405.1,423.5,1998.0,1993.4,2001.9,2001.5,2814.6,5430.5,3095.2,3130.9,228.0,504.0,272.2,273.3,46.0,338.2,109.7,115.7,90.4,68.9,21.4,6914.9,5282.2,1632.7,7047.7,5383.6,1664.1
"Korea, Republic of",9,9,190.8,219.7,1992.6,1992.6,1992.4,1992.6,4927.5,9644.4,6384.8,6505.8,584.0,1031.2,1246.7,1257.2,115.0,313.1,309.4,256.7,157.8,123.9,33.9,11918.4,9371.7,2546.7,12147.2,9551.6,2595.6
Thailand,9,9,185.7,227.5,1989.7,1989.7,1989.6,1989.4,4849.8,4885.8,4899.7,4904.5,467.0,500.9,518.5,522.3,263.0,448.8,488.6,500.0,163.4,102.9,60.6,12382.1,7833.9,4548.2,12619.8,7984.3,4635.5
Singapore,3,3,77.9,97.2,1986.7,1986.7,1987.0,1986.9,4940.2,5346.2,5451.7,5427.9,460.0,698.0,800.4,788.9,365.0,319.3,320.9,318.1,60.1,45.4,14.7,4548.4,3445.5,1102.9,4635.8,3511.7,1124.1
Wallis and Futuna,3,2,24.0,28.2,2013.0,2010.5,2014.4,2014.5,1099.2,1100.2,1101.1,1101.1,87.0,83.5,85.3,85.4,59.0,43.0,60.7,61.3,5.7,4.6,1.1,437.2,357.5,79.7,445.6,364.3,81.3
United States of America,3,3,146.5,103.8,2000.3,2000.3,1998.7,1998.1,1033.5,4225.3,1568.3,5227.5,68.0,454.3,520.0,1108.2,10.0,16.0,18.1,31.2,36.2,35.2,1.0,2779.2,2701.8,77.5,2832.6,2753.6,78.9
Philippines,3,2,47.9,58.1,1985.3,1985.0,1985.4,1985.4,4084.0,4633.4,4798.0,4803.8,501.0,620.0,558.5,556.4,527.0,662.0,633.9,634.7,56.0,27.1,28.9,4231.3,2054.5,2176.9,4312.6,2093.9,2218.7
Nauru,3,3,198.2,313.3,1996.7,1996.7,1998.6,1998.0,10479.2,15531.1,20822.1,22968.3,234.0,538.3,333.4,279.5,514.0,1446.0,3132.3,3391.0,80.3,24.5,55.8,6093.9,1844.5,4249.4,6210.9,1879.9,4331.0
Papua New Guinea,2,2,36.4,36.6,1998.5,1998.5,2008.1,2007.4,7428.2,7428.2,5505.0,5141.5,949.0,949.0,1465.8,1427.7,416.0,416.0,212.9,227.8,30.6,19.8,10.9,2305.6,1488.9,816.6,2349.9,1517.5,832.3
French Polynesia,2,2,90.0,92.2,2005.5,2005.5,2005.5,2005.5,2558.6,2558.6,2557.1,2558.2,188.0,188.0,188.0,188.0,21.0,21.0,21.0,21.0,11.9,11.6,0.3,918.2,893.8,24.4,935.8,910.9,24.9
Ecuador,2,2,48.6,32.8,1986.5,1986.5,1989.2,1987.3,7365.5,7365.5,7085.8,7219.7,1091.0,1091.0,1078.1,1087.0,213.5,213.5,221.6,216.0,25.8,22.1,3.6,1952.0,1680.6,271.5,1989.5,1712.9,276.7
Solomon Islands,2,2,32.1,28.5,2011.5,2011.5,2012.5,2012.0,7055.7,7055.7,6967.2,6671.0,981.5,981.5,1088.9,1036.8,76.0,76.0,73.6,74.7,8.3,8.1,0.2,623.0,604.5,18.5,634.9,616.1,18.9
American Samoa,1,1,12.0,5.0,2008.0,2008.0,2008.0,2008.0,7111.9,7111.9,7111.9,7111.9,46.0,46.0,46.0,46.0,716.0,716.0,716.0,716.0,1.2,0.1,1.1,90.4,5.5,84.9,92.1,5.6,86.6
Hong Kong,1,1,31.1,32.8,1990.0,1990.0,1990.0,1990.0,3671.0,3671.0,3671.0,3671.0,275.0,275.0,275.0,275.0,174.0,174.0,174.0,174.0,12.0,9.3,2.8,916.2,709.0,207.2,933.7,722.6,211.2
