Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Argentina,251,31,218.8,268.4,1995.2,1995.2,1990.5,1988.3,460.2,457.8,511.5,543.5,107.0,98.8,147.7,158.6,24.0,34.0,99.6,94.4,157.6,93.6,64.1,11844.9,7035.3,4809.6,12072.4,7170.4,4902.0
Uruguay,107,17,245.8,235.8,1993.3,1992.4,1987.5,1986.4,939.5,948.7,908.6,908.9,168.0,182.3,181.6,184.1,25.0,35.6,124.4,122.9,95.5,76.7,18.8,7181.8,5769.5,1412.2,7319.7,5880.3,1439.4
Bolivia (Plurinational State of),10,4,2.7,3.0,2002.2,2004.0,2010.9,2013.1,324.2,341.6,356.3,371.5,117.5,289.5,346.2,292.4,5.0,4.5,4.5,4.4,3.1,3.0,0.0,229.6,227.0,2.6,234.0,231.4,2.6
Singapore,5,1,2.7,2.7,1980.0,1980.0,1980.0,1980.0,170.1,170.1,157.7,157.7,16.0,16.0,16.9,16.9,22.0,22.0,34.8,34.8,0.5,0.2,0.3,40.5,16.8,23.7,41.3,17.1,24.1
Bahrain,4,1,0.2,0.0,2000.0,2000.0,2000.0,2000.0,62.7,62.7,261.5,261.5,111.5,111.5,579.4,579.4,13.0,13.0,13.8,13.8,1.8,1.7,0.2,137.8,124.3,13.4,140.4,126.7,13.7
Japan,3,2,27.1,32.3,2000.0,1995.0,2009.1,2008.8,526.0,1045.0,1544.9,1476.6,42.0,149.2,417.8,414.1,14.0,21.8,47.3,47.0,9.1,8.2,0.9,696.0,625.2,70.8,709.4,637.2,72.2
China,3,3,2.5,2.9,2003.3,2003.3,2007.5,2005.4,220.7,190.2,203.0,194.6,19.0,161.7,92.1,63.7,15.0,18.3,16.9,15.5,1.5,1.3,0.2,111.9,97.0,14.8,114.0,98.9,15.1
Iran (Islamic Republic of),2,1,99.8,184.3,1999.0,1999.0,1999.0,1999.0,327.9,327.9,327.9,327.9,88.0,88.0,138.3,138.3,167.5,167.5,283.9,283.9,34.0,5.6,28.4,2630.2,432.4,2197.8,2680.7,440.7,2240.0
Peru,2,2,1.6,1.3,2014.0,2014.0,2014.0,2014.0,638.4,638.4,638.4,638.4,144.0,144.0,143.6,143.6,11.5,11.5,11.2,11.2,1.2,1.1,0.0,87.3,86.2,1.1,89.0,87.9,1.1
"Korea, Republic of",1,1,2.6,4.1,1980.0,1980.0,1980.0,1980.0,823.6,823.6,823.6,823.6,124.0,124.0,124.0,124.0,6.0,6.0,6.0,6.0,0.9,0.8,0.1,66.3,62.1,4.2,67.6,63.3,4.3
