Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Brisbane,331,173,6084.1,5078.2,2008.0,2010.2,2002.6,2010.6,567.5,890.6,780.8,743.6,53.0,180.9,196.4,295.7,23.0,77.3,39.9,61.7,1331.8,1152.4,179.4,102701.4,88927.8,13773.7,104673.3,90635.2,14038.1
Darwin,299,106,5946.3,2717.2,2009.3,2007.8,2008.4,2011.6,717.2,2167.0,1966.1,2374.6,87.0,256.4,266.7,386.7,22.0,205.1,78.7,105.4,1182.7,954.1,228.6,88805.3,71581.1,17224.1,90510.3,72955.5,17554.8
Dampier,296,61,9101.7,11954.6,2012.3,2010.7,2012.5,2011.6,145.9,1619.5,2098.9,2713.6,18.0,380.9,597.6,632.4,30.0,125.3,108.8,92.1,1092.0,933.6,158.5,75433.1,63397.1,12036.0,76881.4,64614.3,12267.1
Klein Point,283,2,93.3,100.6,1982.1,1995.5,1984.3,1982.7,45.0,89.8,49.9,47.9,6.0,25.0,9.7,7.4,3.0,4.0,5.8,5.9,17.9,14.5,3.3,1366.6,1115.0,251.6,1392.8,1136.4,256.4
Horn,273,43,1018.7,1702.9,1997.6,2008.6,2008.2,2008.6,480.9,715.0,663.2,664.5,42.0,109.6,92.2,90.5,5.0,13.8,10.4,10.5,205.6,186.2,19.4,15631.9,14168.2,1463.7,15932.1,14440.2,1491.8
Gove,266,49,5324.1,9468.6,2012.3,2010.4,2010.8,2010.9,459.2,1068.7,1396.1,1438.6,56.0,106.0,172.1,176.5,5.0,66.4,115.0,117.3,519.3,457.7,61.6,40024.3,35274.9,4749.3,40792.7,35952.2,4840.5
South Trees,257,128,13218.9,23179.6,2009.2,2009.4,2009.8,2009.9,1219.3,1142.0,1291.8,1315.9,105.0,126.0,255.4,267.0,74.0,75.3,122.6,126.1,1174.7,1041.7,133.0,90898.0,80642.1,10255.9,92643.3,82190.5,10452.8
Kwinana,243,166,6281.8,9852.4,2010.3,2010.9,2010.6,2010.7,953.3,1094.1,1134.4,1086.5,132.0,155.6,223.0,207.0,44.0,121.7,160.4,147.7,999.8,695.4,304.4,77135.7,53674.2,23461.6,78616.8,54704.7,23912.0
Townsville,220,152,3256.8,4581.7,2007.8,2009.1,2008.8,2010.0,691.5,916.6,811.4,899.1,52.5,103.4,233.8,249.6,46.0,79.0,68.9,75.8,546.1,438.6,107.5,42030.5,33823.6,8206.9,42837.5,34473.0,8364.5
Palmerston,219,44,1950.2,1479.0,2012.1,2010.6,2004.9,2005.6,480.8,3494.1,3620.7,3034.8,61.0,488.1,919.4,901.4,33.0,273.6,222.1,176.0,545.1,401.5,143.5,39395.7,28587.1,10808.6,40152.1,29136.0,11016.1
Pyrmont,196,68,2989.0,2005.1,2000.7,2002.3,1997.9,1998.3,637.3,847.4,662.4,735.7,64.0,228.3,74.3,102.1,28.5,71.8,50.4,74.5,812.4,653.6,158.8,62544.5,50364.3,12180.2,63745.3,51331.3,12414.1
King Island,185,5,37.5,39.0,2014.7,2012.6,2015.0,2014.9,131.1,485.5,147.7,147.3,17.0,51.8,40.0,42.5,5.0,12.2,17.5,18.0,68.6,46.0,22.6,5149.6,3451.9,1697.7,5248.4,3518.2,1730.3
Portland,176,134,2896.7,4125.1,2010.1,2010.5,2008.8,2009.4,450.4,783.2,780.7,733.5,46.0,85.1,280.0,252.7,76.5,98.3,96.2,101.4,371.9,300.8,71.1,28636.0,23235.4,5400.5,29185.8,23681.5,5504.2
Mooloolaba,172,114,3313.1,3886.1,2007.8,2008.4,2006.3,2006.9,503.1,683.1,738.5,781.7,51.0,69.3,114.5,122.5,15.0,35.6,32.3,41.0,412.4,365.4,46.9,31824.3,28248.0,3576.3,32435.4,28790.4,3645.0
Barrow,162,34,11283.9,10398.0,2014.2,2011.9,2012.0,2011.5,80.5,2377.8,2774.7,2750.5,24.0,235.2,646.6,599.3,27.0,38.7,78.7,74.3,1158.3,969.6,188.7,73869.6,61451.0,12418.5,75287.9,62630.9,12657.0
Mackay,151,116,1629.4,2500.4,2008.8,2010.1,2009.0,2009.2,282.1,465.2,465.6,450.8,27.0,42.2,55.2,53.4,39.0,53.7,52.0,51.0,311.4,197.5,113.8,24028.0,15262.4,8765.6,24489.4,15555.4,8933.9
Exmouth,144,41,339.1,269.9,2010.7,2009.3,2006.5,2008.3,228.0,559.2,346.1,396.0,33.0,104.4,104.2,98.3,16.5,97.6,77.9,81.8,157.8,115.1,42.6,11930.1,8722.4,3207.7,12159.1,8889.9,3269.2
Hobart,138,49,3121.5,808.1,1999.7,2002.8,2004.4,2002.4,490.9,821.0,617.6,722.0,40.0,140.8,66.0,107.5,23.5,139.6,22.8,47.4,690.0,585.0,104.9,53290.8,45242.4,8048.4,54314.0,46111.1,8203.0
Milner Bay,137,25,418.8,697.9,2012.8,2009.5,2010.9,2010.8,133.5,657.0,694.9,756.0,17.0,124.0,199.6,209.5,8.0,38.0,103.1,108.9,89.4,66.0,23.4,6828.3,5037.5,1790.7,6959.4,5134.3,1825.1
Nganhurra,134,25,627.6,1053.4,2010.5,2009.8,2008.1,2007.8,209.5,530.8,581.7,684.3,21.0,85.0,289.7,318.8,20.0,90.9,48.1,37.1,123.7,96.0,27.7,9418.1,7304.4,2113.6,9598.9,7444.7,2154.2
Port Dalrymple,128,63,2586.7,3898.2,2007.7,2008.3,2008.5,2008.9,588.7,1018.1,851.8,933.5,39.5,91.8,136.0,151.4,24.0,55.1,70.1,77.3,378.7,333.9,44.8,29236.8,25794.0,3442.8,29798.1,26289.3,3508.9
Varanus,127,25,709.1,1066.2,2012.0,2009.7,2007.5,2006.6,79.1,703.0,1189.6,1342.0,15.0,214.5,847.6,509.7,14.0,26.8,29.3,30.0,130.0,110.5,19.4,9872.4,8398.3,1474.1,10062.0,8559.6,1502.4
Risdon,123,61,1455.2,2335.0,2009.8,2010.8,2010.1,2010.2,576.2,856.6,851.2,859.6,64.0,89.5,118.2,118.8,20.0,27.6,26.6,26.3,260.4,226.6,33.7,20053.2,17477.7,2575.5,20438.2,17813.3,2624.9
Geraldton,119,87,3263.8,5267.4,2008.6,2010.0,2008.3,2009.2,455.8,797.0,922.1,1002.7,63.0,87.4,322.1,359.0,46.0,56.8,54.7,58.7,391.4,339.6,51.8,30280.9,26291.3,3989.6,30862.3,26796.1,4066.2
Sydney,118,36,1429.2,1810.7,2008.5,2003.2,2005.9,2009.5,596.3,926.3,1100.3,1251.7,68.0,337.6,502.0,686.8,52.0,187.7,87.7,92.5,373.8,243.0,130.8,28589.3,18598.3,9991.0,29138.2,18955.4,10182.8
Okha Fpso,113,24,781.3,1291.0,2009.9,2010.0,2009.6,2009.5,135.3,814.3,939.7,1084.3,25.0,238.6,416.4,320.3,13.0,47.1,121.8,129.1,156.1,131.0,25.2,11924.2,9986.4,1937.9,12153.2,10178.1,1975.1
Woolloomooloo,112,33,3350.6,361.7,2001.7,2000.2,2004.2,2003.1,534.3,542.9,568.2,497.0,38.0,72.5,45.0,50.4,11.0,52.9,12.8,26.4,736.5,642.3,94.2,56879.4,49662.0,7217.4,57971.5,50615.5,7356.0
Stanley,110,6,17.7,19.6,2011.8,2000.8,2008.7,2010.2,81.0,738.9,151.8,147.2,11.0,608.3,225.0,134.5,4.0,93.8,94.8,72.5,43.3,21.7,21.6,3250.8,1625.8,1625.1,3313.2,1657.0,1656.3
Broome,104,50,1193.6,805.1,2005.0,2007.8,2003.6,2008.3,755.7,1746.8,991.7,774.0,159.5,274.6,534.7,567.0,19.5,128.2,195.7,201.1,417.6,343.1,74.5,31724.7,26085.4,5639.4,32333.9,26586.2,5747.7
Thevenard,97,37,2852.3,4574.1,2000.4,2008.4,1998.0,1998.9,1208.0,1035.6,1199.0,1198.5,98.0,93.7,117.6,117.8,49.0,52.9,51.9,51.3,329.6,308.4,21.2,25462.4,23848.7,1613.8,25951.3,24306.6,1644.7
Bunbury,96,88,1491.8,2345.2,2010.2,2010.6,2011.7,2012.0,317.0,892.6,668.4,677.4,34.5,139.9,144.8,135.4,100.0,130.0,132.1,136.4,196.3,143.4,52.8,15098.9,11063.9,4035.0,15388.8,11276.3,4112.5
Van Gogh,93,24,360.3,460.0,2012.8,2010.9,2010.2,2008.7,204.9,455.6,415.3,744.6,23.0,153.9,222.3,278.1,29.0,52.6,74.6,42.0,87.9,69.8,18.1,6658.2,5286.2,1372.0,6786.0,5387.7,1398.3
Hay Point,92,79,10088.1,19126.0,2009.4,2010.1,2010.1,2010.1,808.6,1717.2,1725.4,1709.3,73.0,159.9,615.8,613.1,246.0,319.2,344.8,343.5,779.9,597.6,182.3,60407.8,46289.7,14118.1,61567.7,47178.5,14389.2
Esperance,87,76,2307.9,2984.0,2008.4,2009.2,2007.2,2008.9,624.5,755.3,768.0,770.8,53.0,72.0,81.2,87.4,42.0,59.7,46.3,54.0,296.2,265.6,30.6,22903.0,20551.8,2351.3,23342.8,20946.4,2396.4
Henderson,84,43,564.8,831.2,2009.0,2010.7,2011.7,2011.6,455.9,1172.5,749.2,710.1,143.5,348.1,291.5,282.0,55.0,182.7,88.5,69.3,206.3,169.5,36.8,15617.9,12847.2,2770.7,15917.7,13093.9,2823.9
Dhipirrinjura,81,10,24.0,36.5,2011.2,2008.5,2010.9,2011.5,383.1,691.2,466.2,452.8,86.0,192.5,950.4,689.5,15.0,33.9,19.8,17.2,94.6,82.4,12.2,7100.2,6187.9,912.3,7236.5,6306.7,929.8
Port Kennedy,74,17,78.0,23.1,2002.8,2007.1,2010.4,2002.9,464.9,2168.6,1026.0,387.1,50.0,295.6,1560.2,901.7,2.0,40.9,56.8,29.6,58.5,50.6,7.9,4393.8,3799.1,594.7,4478.2,3872.1,606.1
Booby Island,70,27,738.2,1278.2,2011.6,2011.8,2011.3,2011.4,153.1,370.5,229.3,221.0,16.0,37.3,34.6,32.1,8.0,17.6,10.1,9.4,67.5,60.3,7.2,5213.3,4662.1,551.2,5313.4,4751.6,561.8
Ningaloo Vision,69,15,691.3,1211.2,2012.5,2010.1,2005.6,2005.3,189.9,920.9,1542.9,1893.6,23.0,131.4,289.1,275.6,10.0,46.9,37.7,36.8,91.1,78.8,12.3,6964.8,6022.6,942.2,7098.5,6138.3,960.2
Onslow,69,35,7919.2,7293.3,2013.1,2012.6,2013.4,2013.0,249.4,1756.5,2021.7,2068.1,27.0,231.4,585.8,558.6,28.0,39.9,27.5,27.8,885.0,857.7,27.3,56194.2,54084.7,2109.5,57273.1,55123.1,2150.0
Port Hedland,69,61,11883.8,22020.8,2010.3,2010.0,2011.4,2011.5,1118.5,2524.9,4956.6,5342.9,100.0,282.1,726.4,744.7,59.0,97.3,122.3,126.2,795.8,765.0,30.8,61546.6,59187.9,2358.7,62728.3,60324.3,2404.0
Thevenard Island,68,12,583.9,1047.9,2009.4,2010.3,2007.5,2007.3,124.1,1035.4,1353.0,1488.4,24.0,961.5,730.9,725.9,1.0,43.3,120.1,120.9,64.5,58.5,6.0,4920.6,4459.1,461.5,5015.1,4544.7,470.4
Kurnell,67,48,2347.5,3652.0,2009.4,2009.8,2009.6,2010.1,603.0,831.7,1025.0,1033.4,92.0,153.6,530.7,583.6,33.0,40.3,62.2,66.7,318.1,242.7,75.5,24588.3,18745.8,5842.5,25060.4,19105.7,5954.7
Port Pirie,64,39,825.3,1221.4,2008.4,2009.9,2009.2,2009.4,1035.8,1083.4,1041.9,1040.2,102.0,125.4,159.0,158.1,74.0,88.6,94.8,94.3,177.5,143.9,33.5,13609.7,11088.1,2521.6,13871.0,11301.0,2570.0
Langarra,62,11,18.5,21.2,2009.8,2006.2,2009.1,2009.1,360.9,469.2,345.8,386.3,48.5,107.4,424.1,484.2,10.0,13.4,13.2,14.6,52.6,46.8,5.7,3947.0,3516.2,430.8,4022.8,3583.7,439.1
Port Lincoln,62,60,896.6,1271.6,2008.9,2009.1,2011.0,2013.0,279.6,506.8,466.8,554.8,28.0,51.3,76.9,86.5,41.0,67.5,75.6,90.4,124.2,95.6,28.6,9596.9,7396.4,2200.4,9781.1,7538.4,2242.7
Albany,58,48,1202.8,1386.4,2006.8,2008.9,2006.0,2010.3,413.7,636.4,699.9,763.7,38.5,71.0,137.1,184.1,39.5,60.1,48.4,67.8,192.9,166.4,26.5,14911.2,12867.6,2043.6,15197.5,13114.7,2082.9
Airlie,55,16,2532.3,259.8,1994.7,1998.7,1996.6,1996.3,580.3,647.9,647.9,637.0,40.0,46.8,51.8,51.6,8.0,9.0,7.9,8.0,571.4,531.9,39.5,44261.7,41199.3,3062.4,45111.5,41990.3,3121.2
Port Arthur,52,3,5.9,6.5,1997.8,2003.3,2000.6,1997.0,114.3,109.9,158.9,142.1,34.0,162.2,45.3,49.0,16.0,10.0,49.5,51.6,15.3,8.7,6.6,1146.3,650.7,495.6,1168.3,663.2,505.1
Evans Landing,52,30,707.6,1190.4,2009.7,2009.1,2010.7,2010.9,614.7,915.3,1035.1,1038.2,109.5,160.6,106.7,105.9,23.0,126.0,39.1,32.0,105.7,79.5,26.2,8110.3,6113.6,1996.7,8266.0,6231.0,2035.0
Carnarvon,52,3,14.9,12.2,2009.2,2009.7,2011.3,2011.5,248.1,485.5,635.7,693.2,44.5,150.5,70.9,67.9,109.5,83.0,342.3,350.3,35.2,7.5,27.7,2640.9,563.2,2077.7,2691.6,574.0,2117.6
Cape Cuvier,52,5,52.5,95.9,2009.3,2010.6,2011.5,2011.7,80.1,384.0,500.3,557.8,10.5,159.4,57.5,53.6,23.0,33.6,52.0,52.5,13.0,10.9,2.0,984.7,829.5,155.3,1003.6,845.4,158.2
Barry Beach,50,9,112.6,146.3,2004.1,2005.0,2005.9,2005.1,340.3,497.3,685.5,699.5,67.5,53.8,165.1,164.2,29.0,191.1,259.8,255.2,64.3,36.3,27.9,4828.9,2729.0,2099.8,4921.6,2781.4,2140.2
Lakes Entrance,49,10,160.0,144.4,2004.7,2008.9,2008.3,2007.4,121.8,1893.3,917.7,712.1,16.0,934.1,2062.7,1987.3,8.0,32.4,26.2,27.7,80.2,76.8,3.4,6062.7,5805.5,257.2,6179.1,5916.9,262.2
Dalrymple Islet,47,13,141.0,197.6,2008.6,2009.8,2008.5,2007.8,632.8,981.6,1226.4,1255.7,51.0,101.8,198.1,189.5,27.0,36.9,20.8,11.3,61.8,53.6,8.2,4662.4,4045.6,616.8,4751.9,4123.2,628.7
Eden,45,33,405.6,285.5,2004.3,2004.6,2003.8,2007.9,338.5,1019.8,407.9,516.2,38.0,170.3,101.2,126.4,29.0,85.7,79.3,100.6,122.1,102.9,19.1,9320.8,7861.5,1459.3,9499.7,8012.4,1487.3
Jervis Bay,44,8,116.7,95.0,2014.9,2007.5,2008.6,2006.5,239.8,609.4,293.0,334.6,35.0,97.2,104.2,116.2,15.5,20.1,24.4,24.8,25.6,20.5,5.0,1945.5,1562.2,383.3,1982.8,1592.2,390.7
Whyalla,44,29,1737.8,3009.5,2008.0,2010.8,2008.0,2008.4,1134.4,1096.3,1191.3,1194.2,96.5,101.0,128.9,128.8,145.0,219.7,215.5,223.0,177.0,143.3,33.7,13674.1,11085.6,2588.5,13936.7,11298.5,2638.2
Spring Bay,43,6,24.1,26.9,1999.3,2007.3,2011.0,2011.6,90.5,898.6,356.1,316.2,12.0,1358.2,214.0,172.2,1.0,74.2,16.5,15.4,27.9,24.8,3.0,2094.5,1868.6,225.9,2134.7,1904.5,230.3
Cape Flattery Harbor,42,19,218.3,340.6,2008.0,2008.4,2013.9,2014.3,377.5,508.1,426.7,404.1,38.0,67.4,52.2,44.2,26.5,30.3,41.4,44.1,37.5,29.3,8.2,2848.2,2223.5,624.8,2902.9,2266.2,636.8
Koolan,41,9,59.1,38.9,1999.4,2001.1,2004.8,2007.6,241.1,732.5,504.5,1264.7,28.0,58.6,107.0,173.3,19.0,25.0,46.7,71.8,42.2,29.6,12.6,3183.4,2233.7,949.7,3244.5,2276.6,967.9
Skardon River,39,3,3.9,4.5,1996.8,2000.7,1998.3,1996.6,83.2,238.6,110.0,96.8,11.0,38.8,59.2,33.5,11.0,18.3,17.0,13.4,8.3,5.6,2.6,621.4,423.3,198.1,633.3,431.4,201.9
Abbot Point,38,37,2994.9,5609.1,2009.1,2009.0,2010.1,2010.1,966.2,1606.1,1827.2,1844.4,81.5,143.2,557.7,562.3,75.5,114.5,115.7,116.0,215.9,189.9,26.0,16721.7,14711.9,2009.8,17042.8,14994.3,2048.4
Manly,36,11,262.7,404.1,2004.4,2004.4,2003.9,2004.7,1028.8,745.8,627.2,653.1,42.0,103.7,191.4,210.1,57.0,63.0,39.6,36.5,39.2,27.9,11.3,3003.9,2151.7,852.2,3061.6,2193.0,868.6
Troughton Island,34,5,33.1,5.4,1994.5,1996.6,1997.7,1997.1,335.3,310.3,316.7,318.4,26.0,23.9,27.3,27.3,27.5,28.4,29.7,29.6,29.6,13.6,16.0,2224.7,1024.5,1200.1,2267.4,1044.2,1223.2
Bulwer,32,6,1132.5,124.0,1997.1,2001.5,1996.9,1996.4,522.8,478.9,529.8,527.4,41.0,37.5,42.9,42.6,11.0,25.2,8.0,8.3,233.7,213.4,20.3,18100.9,16529.9,1570.9,18448.4,16847.3,1601.1
Raffles Bay,31,4,3.9,6.4,2012.3,2012.8,2012.6,2012.8,163.4,178.0,193.5,171.8,22.0,22.0,32.4,26.9,3.0,7.4,8.3,6.6,6.8,5.5,1.3,511.5,410.4,101.0,521.3,418.3,103.0
Port Giles,31,22,480.5,640.6,2008.0,2007.4,2006.5,2006.8,373.0,694.1,785.9,750.3,73.0,82.9,95.5,99.0,54.0,99.7,111.6,144.7,52.2,42.7,9.5,4026.3,3301.5,724.8,4103.7,3364.9,738.7
Port Alma,30,25,261.5,357.4,2011.4,2011.7,2010.7,2010.8,730.7,856.1,942.7,920.1,67.5,84.2,180.0,178.1,56.0,79.3,93.8,93.9,65.4,52.6,12.8,5011.2,4051.5,959.7,5107.4,4129.3,978.1
Westernport,30,25,452.0,722.5,2010.6,2010.8,2011.7,2011.9,538.6,439.7,469.5,476.1,46.0,53.9,48.4,48.2,34.5,48.4,59.9,46.9,92.6,54.4,38.2,7084.2,4131.7,2952.6,7220.3,4211.0,3009.3
Mosman,27,15,203.6,290.7,2000.4,1997.1,2005.4,2005.4,540.6,873.9,1247.8,1273.9,63.0,106.1,355.6,356.9,9.0,39.6,4.2,3.7,50.8,48.0,2.8,3884.0,3673.1,210.9,3958.6,3743.6,215.0
Hastings,27,26,297.4,438.5,2010.8,2010.7,2010.8,2011.1,513.6,481.1,520.0,503.1,47.0,114.8,451.9,385.7,105.0,117.8,126.7,130.6,75.4,57.2,18.2,5812.8,4424.9,1387.8,5924.4,4509.9,1414.5
Hamilton Island,27,14,727.3,188.3,1999.0,2002.1,1997.2,1998.7,565.1,770.3,637.4,1083.2,41.0,269.9,318.9,1753.8,8.0,10.7,9.3,14.1,143.0,134.0,9.0,11051.5,10359.3,692.2,11263.7,10558.2,705.5
Port Bonython,27,25,1362.7,2404.6,2010.4,2010.4,2008.6,2008.5,862.7,1037.1,1170.4,1186.2,123.0,141.8,175.7,178.0,56.0,70.8,80.0,80.1,178.3,118.7,59.7,13811.0,9190.3,4620.7,14076.1,9366.8,4709.4
Wyndham,26,13,387.0,594.5,2006.6,2008.2,2009.7,2010.0,721.4,986.2,968.4,1027.0,81.5,89.8,114.3,115.1,11.5,27.0,29.6,28.8,69.0,58.1,10.9,5282.1,4447.4,834.8,5383.5,4532.7,850.8
Bundaberg,25,18,233.3,352.4,2008.5,2008.7,2008.9,2009.3,606.3,988.6,1191.9,1184.2,54.0,155.2,277.0,236.8,48.0,56.2,61.7,63.8,42.6,38.0,4.6,3249.3,2903.9,345.4,3311.7,2959.7,352.0
Penneshaw,25,16,531.7,63.2,1998.2,2001.4,1995.5,1997.2,459.5,291.6,346.4,258.1,35.0,26.8,39.8,36.3,10.0,21.3,10.9,19.4,133.8,113.4,20.4,10355.5,8778.4,1577.2,10554.4,8946.9,1607.5
Port Douglas,24,12,541.0,70.7,1999.2,2005.0,1998.4,2001.9,322.0,623.8,405.1,471.5,31.0,199.7,73.9,125.8,15.0,11.4,16.2,12.1,159.8,131.5,28.3,12362.6,10174.8,2187.9,12600.0,10370.1,2229.9
Wollongong,23,20,2730.7,5076.2,2009.9,2010.4,2009.3,2009.2,1191.5,1599.9,2233.8,2409.4,147.0,162.4,274.8,281.6,54.0,75.4,101.1,103.1,175.4,164.1,11.3,13582.9,12707.6,875.3,13843.7,12951.6,892.1
Mourilyan Harbour,23,16,444.5,748.3,1999.0,1999.8,2010.4,2010.6,638.5,1416.1,2147.9,2249.9,89.0,760.2,724.7,733.9,24.0,98.8,56.3,55.6,63.9,57.4,6.5,4899.0,4406.7,492.3,4993.1,4491.3,501.8
Flinders,21,21,526.5,733.7,2006.6,2006.6,2005.5,2005.7,521.9,496.9,517.5,558.3,42.0,57.8,97.7,117.2,5.0,12.3,8.3,8.2,43.3,40.4,2.9,3350.5,3125.7,224.8,3414.9,3185.7,229.1
Lake Macquarie,20,19,1376.9,2549.6,2009.4,2009.9,2012.6,2012.5,562.1,1218.0,1630.8,1656.5,67.5,153.7,752.1,762.3,15.0,25.5,53.8,54.3,72.5,69.8,2.7,5609.5,5401.4,208.1,5717.2,5505.1,212.1
Black Point,20,7,3.4,2.9,2010.2,2008.4,2010.5,2012.1,133.3,326.7,222.8,156.5,19.5,49.3,74.3,32.0,3.0,13.5,20.9,7.0,5.1,4.2,0.9,381.1,314.9,66.2,388.5,320.9,67.5
Bulli,19,15,582.6,961.3,2008.3,2008.8,2007.5,2008.2,591.1,821.0,1322.0,1358.1,56.0,80.2,192.2,203.1,20.0,20.1,5.0,4.5,59.3,56.9,2.4,4577.8,4398.7,179.1,4665.7,4483.2,182.6
Berkeley Vale,18,18,1449.2,2590.7,2008.4,2008.4,2009.8,2009.9,398.4,1522.8,1801.9,1883.2,68.5,182.9,851.2,861.4,4.0,9.6,20.5,21.1,99.4,98.2,1.2,7700.7,7607.2,93.5,7848.5,7753.2,95.3
Amrun,18,13,692.1,1150.3,2010.4,2010.8,2009.5,2009.4,1208.4,956.6,1258.6,1235.7,98.0,131.3,111.8,109.8,59.5,72.2,107.3,103.2,71.3,63.5,7.8,5510.4,4909.2,601.2,5616.2,5003.5,612.7
Bell Bay,17,15,340.7,525.2,2011.8,2011.7,2013.2,2013.4,1236.4,998.0,1055.2,1134.8,103.0,95.8,108.3,110.5,171.0,135.5,175.0,180.7,48.6,39.5,9.1,3742.5,3053.5,689.0,3814.4,3112.1,702.3
Port Huon,17,3,7.1,6.8,2007.6,2005.0,2012.1,2011.9,159.9,167.8,169.9,164.4,7.0,32.2,20.5,16.3,10.0,20.2,187.1,197.1,5.5,2.9,2.6,414.7,216.5,198.1,422.6,220.7,201.9
