Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,6412,2567,1853118.5,3339868.7,2010.9,2010.8,2011.2,2011.2,3744.4,3973.7,3758.5,3721.8,315.0,365.6,343.0,343.5,69.0,104.7,106.3,108.0,104014.7,98815.4,5199.3,7871196.3,7477750.3,393446.1,8022323.3,7621323.1,401000.2
Japan,2484,1092,704974.3,1038747.4,2009.7,2010.1,2009.5,2010.2,4062.5,4199.5,4144.3,4111.4,346.0,364.9,371.5,372.7,36.0,82.7,86.3,95.9,46220.8,43963.3,2257.5,3332236.5,3164811.9,167424.6,3396215.5,3225576.3,170639.2
Singapore,1529,996,177600.6,233199.6,2009.5,2009.9,2009.1,2009.6,2455.7,2854.0,2979.7,2926.6,222.0,263.3,332.5,335.9,37.0,83.2,67.2,73.6,19347.1,18080.7,1266.4,1448127.3,1353280.1,94847.2,1475931.3,1379263.1,96668.2
Indonesia,976,650,85970.4,138362.3,2008.1,2009.5,2009.7,2009.9,1791.5,2621.4,2871.5,2955.5,173.5,280.0,500.8,523.1,46.0,89.4,96.9,103.1,8138.7,7547.8,590.9,621592.2,576057.8,45534.4,633526.8,587118.1,46408.6
"Taiwan, Province of China",794,454,164582.3,272291.2,2009.6,2010.2,2009.6,2009.8,3755.0,3664.4,3598.9,3542.4,304.0,336.6,337.0,341.0,39.0,90.8,101.8,107.5,13108.1,12440.4,667.7,997024.2,946782.4,50241.8,1016167.1,964960.7,51206.4
"Korea, Republic of",727,498,226300.5,378970.2,2010.8,2010.7,2010.4,2010.7,4176.6,4422.4,4534.6,4430.8,355.0,389.9,426.1,429.5,45.0,85.9,184.3,147.7,15705.2,14036.1,1669.1,1148495.5,1036145.2,112350.3,1170546.6,1056039.2,114507.5
New Zealand,657,266,40907.2,37027.1,2007.1,2007.4,2007.1,2007.8,1432.4,1714.4,1544.6,1676.0,97.0,155.8,141.6,185.7,22.0,49.7,33.3,41.3,6411.7,5933.8,477.9,496023.9,459207.0,36816.9,505547.5,468023.8,37523.7
Malaysia,637,473,91133.2,147475.3,2009.8,2010.5,2009.6,2010.0,2485.5,2729.8,2605.0,2537.2,198.0,252.8,268.9,272.9,50.0,87.6,96.8,96.2,8482.0,7602.8,879.2,645992.1,580187.3,65804.9,658395.2,591326.9,67068.3
Hong Kong,362,289,75431.8,129467.9,2010.2,2010.2,2010.2,2010.3,3188.2,3447.9,3267.1,3218.2,262.0,296.7,292.4,292.1,50.0,84.1,84.5,85.8,4801.2,4579.3,221.9,369090.0,351904.9,17185.1,376176.5,358661.5,17515.1
New Caledonia,276,97,15928.5,7552.9,2006.7,2007.8,2003.5,2009.1,1079.6,2075.7,1298.0,1208.0,81.0,221.8,122.7,165.7,16.5,62.9,27.1,41.0,3046.3,2818.7,227.6,235600.1,218060.7,17539.4,240123.7,222247.5,17876.2
Philippines,251,238,30207.2,53765.1,2010.7,2010.9,2010.7,2010.5,2777.3,2993.5,3122.0,3131.8,256.0,298.1,366.7,365.5,58.0,98.8,173.1,183.9,2223.0,2014.3,208.7,171236.7,155103.9,16132.8,174524.5,158081.9,16442.5
Papua New Guinea,205,99,7365.7,8200.7,2006.4,2006.7,2008.2,2011.5,1099.0,1515.7,1566.9,1716.3,91.0,195.2,280.0,336.6,37.0,90.8,82.3,113.1,1293.4,1053.3,240.1,98279.4,79889.2,18390.2,100166.4,81423.1,18743.3
Thailand,167,137,24447.0,22450.0,2009.4,2009.7,2008.7,2009.9,3336.1,3636.2,3656.7,3576.3,272.0,300.3,303.9,341.0,29.0,64.4,51.5,76.7,1848.2,1764.2,84.0,140353.4,133904.3,6449.1,143048.2,136475.3,6572.9
Viet Nam,144,120,13702.2,22852.8,2010.5,2010.9,2011.3,2011.5,3270.6,3393.3,3408.4,3405.5,279.0,331.3,343.4,350.2,46.5,107.1,108.3,112.7,1214.0,1147.0,67.0,93883.8,88727.0,5156.8,95686.3,90430.5,5255.8
United Arab Emirates,106,83,21711.4,34825.0,2009.5,2009.4,2011.0,2011.8,5213.9,5659.8,5620.6,5565.8,515.0,557.4,589.4,578.1,62.0,103.5,82.7,79.5,2134.3,1993.6,140.7,163363.8,152522.0,10841.8,166500.4,155450.4,11050.0
South Africa,99,92,25856.8,24410.9,2009.9,2010.0,2010.0,2010.7,4635.3,5832.3,5643.8,7092.1,368.0,504.4,645.2,956.2,39.0,104.4,148.0,241.5,2067.0,1913.3,153.7,159774.0,148012.6,11761.4,162841.6,150854.5,11987.2
United States of America,92,85,33091.9,44296.6,2011.6,2011.8,2011.6,2011.5,9343.4,9148.0,10635.0,10510.8,691.5,756.7,976.8,1023.0,71.0,127.5,118.8,132.0,3389.5,3282.4,107.1,246233.4,237958.9,8274.6,250961.1,242527.7,8433.4
Vanuatu,84,17,8557.6,1079.5,1995.6,2002.9,1995.5,1999.2,1319.2,1463.3,1414.9,1428.3,86.0,137.3,92.2,121.0,9.0,56.5,21.6,28.1,1936.1,1761.8,174.3,149956.5,136462.7,13493.8,152835.7,139082.8,13752.9
India,77,70,15443.1,23561.3,2011.7,2011.3,2012.6,2012.4,3806.8,4174.0,4080.2,4148.7,347.0,392.6,392.5,413.5,45.0,68.6,57.3,62.5,1295.1,1235.3,59.9,94823.2,90189.5,4633.7,96643.8,91921.1,4722.7
Réunion,66,34,16928.4,16829.8,2005.6,2005.1,2005.6,2005.8,3325.7,3766.2,3588.1,3590.3,220.0,245.3,238.8,240.3,17.0,25.1,24.0,25.1,1776.1,1753.0,23.2,137574.2,135780.6,1793.6,140215.7,138387.6,1828.0
Mauritius,44,37,14510.5,15465.5,2006.7,2007.2,2006.7,2006.9,5083.1,4855.3,5170.6,5494.0,290.5,328.5,371.4,415.7,50.0,60.3,54.5,61.4,1680.3,1645.7,34.6,128586.9,125912.0,2675.0,131055.8,128329.5,2726.3
Sri Lanka,34,33,4146.1,5890.2,2007.2,2007.8,2006.8,2007.2,3274.5,3900.1,4022.5,4149.5,315.0,358.8,361.2,377.3,68.5,94.0,87.9,88.2,461.1,434.5,26.5,35337.4,33301.8,2035.6,36015.9,33941.2,2074.7
Fiji,32,16,2580.2,632.4,2006.1,2006.6,2003.9,2007.4,1855.8,2467.4,2235.0,2215.0,163.0,226.9,180.9,274.2,15.0,57.3,20.0,33.1,527.5,503.0,24.5,40802.9,38916.7,1886.2,41586.3,39663.9,1922.4
Russian Federation,31,28,8182.1,14443.4,2011.3,2011.0,2010.7,2010.7,5124.0,5872.9,6145.7,6180.6,530.0,588.4,682.5,695.0,47.0,114.3,133.5,137.9,583.3,564.4,18.9,43660.6,42197.5,1463.1,44498.9,43007.7,1491.2
Timor-Leste,25,12,423.3,416.8,2007.8,2008.0,2009.1,2012.5,469.4,726.1,709.3,607.7,49.0,63.2,66.7,59.2,22.0,63.1,36.3,51.0,56.3,51.2,5.1,4149.7,3762.2,387.4,4229.3,3834.4,394.9
Canada,24,23,15684.0,29794.2,2010.5,2010.5,2008.7,2008.6,9583.3,10703.6,11429.5,11509.2,891.5,929.6,1059.1,1063.6,129.5,252.7,403.1,415.4,1074.9,957.3,117.6,83144.6,74037.6,9107.0,84741.0,75459.1,9281.9
Solomon Islands,23,7,501.8,502.7,2008.4,2006.7,2005.5,2008.3,1189.2,1361.5,1353.5,1493.5,89.0,106.4,119.3,131.9,11.0,30.4,18.6,20.3,98.4,93.6,4.8,7578.2,7213.8,364.4,7723.7,7352.3,371.4
Saudi Arabia,21,19,8222.0,9555.8,2006.4,2005.6,2004.6,2005.2,7782.1,6971.6,7130.7,6836.0,462.0,456.2,462.8,464.8,69.0,71.8,82.9,81.3,949.2,928.6,20.6,73526.3,71928.9,1597.3,74938.0,73309.9,1628.0
Tonga,18,4,438.8,564.5,1995.1,2000.2,1993.3,1992.9,2611.4,2475.6,2584.4,2585.4,217.0,216.2,225.9,226.0,27.0,28.4,31.6,31.8,79.5,75.0,4.5,6116.9,5778.8,338.0,6234.3,5889.8,344.5
Guam,16,7,1804.1,829.0,2008.1,2008.7,2006.8,2009.2,2600.3,3288.7,2854.8,3823.3,161.0,257.2,220.6,405.4,10.0,13.1,12.5,17.0,156.9,153.9,3.0,12137.6,11905.9,231.7,12370.7,12134.5,236.1
Argentina,15,15,4241.5,7213.1,2014.7,2014.7,2014.8,2014.8,8500.4,8427.3,8346.0,8366.1,756.0,741.5,740.4,745.9,98.0,103.6,101.7,101.0,352.5,342.6,9.9,27308.3,26540.4,767.9,27832.7,27050.0,782.7
United Kingdom of Great Britain and Northern Ireland,13,4,835.7,1297.4,2016.5,2015.2,2015.5,2015.3,1885.4,2057.4,1924.8,1951.6,145.0,199.4,254.2,257.6,21.0,13.5,17.5,16.9,95.9,89.7,6.2,7401.2,6923.5,477.6,7543.3,7056.5,486.8
Brunei Darussalam,13,13,2845.7,4863.0,2008.0,2008.0,2008.1,2008.2,4021.5,4038.8,4071.8,4212.8,363.0,381.6,401.6,416.1,45.0,67.8,66.7,69.4,252.4,223.5,28.9,19549.9,17308.8,2241.1,19925.3,17641.2,2284.1
Northern Mariana Islands,13,6,1884.6,553.7,2005.2,2004.2,2005.2,2006.3,2682.6,2604.3,2698.5,2697.6,147.0,164.2,163.4,173.7,10.0,37.5,18.8,34.3,147.4,145.0,2.4,11416.0,11234.3,181.7,11635.2,11450.0,185.2
Nigeria,12,6,717.8,1409.6,1996.7,2002.0,2008.7,2008.8,163.7,1910.5,3972.4,4372.1,52.0,217.1,767.9,772.9,18.5,40.2,112.1,112.8,83.9,70.9,12.9,6489.4,5487.6,1001.8,6614.0,5593.0,1021.0
Brazil,12,12,19636.5,37672.6,2013.0,2013.0,2012.6,2012.5,16207.4,14521.4,16315.8,16446.2,1332.5,1249.0,1430.9,1433.6,78.5,171.2,260.8,264.9,940.6,871.8,68.8,72864.9,67534.1,5330.8,74263.9,68830.7,5433.2
Peru,11,11,11767.9,10976.0,2010.4,2010.4,2010.3,2010.6,12695.9,11908.8,12987.8,12380.6,897.0,875.7,925.9,907.7,26.0,66.2,54.2,49.1,1202.5,1177.9,24.6,74175.5,72516.6,1658.9,75599.7,73909.0,1690.7
Panama,10,10,1727.1,2530.4,2008.6,2008.6,2010.5,2010.1,8041.7,8213.2,8085.1,8068.9,687.5,660.0,659.1,673.7,46.5,59.7,59.5,64.0,291.4,284.5,7.0,22547.7,22010.3,537.3,22980.6,22432.9,547.7
Christmas Island,9,4,71.3,62.4,2009.0,2008.5,2005.8,2005.9,1427.7,2777.0,1815.7,1537.1,155.0,274.1,369.2,315.0,59.0,337.5,458.0,330.8,14.1,10.0,4.1,1070.3,758.0,312.3,1090.8,772.5,318.3
Mexico,9,9,2765.8,4148.4,2012.7,2012.7,2012.9,2012.5,7097.3,8340.7,8535.4,9085.1,611.0,747.6,806.5,868.4,86.0,115.9,71.0,70.6,242.2,236.2,5.9,17950.8,17499.9,450.8,18295.4,17835.9,459.5
Turkey,8,7,2680.9,3498.8,2003.5,2005.6,2006.3,2010.6,7747.3,8945.8,9912.9,10866.2,644.0,729.9,942.3,1053.4,43.5,91.6,65.0,68.8,262.9,249.4,13.5,20328.0,19290.1,1037.9,20718.3,19660.5,1057.8
Spain,7,7,5677.7,10406.4,2011.9,2011.9,2011.3,2011.2,11395.8,10969.4,11205.3,11161.6,892.0,963.9,1121.2,1121.9,73.0,79.4,84.7,84.9,428.0,406.0,22.0,33155.0,31450.9,1704.0,33791.5,32054.8,1736.7
Chile,7,7,2302.5,2316.6,2009.3,2009.3,2008.1,2008.6,7566.7,8950.1,12145.2,11007.3,668.0,707.7,916.7,874.1,115.0,110.7,59.8,72.5,403.2,398.7,4.5,25837.1,25492.6,344.5,26333.2,25982.0,351.1
Qatar,7,6,1319.9,1578.0,2002.1,2000.7,1996.7,2004.4,5241.4,6184.5,5808.2,4752.3,433.0,563.8,748.3,598.0,26.0,348.8,717.2,212.0,147.9,132.3,15.5,11406.2,10232.3,1173.9,11625.2,10428.8,1196.5
Oman,6,6,3182.1,2872.0,2004.7,2004.7,2000.1,2001.5,6786.3,7629.3,9196.5,8354.2,550.5,545.0,623.9,607.9,30.0,46.8,33.4,37.8,438.7,432.4,6.3,27695.9,27206.4,489.5,28227.7,27728.8,498.9
Congo,6,6,3397.4,6463.3,2009.7,2009.7,2012.0,2012.0,8118.4,6832.3,7703.7,7738.0,663.0,571.0,680.6,681.2,238.5,272.3,329.8,326.4,350.0,250.8,99.2,27114.5,19429.5,7685.0,27635.1,19802.6,7832.6
Uruguay,6,2,0.1,0.0,2013.0,2011.0,2013.3,2009.4,51.3,39.1,71.9,29.9,23.0,23.0,73.6,35.4,46.5,35.0,67.3,17.5,1.0,0.4,0.6,73.1,31.0,42.1,74.5,31.6,43.0
Netherlands,6,6,3603.9,6440.2,2011.3,2011.3,2012.0,2012.0,12760.9,9498.2,10600.2,10583.8,1017.5,802.0,1039.2,1036.4,48.5,63.0,76.4,76.6,317.4,299.6,17.8,24558.2,23179.7,1378.5,25029.7,23624.7,1405.0
Mozambique,6,6,3355.2,5324.0,2007.5,2007.5,2006.1,2005.6,7009.5,8546.9,9572.0,11645.7,620.0,809.0,1164.8,1350.1,31.0,109.8,198.0,243.2,174.8,170.7,4.1,13537.5,13217.4,320.1,13797.4,13471.2,326.2
Egypt,6,6,3292.6,3350.0,2009.3,2009.3,2011.6,2010.7,6504.9,7906.3,8842.1,8635.5,565.0,599.8,709.3,705.2,43.0,39.5,30.8,35.1,352.3,345.9,6.5,23895.5,23394.2,501.3,24354.3,23843.3,511.0
Togo,5,4,759.3,1303.2,2007.2,2005.0,2014.9,2015.0,7540.3,4091.0,8100.2,8216.1,713.0,490.4,759.2,759.1,124.0,109.8,180.8,182.2,74.8,71.0,3.8,5776.8,5488.1,288.7,5887.7,5593.5,294.2
Gabon,5,5,2235.4,4157.8,2005.4,2005.4,2007.4,2007.4,8323.9,6751.6,7705.7,7747.6,765.0,635.0,782.8,783.2,117.0,179.6,249.8,252.9,210.8,155.9,54.8,16327.6,12080.2,4247.4,16641.1,12312.2,4328.9
Antarctica,4,3,110.5,59.7,1987.0,1986.0,1984.3,1984.3,3053.6,3239.1,3398.0,3448.6,274.5,363.5,386.9,380.5,164.5,971.3,1660.0,1809.9,130.6,114.3,16.3,10070.5,8833.1,1237.4,10263.8,9002.7,1261.1
French Polynesia,4,4,138.2,140.7,2002.0,2002.0,2007.9,2008.4,4015.8,4136.8,3863.2,4083.5,457.5,481.2,461.1,527.5,77.0,626.8,148.8,151.0,34.6,31.4,3.1,2654.0,2418.6,235.4,2705.0,2465.1,239.9
Bangladesh,4,4,345.9,568.2,2008.8,2008.8,2009.0,2009.0,3625.6,3620.1,3578.9,3559.4,453.5,472.5,463.8,455.1,48.0,48.2,47.7,47.2,32.4,30.4,2.0,2506.1,2348.3,157.9,2554.3,2393.4,160.9
Trinidad and Tobago,3,2,788.3,1232.1,2008.7,2011.0,2008.1,2006.9,10284.5,9751.6,9989.3,10099.4,1001.0,841.8,931.3,964.9,31.0,32.0,32.8,33.1,90.7,88.6,2.1,7020.6,6855.7,164.9,7155.4,6987.4,168.0
