Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
China,6085,2206,1848029.3,3332006.9,2010.8,2010.6,2011.2,2011.1,3813.5,3999.8,3833.5,3806.1,357.0,384.4,387.3,391.9,63.0,82.6,90.7,92.8,120320.2,116368.8,3951.5,9061814.2,8756303.1,305511.1,9235801.0,8924424.1,311376.9
Japan,2721,1144,760001.1,1099645.6,2009.4,2009.8,2009.3,2009.9,4234.8,4341.9,4214.8,4203.9,375.0,393.0,388.3,409.0,54.0,76.0,75.3,90.4,57696.4,55853.5,1842.9,4145251.9,4003248.5,142003.4,4224840.8,4080110.9,144729.9
Singapore,1521,1069,228352.4,347202.5,2009.9,2010.4,2009.9,2010.3,3709.1,3629.1,3435.2,3577.6,310.0,347.3,344.8,367.5,16.0,38.0,28.7,26.8,22753.7,21814.9,938.8,1733204.2,1660773.8,72430.4,1766481.7,1692660.7,73821.1
New Zealand,1122,481,61964.3,61566.2,2008.2,2009.3,2008.0,2008.8,1432.5,1679.4,1504.2,1547.4,103.5,141.6,116.7,129.6,24.0,57.8,36.1,44.7,8833.4,8357.0,476.4,683266.2,646604.0,36662.2,696384.9,659018.8,37366.1
Indonesia,819,512,76609.4,125678.8,2007.5,2009.2,2009.8,2010.3,1884.4,2827.9,2886.9,3047.5,184.0,283.2,455.3,485.8,31.0,91.7,69.5,72.7,7388.5,6984.5,403.9,571312.5,540249.9,31062.6,582281.7,550622.7,31659.0
"Taiwan, Province of China",795,419,167565.0,271768.4,2009.5,2010.2,2009.5,2009.7,3826.4,3872.8,3758.3,3746.1,307.0,334.3,332.8,341.8,47.0,69.6,74.6,81.9,14097.4,13545.9,551.4,1064031.7,1021565.2,42466.5,1084461.1,1041179.3,43281.9
"Korea, Republic of",604,425,236824.9,393741.4,2010.4,2010.0,2010.6,2010.7,4745.7,5066.3,5573.7,5656.2,386.0,430.5,664.0,705.2,61.5,96.9,91.4,98.6,16546.2,15670.3,875.9,1222609.2,1156567.3,66041.8,1246083.3,1178773.4,67309.8
Malaysia,543,411,103285.4,168768.6,2010.2,2010.4,2010.5,2010.7,4004.3,3862.1,3903.7,3946.6,276.0,344.6,404.0,423.2,25.0,83.5,64.9,68.2,9575.3,9065.8,509.4,726848.2,687716.1,39132.1,740803.7,700920.3,39883.4
New Caledonia,295,77,17210.8,5105.8,2002.4,2006.6,2001.1,2007.2,1049.8,1144.7,1101.8,1042.7,66.0,109.5,79.6,88.7,9.0,57.4,19.8,69.1,3461.8,3274.3,187.5,267948.4,253523.3,14425.0,273093.0,258391.0,14702.0
Papua New Guinea,232,125,8888.1,10335.3,2007.4,2007.4,2009.3,2010.9,1193.0,1394.7,1504.0,1615.1,95.0,141.9,196.3,194.1,38.5,80.2,64.1,76.9,1473.1,1213.4,259.7,111725.1,91752.4,19972.7,113870.2,93514.0,20356.2
United Arab Emirates,177,149,38714.9,67996.5,2011.6,2011.6,2012.2,2012.1,5121.2,5504.6,5560.4,5576.2,487.0,519.7,555.0,559.2,19.0,53.6,62.2,62.3,3156.5,3064.0,92.5,242681.9,235523.8,7158.1,247341.4,240045.9,7295.5
Philippines,157,143,18206.0,30438.9,2010.2,2009.9,2010.6,2010.7,2867.7,3059.5,3078.0,3012.1,239.0,278.4,328.3,325.5,48.0,115.8,100.4,98.3,1624.2,1492.9,131.3,124021.5,113880.3,10141.2,126402.7,116066.8,10335.9
Viet Nam,145,99,15560.4,24937.3,2009.8,2010.3,2011.3,2011.8,3768.2,4067.0,4063.2,4193.0,297.0,356.4,382.1,399.2,43.0,106.4,119.4,130.2,1590.7,1509.3,81.4,123022.8,116746.5,6276.3,125384.8,118988.1,6396.8
Thailand,129,110,29623.4,39910.0,2008.2,2008.5,2009.0,2010.2,4618.1,4351.4,4395.0,4439.8,339.0,354.1,388.3,421.6,39.0,56.1,60.6,75.4,2095.4,1977.4,118.0,161630.9,152527.8,9103.1,164734.2,155456.3,9277.9
Hong Kong,122,119,26547.8,47039.9,2010.3,2010.4,2010.0,2009.7,4170.2,4229.7,4197.5,4220.3,371.0,398.7,415.4,419.9,8.0,13.3,13.8,13.3,1970.9,1955.2,15.6,150382.5,149171.3,1211.2,153269.8,152035.4,1234.5
South Africa,109,108,29988.6,53221.3,2011.6,2011.5,2011.6,2011.5,5421.4,5992.2,6939.9,7023.8,506.0,569.0,830.3,849.5,34.0,89.6,94.6,96.4,2339.0,2269.2,69.8,179484.4,174091.6,5392.8,182930.5,177434.2,5496.3
India,91,76,21340.1,30768.4,2012.4,2012.1,2012.8,2012.4,3876.7,4428.9,4320.4,4518.2,328.0,423.7,415.6,462.4,70.0,121.7,83.7,96.8,1802.4,1725.5,76.9,133630.9,127764.6,5866.3,136196.6,130217.7,5978.9
Sri Lanka,55,55,9235.9,15405.4,2010.1,2010.1,2010.4,2010.6,4455.4,4247.3,4363.7,4480.6,392.0,392.0,430.5,445.2,9.0,17.6,19.1,18.5,788.0,779.9,8.2,60446.4,59815.9,630.5,61606.9,60964.4,642.6
Brazil,52,52,24532.5,46166.2,2011.1,2011.1,2011.1,2011.1,9099.3,9202.8,9176.9,9176.8,880.5,892.3,888.7,888.6,196.0,300.4,352.5,355.0,1740.1,1633.3,106.8,134772.6,126501.4,8271.2,137360.2,128930.2,8430.0
Spain,50,50,30324.3,56764.6,2012.5,2012.5,2012.2,2012.2,11329.9,10909.3,11349.2,11392.8,1054.5,1027.4,1094.7,1098.1,8.0,20.6,25.3,25.6,1950.1,1943.0,7.1,151047.3,150497.8,549.4,153947.4,153387.4,560.0
Netherlands,48,47,47951.7,92195.0,2011.6,2011.7,2011.9,2011.9,13886.4,12775.6,13561.2,13611.1,1383.5,1374.6,1520.0,1524.0,90.0,125.4,124.0,124.0,2662.1,2625.8,36.3,205789.7,203057.6,2732.0,209740.8,206956.4,2784.5
United States of America,42,42,15210.2,20418.3,2011.8,2011.8,2012.6,2013.0,8964.0,8973.5,10011.5,9530.1,835.5,781.0,861.0,862.7,69.0,115.1,86.2,101.2,1454.4,1422.9,31.5,105688.0,103312.7,2375.3,107717.2,105296.3,2420.9
Russian Federation,40,31,11086.8,17410.4,2011.5,2011.4,2008.8,2008.7,4766.7,6433.8,7387.5,7231.5,434.5,587.8,849.0,868.3,83.0,163.4,122.8,132.2,1076.8,1040.0,36.7,78132.6,75295.2,2837.4,79632.7,76740.8,2891.9
Timor-Leste,40,9,1259.0,1112.8,2007.1,2005.9,2013.4,2013.0,468.5,2269.7,3334.9,2693.7,44.0,143.7,35.9,42.8,31.5,142.8,872.5,805.7,184.7,45.5,139.2,11995.1,3481.8,8513.3,12225.4,3548.7,8676.7
Vanuatu,40,22,3571.1,608.1,2004.2,2003.9,2000.7,2006.1,1448.4,1435.3,1612.1,1387.1,106.0,138.4,104.0,109.1,14.0,83.3,24.8,109.7,742.0,696.8,45.2,57441.5,53955.8,3485.7,58544.3,54991.7,3552.6
Fiji,39,25,1364.9,1129.9,2005.5,2003.0,2005.0,2010.5,2202.7,2120.2,2028.6,2230.1,194.0,225.9,165.8,205.7,32.0,300.6,71.0,111.1,349.3,299.4,49.9,26930.6,23146.6,3783.9,27447.6,23591.1,3856.6
Canada,38,38,15903.9,29315.1,2013.1,2013.1,2012.1,2012.0,6813.9,8449.6,9108.8,9177.5,707.0,780.1,931.0,937.9,177.5,188.3,147.8,146.1,1142.1,1108.7,33.4,88261.1,85749.7,2511.5,89955.7,87396.1,2559.7
Mozambique,21,19,3396.2,6109.4,2012.7,2012.5,2012.7,2012.6,4408.7,4430.8,4426.4,4425.9,398.0,445.7,445.1,444.5,209.0,226.8,229.1,230.3,298.8,268.8,30.0,23148.3,20821.5,2326.8,23592.7,21221.2,2371.5
Chile,19,19,4422.1,7877.9,2010.2,2010.2,2010.8,2010.9,7163.8,7108.7,6992.2,6972.1,663.0,699.3,667.3,659.4,80.0,114.6,120.8,123.0,367.2,357.0,10.2,28383.1,27591.9,791.2,28928.1,28121.6,806.4
Solomon Islands,15,9,253.5,381.9,2008.0,2012.7,2012.2,2013.2,1234.1,1383.5,1253.5,1243.8,138.0,135.3,132.7,130.2,48.0,61.8,57.9,58.6,35.6,29.1,6.5,2747.5,2247.9,499.7,2800.3,2291.0,509.2
United Kingdom of Great Britain and Northern Ireland,14,8,3636.5,6768.2,2015.3,2014.0,2012.6,2012.5,1323.9,6528.7,5892.5,6419.4,157.0,675.9,1109.5,1130.2,33.5,48.6,84.7,80.6,226.5,207.4,19.0,17517.6,16047.7,1469.9,17853.9,16355.8,1498.2
Iraq,14,14,3768.1,7051.2,2007.4,2007.4,2007.6,2007.5,6856.4,6525.3,6526.9,6525.9,741.0,827.1,830.7,825.6,219.0,194.0,200.7,200.4,300.5,272.2,28.3,23277.8,21087.0,2190.8,23724.8,21491.9,2232.9
Bahrain,14,12,3037.3,5580.2,2011.1,2011.1,2011.3,2011.3,5355.3,5360.5,5374.0,5374.0,529.0,557.4,576.2,575.8,131.5,157.8,160.0,160.4,278.8,263.8,15.0,21586.8,20429.9,1156.9,22001.3,20822.2,1179.1
Nigeria,13,8,2197.8,4008.0,1997.8,2004.9,2009.6,2009.5,182.6,3965.1,7173.1,7369.6,60.0,381.6,806.5,808.3,10.0,20.2,30.4,31.8,130.4,128.9,1.5,10098.9,9982.0,116.9,10292.8,10173.6,119.1
Uruguay,13,9,1901.0,3544.3,2009.6,2008.3,2010.1,2010.5,240.1,5354.1,7160.9,7219.5,269.0,482.5,718.4,721.3,9.0,54.7,75.6,73.8,138.2,134.9,3.3,10695.4,10445.3,250.1,10900.8,10645.9,254.9
Kuwait,12,8,2176.3,2521.6,1993.8,1999.9,1993.6,2001.3,5650.1,5159.5,5471.4,5554.1,477.5,551.6,630.4,608.3,55.5,110.4,93.0,126.1,249.3,243.2,6.1,19251.1,18783.6,467.6,19620.8,19144.2,476.5
Turkey,12,10,5677.4,9604.3,2003.2,2006.0,2005.7,2007.3,7460.4,8424.8,8485.3,8687.1,663.0,777.9,858.4,911.9,69.5,52.4,61.8,61.4,421.1,416.5,4.6,32592.5,32238.2,354.3,33218.3,32857.2,361.1
Christmas Island,11,7,88.2,132.9,2010.7,2011.0,2011.1,2010.9,1461.5,1941.2,1517.3,1450.0,130.0,180.9,174.4,143.3,26.0,31.5,27.9,21.2,23.7,22.0,1.7,1806.5,1679.1,127.4,1841.2,1711.4,129.8
Argentina,11,11,4082.3,7404.5,2010.4,2010.4,2010.2,2010.0,8395.5,8145.8,7986.2,8008.3,821.0,813.4,818.0,825.7,188.0,178.7,177.4,183.0,349.9,327.4,22.5,27103.8,25361.3,1742.5,27624.2,25848.3,1776.0
