Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bulk carrier,10787,3848,2994724.3,5635843.4,2010.9,2010.9,2011.0,2011.0,3921.1,4356.8,4124.3,4119.5,372.0,421.0,476.8,477.2,66.0,86.1,96.6,96.5,188319.8,181488.4,6831.4,14585762.9,14057069.3,528693.6,14865809.6,14326965.0,538844.5
Container,1645,319,192458.6,224546.5,2007.2,2006.9,2007.0,2007.1,2319.9,2564.5,2736.8,2714.7,140.0,169.2,213.2,211.6,19.0,22.0,21.0,20.8,25176.8,24634.9,541.9,1949425.6,1907624.8,41800.8,1986854.6,1944251.2,42603.4
Liquefied gas tanker,1014,233,418565.1,323881.9,2010.0,2010.3,2010.3,2010.7,3856.2,4159.8,4185.8,4189.0,262.0,291.1,325.2,324.6,24.5,37.0,36.2,37.3,45821.1,44509.3,1311.8,2802053.2,2706357.1,95696.1,2855852.6,2758319.1,97533.5
General cargo,908,302,40833.0,47980.5,2006.0,2008.0,2006.0,2007.3,2849.0,3515.8,3476.0,3473.9,242.5,306.5,372.2,379.1,33.0,63.7,68.2,69.6,6567.5,6277.0,290.6,506071.7,484096.6,21975.1,515788.3,493391.3,22397.0
Oil tanker,657,314,121475.8,216273.5,2009.7,2009.4,2009.8,2009.7,4010.7,4311.7,4244.4,4266.1,350.0,413.3,535.4,540.0,35.0,56.2,59.9,59.8,11206.6,9923.9,1282.7,867491.1,768296.1,99195.0,884146.9,783047.3,101099.6
Chemical tanker,506,233,39587.0,65202.6,2011.7,2011.3,2011.9,2011.9,3454.1,3367.3,3364.8,3369.2,293.5,300.0,370.9,371.1,37.0,53.3,61.1,61.0,5210.4,4669.0,541.4,402294.5,360574.4,41720.1,410018.5,367497.4,42521.1
Vehicle,461,243,99807.8,34579.9,2007.1,2006.9,2007.2,2006.9,4264.3,3923.0,3784.6,3803.1,265.0,266.4,312.1,310.3,13.0,28.4,36.2,35.9,6015.8,5844.2,171.7,465999.8,452701.7,13298.1,474947.0,461393.5,13553.4
Cruise,325,55,34000.3,3266.8,1999.0,1999.8,2001.4,2000.6,1165.6,1254.4,1292.7,1283.2,65.0,84.2,87.6,88.7,8.0,15.0,11.8,11.9,7258.7,6923.8,335.0,562181.5,536246.7,25934.8,572975.4,546542.6,26432.8
Service - tug,58,33,109.5,83.9,2001.3,2005.5,2009.4,2009.1,1062.7,2121.7,1580.4,1587.3,206.5,751.9,687.2,628.9,49.0,318.8,357.7,362.4,117.7,103.5,14.2,8864.1,7795.8,1068.3,9034.3,7945.5,1088.8
Service - other,54,24,860.5,907.9,2006.3,1998.5,1999.8,2001.1,219.4,4203.6,4999.5,5531.4,113.0,552.4,1259.8,1262.0,27.0,165.6,162.2,207.9,353.2,342.8,10.4,27061.3,26277.2,784.1,27580.9,26781.7,799.2
Offshore,40,31,3344.9,2956.9,2010.7,2010.1,2012.7,2011.1,2080.9,3700.7,3397.4,3143.3,354.0,703.1,492.2,495.3,78.5,495.0,138.2,148.7,646.5,583.3,63.2,45793.7,41050.9,4742.7,46672.9,41839.1,4833.8
Ferry-RoPax,10,9,63.0,18.0,1991.8,1990.6,1995.3,1996.2,1381.6,2438.3,1345.9,1284.9,77.5,231.4,167.1,109.9,21.0,587.4,149.8,134.0,51.8,26.7,25.2,3916.8,2026.7,1890.1,3992.0,2065.6,1926.4
Ro-Ro,7,5,37.3,22.8,2004.3,2008.0,2011.9,2010.1,659.4,1696.7,1219.3,1090.9,87.0,1057.6,141.4,147.9,175.0,230.4,175.8,226.5,63.3,40.7,22.6,4764.2,3064.9,1699.4,4855.7,3123.7,1732.0
Refrigerated bulk,4,4,88.0,95.1,1999.5,1999.5,2007.6,2007.6,6012.4,4545.1,5159.7,5160.6,1672.5,1426.8,1826.8,1827.3,128.0,180.0,84.7,84.9,104.9,95.1,9.8,7917.7,7183.1,734.6,8069.7,7321.0,748.7
Miscellaneous - fishing,4,4,29.3,20.8,1998.8,1998.8,1998.1,1997.9,4661.2,4666.4,5249.0,5147.5,438.5,551.8,596.3,606.7,7.5,12.0,6.4,7.1,19.0,18.7,0.3,1436.1,1415.9,20.2,1463.7,1443.1,20.6
Ferry-pax only,1,1,0.4,0.1,2017.0,2017.0,2017.0,2017.0,1363.8,1363.8,1363.8,1363.8,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.7,0.6,0.1,53.7,42.5,11.2,54.7,43.3,11.5
