Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Malaysia,1,1,68.3,108.9,2010.0,2010.0,2010.0,2010.0,3418.1,3418.1,3418.1,3418.1,292.0,292.0,292.0,292.0,18.0,18.0,18.0,18.0,8.4,8.3,0.0,646.9,644.3,2.5,659.3,656.7,2.6
Malta,1,1,67.8,122.2,2004.0,2004.0,2004.0,2004.0,2358.5,2358.5,2358.5,2358.5,187.0,187.0,187.0,187.0,305.0,305.0,305.0,305.0,8.8,7.9,0.9,682.9,611.6,71.3,696.0,623.3,72.6
Venezuela (Bolivarian Republic of),1,1,12.5,21.4,1999.0,1999.0,1999.0,1999.0,462.0,462.0,462.0,462.0,309.0,309.0,309.0,309.0,64.0,64.0,64.0,64.0,1.5,1.3,0.2,119.4,103.6,15.8,121.7,105.6,16.1
Guinea,1,1,11.6,9.3,2010.0,2010.0,2010.0,2010.0,5878.4,5878.4,5878.4,5878.4,1327.0,1327.0,1327.0,1327.0,9.0,9.0,9.0,9.0,0.9,0.9,0.0,65.6,64.6,1.0,66.8,65.8,1.0
Qatar,1,1,22.4,25.5,1998.0,1998.0,1998.0,1998.0,2672.3,2672.3,2672.3,2672.3,188.0,188.0,188.0,188.0,71.0,71.0,71.0,71.0,6.9,6.6,0.2,531.6,513.2,18.4,541.8,523.0,18.7
Gabon,1,1,0.2,0.2,1960.0,1960.0,1960.0,1960.0,481.4,481.4,481.4,481.4,54.0,54.0,54.0,54.0,309.0,309.0,309.0,309.0,0.2,0.2,0.1,15.7,11.5,4.2,16.0,11.8,4.3
Sri Lanka,1,1,35.3,58.3,1996.0,1996.0,1996.0,1996.0,2203.1,2203.1,2203.1,2203.1,187.0,187.0,187.0,187.0,127.0,127.0,127.0,127.0,4.8,4.6,0.2,371.6,353.7,17.9,378.7,360.5,18.3
Brazil,1,1,105.8,175.6,1995.0,1995.0,1995.0,1995.0,6655.5,6655.5,6655.5,6655.5,804.0,804.0,804.0,804.0,388.0,388.0,388.0,388.0,25.0,21.9,3.1,1919.6,1690.5,229.0,1956.4,1723.0,233.4
China,1,1,4.9,7.6,1989.0,1989.0,1989.0,1989.0,1080.1,1080.1,1080.1,1080.1,320.0,320.0,320.0,320.0,11.0,11.0,11.0,11.0,1.1,1.0,0.0,80.8,78.7,2.1,82.4,80.2,2.2
Pakistan,1,1,8.9,15.2,1989.0,1989.0,1989.0,1989.0,1878.2,1878.2,1878.2,1878.2,227.0,227.0,227.0,227.0,153.0,153.0,153.0,153.0,1.9,1.4,0.5,147.8,108.2,39.6,150.6,110.3,40.3
Jordan,1,1,5.2,5.4,1978.0,1978.0,1978.0,1978.0,1290.2,1290.2,1290.2,1290.2,90.0,90.0,90.0,90.0,39.0,39.0,39.0,39.0,2.3,2.3,0.0,178.6,177.3,1.3,182.0,180.7,1.3
Romania,1,1,6.7,5.9,1970.0,1970.0,1970.0,1970.0,2963.9,2963.9,2963.9,2963.9,306.0,306.0,306.0,306.0,142.0,142.0,142.0,142.0,2.0,1.9,0.1,153.0,145.9,7.1,155.9,148.7,7.3
Nigeria,1,1,29.6,36.8,1982.0,1982.0,1982.0,1982.0,40138.8,40138.8,40138.8,40138.8,2958.0,2958.0,2958.0,2958.0,34.0,34.0,34.0,34.0,79.2,78.3,0.9,5946.9,5879.4,67.6,6061.1,5992.2,68.9
