Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,129,63,3881.0,5143.1,1994.4,1994.3,1996.5,1996.2,1969.5,2131.1,2188.2,2206.4,192.0,359.0,245.4,262.3,36.0,188.9,88.9,95.5,800.6,684.7,115.8,61505.0,52713.8,8791.2,62685.9,53725.9,8960.0
Saudi Arabia,74,31,666.0,832.5,1987.7,1984.5,1994.5,1995.4,811.4,1012.6,1019.9,1026.1,95.0,128.7,151.1,143.3,21.0,33.2,32.5,33.9,148.5,135.5,13.0,11346.5,10365.9,980.6,11564.3,10564.9,999.4
Oman,59,32,646.2,931.1,1990.3,1990.9,1993.2,1993.3,1107.2,1243.7,1255.7,1278.3,109.0,195.3,221.2,228.3,62.0,99.8,98.7,100.9,152.6,121.5,31.0,11665.5,9316.6,2348.9,11889.5,9495.5,2394.0
Yemen,49,16,109.1,146.1,1979.5,1986.8,1996.2,1996.2,307.2,606.1,505.8,521.8,34.0,147.6,114.0,121.2,66.0,95.1,88.6,89.9,39.2,23.8,15.4,2976.8,1819.6,1157.2,3034.0,1854.5,1179.4
Djibouti,32,23,171.5,254.9,1993.9,1991.9,1994.6,1994.9,174.9,690.3,495.7,501.3,31.5,133.6,222.3,224.6,42.5,76.3,45.8,42.9,58.6,48.9,9.7,4450.2,3721.8,728.4,4535.6,3793.2,742.4
Kenya,27,8,273.5,355.6,1990.4,2000.0,1988.1,1988.6,353.5,1383.9,2082.5,2527.8,69.0,156.9,502.3,509.8,20.0,218.1,59.1,59.7,71.0,54.9,16.1,5421.2,4209.2,1211.9,5525.2,4290.1,1235.2
Eritrea,27,6,203.1,276.9,2003.2,2003.7,2003.4,2003.2,471.4,603.9,514.1,512.1,39.0,50.8,43.6,43.2,35.0,53.4,39.2,39.0,43.1,32.3,10.9,3297.0,2481.7,815.3,3360.3,2529.4,830.9
India,26,14,676.2,951.4,1988.9,1989.0,1992.2,1992.0,1756.4,1862.3,1947.7,1931.7,175.5,299.7,200.8,208.3,71.0,67.0,47.9,49.5,112.8,103.6,9.1,8679.2,7987.3,691.9,8845.8,8140.6,705.2
Egypt,23,13,277.4,409.1,1989.7,1990.2,1989.6,1989.9,1503.7,1717.3,1705.2,1699.4,290.0,331.5,358.9,347.6,245.0,213.2,219.7,218.9,85.0,59.7,25.2,6461.7,4564.8,1896.9,6585.7,4652.5,1933.3
Sudan,18,10,211.5,285.2,1997.3,1996.9,1998.3,1998.1,756.4,1143.5,938.7,940.8,62.5,194.6,146.9,150.3,35.0,99.0,83.5,84.7,51.9,42.1,9.8,3966.1,3229.5,736.6,4042.2,3291.5,750.7
"Tanzania, United Republic of",9,7,140.6,171.2,1996.7,1995.4,2001.5,2001.6,775.8,810.8,781.3,779.4,63.0,135.7,176.9,174.0,61.0,105.1,119.0,116.0,41.0,31.2,9.7,3172.3,2418.1,754.2,3233.2,2464.6,768.7
