Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,15265,1894,1945935.3,2117395.1,2006.9,2008.2,2011.2,2011.0,1289.6,2152.9,2389.6,2321.2,85.0,146.9,280.6,277.7,19.0,27.1,28.4,28.6,194434.1,186673.8,7760.3,15047871.0,14451859.8,596011.2,15336790.2,14729335.5,607454.6
Bulk carrier,10175,5002,1275396.9,2332336.9,2010.2,2010.1,2010.2,2010.2,2275.0,2949.8,3188.0,3220.1,212.0,289.6,511.7,516.8,88.0,121.8,125.2,124.9,94468.6,87372.8,7095.8,7315327.2,6766661.8,548665.4,7455781.5,6896581.7,559199.8
Oil tanker,6710,1779,746203.1,1381469.8,2006.7,2007.8,2009.1,2009.1,961.1,2942.0,3260.7,3349.0,122.0,310.3,548.5,556.0,32.0,72.8,96.1,95.3,60291.6,50166.5,10125.1,4662625.7,3881520.2,781105.5,4752148.1,3956045.3,796102.7
Chemical tanker,6060,1433,170607.4,276264.8,2008.4,2008.9,2009.3,2009.3,1295.7,1938.1,1936.6,1953.0,122.0,184.2,323.7,325.7,34.0,59.7,59.6,59.3,32156.5,26976.1,5180.5,2478787.9,2082063.0,396724.9,2526380.6,2122038.6,404342.0
General cargo,3171,1136,99124.7,137703.5,2005.9,2006.7,2007.5,2007.7,1409.5,2161.4,2556.5,2572.5,131.0,207.5,431.4,435.0,42.0,81.3,96.4,97.7,14440.5,13232.1,1208.4,1110959.0,1019814.2,91144.9,1132289.5,1039394.6,92894.9
Liquefied gas tanker,2231,739,478897.8,422409.4,2007.6,2008.2,2008.8,2008.9,2872.4,3780.8,4284.0,4198.8,214.0,305.4,448.2,442.8,36.0,68.8,96.1,93.8,54588.9,48557.2,6031.7,3799398.3,3359667.1,439731.2,3872346.8,3424172.7,448174.1
Service - tug,1818,442,1611.5,1313.3,2008.4,2008.8,2010.1,2009.8,203.8,1251.9,1320.2,1364.6,67.0,328.9,750.1,741.7,31.0,187.9,307.0,294.0,1460.4,1195.9,264.5,110151.6,90273.5,19878.0,112266.5,92006.8,20259.7
Vehicle,1723,485,241155.4,81577.0,2006.4,2007.3,2007.6,2007.4,1915.6,2771.5,2586.1,2614.6,132.0,183.3,251.7,252.8,12.0,16.7,23.7,24.3,15017.1,14571.7,445.4,1163175.4,1128709.8,34465.6,1185508.3,1150381.0,35127.3
Service - other,1655,146,4313.1,5704.4,2013.6,2006.9,2007.0,2006.9,83.2,1502.6,286.5,258.4,11.0,321.5,543.7,513.4,7.0,128.5,183.7,155.3,1083.4,890.0,193.4,82558.6,67841.0,14717.5,84143.7,69143.6,15000.1
Ferry-pax only,1144,79,323.6,94.5,2002.8,2003.3,2003.1,2003.2,587.3,1147.8,868.5,1091.4,36.0,143.2,392.4,404.0,13.0,45.1,60.3,54.9,525.9,398.5,127.4,39488.6,29920.8,9567.8,40246.8,30495.3,9751.5
Ro-Ro,376,36,1499.8,875.9,2011.4,2008.8,2012.2,2010.0,49.3,1845.2,1833.8,1077.3,13.0,288.9,624.5,578.3,9.0,115.5,19.1,27.3,490.3,370.3,120.0,37261.1,28246.5,9014.7,37976.5,28788.8,9187.8
Offshore,271,188,10139.0,9273.0,2010.1,2010.8,2009.8,2007.8,1468.3,2633.2,3210.2,3032.3,265.0,414.1,680.0,696.4,53.0,264.9,143.8,126.6,1899.8,1643.4,256.4,137810.9,118456.7,19354.2,140456.8,120731.0,19725.8
Cruise,269,61,16684.2,1683.6,2003.9,2001.2,2006.9,2006.4,492.6,828.2,627.4,652.3,37.0,55.2,60.0,63.3,10.0,12.7,18.3,18.6,3304.1,2806.8,497.2,255881.1,217371.0,38510.1,260794.0,221544.5,39249.5
Refrigerated bulk,134,69,4217.9,4364.5,1997.9,1995.0,1999.9,1999.6,3534.2,4797.3,4025.6,4030.9,246.0,494.1,617.4,625.8,86.0,226.3,156.8,164.2,2106.4,1696.1,410.3,160196.8,129379.5,30817.2,163272.5,131863.6,31408.9
Miscellaneous - fishing,35,17,109.0,80.2,2009.1,1999.8,2006.9,2006.2,488.9,4346.3,1282.5,1728.5,54.0,500.9,517.1,581.4,42.0,240.9,277.7,300.9,67.2,58.0,9.2,5067.0,4378.0,689.0,5164.3,4462.1,702.3
Ferry-RoPax,21,8,205.5,46.6,1994.4,1996.2,1991.3,1993.7,425.0,1523.7,4223.4,4041.3,60.0,105.1,320.9,295.2,28.0,220.2,1237.5,1269.5,88.8,48.2,40.6,6742.0,3696.1,3045.9,6871.4,3767.1,3104.4
Other liquids tankers,15,6,256.6,313.8,2010.9,2009.7,1999.3,1999.2,126.8,1554.7,2827.3,2754.1,89.0,153.8,437.7,440.1,6.0,45.6,69.5,72.0,56.0,49.1,6.8,4306.5,3779.1,527.4,4389.1,3851.7,537.5
