Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Malaysia,12566,3180,79715.6,99067.9,2007.3,2007.4,2007.3,2007.4,186.0,443.7,293.0,294.0,23.0,102.7,192.0,215.7,14.0,49.2,55.1,61.1,17547.7,12022.6,5525.1,1344588.8,921823.0,422765.8,1370404.9,939522.0,430882.9
Indonesia,8283,3039,115744.4,176145.2,2006.4,2007.7,2007.9,2008.3,570.3,915.4,897.3,931.8,55.0,138.1,190.0,193.7,15.0,55.7,68.0,70.7,17935.6,14296.5,3639.1,1373550.0,1095474.8,278075.2,1399922.2,1116508.0,283414.2
China,7021,4030,781066.8,1047596.6,2009.1,2009.0,2010.1,2009.9,1623.9,2138.4,1819.0,1903.3,136.0,207.2,189.3,213.5,15.0,30.0,27.6,27.8,70438.1,66874.3,3563.8,5425127.8,5151902.7,273225.1,5529290.2,5250819.2,278471.0
Thailand,2801,1309,76566.4,85641.8,2005.9,2007.5,2006.4,2007.0,806.1,980.1,887.8,909.2,67.0,114.0,118.8,139.2,15.0,39.3,33.4,35.2,11031.4,9315.6,1715.8,850434.6,718497.3,131937.3,866763.0,732292.5,134470.5
India,1984,1374,115772.3,170885.4,2008.0,2008.6,2009.2,2009.4,1745.8,2197.7,2299.6,2296.5,178.0,222.3,242.1,251.6,13.0,41.3,31.8,31.2,13297.3,12401.3,896.0,1025392.4,956662.0,68730.4,1045080.0,975030.0,70050.0
Viet Nam,1921,995,47639.7,63605.0,2007.2,2008.1,2009.3,2009.3,645.3,969.7,786.3,831.9,62.0,129.6,122.2,139.9,17.0,42.3,25.7,26.2,6127.3,5427.8,699.6,472107.2,418836.9,53270.3,481171.6,426878.5,54293.1
Australia,1521,1069,228352.4,347202.5,2009.9,2010.4,2009.9,2010.3,3709.1,3629.1,3435.2,3577.6,310.0,347.3,344.8,367.5,16.0,38.0,28.7,26.8,22753.7,21814.9,938.8,1733204.2,1660773.8,72430.4,1766481.7,1692660.7,73821.1
Japan,1486,1091,218323.2,234190.5,2008.4,2008.9,2008.2,2008.9,2810.1,2991.3,2998.5,2974.9,227.0,268.1,277.1,286.2,15.0,42.5,61.4,60.4,20804.0,19212.3,1591.7,1528924.7,1406928.4,121996.4,1558280.1,1433941.4,124338.7
Brazil,1326,1126,643991.2,1157504.1,2010.4,2010.4,2010.6,2010.5,9099.6,9196.0,9206.6,9213.2,848.0,874.6,859.2,868.8,12.0,14.0,14.8,14.6,44978.7,44808.9,169.8,3482994.4,3469864.2,13130.1,3549867.8,3536485.6,13382.2
Bangladesh,1178,493,38748.8,54714.1,2006.2,2007.1,2006.9,2006.5,1501.8,1684.0,1623.1,1638.2,148.0,291.2,272.2,292.4,17.0,49.3,35.0,36.7,6059.6,5595.0,464.6,466729.8,431283.9,35445.9,475691.0,439564.5,36126.4
"Taiwan, Province of China",912,680,67002.2,86488.5,2008.7,2008.7,2009.5,2009.5,1678.8,1904.5,1782.0,1779.4,142.0,198.2,187.6,198.2,16.0,42.5,48.3,44.5,7700.5,6881.4,819.1,580413.2,517244.4,63168.8,591557.1,527175.5,64381.6
"Korea, Republic of",808,683,116004.4,154216.0,2008.9,2009.0,2009.9,2010.4,2620.2,3026.4,3100.4,3146.9,228.0,282.5,321.6,334.2,15.0,56.4,281.6,363.6,11313.2,9929.9,1383.3,844251.9,741495.1,102756.8,860461.5,755731.8,104729.7
South Africa,720,619,173413.2,264807.8,2009.5,2009.5,2010.1,2010.1,5153.6,5209.7,5241.1,5268.0,455.0,477.2,460.1,482.8,12.0,18.6,18.0,17.7,14433.1,14220.9,212.2,1113899.4,1097514.4,16385.0,1135286.3,1118586.6,16699.6
Philippines,678,436,28415.8,39298.9,2007.4,2008.2,2008.9,2009.3,1426.2,1868.0,1685.9,1779.8,124.0,230.9,297.0,343.9,17.0,52.2,61.1,67.5,3861.1,3400.7,460.4,297768.3,262447.2,35321.1,303485.5,267486.2,35999.3
United Arab Emirates,671,513,169950.9,246300.4,2007.7,2007.8,2008.7,2008.3,3493.4,3839.5,3772.2,3785.9,289.0,336.3,312.2,320.9,20.0,51.5,73.9,88.4,15711.2,14005.1,1706.1,1215071.8,1083002.1,132069.7,1238401.2,1103795.7,134605.5
Saudi Arabia,614,455,160262.7,206138.9,2009.9,2009.9,2010.5,2010.2,4161.8,4187.7,4234.8,4218.8,323.0,351.4,330.2,348.1,16.0,31.1,36.2,44.0,14308.8,13567.6,741.1,1107920.1,1050547.7,57372.4,1129192.2,1070718.2,58474.0
Sri Lanka,581,386,67707.7,74760.5,2008.5,2007.7,2010.2,2010.0,1580.9,1906.9,1661.7,1667.8,114.0,224.0,180.6,198.1,18.0,37.7,24.6,26.1,6638.7,6327.6,311.1,513631.0,489616.6,24014.4,523492.7,499017.3,24475.5
Hong Kong,505,296,31501.6,39943.1,2008.3,2008.7,2008.9,2008.8,1439.0,1645.0,1504.6,1512.0,106.0,173.4,157.5,166.9,15.0,38.8,26.2,28.8,4184.7,3860.8,323.9,323519.8,298569.5,24950.3,329731.4,304302.1,25429.3
Myanmar,390,150,6957.8,9320.4,2006.1,2006.3,2006.7,2006.8,1085.3,1300.7,1212.3,1212.2,101.5,206.3,170.6,171.3,21.0,42.9,56.1,56.7,1513.6,1224.9,288.8,116192.5,94164.0,22028.5,118423.4,95972.0,22451.4
United States of America,368,287,285301.5,379421.4,2010.2,2010.2,2011.0,2010.9,10483.5,10304.6,10590.7,10589.5,682.0,825.5,795.6,849.0,18.0,41.2,34.1,38.3,24891.6,24167.2,724.4,1913922.1,1857815.8,56106.3,1950669.4,1893485.8,57183.5
Qatar,263,216,125938.4,138052.3,2009.1,2009.1,2008.5,2008.6,3766.5,4695.6,5862.5,5263.2,320.0,367.9,513.6,483.2,17.0,43.8,47.0,61.0,12114.1,11467.2,646.9,906913.7,856817.7,50096.0,924326.4,873268.6,51057.9
Mauritius,240,209,37060.5,60679.0,2008.4,2008.9,2009.5,2009.6,3378.3,3580.9,3567.2,3535.1,302.0,332.1,348.7,352.2,14.0,35.7,31.4,31.0,3406.1,3281.3,124.8,257760.0,248139.5,9620.5,262709.0,252903.7,9805.3
