Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,460,139,12788.7,7115.9,1997.1,2003.9,2010.4,2008.0,656.2,1392.4,836.3,1312.3,68.0,181.6,112.2,234.4,21.0,69.0,25.0,50.7,1996.1,1824.5,171.6,153257.1,140370.4,12886.8,156199.7,143065.5,13134.2
Jamaica,256,65,3599.2,1699.3,2007.1,2006.8,2011.1,2007.9,322.6,489.6,416.6,438.0,27.0,62.8,51.9,84.1,15.0,53.6,16.0,33.0,674.6,591.0,83.6,52037.3,45649.5,6387.8,53036.5,46526.0,6510.5
Dominican Republic,195,63,935.0,970.3,1999.7,2002.3,2003.7,2004.0,434.0,423.2,410.4,405.8,41.0,46.0,49.3,55.4,17.0,88.4,32.2,40.8,218.1,171.1,46.9,16711.1,13165.9,3545.2,17031.9,13418.7,3613.2
Bahamas,48,29,1493.5,972.9,1999.9,2007.3,2006.1,2004.0,603.2,782.3,997.4,1283.6,40.0,73.5,111.5,173.0,9.5,62.3,34.0,62.7,189.4,160.7,28.7,14634.0,12433.5,2200.4,14914.9,12672.3,2242.7
Panama,48,19,730.6,1006.9,2000.7,2001.1,2005.5,2006.0,782.6,971.6,932.7,970.9,61.5,105.8,129.7,142.1,32.0,40.4,38.4,38.7,136.4,119.0,17.4,10496.2,9169.4,1326.8,10697.7,9345.4,1352.3
Colombia,46,23,464.9,625.5,2002.7,2001.6,2005.3,2005.7,891.1,769.0,847.7,842.5,98.5,122.3,105.7,105.9,15.5,76.2,39.7,41.1,99.4,89.7,9.8,7630.7,6892.3,738.4,7777.2,7024.6,752.5
Cuba,37,18,158.9,161.8,1998.0,1994.3,1999.3,2000.7,289.6,466.2,446.4,457.0,22.0,45.2,46.9,53.2,33.0,82.2,46.0,51.9,44.2,26.9,17.4,3386.7,2066.2,1320.5,3451.8,2105.9,1345.9
Mexico,30,21,2594.6,854.7,2003.7,2002.7,2008.8,2007.5,1466.3,1603.0,1422.4,1746.6,129.0,155.5,113.8,193.5,36.5,81.5,35.8,118.2,339.1,319.8,19.3,26204.2,24724.6,1479.6,26707.3,25199.3,1508.0
Puerto Rico,15,12,241.3,80.2,1998.6,1997.4,2006.8,2004.8,518.5,607.6,418.6,591.4,52.0,103.0,52.1,148.8,18.0,37.9,6.8,13.9,44.6,41.6,3.0,3411.8,3188.3,223.5,3477.3,3249.6,227.8
"Bonaire, Sint Eustatius and Saba",14,11,152.4,247.2,2008.7,2009.1,2009.0,2009.0,835.4,971.2,1072.8,1081.7,139.5,217.6,323.1,334.5,26.0,38.7,43.2,43.0,54.4,47.2,7.2,4187.0,3637.4,549.6,4267.4,3707.2,560.2
Venezuela (Bolivarian Republic of),11,11,473.5,791.1,2005.7,2005.7,2005.5,2005.4,1460.2,2058.5,2405.5,2458.2,203.0,308.5,499.5,502.6,95.0,194.2,104.9,100.8,74.0,57.2,16.8,5691.7,4411.3,1280.4,5800.9,4496.0,1305.0
Guyana,10,9,134.2,210.1,2003.0,2002.6,2006.5,2006.3,1394.3,1421.4,1393.0,1395.5,132.5,176.3,140.7,141.8,141.0,137.2,116.2,116.9,25.6,20.1,5.4,1958.6,1550.5,408.1,1996.2,1580.3,415.9
Curaçao,9,4,602.6,99.9,2001.6,2001.0,2002.4,2005.7,671.8,786.6,685.4,851.0,42.0,70.9,44.5,75.4,10.0,17.5,13.0,31.3,100.0,92.0,8.0,7743.7,7124.7,619.0,7892.4,7261.5,630.9
Iraq,8,1,6.4,4.3,1971.0,1971.0,1971.0,1971.0,226.3,226.3,256.5,256.5,28.5,28.5,36.4,36.4,3.5,3.5,4.8,4.8,1.8,1.6,0.2,134.3,117.7,16.6,136.8,119.9,16.9
Virgin Islands (U.S.),7,7,155.6,97.0,2005.3,2005.3,2015.6,2012.0,956.6,871.2,532.1,793.0,113.0,123.9,66.2,109.8,36.0,88.0,18.3,33.2,21.3,18.1,3.1,1627.2,1392.2,235.0,1658.4,1418.9,239.5
Trinidad and Tobago,6,6,99.0,150.6,2005.0,2005.0,2003.9,2003.8,1068.6,1048.0,1067.5,1069.9,153.0,224.7,292.5,296.0,36.5,46.8,57.3,58.2,12.7,11.5,1.2,969.8,879.0,90.8,988.4,895.8,92.5
Canada,6,6,156.8,248.7,2008.7,2008.7,2007.7,2007.7,2250.5,2240.5,2306.7,2319.8,313.5,395.7,407.6,415.1,63.5,78.0,64.1,64.1,22.9,21.7,1.1,1745.9,1660.1,85.8,1779.4,1692.0,87.5
Belize,5,2,55.5,64.3,2006.4,2007.0,2006.3,2006.3,1350.8,1315.2,1506.4,1470.4,142.0,141.5,138.6,138.8,45.0,44.8,39.0,39.4,18.4,15.8,2.5,1410.0,1218.3,191.8,1437.1,1241.7,195.4
Brazil,5,5,169.2,234.5,2007.6,2007.6,2008.6,2008.4,2498.6,2936.9,2715.3,2680.4,250.0,247.0,243.0,240.8,21.0,41.4,36.4,34.6,28.4,27.7,0.7,2188.4,2137.4,51.0,2230.4,2178.4,52.0
Guatemala,5,3,62.7,73.6,2005.4,2005.0,2004.1,2003.8,1093.8,1246.5,1359.9,1379.0,84.0,125.7,152.0,156.4,7.0,9.0,8.2,8.0,17.1,16.8,0.4,1318.0,1290.7,27.3,1343.4,1315.5,27.9
