Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,378,225,12994.1,15972.2,2003.7,2004.1,2004.9,2005.0,1187.3,1514.1,1250.1,1236.1,102.0,184.8,186.4,161.1,23.0,113.8,58.7,58.2,2138.7,1899.3,239.4,165062.7,146733.3,18329.4,168231.9,149550.6,18681.3
Côte d'Ivoire,206,88,5550.5,5726.2,2003.1,2002.2,2008.1,2007.4,1207.0,3273.9,1289.4,1286.2,102.0,402.4,216.7,204.7,21.0,121.7,57.5,64.3,937.8,862.8,75.1,71941.6,66224.5,5717.1,73322.9,67496.0,5826.9
Morocco,206,71,10353.3,10240.0,2006.7,2006.3,2006.7,2007.4,1507.7,1484.8,1487.6,1519.9,101.0,126.2,117.1,122.4,20.0,54.0,37.1,34.7,1589.8,1509.7,80.1,122998.2,116825.2,6173.0,125359.8,119068.2,6291.5
Mauritania,164,97,648.2,781.6,2002.9,2003.1,2004.9,2005.1,301.2,1137.6,366.0,366.0,48.0,200.2,187.5,174.5,35.5,169.9,220.4,195.1,264.2,179.2,85.0,20064.7,13638.4,6426.4,20450.0,13900.2,6549.8
Togo,86,68,4712.9,6496.3,2004.5,2005.2,2004.7,2005.3,1614.9,1680.5,1611.7,1622.7,154.0,245.0,218.7,244.5,27.5,137.1,84.0,97.3,949.8,701.8,248.1,73321.7,54294.5,19027.2,74729.5,55336.9,19392.5
Belgium,56,33,5717.4,3913.4,2006.5,2005.6,2007.1,2007.7,2653.6,2699.3,2662.1,2667.3,207.5,222.7,214.9,220.8,40.5,69.3,43.9,63.6,576.6,518.3,58.3,44439.3,39926.5,4512.8,45292.5,40693.1,4599.4
Netherlands,53,48,4073.1,6917.5,2006.8,2006.6,2008.9,2009.3,2665.3,2821.5,2703.9,2703.6,225.0,264.6,290.0,293.4,70.0,111.4,88.9,89.3,719.2,583.8,135.4,55316.5,44890.0,10426.5,56378.6,45751.9,10626.7
France,47,32,4125.6,3459.5,2004.2,2004.4,2003.7,2002.6,2412.7,2375.5,2409.0,2400.6,164.0,178.3,171.1,168.1,22.0,55.1,35.0,39.4,560.1,533.1,26.9,43241.2,41168.8,2072.4,44071.4,41959.2,2112.2
Guinea,46,41,322.6,414.6,2002.4,2003.6,2007.5,2007.7,491.9,855.9,525.7,527.9,69.0,230.4,138.1,134.6,60.5,122.0,167.5,208.2,86.7,55.8,30.9,6627.6,4259.4,2368.2,6754.9,4341.2,2413.7
Brazil,45,24,5329.4,3357.8,2002.0,2003.3,2001.3,2002.3,2764.2,2902.5,2727.1,2799.4,207.0,306.6,213.0,244.4,33.0,163.2,69.9,129.9,631.1,580.7,50.4,48861.1,44965.3,3895.8,49799.2,45828.7,3970.6
Ghana,45,43,1579.2,1178.9,2004.7,2005.4,2011.4,2009.4,1450.4,1737.9,1467.2,1490.9,148.0,252.3,165.9,227.7,39.0,90.2,80.8,154.6,190.8,162.6,28.2,14658.1,12513.9,2144.2,14939.6,12754.2,2185.4
Cabo Verde,44,34,594.6,580.1,2002.0,1999.9,2005.6,2003.7,1089.1,4179.6,999.7,1255.9,234.5,944.8,961.9,877.2,54.0,371.0,265.6,261.9,244.4,181.1,63.2,18476.1,13681.2,4794.9,18830.8,13943.9,4886.9
Gibraltar,43,43,2405.7,4122.4,2009.1,2009.1,2009.5,2009.5,1559.7,1677.1,1885.5,1938.3,151.0,230.9,301.4,315.9,169.0,243.1,195.3,193.9,267.9,221.6,46.3,20724.9,17154.1,3570.9,21122.8,17483.4,3639.4
United States of America,38,21,5028.6,3869.2,2008.7,2007.6,2010.1,2010.1,3460.8,3716.2,3543.6,3635.7,248.0,321.6,264.8,295.2,47.0,195.2,108.3,192.2,551.4,520.7,30.7,42522.5,40152.7,2369.8,43339.0,40923.6,2415.3
Gambia,34,28,109.5,102.2,1999.6,2000.9,2002.9,2004.9,128.6,736.7,247.3,333.1,34.0,134.7,72.2,78.8,47.5,125.8,253.1,315.7,54.1,25.3,28.8,4127.3,1926.1,2201.2,4206.6,1963.1,2243.5
South Africa,33,32,4690.1,6551.0,2008.9,2009.2,2009.1,2009.7,4474.6,4525.0,4503.0,4529.3,402.0,471.5,454.3,494.8,130.0,241.2,231.1,283.2,467.6,433.8,33.8,36199.2,33584.8,2614.4,36894.3,34229.7,2664.6
Sierra Leone,30,25,292.1,376.3,2002.2,2003.0,1999.7,2001.5,569.2,3731.2,947.3,841.8,125.5,269.9,483.3,385.3,111.5,548.3,2021.2,1703.5,82.5,45.8,36.8,6259.9,3484.2,2775.7,6380.1,3551.1,2829.0
Nigeria,25,21,2042.8,3686.8,2007.1,2006.8,2008.3,2008.2,1895.3,2256.3,1956.2,1954.2,356.0,538.5,570.5,574.0,78.0,202.1,113.2,109.1,413.7,287.2,126.5,31894.2,22211.7,9682.5,32506.6,22638.2,9868.4
Guinea-Bissau,24,15,30.5,38.4,1994.5,1997.9,1999.4,2001.1,327.6,657.9,457.4,432.8,101.5,150.4,243.6,221.7,72.5,155.5,229.9,181.3,26.0,14.7,11.3,1959.2,1107.3,851.9,1996.9,1128.6,868.3
Turkey,22,22,1690.7,2678.7,2007.0,2007.0,2007.7,2007.6,3282.1,3418.4,3464.3,3438.5,316.5,345.5,359.2,361.3,128.5,150.0,145.0,151.7,200.2,183.1,17.1,15481.6,14166.6,1315.0,15778.9,14438.6,1340.2
Angola,22,21,1428.6,1424.2,2004.4,2004.2,2006.6,2005.7,2550.0,2644.0,2512.3,2536.8,202.0,313.0,204.5,222.1,16.0,154.4,44.7,58.7,176.9,161.4,15.5,13645.0,12475.6,1169.4,13907.0,12715.1,1191.8
Cameroon,22,21,1407.3,1084.7,2002.5,2002.1,2003.9,2004.2,2071.9,2141.6,2065.5,2102.2,172.0,224.7,158.4,187.5,90.0,145.7,114.9,162.1,172.1,150.9,21.2,13282.3,11658.8,1623.5,13537.3,11882.6,1654.7
Greece,16,16,1027.1,1725.0,2001.4,2001.4,2005.2,2005.3,3016.3,3080.9,3079.3,3077.2,275.5,397.2,304.8,302.2,124.5,125.2,139.5,140.5,126.2,120.0,6.2,9718.6,9245.6,473.0,9905.2,9423.1,482.1
Russian Federation,15,15,1227.8,1901.7,2010.1,2010.1,2011.9,2012.2,3942.0,3947.9,3940.4,3939.0,336.0,444.1,473.2,478.2,172.0,299.8,349.6,354.4,187.0,168.8,18.2,14328.8,12938.9,1390.0,14604.0,13187.3,1416.7
Argentina,15,15,1103.6,1718.2,2006.2,2006.2,2006.8,2006.7,3882.8,3916.4,3911.9,3907.7,370.0,390.5,391.8,390.7,249.0,279.3,274.0,282.6,138.1,126.4,11.7,10649.6,9764.3,885.3,10854.1,9951.8,902.3
United Kingdom of Great Britain and Northern Ireland,14,11,592.0,642.0,2008.9,2007.7,2007.8,2008.1,2469.7,2571.6,2534.1,2514.7,214.0,229.6,199.7,209.5,49.5,80.5,40.9,47.2,130.6,120.1,10.4,9991.0,9196.1,794.9,10182.8,9372.7,810.1
Italy,13,10,206.5,271.4,2005.8,2004.3,2008.7,2008.3,2538.0,2565.6,2502.7,2504.6,243.0,275.8,263.1,275.1,47.0,51.8,49.6,51.5,63.8,56.9,6.9,4898.0,4374.4,523.6,4992.0,4458.4,533.6
Portugal,11,11,346.1,428.1,2003.7,2003.7,2004.3,2006.2,1611.8,1640.0,1611.0,1611.1,159.0,199.8,217.9,249.0,50.0,73.1,61.1,71.1,54.4,48.1,6.3,4193.6,3716.4,477.2,4274.1,3787.7,486.4
Sweden,9,7,402.7,575.5,2006.3,2006.1,2007.0,2007.4,3666.7,3430.7,3458.5,3462.2,329.0,341.9,334.8,336.0,59.0,161.1,150.8,157.8,105.4,97.5,7.9,8039.3,7444.2,595.1,8193.7,7587.1,606.5
Liberia,8,8,134.3,213.3,1998.2,1998.2,2001.9,2002.0,816.3,945.1,849.7,856.2,137.0,273.5,285.5,293.6,104.5,128.6,143.5,151.3,30.5,25.4,5.2,2329.4,1934.4,395.0,2374.1,1971.5,402.6
Namibia,8,7,581.0,733.9,2003.1,2002.7,2003.7,2003.5,3003.6,3072.5,3178.6,3162.5,255.0,345.1,265.5,261.2,20.0,20.9,20.6,20.7,82.1,80.2,1.9,6334.9,6187.6,147.2,6456.5,6306.4,150.1
Gabon,7,7,362.0,291.2,2004.7,2004.7,2004.0,2006.3,2029.3,2123.6,2036.1,2047.1,151.0,214.0,142.2,152.9,14.0,25.9,32.7,31.6,46.9,45.4,1.5,3628.9,3511.7,117.2,3698.5,3579.1,119.4
Benin,7,7,313.4,379.5,2003.6,2003.6,2005.7,2005.1,1663.0,1687.1,1667.0,1679.1,216.0,256.6,205.4,223.3,49.0,126.6,90.4,113.3,68.4,45.9,22.5,5269.6,3538.3,1731.3,5370.8,3606.3,1764.5
Singapore,7,7,1914.3,3184.3,2008.3,2008.3,2009.5,2009.7,9244.8,9825.2,9694.0,9678.6,771.0,818.4,826.8,826.0,142.0,110.7,113.8,113.6,178.2,174.4,3.8,13792.1,13498.5,293.6,14056.9,13757.7,299.2
Sri Lanka,6,6,1430.2,2417.8,2005.7,2005.7,2006.0,2006.0,8206.0,8241.2,8248.1,8251.6,859.5,971.8,984.6,995.5,519.5,496.3,493.8,495.2,151.5,142.8,8.7,11731.8,11060.8,670.9,11957.0,11273.2,683.8
