Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,1852,971,4968.5,7529.8,1996.7,2000.0,2003.1,2003.2,187.8,284.1,273.0,272.9,25.0,46.2,80.5,68.7,58.0,127.5,262.5,277.7,1978.4,758.0,1220.4,151355.2,58073.3,93281.9,154261.2,59188.3,95072.9
Russian Federation,401,222,2552.9,4081.3,1998.9,2000.0,2004.6,2005.6,468.9,571.2,507.4,508.9,64.0,133.6,140.6,131.5,50.0,108.2,112.8,113.0,1071.0,529.9,541.0,81980.7,40602.6,41378.1,83554.7,41382.2,42172.5
Romania,295,185,338.0,489.2,1996.4,1995.7,2002.5,2002.5,109.0,161.8,167.1,179.4,16.0,53.9,82.1,90.5,34.0,108.0,117.7,122.2,192.9,82.6,110.3,14597.7,6282.2,8315.4,14878.0,6402.9,8475.1
Ukraine,239,148,611.3,843.8,1991.8,1995.2,1995.9,1998.1,327.1,367.0,357.0,365.7,45.0,62.8,91.5,97.3,38.0,91.4,104.1,116.2,187.0,119.9,67.1,14249.2,9175.1,5074.1,14522.7,9351.2,5171.5
Georgia,164,57,1104.5,1069.1,1998.9,2002.7,1996.9,2000.0,626.1,690.5,635.2,635.3,58.0,115.2,72.1,78.0,41.5,104.3,91.7,86.3,357.5,231.2,126.4,27347.1,17752.0,9595.1,27872.1,18092.8,9779.3
Greece,41,40,204.5,306.5,1999.3,1999.7,2002.7,2002.2,525.2,828.9,546.3,528.0,58.0,111.2,100.8,71.7,66.0,105.0,167.5,172.8,49.7,35.2,14.5,3789.4,2691.3,1098.0,3862.1,2743.0,1119.1
Italy,20,18,331.1,523.1,1999.6,2001.0,2001.4,2001.8,1187.3,1296.1,1336.7,1354.8,119.5,161.0,182.3,187.5,26.0,135.8,109.1,108.1,54.1,46.2,7.9,4163.6,3562.0,601.6,4243.5,3630.4,613.2
Egypt,17,16,279.7,457.4,2002.2,2002.4,2008.5,2008.7,957.7,1012.6,1034.4,1031.8,100.0,160.5,194.3,197.5,81.0,106.9,149.5,154.0,40.6,33.4,7.2,3126.5,2576.8,549.8,3186.6,2626.2,560.3
Spain,12,12,360.2,506.3,2002.8,2002.8,2004.6,2004.0,2058.2,2498.2,2342.3,2261.3,175.5,211.1,204.7,190.7,173.5,289.2,321.6,313.4,75.5,52.6,22.9,5789.8,4054.9,1735.0,5901.0,4132.7,1768.3
Israel,5,5,70.3,115.9,1997.2,1997.2,2008.0,2007.9,1060.5,1180.2,1086.0,1089.1,185.0,183.8,150.3,149.4,169.0,169.2,220.6,218.4,9.7,7.5,2.3,749.0,574.4,174.5,763.4,585.5,177.9
Libya,4,4,45.7,74.1,1988.0,1988.0,1990.9,1991.1,1135.6,1034.8,1072.4,1078.5,122.0,261.0,351.1,357.9,83.0,90.2,116.1,117.4,7.8,7.0,0.8,596.7,533.3,63.4,608.2,543.6,64.6
