Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,27731,2641,2211578.5,2424296.8,2007.2,2008.3,2010.1,2009.9,896.5,1579.0,1794.2,1760.1,69.0,114.2,269.2,265.5,13.0,23.6,40.6,39.9,255949.6,245008.5,10941.1,19792580.7,18954168.4,838412.3,20172598.2,19318088.4,854509.8
Bulk carrier,19506,6643,3065619.7,5722703.9,2009.0,2009.6,2010.3,2010.4,2468.9,2793.7,2990.9,3008.4,234.0,283.0,384.7,382.6,53.0,91.7,103.6,103.1,171790.3,161347.6,10442.7,13298816.7,12492950.9,805865.8,13554154.0,12732815.6,821338.4
General cargo,10725,2131,192119.3,267439.1,2003.3,2004.6,2006.1,2006.3,945.1,2127.5,2330.5,2307.1,106.0,235.4,511.8,504.1,30.0,74.4,97.7,98.0,29761.6,27004.4,2757.1,2285136.5,2076512.2,208624.3,2329011.1,2116381.2,212629.9
Chemical tanker,8386,1615,145075.0,232941.4,2007.2,2008.2,2008.4,2008.4,976.6,1685.3,1723.0,1732.2,84.5,166.8,289.5,290.1,24.0,45.8,56.3,56.7,28938.9,23682.8,5256.1,2226272.6,1825252.3,401020.3,2269017.0,1860297.1,408719.9
Oil tanker,4266,1609,809580.5,1530931.3,2008.4,2008.1,2009.7,2009.8,1704.8,2557.8,2735.9,2766.6,177.0,276.9,412.6,413.7,28.0,70.8,53.5,52.9,51739.9,45516.7,6223.1,4002727.4,3523033.9,479693.5,4079579.8,3590676.2,488903.6
Liquefied gas tanker,3651,727,373848.5,340684.8,2007.2,2008.8,2011.7,2011.5,1170.4,3074.7,3604.8,3579.2,97.0,245.4,425.5,434.0,26.0,57.7,83.5,79.9,42293.9,37874.9,4419.1,2889236.8,2567731.9,321504.9,2944710.2,2617032.4,327677.8
Vehicle,1537,460,127458.0,43389.8,2005.0,2007.0,2006.8,2006.6,1223.6,1690.4,1736.6,1718.6,91.0,129.3,225.9,225.4,11.0,17.0,20.1,20.1,8446.6,8013.4,433.2,653642.7,620319.1,33323.6,666192.7,632229.2,33963.4
Ferry-pax only,1168,78,483.9,45.0,2005.6,2003.4,2003.6,2003.9,349.4,2069.4,787.4,795.0,17.0,278.5,509.4,669.1,10.0,32.7,158.5,157.8,638.5,351.8,286.7,47940.7,26416.7,21524.0,48861.1,26923.9,21937.2
Ferry-RoPax,1139,41,14610.5,3798.6,2006.2,2003.9,2000.1,2001.9,266.0,2508.1,636.9,541.4,16.0,347.0,498.5,440.3,9.0,91.7,16.9,16.4,3997.1,3671.7,325.4,306887.8,282329.3,24558.5,312780.0,287750.0,25030.0
Cruise,673,44,51613.5,4575.5,2006.1,2001.9,2008.7,2007.7,564.3,636.5,716.4,731.7,40.0,45.5,70.7,74.3,10.0,18.9,18.6,19.9,8757.8,7491.5,1266.3,678365.5,580275.1,98090.4,691390.1,591416.3,99973.8
Refrigerated bulk,551,204,5107.7,5639.1,1991.2,1990.8,1992.1,1992.0,726.7,1630.1,1638.7,1651.9,87.0,252.0,464.8,464.5,45.0,127.9,278.2,289.9,3912.2,2714.4,1197.8,295919.3,205761.0,90158.3,301601.0,209711.7,91889.3
Service - tug,483,149,583.3,489.2,2008.6,2009.5,2008.7,2007.6,698.9,1349.2,1159.8,1192.2,96.0,277.7,497.2,540.6,22.0,199.9,114.9,112.8,537.3,462.7,74.5,40537.7,34935.9,5601.8,41316.0,35606.7,5709.3
Ro-Ro,318,25,3278.8,1429.4,1997.2,1999.2,1997.6,1998.7,467.2,1709.4,745.9,755.9,32.0,150.3,520.6,333.7,9.0,59.9,31.4,46.5,761.4,625.4,136.0,58821.7,48329.6,10492.0,59951.0,49257.6,10693.5
Miscellaneous - fishing,262,125,1390.0,777.7,1995.4,1995.8,2001.3,2000.9,816.8,2730.6,2833.3,2349.8,87.5,570.1,2754.6,2398.9,32.0,161.3,191.2,159.0,562.7,479.5,83.2,42302.9,36052.8,6250.1,43115.1,36745.0,6370.1
Service - other,230,79,2296.8,1521.7,2001.0,2002.3,2002.4,2000.3,542.2,2618.0,1591.1,1095.3,52.5,364.4,741.9,604.8,17.0,168.4,125.6,103.4,636.1,581.7,54.5,48504.0,44400.8,4103.2,49435.2,45253.3,4182.0
Offshore,192,104,7375.7,8692.2,2011.0,2011.8,2009.9,2007.3,606.8,1464.3,2295.3,2192.3,108.0,247.9,371.3,360.8,30.0,229.6,62.3,72.8,866.6,758.4,108.2,60343.7,52215.0,8128.7,61502.3,53217.5,8284.8
Other liquids tankers,27,6,170.5,191.4,2004.3,2010.7,2010.4,2010.7,888.2,2502.9,1595.9,1565.9,76.0,238.7,378.2,364.6,23.0,32.8,44.5,41.8,66.9,49.3,17.6,5181.5,3816.5,1365.0,5281.0,3889.8,1391.2
