Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tianjin Xin Gang,1243,816,291223.6,455280.3,2008.3,2009.1,2010.7,2010.8,2430.7,3362.3,3542.1,4031.7,182.0,303.5,520.1,562.2,39.0,67.7,60.3,64.7,21905.2,20527.8,1377.5,1640014.3,1533619.6,106394.7,1671502.6,1563065.1,108437.5
Majishan,1080,635,230099.6,443898.4,2006.3,2006.3,2010.0,2010.1,978.5,2697.6,5453.4,5698.2,117.5,278.2,850.4,860.9,23.0,42.8,67.1,66.5,12039.3,11765.6,273.7,931525.3,910450.2,21075.1,949410.5,927930.8,21479.7
Fangcheng,957,852,138158.0,258482.5,2009.5,2009.6,2010.1,2010.1,1550.1,2474.8,3060.5,3084.0,151.0,237.9,438.8,440.4,113.0,161.1,164.7,164.8,9752.2,8860.7,891.5,754711.8,685957.4,68754.4,769202.3,699127.8,70074.5
Caofeidian,953,777,397690.5,708571.8,2010.0,2009.7,2009.9,2010.0,3885.5,4252.0,4948.1,4950.0,348.0,386.1,577.8,588.1,74.0,87.5,91.5,94.2,24318.5,23659.6,658.9,1837133.5,1786202.6,50931.0,1872406.5,1820497.6,51908.8
Zhangzhou,945,530,98899.7,118762.1,2007.6,2008.6,2011.2,2011.1,394.1,2043.9,1775.4,1828.0,65.0,190.5,375.6,381.2,23.0,57.3,41.0,50.6,8201.1,7798.9,402.2,634431.7,603495.4,30936.3,646612.8,615082.5,31530.3
Yantai,936,509,121044.9,212438.4,2006.7,2006.9,2008.5,2008.5,901.4,3117.8,4091.0,4804.2,103.0,308.2,792.3,842.8,32.0,66.9,94.4,98.4,8232.6,7798.5,434.1,636694.7,603406.0,33288.6,648919.2,614991.4,33927.8
Shekou,921,312,32589.6,33007.7,2007.9,2007.9,2007.9,2008.7,563.3,1076.2,1024.9,1073.2,54.0,93.5,171.0,193.9,12.0,22.5,34.2,36.9,4538.2,4026.0,512.1,350639.6,311149.8,39489.7,357371.8,317123.9,40247.9
Tangshan (Jingtang),915,594,213568.6,406931.1,2009.5,2010.0,2011.3,2011.3,3721.6,3592.9,3969.8,4009.3,354.0,386.7,489.0,490.0,48.0,57.6,62.6,62.8,12792.8,12523.1,269.7,990498.0,969689.5,20808.5,1009515.5,988307.5,21208.0
Zhanjiang,849,669,237352.1,449622.0,2007.8,2008.5,2008.8,2008.9,1773.3,3304.1,4214.3,4275.5,243.0,357.9,763.1,765.5,61.0,84.3,80.9,80.1,14487.6,13421.7,1065.9,1121661.4,1039185.0,82476.4,1143197.3,1059137.4,84059.9
Jiangyin,780,176,39874.5,42848.8,2004.0,2005.5,2013.0,2013.2,421.3,1395.6,2708.3,2646.1,53.0,133.8,282.3,280.1,20.0,53.1,30.5,34.4,4126.3,3888.2,238.1,318648.1,300528.5,18119.6,324766.2,306298.6,18467.5
Longkou,760,535,102140.8,188088.0,2007.9,2007.9,2009.6,2009.6,2747.2,2968.5,3350.2,3391.8,257.0,291.7,505.1,514.0,81.5,107.1,112.2,112.0,8035.6,7259.1,776.5,622062.1,562058.1,60004.0,634005.7,572849.6,61156.1
Qingdao Gang,734,626,189886.8,332829.4,2007.7,2007.7,2011.1,2011.3,1549.9,3135.7,4195.7,4660.7,163.0,319.0,735.2,772.5,31.0,79.2,79.6,72.1,14391.8,12914.8,1477.1,1113629.0,999580.6,114048.4,1135010.7,1018772.5,116238.1
Bayuquan,720,611,154526.6,293214.6,2008.5,2008.8,2011.5,2011.5,2751.8,3323.0,4539.4,4612.5,264.0,375.8,726.9,731.3,76.5,163.8,197.5,199.2,10410.2,9666.7,743.5,805826.6,748357.5,57469.1,821298.5,762726.0,58572.5
Taizhou,654,223,1956.3,2823.2,1997.2,1999.5,2002.0,2003.1,1048.6,1184.0,1171.3,1174.7,109.0,137.8,181.8,180.2,34.0,43.8,75.7,77.0,521.8,440.7,81.1,39507.3,33382.0,6125.3,40265.9,34022.9,6242.9
Shidao,641,262,7136.4,7054.8,2007.9,2001.8,2005.4,2004.2,236.7,1597.3,627.2,992.0,24.0,205.5,550.4,642.4,19.0,189.4,270.4,415.4,1720.4,1314.0,406.4,131270.7,100534.7,30736.1,133791.1,102464.9,31326.2
Xiuyu,546,468,107035.5,185083.9,2007.7,2008.4,2008.7,2008.5,1779.1,2514.5,3992.6,3947.2,165.0,244.0,532.0,524.0,62.0,79.5,111.9,90.0,7755.9,7011.2,744.6,575692.8,524148.6,51544.3,586746.1,534212.2,52533.9
Lian Jiang,542,364,68375.4,128811.9,2007.8,2005.6,2005.7,2005.9,1244.3,2939.1,3961.0,4144.3,100.0,331.8,660.6,662.0,34.0,119.8,114.9,113.8,4160.6,3793.0,367.6,321390.7,293153.4,28237.3,327561.4,298782.0,28779.4
Weitou,528,103,2123.2,2926.3,2000.6,2003.1,2004.1,2004.6,171.5,1250.9,830.4,814.8,17.0,146.2,297.8,288.5,10.0,38.5,41.6,36.0,529.6,454.5,75.1,40401.7,34752.6,5649.1,41177.4,35419.9,5757.5
Chek Lap Kok,509,180,11657.5,20693.3,2006.7,2007.2,2006.7,2007.0,424.2,1563.1,1879.4,1963.5,48.0,196.5,407.1,399.5,4.0,72.2,114.3,117.3,1205.9,1071.7,134.2,92951.1,82603.9,10347.2,94735.7,84189.9,10545.8
Zhenhai,502,359,10739.7,17025.8,2003.7,2004.8,2007.7,2007.9,1107.3,1787.2,2623.1,2689.5,144.0,207.0,520.7,526.7,28.0,45.8,40.8,40.2,1937.2,1748.5,188.7,148936.5,134538.1,14398.4,151796.0,137121.2,14674.9
Qingdao,464,385,49074.1,71979.8,2006.3,2006.6,2010.3,2010.7,1140.4,2621.8,3183.0,3912.1,96.5,241.1,670.6,771.0,45.0,81.5,74.1,83.0,4336.5,3933.9,402.6,335091.7,304288.4,30803.3,341525.5,310130.7,31394.7
Xinsha,459,329,27753.8,44335.5,2006.8,2007.9,2008.4,2008.7,1304.6,2236.5,2707.8,2784.3,125.0,236.2,509.9,517.4,26.0,61.5,91.8,99.5,3100.5,2799.9,300.6,238695.8,215572.6,23123.2,243278.8,219711.6,23567.1
Mcid,458,341,39200.0,51349.3,2006.9,2007.7,2006.9,2006.8,1495.3,2135.3,2127.4,2429.3,180.5,309.6,559.0,612.0,41.0,68.0,89.1,117.8,3159.4,2916.9,242.5,244451.9,225739.5,18712.5,249145.4,230073.7,19071.8
Zhapu,447,247,6732.3,9712.3,2009.7,2008.3,2010.0,2009.6,1055.6,1603.7,1718.0,1735.4,119.0,203.7,392.5,401.6,22.0,33.8,59.4,66.8,1605.3,1436.0,169.3,123219.0,110415.5,12803.5,125584.8,112535.4,13049.4
Zhuhai,437,275,39067.7,47880.6,2006.9,2007.8,2010.7,2009.9,1250.7,2291.2,3256.7,2885.7,119.0,213.1,417.3,392.3,26.0,55.0,51.3,57.0,4132.8,3868.3,264.5,295689.5,275500.5,20189.0,301366.7,280790.1,20576.6
Zhangjiagang,436,347,17271.1,28034.7,2006.2,2006.3,2006.9,2007.0,1064.8,2075.2,2344.1,2395.9,142.0,252.9,469.0,471.3,36.0,86.1,113.1,114.9,2215.2,1899.1,316.1,170908.7,146655.5,24253.2,174190.1,149471.3,24718.8
Changshu,433,353,15365.1,22802.2,2006.7,2007.0,2008.7,2009.1,810.7,1804.5,2354.2,2332.2,110.0,213.0,504.9,517.5,23.0,50.2,80.5,80.1,1890.4,1767.2,123.2,145672.2,136344.8,9327.4,148469.1,138962.7,9506.4
Gaolan,423,327,11359.3,17795.3,2008.1,2008.1,2009.1,2009.1,1430.1,1567.9,1799.0,1816.1,119.0,143.8,298.8,298.9,28.0,36.2,42.3,42.2,1843.5,1627.1,216.4,142156.3,125588.8,16567.6,144885.7,128000.1,16885.7
Jinguzhou,414,28,140.2,87.9,2010.2,2007.5,2003.5,1994.7,327.3,584.9,451.5,462.0,12.0,51.5,84.3,123.4,19.5,80.4,55.2,12.2,147.4,72.1,75.3,11078.0,5424.9,5653.2,11290.7,5529.0,5761.7
Hukou,375,236,6718.8,9473.0,1998.1,1999.5,2002.5,2001.2,782.1,1936.9,1679.6,1592.3,68.0,234.0,499.2,491.8,19.0,61.5,80.0,91.0,1232.5,994.5,238.0,91787.0,73592.3,18194.7,93549.3,75005.3,18544.0
Weihai,362,132,10389.0,16327.1,2004.6,2005.1,2008.2,2009.2,609.9,1932.5,1596.2,2360.6,49.0,207.0,288.6,324.9,12.0,58.7,89.1,94.7,1255.4,1047.8,207.7,96770.0,80891.7,15878.4,98628.0,82444.8,16183.3
Caojing,356,164,3277.5,4757.7,2008.8,2009.1,2008.8,2009.0,802.9,1105.7,1200.2,1242.5,103.0,137.5,226.6,236.2,23.0,36.0,49.9,52.7,818.3,670.7,147.6,62670.1,51513.0,11157.2,63873.4,52502.0,11371.4
Huizhou,344,280,88988.4,167942.7,2008.7,2008.6,2011.3,2011.3,1506.0,2918.7,4938.1,5052.0,130.5,252.3,680.7,685.4,60.0,86.4,90.8,89.7,5877.2,5151.4,725.7,454775.1,398786.5,55988.6,463506.8,406443.2,57063.5
Huangpu,330,217,10568.0,17499.1,2006.9,2006.7,2008.4,2008.4,1132.5,1813.6,1853.8,1958.5,89.5,256.2,759.0,753.4,32.0,149.9,155.3,152.3,1722.9,1363.2,359.7,132657.4,105098.2,27559.2,135204.4,107116.1,28088.3
Penglai,325,284,115463.3,215298.0,2007.8,2008.0,2008.2,2008.2,2832.5,4169.3,6364.5,6556.3,277.0,401.8,906.9,927.0,71.0,79.3,84.6,85.5,6566.2,6378.6,187.6,508385.1,493930.5,14454.6,518146.1,503413.9,14732.2
Changxindao,316,150,14048.7,25236.7,2007.6,2007.0,2009.8,2009.8,811.7,1934.0,3197.9,3385.8,78.0,203.0,509.7,519.7,48.0,89.9,155.8,159.9,1500.6,1243.2,257.4,115454.3,95848.7,19605.6,117671.1,97689.0,19982.1
Fuzhou,306,60,1154.3,1752.7,1998.2,2003.0,2002.0,2003.2,249.0,1744.8,512.8,508.1,32.0,259.5,250.7,217.5,13.0,94.8,111.2,91.1,360.3,267.4,92.9,27434.2,20423.3,7010.8,27960.9,20815.4,7145.5
Shenzhen,291,202,18659.2,27817.5,2006.4,2006.6,2006.8,2006.8,671.4,1359.2,1537.3,1598.6,77.0,145.4,303.7,323.5,13.0,141.2,184.3,201.8,2792.5,1590.6,1202.0,214320.3,121374.6,92945.7,218435.3,123705.0,94730.3
Ningde,291,225,11385.3,19292.4,2003.7,2003.3,2007.6,2007.6,1287.0,2377.4,2005.0,1995.4,198.0,376.2,530.3,514.9,45.0,282.8,145.7,142.9,1660.8,1155.2,505.6,127305.0,88985.6,38319.4,129749.3,90694.1,39055.2
Jinshan,288,144,5050.3,7419.7,2008.2,2007.0,2006.5,2006.3,832.2,1445.5,1919.5,2072.7,88.0,158.2,328.3,334.5,40.0,68.3,165.1,200.2,873.4,662.1,211.3,67122.9,51032.4,16090.5,68411.7,52012.2,16399.5
Qinhuangdao,286,233,24831.9,41018.4,2006.9,2007.1,2009.0,2008.7,1394.4,2549.4,3048.2,3055.5,141.5,254.7,540.2,570.6,68.0,154.1,203.9,220.0,2374.4,2109.1,265.3,183614.2,163150.1,20464.1,187139.6,166282.6,20857.0
Guangao,280,163,13048.1,20979.8,2007.0,2007.1,2008.5,2008.7,851.0,1482.8,1646.2,1668.2,105.5,169.4,231.8,227.7,31.0,72.0,111.4,117.0,1250.5,1100.8,149.7,96735.7,85168.2,11567.5,98593.0,86803.4,11789.6
Yizheng,279,96,3349.5,4833.0,2002.3,2008.8,2008.1,2008.5,669.6,1293.8,1103.7,1118.7,65.0,139.8,238.6,236.2,18.0,43.8,43.3,44.8,544.6,486.2,58.4,41910.3,37479.0,4431.3,42715.0,38198.6,4516.4
Huanghua,273,245,75393.2,143523.1,2010.7,2010.6,2011.2,2011.2,3868.2,3737.1,3854.5,3862.7,395.0,415.3,481.7,483.0,66.0,77.5,71.6,71.3,4600.3,4468.7,131.6,356319.6,346129.4,10190.3,363161.0,352775.1,10385.9
Taijiang,272,61,1200.2,1818.6,1998.4,2002.6,1998.7,1999.0,416.5,1745.8,676.0,668.7,33.0,276.1,297.7,267.0,20.0,47.5,70.2,66.9,311.8,215.1,96.7,23811.4,16414.0,7397.4,24268.6,16729.2,7539.4
Humen,264,187,10800.4,15799.9,2006.1,2007.0,2008.1,2008.0,928.8,1868.1,2234.0,2385.4,104.0,181.8,418.9,426.8,25.0,62.1,54.1,56.0,1476.5,1316.5,160.0,113824.4,101565.7,12258.6,116009.8,103515.8,12494.0
Nantong,259,211,10467.6,16828.9,2006.3,2006.4,2008.7,2008.7,772.6,1637.6,2000.7,2015.8,116.0,245.5,460.1,474.3,25.0,78.0,96.5,102.2,1256.7,992.9,263.8,97012.2,76633.8,20378.3,98874.8,78105.2,20769.6
Yangpu,256,191,36685.6,61387.0,2007.2,2008.0,2008.5,2008.8,1371.1,2427.3,4661.1,4855.1,110.5,220.9,826.5,829.3,59.5,82.9,81.7,77.6,2559.3,2284.3,275.0,194057.4,172947.9,21109.5,197783.3,176268.5,21514.8
Dong Guan,252,107,3482.7,4325.7,2005.1,2006.3,2006.0,2007.2,70.6,1326.9,679.4,1098.5,10.0,161.6,365.0,453.4,27.5,59.6,74.0,90.2,429.1,349.5,79.6,33046.6,26991.2,6055.4,33681.1,27509.4,6171.7
Jinzhou,234,209,30935.6,56095.8,2008.6,2009.2,2010.5,2010.5,2184.3,3250.7,3701.5,3758.8,257.5,335.2,581.4,585.4,56.0,59.3,63.9,63.8,2885.2,2549.0,336.2,223378.9,197357.1,26021.7,227667.8,201146.4,26521.3
Dandong,232,182,37266.0,69989.1,2005.8,2008.4,2009.9,2010.1,2745.6,2881.4,3590.8,3777.3,247.5,278.9,411.9,420.1,76.5,120.0,146.4,138.5,2536.1,2255.1,281.0,196283.6,174635.1,21648.5,200052.3,177988.1,22064.2
Dafeng,219,173,12961.9,21853.9,2003.3,2004.1,2008.3,2008.4,1545.7,2442.9,3116.7,3206.7,176.0,246.7,436.6,438.7,86.0,121.8,125.5,126.9,1262.0,1136.1,125.9,97452.2,87817.6,9634.6,99323.3,89503.7,9819.6
Lushun,218,108,10029.8,18225.6,2003.6,2001.2,2010.4,2010.1,829.9,1653.9,4216.5,4742.7,103.0,174.9,829.3,872.5,27.0,106.5,46.7,29.0,760.8,654.0,106.8,57391.9,49187.5,8204.4,58493.8,50131.9,8361.9
Shantou,215,66,2538.9,3879.3,2005.3,2007.9,2008.1,2007.9,466.1,1420.1,1064.0,1124.7,50.0,209.5,290.6,295.0,14.0,60.4,59.8,62.6,375.9,340.0,35.9,28916.3,26197.7,2718.6,29471.5,26700.7,2770.8
Shanwai,212,143,16851.5,26111.3,2004.9,2007.7,2008.8,2009.3,1385.2,2354.7,2672.0,3094.7,138.5,224.6,389.5,396.0,33.5,82.7,120.3,127.8,1581.5,1440.6,140.9,122360.5,111486.9,10873.6,124709.9,113627.5,11082.4
Yangjiang,208,187,12260.0,21593.5,2009.1,2009.3,2008.9,2008.9,1420.1,1941.3,2005.4,2004.0,131.0,216.5,377.9,376.5,70.5,81.2,90.6,91.3,1149.6,1057.7,91.9,88949.5,81861.1,7088.3,90657.3,83432.9,7224.4
Beihai,193,165,6461.6,10740.3,2007.5,2007.7,2007.9,2007.9,1359.7,1619.6,1663.1,1665.2,134.0,195.0,404.4,408.2,42.0,65.4,69.2,71.0,714.8,650.7,64.1,55152.5,50257.9,4894.6,56211.4,51222.9,4988.5
Zhongshan,190,22,258.5,178.5,2003.0,2000.4,1997.8,2000.7,389.7,688.9,729.3,414.6,16.5,57.1,239.9,178.3,8.0,24.4,58.7,114.8,143.8,124.9,18.9,10913.3,9485.2,1428.1,11122.9,9667.3,1455.5
Macun,183,157,4906.0,7820.6,2005.7,2006.1,2004.6,2004.8,1418.7,1879.9,1916.1,1942.4,104.0,171.3,286.1,298.5,58.0,87.2,134.7,137.2,656.6,489.0,167.6,49776.5,37238.0,12538.4,50732.2,37953.0,12779.2
Shuidong,179,105,42221.1,80913.7,2007.7,2008.4,2011.6,2011.7,1236.9,3480.5,5814.1,5959.9,105.0,308.3,926.1,936.6,46.0,62.7,50.1,50.1,2658.2,2524.5,133.7,205597.3,195392.9,10204.4,209544.8,199144.5,10400.3
Luoyuan,177,154,18237.0,31618.7,2008.3,2008.9,2010.2,2010.2,1335.8,1890.2,2152.2,2075.7,150.0,211.9,321.6,301.7,73.0,169.8,141.4,128.1,1312.2,1007.0,305.2,101522.0,77965.9,23556.1,103471.2,79462.8,24008.4
Rongcheng,177,66,676.8,776.0,1999.9,1999.3,2005.1,2005.7,566.7,1112.3,519.0,626.1,64.0,138.6,130.4,138.4,30.0,74.6,91.0,108.5,207.8,183.3,24.5,15886.0,14025.8,1860.2,16191.0,14295.1,1895.9
Quanzhou,166,130,6534.2,10480.7,2006.8,2006.8,2009.1,2009.2,1657.0,1798.2,2181.1,2313.7,146.5,208.4,300.3,316.2,60.5,75.8,66.8,66.0,752.1,700.3,51.8,57943.0,54032.1,3910.9,59055.5,55069.5,3986.0
Changzhou,166,141,5640.4,9227.2,2007.6,2007.2,2006.5,2006.2,1011.1,1907.4,2674.0,2808.0,111.5,200.5,486.3,497.1,21.5,38.1,39.2,39.8,724.9,665.8,59.0,55851.9,51379.0,4472.9,56924.3,52365.5,4558.7
Taixing,165,152,8131.3,13031.5,2007.8,2008.0,2009.0,2009.2,1661.4,2267.3,2605.1,2637.2,206.0,261.3,489.8,492.5,24.0,50.2,56.5,57.2,910.2,862.4,47.9,70130.3,66513.7,3616.6,71476.8,67790.7,3686.1
Jingtang,165,122,30811.0,43393.6,2007.7,2008.1,2010.6,2009.7,1399.0,2681.2,3111.3,3323.4,120.0,235.9,491.6,545.2,18.0,44.3,64.9,70.3,2155.4,2060.7,94.7,157701.3,150395.4,7305.8,160729.1,153283.0,7446.1
Chaozhou,163,144,9829.8,17645.7,2006.3,2006.7,2008.0,2007.9,1705.8,1886.4,2171.3,2263.5,164.0,225.0,338.4,345.5,103.0,188.0,307.7,317.0,984.9,775.1,209.9,76189.1,59963.7,16225.4,77651.9,61115.0,16536.9
Dapeng,143,87,44548.7,39018.3,2008.2,2008.6,2009.7,2009.7,2710.3,3762.1,4013.4,3937.9,172.0,314.5,369.4,372.4,24.0,36.6,30.6,31.3,5233.5,5045.0,188.5,349517.7,335192.8,14325.0,356228.5,341628.5,14600.0
Haikou,127,51,1997.8,2471.2,2004.3,2006.6,2007.0,2009.2,755.8,1229.4,1029.4,1323.8,75.0,164.2,230.7,284.9,23.0,67.4,138.1,176.4,354.4,256.3,98.1,27267.0,19726.1,7540.9,27790.5,20104.8,7685.7
Da Chan Bay,126,72,9099.2,10126.2,2007.3,2007.0,2007.4,2007.4,968.8,1121.4,1138.4,1132.5,74.0,92.7,157.8,162.8,12.0,15.0,13.8,13.9,925.8,897.6,28.3,71700.4,69514.5,2185.9,73077.1,70849.2,2227.9
Pudong/Shanghai,125,27,1586.0,550.6,1996.5,2003.7,1997.1,2000.2,776.9,748.1,722.8,663.4,50.0,88.8,58.3,65.0,48.0,66.3,46.1,49.1,454.6,346.5,108.1,34615.9,26417.8,8198.2,35280.6,26925.0,8355.6
Gaogang,121,70,3322.1,5257.3,2007.4,2007.2,2009.7,2009.4,643.5,1359.7,1386.8,1394.4,88.0,198.9,380.4,394.2,18.0,45.5,72.0,72.7,408.5,371.3,37.1,31473.1,28637.7,2835.4,32077.3,29187.5,2889.8
Nanjing,109,72,2789.6,4599.6,2008.7,2008.2,2011.2,2011.0,395.8,1220.1,1150.6,1149.0,58.0,128.4,362.5,360.2,9.0,31.6,41.8,41.2,275.5,255.0,20.5,21258.5,19690.9,1567.6,21666.7,20069.0,1597.7
Qidong,102,88,12893.8,14024.8,2008.1,2008.3,2009.0,2009.7,1263.1,2326.7,2968.7,2569.1,146.5,228.5,413.3,407.4,168.5,253.8,156.2,184.9,1529.6,1344.0,185.6,106037.1,91764.1,14273.0,108073.0,93526.0,14547.0
Gulei,102,81,3739.4,6023.8,2007.1,2007.2,2009.2,2009.5,1563.4,1918.0,2275.4,2266.0,135.0,186.5,371.6,372.4,44.5,65.8,147.9,146.1,551.1,440.6,110.5,42500.8,34012.3,8488.6,43316.8,34665.3,8651.6
Yangkou,93,68,47291.9,38558.7,2009.0,2009.9,2010.7,2010.7,3659.7,4417.8,5309.9,5302.5,267.0,356.8,531.0,535.8,24.0,29.0,32.6,33.7,5077.2,4996.6,80.6,345410.5,339166.9,6243.6,352042.4,345678.9,6363.5
Weifang,91,72,1728.8,2339.5,2002.3,2002.7,2001.9,2002.9,1235.1,1577.4,1777.0,1827.2,124.0,158.7,271.5,278.5,49.0,69.8,117.7,124.5,191.5,172.7,18.8,14740.5,13306.8,1433.8,15023.5,13562.3,1461.3
Panjin,89,79,5153.1,8865.1,2008.0,2007.9,2009.9,2009.8,2708.5,2539.4,2764.4,2767.6,253.0,289.7,433.2,435.5,63.0,81.0,105.0,104.3,605.8,532.9,72.9,46766.4,41173.4,5593.1,47664.3,41963.9,5700.4
Gaoming,83,15,77.7,78.1,1996.5,2002.4,2002.0,2002.7,158.8,160.2,186.5,175.8,10.0,15.9,25.7,18.1,4.0,24.7,12.4,15.1,22.3,16.9,5.4,1687.3,1281.0,406.3,1719.6,1305.6,414.1
Weizhou,81,75,4433.7,6541.3,2009.6,2009.9,2010.5,2010.5,1469.8,1466.6,1846.8,1637.8,132.0,190.0,324.9,283.8,48.0,87.5,102.3,112.6,467.0,412.4,54.6,33389.8,29165.0,4224.7,34030.8,29725.0,4305.8
