Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
"Korea, Republic of",14175,4409,328242.5,380568.1,2006.5,2006.8,2008.7,2008.9,704.7,1095.9,888.3,897.3,58.0,123.1,182.7,168.9,17.0,47.2,38.2,43.8,45609.2,37592.8,8016.3,3510689.2,2896554.8,614134.4,3578094.5,2952168.7,625925.8
Japan,13832,3064,245206.0,251108.8,2005.5,2006.9,2007.8,2008.0,929.8,1190.6,1045.7,1144.4,82.0,134.6,158.3,188.9,12.0,50.8,33.7,45.8,40384.6,36831.1,3553.5,3108355.4,2837743.5,270611.9,3168035.8,2892228.2,275807.6
"Taiwan, Province of China",8760,2322,126686.8,160446.0,2004.6,2006.2,2007.5,2007.4,429.4,1088.0,571.3,608.5,36.0,123.2,154.2,175.2,15.0,64.3,57.3,63.6,18652.4,15157.5,3495.0,1431156.3,1165137.5,266018.8,1458634.5,1187508.1,271126.4
Hong Kong,7203,3056,126597.1,168661.2,2006.2,2007.5,2008.4,2008.3,381.6,703.2,657.6,670.3,35.0,87.4,224.2,215.7,9.0,24.3,36.6,32.4,15372.1,13132.2,2239.9,1174767.3,1003139.6,171627.7,1197322.8,1022399.9,174923.0
Singapore,7021,4030,781066.8,1047596.6,2009.1,2009.0,2010.1,2009.9,1623.9,2138.4,1819.0,1903.3,136.0,207.2,189.3,213.5,15.0,30.0,27.6,27.8,70438.1,66874.3,3563.8,5425127.8,5151902.7,273225.1,5529290.2,5250819.2,278471.0
Australia,6412,2567,1853118.5,3339868.7,2010.9,2010.8,2011.2,2011.2,3744.4,3973.7,3758.5,3721.8,315.0,365.6,343.0,343.5,69.0,104.7,106.3,108.0,104014.7,98815.4,5199.3,7871196.3,7477750.3,393446.1,8022323.3,7621323.1,401000.2
Malaysia,4106,2415,680424.3,1133886.5,2008.5,2008.8,2009.4,2009.4,2081.0,2248.4,2155.5,2234.7,172.0,215.2,240.9,257.0,21.0,48.9,36.8,34.1,46212.5,43288.6,2923.9,3553067.7,3331049.1,222018.6,3621286.6,3395005.3,226281.4
Indonesia,3609,2440,425153.4,761106.7,2007.8,2008.5,2008.9,2009.0,2082.9,2288.5,2292.7,2302.5,183.0,230.7,285.3,287.7,42.0,107.5,79.7,79.1,31138.7,27925.4,3213.3,2395295.3,2148808.8,246486.5,2441284.9,2190065.9,251219.0
Viet Nam,3516,1336,93211.4,120426.4,2005.5,2006.9,2006.9,2006.9,995.2,1525.2,1203.7,1260.8,81.0,171.6,184.0,199.9,22.0,89.9,68.8,76.0,13348.1,11822.4,1525.6,1029054.8,912534.2,116520.6,1048812.7,930054.9,118757.8
Philippines,2358,1076,73960.5,109122.5,2006.8,2007.4,2008.1,2008.5,1173.3,1570.7,1326.6,1413.3,106.0,167.5,188.0,199.3,39.0,101.0,118.0,124.3,10089.5,8315.4,1774.1,776381.2,640967.6,135413.6,791287.7,653274.2,138013.5
Russian Federation,1921,1182,79905.9,127166.6,2004.5,2006.0,2008.2,2008.2,1233.1,1529.2,1436.7,1415.1,127.0,195.5,224.4,211.5,49.0,88.8,77.0,76.3,8777.7,7295.1,1482.6,670480.5,556933.8,113546.7,683353.7,567627.0,115726.8
United States of America,1722,1003,801347.6,930963.8,2009.1,2009.8,2010.2,2010.3,5849.7,6958.8,7010.3,6891.0,425.5,549.1,496.2,514.6,69.0,99.0,81.2,85.9,87122.7,85191.4,1931.3,6704837.5,6559744.9,145092.6,6833570.4,6685692.0,147878.3
Thailand,1417,710,69224.9,91225.1,2007.4,2007.0,2006.6,2006.8,2144.2,2552.8,2372.5,2429.2,147.0,228.8,255.5,275.0,23.0,85.2,76.5,89.4,10232.7,9323.0,909.8,789651.4,719973.7,69677.6,804812.7,733797.2,71015.4
Canada,678,557,182578.8,275699.4,2010.3,2010.7,2010.4,2010.5,5238.7,5418.2,5107.6,5163.3,468.0,528.9,468.6,502.4,72.0,128.6,106.9,118.0,15755.7,15180.1,575.6,1215633.5,1172412.3,43221.2,1238973.7,1194922.6,44051.1
United Arab Emirates,504,349,253756.6,461160.4,2008.4,2008.3,2008.9,2008.9,5597.0,5288.8,5548.6,5573.3,443.5,480.5,540.5,545.0,28.0,107.7,67.9,68.3,15020.9,14533.6,487.2,1163097.4,1125478.3,37619.2,1185428.9,1147087.4,38341.5
Mexico,278,211,116869.3,139009.8,2008.4,2008.7,2007.9,2008.1,7081.5,7307.5,7028.7,7019.8,437.0,532.8,471.6,489.6,40.0,74.9,55.2,63.1,12904.3,12674.7,229.7,999012.6,981279.9,17732.7,1018193.6,1000120.5,18073.2
Macao,255,86,1154.2,1692.4,2004.5,2005.0,1996.2,1995.5,231.9,513.2,735.2,815.6,29.0,61.1,74.7,67.9,10.0,19.3,163.9,178.4,165.9,107.5,58.4,12647.6,8199.7,4447.9,12890.4,8357.1,4533.3
India,185,114,11086.7,18691.3,2007.4,2007.4,2007.5,2007.7,781.5,3108.3,2416.7,2399.1,146.0,316.3,454.1,457.6,39.0,96.6,131.2,139.6,1238.3,1118.7,119.6,95556.8,86417.6,9139.2,97391.4,88076.8,9314.6
Papua New Guinea,179,104,18813.5,20374.6,2003.2,2003.4,2009.6,2007.6,2978.5,3364.4,3623.1,3468.5,276.0,382.5,337.4,348.7,37.0,127.4,73.2,91.3,2077.3,1943.4,133.9,151152.6,140956.7,10195.9,154054.7,143663.0,10391.7
New Zealand,163,121,30826.1,45496.6,2011.6,2011.3,2010.8,2011.4,5423.7,5587.7,5567.4,5639.6,454.0,467.6,485.5,512.1,58.0,69.7,66.1,72.7,3018.5,2957.2,61.4,233599.0,228897.2,4701.8,238084.1,233292.0,4792.1
