Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Togo,314,174,1558.3,1799.7,2004.4,2005.1,2006.6,2006.6,109.4,237.8,141.6,150.4,13.5,98.6,82.4,97.0,25.0,80.7,61.9,78.7,570.3,311.9,258.4,43843.1,23990.8,19852.3,44684.9,24451.4,20233.5
Nigeria,155,95,1097.3,1316.3,2007.2,2006.1,2008.9,2008.8,132.5,332.4,212.3,214.3,34.0,94.2,104.7,109.5,20.0,33.2,33.9,36.8,264.4,212.9,51.5,20392.1,16424.8,3967.4,20783.7,16740.1,4043.6
Ghana,93,65,639.2,804.2,2004.4,2003.6,2008.2,2007.8,192.6,354.0,219.8,222.7,20.0,72.8,40.0,42.7,28.0,54.3,35.0,36.5,140.9,79.7,61.2,10778.1,6136.4,4641.7,10985.0,6254.2,4730.8
Singapore,74,48,21222.2,29506.6,2008.7,2008.7,2008.9,2008.8,8254.1,8285.1,8266.7,8270.3,574.5,650.6,593.3,602.8,28.0,193.1,98.2,113.1,2721.6,2680.7,40.9,210751.6,207611.4,3140.3,214798.1,211597.5,3200.6
Côte d'Ivoire,73,39,1608.4,989.5,2009.2,2005.0,2012.4,2010.2,461.6,510.6,468.7,488.7,34.0,67.3,42.4,59.5,21.0,52.6,26.6,38.6,167.2,136.5,30.7,12894.0,10544.8,2349.3,13141.6,10747.2,2394.4
United States of America,41,24,10883.6,3323.1,2010.2,2009.5,2010.3,2010.0,5016.2,4986.9,5011.2,5010.3,303.0,304.1,307.5,308.0,15.0,16.5,16.3,16.5,776.6,769.8,6.8,60049.4,59519.0,530.5,61202.4,60661.7,540.6
Gabon,39,24,588.9,696.7,1999.2,2001.8,2004.4,2004.5,642.2,727.6,724.4,744.8,67.0,71.5,72.8,77.2,44.0,71.5,37.0,37.9,93.4,73.4,20.0,7211.2,5677.5,1533.7,7349.7,5786.5,1563.2
Senegal,38,20,2539.0,1714.4,2008.8,2008.5,2009.8,2009.7,1650.8,1638.4,1697.8,1734.6,108.5,133.3,124.0,137.1,22.5,24.6,24.6,25.2,271.1,258.8,12.3,20983.5,20039.0,944.6,21386.4,20423.7,962.7
Spain,35,22,3655.4,4913.2,2007.7,2007.7,2007.7,2007.7,3120.7,2938.1,3115.7,3114.5,204.0,225.5,212.1,216.2,31.0,118.2,70.4,82.9,545.1,527.8,17.2,42209.9,40876.8,1333.2,43020.4,41661.6,1358.8
Morocco,31,13,4186.0,4750.2,2008.3,2009.2,2008.7,2008.0,3160.4,3121.7,3163.0,3187.7,222.0,252.9,223.6,233.0,21.0,50.0,30.5,35.5,627.4,615.6,11.7,48596.8,47689.8,906.9,49529.8,48605.5,924.3
