Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Nigeria,290,115,2116.8,1961.6,2006.5,2003.8,2007.9,2006.4,122.4,298.7,169.5,205.9,14.0,72.2,65.2,89.9,45.0,98.4,73.1,89.2,499.0,246.2,252.8,38523.7,19024.5,19499.2,39263.4,19389.8,19873.6
Togo,159,113,912.7,1050.7,2005.9,2005.7,2008.6,2008.3,114.2,207.5,214.3,215.2,14.0,72.5,273.2,280.3,28.0,57.7,69.3,75.2,219.1,121.9,97.1,16791.7,9357.3,7434.4,17114.1,9537.0,7577.1
Ghana,148,104,1272.9,1506.3,2007.2,2006.4,2009.5,2009.7,189.0,423.6,240.6,248.5,18.5,83.7,163.2,202.9,41.0,65.0,46.7,49.8,269.9,163.0,106.9,20794.8,12568.5,8226.3,21194.1,12809.9,8384.3
Côte d'Ivoire,99,60,1870.5,2412.2,2007.8,2007.8,2008.3,2008.4,493.1,548.8,523.7,523.9,53.0,151.4,109.1,124.2,32.0,85.5,59.5,66.6,331.2,265.0,66.3,25608.4,20505.3,5103.1,26100.1,20899.0,5201.1
Spain,48,37,3879.0,4445.3,1998.1,2000.0,1998.7,1998.1,2477.4,2773.0,2727.4,2649.1,211.5,274.4,238.0,241.9,12.5,31.5,27.8,27.7,471.0,449.5,21.6,36392.5,34733.9,1658.7,37091.3,35400.8,1690.5
Namibia,45,21,3646.5,4487.8,2008.0,2006.2,2011.7,2011.7,1912.1,1905.2,1916.5,1917.0,158.0,186.5,158.9,158.7,51.0,76.6,50.3,50.0,363.7,317.4,46.3,28066.0,24522.2,3543.8,28604.9,24993.1,3611.8
Cameroon,24,23,460.1,511.3,2006.4,2006.1,2007.2,2007.0,604.2,666.5,657.5,702.9,88.0,154.8,156.2,194.3,67.5,324.7,449.5,656.6,93.8,56.7,37.1,7226.7,4379.7,2847.0,7365.4,4463.8,2901.6
Brazil,24,24,2021.4,3329.6,2006.0,2006.0,2008.2,2008.4,3267.6,3149.8,2529.0,2466.1,294.5,345.8,335.9,334.5,148.0,166.6,162.0,164.8,218.6,195.8,22.8,16877.9,15136.9,1741.0,17201.9,15427.5,1774.4
Equatorial Guinea,22,14,449.8,515.5,2005.2,2003.8,2007.1,2006.8,616.1,629.9,630.0,630.7,44.5,51.6,45.3,43.4,50.0,139.1,65.7,77.4,83.7,64.7,19.0,6462.3,5008.5,1453.8,6586.4,5104.7,1481.7
South Africa,14,12,1766.2,2219.8,2011.6,2011.7,2012.4,2012.4,3005.4,2809.5,2311.9,2086.2,229.5,217.2,232.1,231.9,22.5,35.2,43.2,43.4,200.7,191.9,8.8,15544.3,14865.6,678.8,15842.8,15151.0,691.8
Morocco,12,11,913.4,1157.7,2002.8,2002.6,2003.9,2003.8,3192.1,3191.5,3287.4,3287.8,239.5,271.0,269.5,268.9,7.5,23.6,13.7,13.9,142.1,138.2,4.0,10970.7,10668.4,302.3,11181.3,10873.2,308.1
Gabon,11,8,158.0,224.3,2000.7,2002.9,2007.0,2007.2,699.7,1150.4,830.2,787.8,81.0,187.1,154.1,168.1,138.0,211.9,203.9,204.8,35.6,20.1,15.5,2745.1,1554.7,1190.4,2797.9,1584.6,1213.3
Guinea,11,11,386.3,592.8,2004.3,2004.3,2005.0,2005.4,1276.4,1219.6,1222.6,1211.4,120.0,130.6,125.7,126.3,35.0,107.9,101.0,108.3,41.8,36.5,5.3,3233.7,2824.1,409.7,3295.8,2878.3,417.5
Angola,11,10,376.4,480.1,1992.9,1992.9,1993.6,1993.9,1182.6,1191.6,1178.7,1176.4,110.0,111.0,100.6,101.2,32.0,35.9,39.2,38.6,65.0,57.9,7.0,5021.8,4479.7,542.0,5118.2,4565.8,552.5
