Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Guadeloupe,30,18,129.7,14.2,1995.4,1994.4,2003.5,2002.6,135.3,139.6,159.9,155.4,14.5,15.8,15.4,15.4,9.5,11.6,8.8,10.1,31.7,20.5,11.2,2444.4,1583.6,860.7,2491.3,1614.0,877.3
Dominica,26,15,90.7,22.0,1995.5,1992.8,2010.4,2003.9,151.7,157.5,151.3,160.7,16.0,19.8,15.0,16.9,11.0,15.1,10.4,11.1,23.8,16.1,7.7,1835.7,1242.7,593.0,1870.9,1266.6,604.4
Barbados,26,16,585.0,59.6,1996.0,2000.8,2008.1,2005.2,331.9,358.8,336.5,339.5,36.0,50.5,23.1,30.0,9.0,15.6,8.0,11.2,120.3,106.5,13.9,9314.7,8242.4,1072.3,9493.6,8400.6,1092.9
Saint Barthélemy,26,12,30.6,5.2,1991.7,1994.7,2005.5,1999.8,70.4,108.1,109.5,81.9,9.0,13.0,13.3,12.3,8.0,6.8,8.9,7.4,9.7,5.2,4.4,738.4,400.4,338.0,752.6,408.1,344.5
United States of America,25,13,3021.6,885.4,2005.1,2003.3,2006.5,2009.2,1137.1,1482.1,1223.9,1753.0,65.0,223.5,100.4,184.2,9.0,55.0,16.9,32.0,525.1,502.7,22.5,40503.4,38767.9,1735.5,41281.1,39512.2,1768.9
Martinique,24,17,276.0,35.5,2005.8,2005.2,2006.2,2005.3,199.0,247.0,212.3,208.7,15.5,40.1,16.4,17.4,9.0,12.7,9.1,8.7,70.6,54.6,16.0,5464.0,4227.7,1236.3,5569.0,4308.9,1260.0
"Bonaire, Sint Eustatius and Saba",22,8,37.0,68.4,1987.5,1999.0,2012.2,2012.2,68.6,171.9,286.2,285.6,22.5,73.8,80.6,82.5,8.0,21.9,4.9,4.4,6.4,5.4,1.0,486.4,413.7,72.7,495.7,421.6,74.1
Saint Vincent and the Grenadines,16,6,15.8,8.4,1963.6,1977.8,1987.4,1988.8,283.2,536.3,686.2,452.0,30.0,614.5,266.3,822.4,10.0,42.7,83.3,40.7,43.3,39.9,3.4,3257.1,2999.7,257.4,3319.7,3057.3,262.4
Grenada,11,4,426.3,38.2,2005.0,1994.5,2011.2,2010.1,344.1,341.5,336.3,336.2,39.0,37.2,29.4,29.3,8.0,22.0,6.8,7.5,66.5,60.0,6.5,5148.3,4648.3,500.0,5247.1,4737.5,509.6
Aruba,10,1,884.3,60.0,2006.0,2006.0,2006.0,2006.0,560.0,560.0,565.9,565.9,35.0,35.0,35.4,35.4,8.0,8.0,7.4,7.4,121.6,110.3,11.3,9419.8,8544.1,875.7,9600.6,8708.2,892.5
Trinidad and Tobago,9,5,5.9,6.6,1987.4,1996.6,1994.1,1997.0,465.0,479.9,456.1,450.0,63.0,299.0,87.8,77.0,20.0,34.4,19.2,15.3,5.3,4.9,0.4,401.1,370.4,30.6,408.8,377.5,31.2
Guyana,6,2,14.6,22.0,1981.5,1992.5,1991.6,1989.6,728.4,728.4,774.2,781.2,93.5,82.0,103.2,108.2,16.0,10.5,11.4,12.3,4.2,4.1,0.1,319.9,314.0,5.8,326.0,320.1,6.0
United Kingdom of Great Britain and Northern Ireland,6,2,6.3,9.2,2007.7,2010.0,2008.7,2008.5,154.4,199.8,197.3,196.5,15.5,15.8,27.3,27.5,12.0,12.5,19.4,19.4,4.0,2.5,1.6,306.2,187.1,119.1,312.1,190.7,121.4
Curaçao,5,4,93.0,65.9,2004.4,2001.5,2012.7,2015.0,522.4,532.0,506.7,530.8,39.0,54.5,48.2,61.6,7.0,13.1,4.7,1.1,11.9,10.9,1.1,924.1,842.7,81.3,941.8,858.9,82.9
Venezuela (Bolivarian Republic of),5,5,225.1,409.4,2007.6,2007.6,2007.4,2007.5,727.7,724.2,723.4,723.6,95.0,89.2,88.9,89.2,9.0,9.6,9.6,9.6,23.7,20.8,2.9,1838.8,1612.2,226.6,1874.1,1643.1,231.0
Jamaica,4,4,40.3,25.6,2007.0,2007.0,1999.4,2008.2,955.4,992.2,1028.7,991.7,88.5,88.2,86.6,88.7,28.0,65.5,43.7,90.5,12.2,8.7,3.4,931.2,673.2,258.0,949.1,686.1,263.0
Brazil,4,4,326.4,581.8,2009.8,2009.8,2010.6,2010.5,1913.2,1970.1,1912.0,1888.7,155.5,164.2,161.4,159.4,12.5,19.2,16.6,15.4,26.0,25.7,0.3,2013.8,1989.8,24.0,2052.4,2028.0,24.4
Malaysia,4,4,7372.9,14600.1,2014.5,2014.5,2014.5,2014.5,11393.7,11422.5,11422.5,11422.5,915.0,902.8,902.9,902.9,13.0,25.5,25.5,25.5,298.0,286.2,11.8,23080.8,22170.0,910.8,23523.9,22595.6,928.3
Haiti,3,3,8.7,3.7,2004.0,2004.0,1996.7,1997.0,839.7,861.9,841.5,842.4,157.0,209.3,102.5,107.9,14.0,15.0,14.1,14.1,2.6,2.5,0.2,200.0,188.5,11.5,203.9,192.2,11.7
Panama,2,2,31.2,47.5,2011.0,2011.0,2011.8,2011.7,1292.7,1292.7,1185.2,1191.1,162.0,162.0,130.9,133.0,47.5,47.5,69.7,68.2,3.9,3.6,0.3,299.1,279.1,20.0,304.9,284.4,20.4
Bahamas,2,2,281.3,23.9,2017.0,2017.0,2017.6,2017.5,985.4,985.4,992.8,991.5,57.0,57.0,53.3,53.9,9.5,9.5,8.6,8.7,40.0,38.7,1.3,3097.6,2996.3,101.4,3157.1,3053.8,103.3
Netherlands,1,1,0.3,0.0,1984.0,1984.0,1984.0,1984.0,73.6,73.6,73.6,73.6,9.0,9.0,9.0,9.0,32.0,32.0,32.0,32.0,0.7,0.1,0.6,49.2,7.9,41.3,50.2,8.1,42.1
Suriname,1,1,2.1,2.8,2000.0,2000.0,2000.0,2000.0,839.2,839.2,839.2,839.2,89.0,89.0,89.0,89.0,37.0,37.0,37.0,37.0,0.7,0.7,0.0,55.8,53.8,2.0,56.9,54.9,2.0
Congo,1,1,136.2,238.9,2005.0,2005.0,2005.0,2005.0,4690.6,4690.6,4690.6,4690.6,412.0,412.0,412.0,412.0,14.0,14.0,14.0,14.0,20.3,19.9,0.3,1571.8,1545.1,26.7,1602.0,1574.7,27.2
Colombia,1,1,71.7,143.5,2005.0,2005.0,2005.0,2005.0,796.2,796.2,796.2,796.2,83.0,83.0,83.0,83.0,11.0,11.0,11.0,11.0,4.3,4.2,0.1,334.2,328.5,5.7,340.7,334.9,5.8
Honduras,1,1,0.5,0.2,1973.0,1973.0,1973.0,1973.0,1497.9,1497.9,1497.9,1497.9,225.0,225.0,225.0,225.0,7.0,7.0,7.0,7.0,1.5,1.5,0.0,114.7,114.3,0.5,116.9,116.5,0.5
Turks and Caicos Islands,1,1,65.7,5.4,2010.0,2010.0,2010.0,2010.0,571.2,571.2,571.2,571.2,39.0,39.0,39.0,39.0,9.0,9.0,9.0,9.0,11.3,10.4,0.9,876.8,803.4,73.3,893.6,818.9,74.7
Canada,1,1,98.0,174.3,2017.0,2017.0,2017.0,2017.0,2348.2,2348.2,2348.2,2348.2,255.0,255.0,255.0,255.0,16.0,16.0,16.0,16.0,8.7,8.6,0.1,669.7,661.4,8.3,682.6,674.1,8.5
Costa Rica,1,1,161.6,17.6,2012.0,2012.0,2012.0,2012.0,2267.0,2267.0,2267.0,2267.0,138.0,138.0,138.0,138.0,5.0,5.0,5.0,5.0,31.5,30.9,0.5,2428.4,2387.7,40.7,2475.1,2433.5,41.5
Portugal,1,1,207.0,21.8,2000.0,2000.0,2000.0,2000.0,2670.7,2670.7,2670.7,2670.7,162.0,162.0,162.0,162.0,14.0,14.0,14.0,14.0,45.5,44.0,1.5,3523.8,3404.7,119.1,3591.5,3470.1,121.4
Singapore,1,1,1850.4,3458.0,2012.0,2012.0,2012.0,2012.0,11526.7,11526.7,11526.7,11526.7,1116.0,1116.0,1116.0,1116.0,64.0,64.0,64.0,64.0,80.1,72.9,7.2,6202.5,5646.6,555.9,6321.6,5755.0,566.6
Argentina,1,1,502.5,426.7,2014.0,2014.0,2014.0,2014.0,4743.0,4743.0,4743.0,4743.0,287.0,287.0,287.0,287.0,40.0,40.0,40.0,40.0,50.2,48.6,1.6,3042.6,2918.4,124.3,3101.1,2974.4,126.6
Bermuda,1,1,45.4,4.7,2015.0,2015.0,2015.0,2015.0,949.1,949.1,949.1,949.1,66.0,66.0,66.0,66.0,8.0,8.0,8.0,8.0,6.9,6.6,0.3,533.8,507.5,26.3,544.0,517.2,26.8
United Arab Emirates,1,1,1669.3,3305.6,2014.0,2014.0,2014.0,2014.0,10344.6,10344.6,10344.6,10344.6,724.0,724.0,724.0,724.0,21.0,21.0,21.0,21.0,79.6,77.2,2.4,6163.8,5976.3,187.5,6282.2,6091.1,191.1
Spain,1,1,29.5,44.6,1994.0,1994.0,1994.0,1994.0,3496.5,3496.5,3496.5,3496.5,273.0,273.0,273.0,273.0,119.0,119.0,119.0,119.0,8.9,8.0,0.9,683.5,613.2,70.3,696.6,624.9,71.6
Indonesia,1,1,1856.3,3676.0,2014.0,2014.0,2014.0,2014.0,11503.7,11503.7,11503.7,11503.7,1085.0,1085.0,1085.0,1085.0,20.0,20.0,20.0,20.0,69.1,66.8,2.3,5355.7,5177.1,178.6,5458.5,5276.5,182.0
Azerbaijan,1,1,0.2,0.1,2008.0,2008.0,2008.0,2008.0,747.4,747.4,747.4,747.4,353.0,353.0,353.0,353.0,31.0,31.0,31.0,31.0,0.8,0.8,0.0,61.8,58.1,3.7,63.0,59.2,3.8
