Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Cruise,500,78,12060.7,1103.9,2000.1,2001.7,2006.1,2005.7,194.7,259.6,308.5,304.2,15.5,19.8,36.7,37.1,8.0,9.1,8.3,8.4,2457.7,2073.7,384.1,189758.5,160060.9,29697.6,193401.9,163134.1,30267.8
General cargo,121,18,99.4,139.4,1987.2,1989.6,1991.9,1992.2,134.5,548.1,337.9,354.9,17.0,53.8,132.0,138.1,7.0,23.9,48.7,50.8,34.4,31.5,2.9,2622.4,2404.7,217.8,2672.8,2450.8,221.9
Offshore,99,9,47.3,38.9,1979.8,1988.3,2007.8,2002.8,131.1,264.7,398.5,286.8,20.0,195.2,1249.6,1034.1,4.0,66.2,433.4,357.7,33.8,30.2,3.6,2540.7,2269.7,271.0,2589.5,2313.3,276.2
Ro-Ro,87,8,47.4,50.1,1990.3,1985.6,1990.3,1989.8,69.5,143.2,91.9,93.0,8.0,232.3,95.6,146.3,6.0,9.5,7.3,8.8,62.0,55.0,6.9,4699.6,4167.0,532.6,4789.9,4247.0,542.9
Oil tanker,70,22,13285.1,26013.5,2004.4,2008.3,2013.8,2013.8,173.2,2973.1,6821.2,7161.2,21.5,280.8,903.8,904.9,14.0,19.7,29.1,28.9,607.0,561.2,45.8,46935.6,43429.4,3506.1,47836.7,44263.3,3573.5
Service - tug,60,12,5.4,3.4,2003.4,1988.8,1999.7,1999.7,174.9,496.4,311.5,308.7,67.0,199.6,178.4,181.8,15.5,24.1,43.3,44.1,20.3,16.7,3.6,1523.4,1255.7,267.7,1552.6,1279.8,272.8
Ferry-RoPax,48,3,2.4,0.6,1970.7,1972.3,1970.7,1970.7,63.4,64.3,65.6,65.6,10.0,12.5,17.0,16.9,2.0,5.5,4.0,3.9,4.5,3.6,0.9,336.2,270.4,65.8,342.6,275.6,67.0
Container,39,8,43.3,54.4,2006.8,2007.4,2006.9,2006.9,68.5,76.2,114.2,112.9,7.0,10.8,23.7,22.7,7.0,8.4,11.5,11.4,14.2,10.3,3.9,1085.7,789.7,296.0,1106.5,804.9,301.6
Vehicle,31,12,310.3,101.5,2002.5,2003.3,2003.5,2003.3,330.3,406.4,363.1,367.7,27.0,32.8,38.4,38.9,5.0,7.2,7.5,7.6,23.6,21.3,2.3,1814.0,1640.6,173.4,1848.8,1672.1,176.8
Liquefied gas tanker,29,2,518.2,442.9,2007.2,2010.5,2013.8,2013.7,108.9,2425.7,2161.3,1937.0,13.0,149.8,278.8,277.1,16.0,27.8,39.3,39.2,64.1,55.1,9.0,4090.5,3410.0,680.6,4169.1,3475.4,693.6
Chemical tanker,26,10,281.9,480.4,2012.7,2008.6,2007.4,2007.2,197.4,1177.0,1421.0,1545.5,22.5,102.8,277.1,282.3,15.5,38.0,18.7,18.3,50.2,42.3,7.9,3861.6,3262.1,599.4,3935.7,3324.8,610.9
Miscellaneous - fishing,11,1,0.6,0.5,1955.0,1955.0,1955.0,1955.0,281.2,281.2,285.6,285.6,30.0,30.0,30.0,30.0,7.0,7.0,8.5,8.5,2.7,2.5,0.2,201.6,186.4,15.2,205.5,190.0,15.5
Refrigerated bulk,8,5,25.9,28.7,2001.2,2001.2,2001.2,2001.3,233.1,242.7,241.2,241.2,15.5,16.7,16.9,16.9,4.0,5.4,4.7,4.7,10.7,9.7,1.0,817.3,742.3,75.0,833.0,756.6,76.4
Bulk carrier,8,8,540.5,969.8,2011.0,2011.0,2011.2,2011.0,1700.3,1580.5,1490.1,1465.9,147.0,144.6,162.2,160.1,13.0,23.4,18.5,17.2,43.2,42.5,0.8,3341.3,3282.1,59.2,3405.4,3345.1,60.3
Ferry-pax only,2,1,0.2,0.1,2003.0,2003.0,2003.0,2003.0,565.1,565.1,565.1,565.1,5.5,5.5,5.9,5.9,130.0,130.0,212.2,212.2,0.6,0.0,0.5,44.2,3.0,41.1,45.0,3.1,41.9
Service - other,2,2,3.7,6.6,2012.5,2012.5,2010.3,2010.1,958.5,958.5,1269.3,1379.0,115.0,115.0,190.8,199.0,78.0,78.0,26.6,21.1,1.7,1.4,0.3,130.6,108.2,22.4,133.1,110.3,22.8
