Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Italy,1417,463,11460.5,7195.1,1993.1,2000.2,2001.8,2004.0,215.5,548.0,354.2,377.0,17.0,64.5,271.0,251.2,16.0,59.9,56.9,72.6,2662.8,2005.3,657.5,205055.8,154694.6,50361.1,208992.8,157664.8,51328.1
Greece,257,133,6523.3,3589.6,1998.1,1995.5,2003.4,2004.8,818.4,969.2,820.9,1066.2,65.0,86.6,78.6,129.9,13.0,67.8,40.8,84.3,1337.9,1059.0,278.9,103353.1,81839.0,21514.1,105337.4,83410.3,21927.2
Slovenia,199,89,1035.3,849.4,2001.3,2000.3,2003.3,2003.8,165.9,348.3,236.7,219.6,15.0,31.3,29.7,32.0,11.0,44.4,39.7,62.3,251.1,183.4,67.7,19351.3,14166.7,5184.6,19722.8,14438.7,5284.1
Turkey,156,132,5323.4,9171.4,1999.2,2000.8,2006.2,2006.5,1154.7,1413.6,1449.3,1414.1,114.0,132.9,211.8,193.1,28.0,59.3,71.3,58.6,655.4,533.9,121.5,50604.8,41240.9,9363.9,51576.4,42032.7,9543.7
Montenegro,135,33,242.0,116.5,1981.9,1996.9,1998.6,1995.4,163.7,362.6,166.9,314.7,19.0,38.5,30.9,58.9,22.0,46.8,17.5,32.2,75.8,50.0,25.8,5815.8,3841.1,1974.7,5927.5,3914.9,2012.6
Malta,93,55,1607.2,1205.9,2002.8,2002.7,2001.7,2004.9,771.7,934.2,806.4,929.5,70.0,88.2,86.7,123.3,15.0,85.3,58.2,100.0,376.5,289.5,87.0,29080.3,22372.1,6708.1,29638.6,22801.7,6836.9
Albania,63,39,329.3,213.9,1990.1,1990.4,1996.4,1993.0,524.4,788.7,893.6,968.4,64.0,68.8,125.5,109.3,19.0,49.6,38.0,70.0,85.4,65.0,20.4,6537.9,4978.5,1559.4,6663.4,5074.0,1589.3
France,41,21,198.3,226.9,1994.1,2000.0,1998.5,2009.6,668.4,933.2,571.0,619.2,28.0,63.6,64.4,73.7,24.0,37.1,35.3,18.6,54.6,30.6,24.0,4158.3,2342.0,1816.3,4238.1,2386.9,1851.2
Spain,38,33,804.2,1035.3,2005.8,2005.5,2005.7,2006.6,1674.8,1941.7,1992.4,2096.3,152.5,175.2,164.9,174.7,56.5,141.7,115.5,133.6,172.7,137.6,35.1,13326.8,10626.5,2700.3,13582.7,10830.6,2752.2
Egypt,33,29,815.1,1186.7,1994.2,1994.9,2005.8,2007.1,1284.7,1545.9,1353.8,1288.5,185.0,216.3,149.5,149.0,41.0,101.6,39.8,42.4,130.2,114.1,16.0,10037.6,8810.5,1227.1,10230.3,8979.6,1250.7
Lebanon,28,10,157.1,118.1,1973.2,1976.1,1974.4,1975.5,1842.7,1804.0,1810.0,1814.1,152.5,189.7,196.2,200.5,41.0,44.6,53.9,50.1,34.9,28.5,6.4,2641.3,2155.0,486.4,2692.0,2196.3,495.7
Israel,25,7,133.8,174.8,1977.5,1983.3,1982.2,1984.5,1315.5,1226.8,1221.7,1208.7,144.0,157.9,177.9,189.3,51.0,62.8,66.0,70.3,28.2,24.4,3.7,2125.3,1846.0,279.3,2166.1,1881.5,284.6
Tunisia,24,23,132.8,205.6,1993.8,1994.2,1998.2,1999.4,944.5,1181.8,1002.8,969.0,129.0,230.7,263.1,180.0,63.5,64.9,47.7,44.2,25.0,21.2,3.8,1905.2,1614.5,290.8,1941.8,1645.5,296.3
Gibraltar,21,21,1955.7,3582.3,2010.3,2010.3,2010.5,2010.6,2090.6,2194.1,2288.0,2297.8,147.0,176.8,202.3,203.6,77.0,128.2,151.9,156.4,286.5,141.2,145.3,22188.9,10937.4,11251.5,22614.9,11147.4,11467.6
United States of America,21,21,4942.0,8940.0,2007.4,2007.4,2008.0,2008.1,5929.8,6624.1,6554.5,6499.3,490.0,559.8,709.3,685.8,114.0,108.0,123.7,120.8,448.2,404.9,43.4,34632.0,31275.1,3356.9,35297.0,31875.6,3421.4
Libya,15,14,333.0,575.2,1986.9,1988.4,2002.0,2003.6,1007.0,1155.8,1023.7,1012.7,126.0,136.6,125.8,124.9,28.0,47.8,65.8,67.9,45.2,35.3,9.9,3486.1,2720.3,765.8,3553.0,2772.5,780.5
Russian Federation,14,14,2319.8,4244.1,2006.5,2006.5,2010.4,2010.4,4517.9,3620.0,4226.7,4257.6,406.0,367.6,414.8,414.8,25.5,42.6,29.4,29.0,225.8,214.0,11.8,17437.1,16522.4,914.6,17771.9,16839.7,932.2
Cyprus,8,7,187.1,288.6,1993.5,1996.7,1998.6,1998.9,1444.9,1579.9,1454.9,1421.2,225.0,222.4,224.4,218.9,35.5,101.6,159.6,147.3,38.9,32.1,6.8,2994.6,2473.9,520.7,3052.1,2521.4,530.7
United Arab Emirates,5,3,352.7,675.7,2014.0,2011.3,2008.0,2008.0,740.4,1866.2,4031.9,4108.7,37.0,163.3,381.1,381.9,41.0,38.3,41.0,41.0,37.9,32.7,5.2,2933.1,2532.3,400.8,2989.4,2580.9,408.5
Algeria,5,5,32.6,46.5,2004.4,2004.4,2005.0,2004.9,1349.6,1336.8,1380.7,1383.3,131.0,157.6,133.9,133.6,70.0,65.2,74.0,74.9,8.5,7.2,1.3,653.2,556.4,96.9,665.8,567.0,98.7
Bosnia and Herzegovina,5,3,28.0,47.0,1991.6,1992.0,1994.0,1994.0,253.8,476.2,935.7,1028.7,27.0,195.0,57.3,50.9,11.0,12.2,16.9,17.0,6.1,5.0,1.1,468.6,382.0,86.6,477.6,389.3,88.2
Morocco,4,4,78.6,107.6,2002.8,2002.8,2004.7,2004.6,1852.8,2200.5,2044.4,2072.9,217.0,216.2,203.8,208.5,23.5,158.8,349.7,341.8,21.6,13.3,8.3,1672.1,1026.3,645.8,1704.2,1046.1,658.2
