Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Kali,66,7,4.8,2.4,1989.5,1989.6,1986.6,1988.4,108.1,560.1,509.2,308.8,22.0,35.3,156.8,149.1,10.5,40.4,223.2,142.1,17.7,9.6,8.1,1330.6,722.3,608.3,1356.2,736.2,620.0
Unije,66,26,46.1,30.9,1988.9,1992.2,1981.2,1978.3,343.2,1381.8,1131.0,724.6,29.0,70.8,198.8,134.3,31.5,135.8,221.8,204.8,58.6,24.5,34.1,4405.5,1845.7,2559.8,4490.1,1881.1,2608.9
Ubli,65,33,344.8,146.2,1994.9,1992.6,1999.7,1997.0,422.2,683.7,1014.3,671.8,28.0,44.1,217.1,156.2,25.0,61.6,39.1,47.6,105.0,77.8,27.1,8038.6,5973.5,2065.1,8192.9,6088.2,2104.7
Kostrena,61,16,93.6,102.7,2003.5,2001.5,2006.6,2006.2,224.7,622.7,375.7,327.5,25.0,130.4,85.0,55.3,18.0,97.8,94.8,43.3,66.1,38.2,27.8,5002.7,2901.5,2101.2,5098.7,2957.2,2141.5
Kraljevica,60,21,74.1,72.2,2000.2,1996.8,2000.2,2003.2,214.6,787.2,397.6,315.6,24.0,133.3,236.9,98.7,18.0,53.4,43.5,33.6,51.4,35.8,15.6,3890.3,2709.0,1181.3,3964.9,2761.0,1204.0
Plomin,58,16,32.7,44.0,1998.7,1995.1,1996.6,1997.2,102.5,443.8,562.7,546.7,25.0,67.2,129.2,107.5,34.5,36.0,28.9,24.0,22.8,12.2,10.6,1721.3,920.8,800.5,1754.4,938.5,815.9
Novalja,57,15,47.5,14.6,1990.9,1987.7,1994.8,1991.6,401.7,1720.0,1885.9,1289.3,29.0,144.5,392.5,454.9,12.0,60.6,61.6,41.6,26.4,19.4,7.0,1980.6,1453.8,526.7,2018.6,1481.7,536.9
Trogir,56,28,69.6,24.0,1994.8,1992.7,1993.3,1995.8,416.8,1744.9,742.2,754.1,43.0,210.3,340.7,409.9,19.5,117.8,136.3,122.0,96.7,67.8,28.9,7265.4,5094.7,2170.7,7404.9,5192.5,2212.4
Susak,55,37,68.6,57.5,1991.3,1992.2,2000.1,2003.0,384.2,960.7,331.8,228.8,21.0,102.6,167.2,73.3,23.0,59.8,39.0,35.7,55.8,38.4,17.4,4207.7,2888.9,1318.8,4288.5,2944.3,1344.2
Lamjane,55,17,14.3,7.2,1990.9,1986.8,1987.4,1992.0,180.1,1160.5,754.6,494.2,23.0,38.3,178.2,225.4,20.0,112.0,275.5,141.4,22.6,9.4,13.1,1696.8,711.2,985.6,1729.4,724.9,1004.5
Drvenik,53,27,220.5,101.0,1990.0,1990.5,1992.4,2000.0,466.1,766.0,878.1,830.3,20.0,51.2,302.2,145.1,21.0,59.5,36.0,34.4,65.0,42.7,22.3,4966.9,3269.2,1697.7,5062.3,3332.0,1730.3
Sali,51,29,41.4,24.5,1989.6,1990.2,1991.6,1990.3,283.9,788.0,560.2,497.1,34.0,55.1,58.8,63.6,18.0,51.9,32.8,50.3,25.3,15.4,9.9,1912.4,1163.3,749.2,1949.1,1185.6,763.5
Omisalj,44,26,111.0,175.4,2000.3,2000.2,2003.6,2004.6,202.2,605.1,297.1,285.1,29.5,261.9,163.0,62.3,27.5,54.6,36.9,32.9,46.0,31.1,14.9,3500.9,2361.3,1139.5,3568.1,2406.7,1161.4
Jelsa,41,11,34.5,12.8,1997.5,1989.5,1992.9,1984.0,603.7,1379.8,1076.2,566.7,34.0,87.0,354.7,281.4,12.0,58.0,82.8,96.1,26.2,20.0,6.2,1968.9,1501.6,467.3,2006.7,1530.4,476.3
Zirje,40,27,51.6,25.8,1987.8,1988.1,1983.7,1994.0,586.3,1026.4,536.0,542.7,43.5,94.1,108.1,118.6,24.5,67.2,81.8,71.3,45.4,26.6,18.8,3427.4,2006.2,1421.2,3493.2,2044.7,1448.5
Cres,39,15,16.6,3.8,1988.4,1983.4,1990.0,1981.9,460.7,869.9,764.6,554.5,35.0,109.6,98.8,110.9,25.0,29.6,35.1,39.0,17.0,12.1,4.9,1278.2,909.7,368.5,1302.8,927.2,375.6
Zadar,38,15,76.0,16.9,2004.6,1997.3,2001.5,1990.4,99.6,1503.5,300.3,502.9,16.5,83.0,363.7,438.4,18.0,39.9,91.2,135.8,69.8,49.9,19.9,5269.7,3768.6,1501.1,5370.9,3841.0,1529.9
Rogoznica,38,24,18.9,14.4,1987.0,1986.7,1988.1,1986.2,201.8,883.2,580.2,553.5,21.0,55.2,84.5,65.2,31.0,95.0,252.0,299.8,20.6,10.8,9.8,1549.6,812.6,737.0,1579.3,828.2,751.1
Komiza,37,30,92.0,89.3,1997.6,1998.3,1999.0,1998.7,446.5,610.7,397.3,480.5,41.0,57.0,77.8,95.1,9.0,39.5,24.7,30.0,30.2,21.6,8.6,2302.6,1650.9,651.8,2346.9,1682.6,664.3
Dubrovnik,37,9,453.1,50.1,2007.6,2001.8,2009.4,2009.4,234.9,323.0,237.8,237.4,18.0,18.3,18.2,18.2,8.0,16.6,8.1,8.0,102.5,79.2,23.3,7932.7,6128.6,1804.1,8085.0,6246.3,1838.7
Bol,37,10,28.0,13.5,1995.1,1995.5,2000.5,2001.4,535.7,960.8,1073.6,608.6,36.0,44.5,140.7,135.3,30.0,28.6,225.1,270.7,33.7,16.0,17.7,2536.3,1204.6,1331.7,2585.0,1227.7,1357.3
Ist,34,28,34.7,20.4,1988.8,1990.0,1987.3,1997.6,295.8,1055.2,565.4,316.7,24.0,143.1,306.5,141.9,26.5,71.3,104.4,67.6,33.3,24.0,9.4,2507.5,1803.4,704.1,2555.6,1838.0,717.6
Lastovo,33,14,51.6,40.9,1992.2,1988.7,1995.9,1989.3,276.2,396.0,390.8,462.2,22.0,37.7,52.2,67.6,20.0,24.0,51.9,82.6,22.4,15.4,6.9,1688.2,1165.1,523.2,1720.7,1187.4,533.2
Korcula,33,22,70.6,29.1,1994.6,1990.9,1990.4,1985.8,777.4,2102.1,1268.0,2524.0,59.0,136.7,422.8,424.9,21.0,96.2,208.1,135.5,45.5,29.0,16.5,3427.0,2184.4,1242.5,3492.8,2226.4,1266.4
Brioni,31,22,22.6,10.6,1992.7,1993.5,2004.3,2006.4,305.1,1599.5,668.6,617.1,34.0,110.1,1019.9,919.2,32.0,131.4,585.4,584.3,55.4,34.3,21.1,4163.0,2574.7,1588.3,4242.9,2624.1,1618.8
Biograd Na Moru,30,9,16.1,4.0,1976.5,1975.0,1969.8,1972.0,222.7,1753.6,1742.7,873.6,64.5,334.4,512.2,796.3,16.0,34.3,73.2,56.9,17.3,13.0,4.3,1298.0,973.2,324.8,1322.9,991.9,331.0
Silba,27,17,33.7,9.7,1988.0,1984.7,1978.0,1987.0,315.0,1816.8,1959.6,832.6,40.0,181.4,868.1,523.7,33.0,144.1,151.9,198.4,30.3,20.0,10.3,2274.7,1502.2,772.5,2318.4,1531.0,787.4
Koromacno,26,14,20.0,28.6,1984.2,1990.3,1980.8,1979.6,195.4,723.2,587.0,616.7,20.5,63.1,116.7,117.4,32.5,109.1,245.1,244.1,13.5,7.2,6.3,1018.9,548.5,470.4,1038.4,559.0,479.4
Sobra,26,17,78.8,77.3,1988.6,1985.9,1989.0,1984.0,531.2,1839.4,1530.4,4014.8,39.5,187.1,1659.4,2270.8,18.5,37.2,101.4,135.4,42.3,36.9,5.4,3175.8,2769.6,406.1,3236.8,2822.8,413.9
Viganj,25,19,30.1,24.9,1995.3,1995.7,1993.2,1993.3,450.8,712.9,448.6,481.8,27.0,38.6,39.7,43.3,16.0,85.2,160.3,72.0,17.5,7.2,10.3,1320.5,545.7,774.8,1345.9,556.2,789.7
Ploce,24,16,46.7,65.6,1999.4,1997.1,1995.1,1996.1,221.0,575.3,447.7,425.8,25.0,243.8,281.2,283.6,24.0,64.3,51.8,48.9,36.0,29.9,6.2,2762.0,2296.2,465.8,2815.0,2340.3,474.7
Bozava,24,16,12.2,14.0,1987.8,1990.5,1993.9,1996.2,236.6,905.4,313.0,244.3,49.5,59.1,55.7,42.7,27.5,99.6,69.8,41.7,13.0,5.5,7.5,975.4,413.5,561.9,994.2,421.4,572.7
Sibenik,24,9,6.6,2.1,2005.5,1985.6,1991.0,1984.7,91.3,844.1,476.9,710.8,28.5,78.2,249.6,298.6,20.5,153.7,536.5,741.3,13.1,5.3,7.8,981.5,395.8,585.8,1000.4,403.4,597.0
Sustjepan,24,11,239.5,26.0,2004.8,2006.3,2004.2,2003.8,165.2,170.0,183.6,185.2,14.0,18.1,15.6,15.8,8.0,8.4,7.9,7.8,54.8,42.2,12.7,4246.9,3266.2,980.7,4328.5,3328.9,999.6
Brbinj,23,17,7.3,8.2,1987.0,1987.4,1983.3,1979.6,300.0,961.2,621.9,584.6,29.0,128.2,216.5,155.1,34.0,100.5,95.7,64.6,16.1,9.7,6.4,1211.1,732.9,478.2,1234.3,747.0,487.4
Rabac,22,10,23.4,29.4,1999.7,1994.0,2002.8,2002.5,187.1,288.5,826.0,900.3,36.5,41.0,43.0,41.3,29.5,55.8,48.0,47.9,7.9,4.5,3.4,601.3,346.3,255.0,612.8,352.9,259.9
Rab,22,6,19.2,5.4,2008.1,1994.8,1998.9,1994.0,51.6,1102.7,646.1,1064.0,7.0,29.0,49.4,75.4,40.5,90.4,178.3,178.1,7.9,2.1,5.8,591.9,156.3,435.6,603.3,159.3,444.0
Pucisca,22,10,9.7,5.3,1986.6,1992.5,1994.7,1994.2,443.3,772.0,605.2,431.2,44.0,43.6,56.2,57.5,27.5,320.8,254.3,209.1,14.6,4.2,10.3,1094.0,317.5,776.5,1115.0,323.6,791.4
Obonjan,22,10,25.0,7.0,1986.3,1984.4,1983.2,1981.1,432.1,871.5,164.6,263.5,34.0,73.5,56.9,63.2,19.0,87.3,59.3,63.3,20.2,11.3,9.0,1532.3,851.8,680.5,1561.8,868.2,693.6
Preko,21,12,44.8,20.5,1988.1,1989.8,1985.3,1991.4,147.9,1355.9,1153.0,451.0,63.0,106.5,331.9,314.6,22.0,67.6,436.4,446.3,19.7,9.9,9.7,1477.7,746.4,731.4,1506.1,760.7,745.4
Tunarica,20,11,24.4,35.6,1979.2,1980.3,1976.4,1976.3,515.3,891.2,645.9,669.5,58.5,104.6,130.8,136.7,18.0,36.2,55.3,56.1,11.2,7.8,3.4,852.2,595.9,256.3,868.6,607.3,261.3
Slatine,20,13,62.3,9.7,1984.0,1984.2,1978.7,1985.1,1126.0,2998.1,1074.0,572.2,76.0,221.0,166.8,162.5,34.5,77.4,104.3,106.3,32.1,14.8,17.2,2426.2,1120.2,1306.0,2472.8,1141.7,1331.1
Pomena,19,15,22.0,16.8,1994.7,1991.3,2005.8,2006.5,325.0,448.4,417.5,404.3,38.0,38.6,49.7,46.0,12.0,35.3,12.9,20.1,13.3,9.2,4.2,1003.9,691.9,312.1,1023.2,705.2,318.1
Valbiska,19,6,90.2,36.4,2003.8,2004.2,2010.9,2009.1,1100.1,2069.8,2323.3,2887.3,51.0,90.3,369.2,550.4,17.0,140.6,198.8,169.8,35.3,24.1,11.2,2650.7,1810.7,840.0,2701.6,1845.5,856.2
Sumartin,19,16,52.4,19.5,1989.2,1991.1,2001.2,2001.1,536.8,2971.0,2731.2,1769.1,62.0,247.7,649.7,526.4,35.0,374.2,1585.9,1323.7,71.8,31.5,40.2,5392.2,2368.5,3023.7,5495.7,2414.0,3081.8
Martinscica,18,9,21.0,6.6,1990.6,1993.6,1992.1,1996.5,570.6,710.5,1501.3,491.2,14.5,53.1,16.3,46.4,30.5,38.1,815.1,195.6,19.3,3.2,16.1,1452.9,242.2,1210.7,1480.8,246.9,1233.9
Stomorska,17,11,18.3,5.3,1989.9,1990.1,1993.5,1994.8,414.9,589.8,1132.7,785.4,23.0,30.4,20.1,22.4,32.0,47.2,106.4,88.9,9.1,2.8,6.3,691.2,209.6,481.6,704.5,213.7,490.8
Opatija,16,7,22.3,2.3,2011.5,2007.0,2008.8,2009.1,249.9,293.8,271.4,278.2,24.0,32.1,26.3,27.5,14.5,22.4,12.7,13.9,7.0,5.1,1.9,534.6,388.5,146.1,544.9,396.0,148.9
Merag,16,9,356.0,214.1,2006.4,2003.1,2005.5,1996.0,3506.3,7596.0,7848.6,10832.8,581.5,712.4,1463.2,1465.6,46.5,309.8,614.2,1141.2,138.3,100.6,37.7,10382.8,7550.5,2832.2,10582.1,7695.5,2886.6
Lopar,16,7,102.7,26.7,2008.1,2006.7,2013.6,2013.4,1082.9,870.9,2884.8,2704.4,46.5,41.2,413.0,395.8,49.0,45.6,215.8,211.0,27.6,16.0,11.6,2074.3,1203.6,870.7,2114.2,1226.7,887.4
Vrboska,16,5,5.9,0.9,2002.7,1996.4,2003.7,2001.2,570.8,989.0,739.7,1065.8,25.0,184.7,112.4,236.4,16.5,19.7,25.4,29.7,7.4,6.0,1.4,558.2,451.3,106.9,568.9,460.0,109.0
Vrsar,16,8,1.6,1.0,1985.4,1992.5,1979.8,1977.0,197.7,772.6,603.8,697.2,17.5,118.7,282.6,319.3,34.0,49.0,81.2,79.6,4.4,2.6,1.8,329.6,193.8,135.8,336.0,197.5,138.4
Kaprije,16,13,18.2,12.0,1989.2,1988.1,1994.8,2004.5,385.6,1417.8,1382.5,1134.8,26.0,59.3,142.3,115.5,22.5,154.0,572.2,632.2,25.3,5.6,19.7,1902.3,420.6,1481.7,1938.8,428.7,1510.2
Sucuraj,15,12,12.5,6.7,2003.7,2003.4,2003.6,2004.7,325.0,891.4,493.7,305.4,24.0,302.0,546.6,429.3,24.0,132.9,66.8,84.3,24.3,18.6,5.7,1826.8,1398.8,428.1,1861.9,1425.6,436.3
Tribunj,15,7,10.8,3.0,1991.3,1992.6,1988.6,1990.1,155.9,1162.4,2991.1,1448.5,27.0,127.4,621.5,539.0,20.0,52.5,164.7,165.9,7.2,5.2,2.0,536.9,387.2,149.7,547.2,394.6,152.6
Jadrija,14,12,46.4,11.8,1991.3,1994.9,1999.2,2001.8,752.2,953.2,248.3,443.8,31.5,58.4,35.6,69.7,60.5,254.3,85.2,114.0,31.5,12.3,19.2,2387.3,938.6,1448.6,2433.1,956.6,1476.4
Vrgada,14,12,5.9,4.5,1987.5,1984.2,1992.3,1993.9,759.3,1249.3,514.3,341.1,33.5,37.7,38.3,29.6,33.5,98.2,140.8,131.6,10.3,2.8,7.4,770.2,212.5,557.7,785.0,216.6,568.4
Lokrum,13,9,32.4,3.5,1994.2,1995.1,2002.4,2001.6,116.2,215.8,128.7,132.7,11.0,19.6,19.8,23.1,8.0,11.7,8.4,8.6,11.5,7.3,4.2,888.2,563.4,324.8,905.3,574.2,331.1
Lopud,13,9,29.6,4.8,1995.7,1995.8,2004.1,2001.5,744.6,1957.9,334.7,383.6,35.0,140.4,173.5,232.5,21.0,116.6,59.4,47.0,15.9,9.8,6.0,1199.7,743.7,456.0,1222.8,758.0,464.8
Primosten,12,12,4.3,2.7,1996.6,1996.6,2001.3,2001.6,271.1,631.1,378.5,361.1,34.0,64.6,53.2,51.3,12.5,143.6,142.3,107.5,7.4,3.6,3.8,558.8,271.2,287.6,569.6,276.4,293.2
Makarska,12,8,52.0,15.1,1989.7,1987.8,1996.9,1997.4,3149.9,3848.6,975.4,1531.5,101.0,244.6,330.0,335.1,33.0,406.1,900.5,1047.3,52.1,26.3,25.9,3916.5,1972.6,1943.9,3991.7,2010.5,1981.2
Prapratno,12,10,25.6,4.6,1996.1,1994.8,1991.9,1992.4,744.4,1388.9,2467.9,2417.9,57.5,72.3,190.0,194.4,32.0,68.7,331.7,339.5,16.4,6.8,9.7,1237.6,509.5,728.2,1261.4,519.2,742.1
Bibinje,12,4,0.7,0.3,1971.8,1973.8,1970.3,1971.6,346.1,348.9,267.3,226.6,22.0,31.0,57.5,56.2,27.5,27.1,37.2,34.1,1.4,0.6,0.7,103.0,48.2,54.8,105.0,49.1,55.8
Trpanj,11,9,92.4,47.8,1995.6,1996.4,2011.7,2011.0,1036.8,3017.2,1940.3,718.4,67.0,607.3,3196.7,1547.1,33.0,70.6,21.1,33.2,42.3,37.0,5.4,3183.4,2776.2,407.1,3244.5,2829.6,414.9
Veli Losinj,11,9,25.0,32.1,1985.2,1986.6,1995.4,1996.9,244.4,1309.6,385.9,354.5,25.0,128.2,143.6,158.5,12.0,71.2,63.9,65.3,8.4,5.0,3.4,642.1,380.0,262.2,654.5,387.3,267.2
Kolocep,11,8,24.9,2.9,1974.5,1978.9,1971.2,1976.3,173.2,3033.3,636.6,558.5,14.0,145.1,2218.1,1735.5,12.0,33.8,126.9,104.2,19.6,16.6,3.0,1471.1,1248.4,222.7,1499.4,1272.4,227.0
Moscenicka Draga,10,9,72.8,117.1,1999.5,2001.3,1999.4,2000.5,438.1,741.2,558.4,527.2,42.0,99.7,66.3,66.9,20.5,77.2,73.1,56.9,12.4,6.4,6.0,945.0,489.0,456.1,963.2,498.4,464.8
Nerezine,10,8,11.8,14.8,1985.0,1983.5,1989.5,1999.8,260.7,1704.3,333.9,276.4,11.0,60.9,99.1,15.8,22.0,637.4,926.5,64.7,11.2,1.8,9.4,846.3,137.2,709.0,862.5,139.9,722.6
Porec,9,5,1.5,0.4,1991.6,1980.6,1982.6,1975.7,296.8,274.8,273.9,263.8,64.0,52.7,64.6,64.9,7.0,15.9,11.1,10.4,2.7,2.2,0.5,202.9,164.5,38.4,206.8,167.7,39.1
Orebic,9,9,99.0,35.6,1989.0,1989.0,2003.0,2004.1,1117.1,4922.6,4568.8,2203.3,36.0,642.6,4108.6,3943.6,123.0,195.7,75.7,137.6,63.2,50.9,12.3,4748.3,3822.1,926.2,4839.5,3895.5,944.0
Trstenik,9,7,30.8,9.9,1988.6,1988.6,1987.0,1985.2,2292.3,2028.0,2416.4,1923.2,110.0,103.4,148.9,123.1,92.0,122.9,228.5,142.7,18.9,9.3,9.6,1425.7,701.8,723.9,1453.0,715.3,737.8
Tkon,8,7,5.4,2.0,1977.8,1979.3,1979.1,1982.1,610.0,853.6,539.2,352.0,43.5,61.9,79.9,40.6,24.5,27.9,19.3,14.7,2.7,1.8,0.9,203.2,137.5,65.7,207.1,140.1,66.9
Malinska,7,3,1.4,0.3,1990.4,1994.0,1996.0,1995.2,276.3,388.9,373.3,365.3,23.0,38.2,36.1,34.7,8.0,6.2,12.9,13.2,1.2,0.9,0.3,88.9,66.4,22.5,90.6,67.7,23.0
Sucurac,7,5,1.2,0.6,1988.1,1993.4,1991.2,2003.2,212.6,662.7,124.6,55.4,27.0,130.0,186.1,97.6,24.0,45.4,64.8,39.5,5.0,1.5,3.5,376.9,112.8,264.1,384.1,114.9,269.2
Sudurad,7,7,8.9,1.4,1980.1,1980.1,1986.8,1990.2,1412.8,1958.0,2318.1,2222.1,33.0,71.7,146.2,151.2,112.0,131.9,210.2,208.0,5.8,2.6,3.1,433.8,197.8,236.0,442.1,201.6,240.5
Starigrad,6,3,5.0,6.3,2007.8,2000.7,1988.8,1986.0,257.0,686.0,698.0,865.9,30.0,72.7,135.6,147.2,32.5,37.7,51.1,54.0,2.3,1.5,0.8,176.2,115.4,60.8,179.6,117.6,61.9
Cavtat,5,5,18.8,4.5,1991.6,1991.6,1988.7,1988.6,342.9,379.7,389.6,485.1,26.0,33.8,30.9,24.6,11.0,40.8,20.4,72.3,4.2,2.6,1.6,324.7,200.7,124.0,330.9,204.6,126.4
Misnjak,5,5,23.4,9.2,1991.0,1991.0,2011.1,1998.2,1561.6,4842.1,6972.7,4620.5,371.0,1263.6,4604.4,3261.7,29.0,511.0,317.0,788.7,51.7,32.7,19.0,3879.0,2453.8,1425.1,3953.4,2500.9,1452.5
Pasman,5,4,0.4,0.2,1972.6,1974.0,1974.0,1976.2,358.3,535.3,419.4,406.5,78.0,81.4,101.2,105.2,37.0,29.4,39.0,30.2,0.9,0.6,0.2,65.5,47.1,18.4,66.7,48.0,18.7
Sukosan,5,5,1.7,0.6,1985.2,1985.2,2002.8,1995.3,426.5,521.4,360.5,389.6,15.0,94.0,49.2,80.9,24.0,53.4,41.0,48.9,1.4,0.9,0.5,105.9,67.2,38.7,107.9,68.5,39.4
Turanj,5,4,5.0,1.3,1977.8,1983.5,1988.6,1988.7,901.0,1084.1,814.4,820.3,33.0,89.2,191.3,181.9,78.0,60.5,71.1,75.1,2.6,1.7,0.9,198.4,130.7,67.6,202.2,133.3,68.9
Karlobag,4,1,0.5,0.1,2015.0,2015.0,2015.0,2015.0,233.1,233.1,239.5,239.5,29.0,29.0,29.4,29.4,21.5,21.5,22.4,22.4,0.4,0.2,0.1,29.1,18.2,10.9,29.7,18.5,11.1
Zigljen,4,3,7.7,2.1,2004.0,2003.7,1999.7,2003.8,975.2,2496.2,1244.5,847.7,141.0,258.5,639.4,736.9,14.0,23.2,13.4,13.6,10.4,9.6,0.8,781.0,718.8,62.2,796.0,732.6,63.4
Krk,4,3,40.3,12.4,2005.8,2003.0,2007.2,2003.1,2344.3,2779.6,4003.7,4061.0,107.0,140.3,213.9,230.1,83.0,149.0,430.4,373.3,11.0,4.4,6.7,827.6,327.1,500.5,843.5,333.3,510.2
Maslenica,4,4,23.7,10.5,2008.8,2008.8,2005.2,2005.3,642.2,2566.1,4147.9,2316.6,58.0,69.5,103.3,92.1,96.5,903.8,3073.2,2432.1,23.3,1.2,22.1,1754.4,91.5,1662.9,1788.1,93.2,1694.8
Murter,4,3,10.0,2.3,1983.8,1986.0,1992.6,1992.3,257.2,491.8,850.2,772.6,38.0,49.5,82.6,81.6,23.0,27.2,18.8,19.4,2.2,1.6,0.6,166.1,123.2,42.9,169.3,125.6,43.7
Skradin,3,3,5.4,6.6,2001.0,2001.0,1986.8,1983.9,344.4,832.8,1002.1,1531.3,34.0,73.0,143.9,161.1,59.0,55.0,90.2,96.2,2.1,1.2,0.9,158.8,92.3,66.5,161.8,94.1,67.8
Punat,3,3,0.8,0.1,2001.0,2001.0,1998.2,1999.8,848.4,951.6,720.4,1062.8,109.0,195.7,250.1,169.6,30.0,37.7,37.8,61.3,1.4,1.0,0.4,103.9,77.2,26.6,105.9,78.7,27.2
Umag,3,2,0.2,0.1,1973.7,1966.0,1980.2,1976.3,243.8,231.6,219.6,222.4,14.0,22.0,17.1,18.4,9.0,15.0,11.3,12.3,0.4,0.2,0.1,27.4,17.7,9.7,27.9,18.0,9.9
Vodice,3,3,9.9,1.6,1977.3,1977.3,1994.2,1996.4,1295.6,1549.8,1726.7,1774.3,101.0,115.7,161.1,171.0,66.0,102.0,160.3,168.5,5.1,2.5,2.6,382.4,185.3,197.0,389.7,188.9,200.8
Slano,3,2,1.0,0.1,1999.0,1993.0,2009.3,2006.5,965.8,535.4,611.8,366.6,32.0,29.5,45.7,42.8,25.0,30.0,17.6,19.8,0.8,0.6,0.3,63.7,42.3,21.4,64.9,43.1,21.8
