Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Rijeka Luka,431,208,6327.9,7222.9,2004.0,2001.4,2008.5,2007.9,181.4,772.3,432.1,449.9,38.0,82.9,80.0,84.2,32.0,60.0,39.1,40.4,818.4,663.2,155.2,63090.2,51196.1,11894.1,64301.6,52179.1,12122.5
Split,306,47,4494.8,495.0,1988.8,1998.5,1998.4,1997.0,208.7,433.9,369.6,361.3,15.0,48.1,43.9,45.4,10.0,123.3,16.8,87.9,1169.8,958.4,211.4,90397.1,74139.9,16257.2,92132.7,75563.3,16569.4
Sveti Kajo,197,48,326.9,466.8,1976.6,1998.5,1999.0,1999.6,228.7,721.6,682.1,723.0,26.0,79.0,109.1,111.4,18.0,64.0,77.6,81.0,88.3,70.0,18.3,6735.9,5352.1,1383.8,6865.2,5454.8,1410.4
Vranjic,191,110,779.8,1046.6,1996.7,1997.6,2003.5,2003.1,600.0,751.5,817.0,814.1,67.0,77.5,114.5,114.0,31.0,70.7,60.6,63.6,200.0,160.4,39.6,15317.4,12316.6,3000.8,15611.5,12553.1,3058.4
Tunarica,152,43,411.0,440.0,1978.2,1982.8,1980.4,1981.3,886.6,1067.4,959.9,875.2,98.0,131.3,160.8,165.4,30.0,68.6,78.7,85.4,114.6,98.8,15.8,8721.3,7527.9,1193.4,8888.7,7672.5,1216.3
Dubrovnik,113,11,684.6,70.4,1984.9,2002.4,1999.4,1998.0,107.3,321.2,263.2,240.2,11.0,21.6,23.4,22.7,12.0,20.5,12.8,13.2,204.1,165.0,39.1,15772.5,12769.5,3003.1,16075.4,13014.6,3060.7
Omisalj,97,79,8939.9,16661.9,2007.6,2007.6,2008.1,2008.1,1009.8,1495.9,1547.2,1553.8,94.0,146.8,516.6,525.2,23.0,40.5,50.2,50.0,759.3,624.2,135.2,58786.3,48328.9,10457.4,59915.0,49256.8,10658.2
Ubli,71,46,704.0,670.8,1988.2,1990.1,1991.7,1992.2,1106.3,1751.4,1546.7,1771.3,100.0,194.2,228.1,290.6,23.0,43.8,55.0,55.9,179.2,150.7,28.5,13754.9,11572.4,2182.5,14019.0,11794.6,2224.4
Kostrena,71,67,1581.7,2446.1,2004.1,2004.0,2004.6,2005.1,871.3,1129.6,1169.3,1189.6,88.0,166.4,247.4,247.1,22.0,72.8,98.0,96.4,353.2,286.5,66.7,27177.0,22040.0,5136.9,27698.7,22463.2,5235.6
Vela Luka,66,61,983.4,1605.6,1997.7,1997.7,2005.9,2007.4,784.1,1110.0,1435.8,1560.4,74.0,96.1,243.2,266.1,28.0,58.5,43.5,42.9,135.5,115.8,19.7,10409.1,8909.9,1499.3,10609.0,9080.9,1528.0
Sustjepan,65,25,1393.0,142.8,2004.2,2005.9,2002.5,2002.4,217.5,336.9,287.8,287.7,15.0,25.5,39.1,39.5,8.0,9.8,13.2,13.3,357.1,286.1,71.1,27662.4,22158.6,5503.8,28193.5,22584.0,5609.5
