Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Vela Luka,67,57,1935.0,3335.5,1997.4,1997.8,2005.2,2005.7,1146.1,2060.7,2725.8,3052.6,74.0,104.3,273.7,292.6,42.0,76.7,111.5,112.9,223.4,139.9,83.6,17227.2,10787.4,6439.8,17558.0,10994.6,6563.4
Sustjepan,63,22,1955.2,199.1,2004.9,2007.0,2004.8,2004.6,333.9,334.6,420.3,413.8,23.0,23.5,33.5,33.5,9.0,11.1,9.2,9.2,428.8,373.8,54.9,33213.1,28957.9,4255.2,33850.8,29513.9,4336.9
Kraljevica,55,42,1736.4,2986.0,2003.9,2003.4,2008.7,2008.9,882.4,1578.6,2203.9,2312.5,101.0,180.0,467.6,483.6,25.0,50.2,35.5,34.0,237.4,206.0,31.4,18308.9,15902.7,2406.2,18660.4,16208.0,2452.4
Pula,53,34,196.2,251.4,1996.6,1998.4,1998.1,1996.9,300.8,666.4,621.4,679.5,25.0,67.4,181.9,183.9,49.0,52.8,70.9,72.3,52.6,38.4,14.1,4020.6,2953.0,1067.5,4097.8,3009.7,1088.0
Komiza,48,44,941.2,499.1,1995.5,1996.4,1999.2,2001.7,1013.2,1420.7,2035.2,1599.2,75.5,123.6,189.3,230.3,17.0,24.9,68.4,35.8,204.9,141.4,63.5,15783.2,10878.5,4904.6,16086.2,11087.4,4998.8
Ploce,40,36,1536.4,2806.4,2002.1,2002.9,2013.0,2013.3,854.8,1511.1,2753.0,2945.5,98.5,141.5,357.7,365.8,115.0,105.1,105.3,105.7,156.0,136.0,20.0,12026.9,10498.5,1528.5,12257.8,10700.0,1557.8
Hvar,39,30,846.2,1173.9,1999.6,1998.7,2008.2,2011.0,851.4,1350.0,1123.6,3211.8,42.0,219.2,300.1,368.7,15.0,58.8,76.5,95.0,131.3,102.6,28.7,10086.1,7888.4,2197.8,10279.8,8039.8,2240.0
Bakar,26,21,1309.8,2408.3,2005.6,2005.6,2006.2,2005.9,718.0,1342.0,2119.2,2193.0,100.0,150.1,332.7,336.1,36.0,93.0,181.9,188.3,149.8,126.3,23.5,11585.5,9770.7,1814.8,11807.9,9958.3,1849.6
Unije,25,14,128.8,106.2,1980.6,1988.6,1990.7,1987.6,1430.8,1772.2,807.9,1157.2,112.0,489.5,234.9,188.6,46.0,47.8,44.1,55.1,44.1,28.8,15.3,3357.3,2178.5,1178.8,3421.8,2220.3,1201.5
Susak,24,20,157.8,197.9,1997.8,1999.8,2005.1,2004.6,551.5,581.4,459.9,535.0,31.5,67.4,75.5,96.7,10.0,53.9,85.1,115.9,31.6,21.6,10.0,2425.1,1657.1,768.1,2471.7,1688.9,782.8
Lastovo,24,20,197.6,119.0,1994.0,1991.7,1997.3,1992.9,929.4,1085.1,1069.4,1348.0,80.0,103.7,115.0,220.5,7.5,30.4,41.3,64.7,49.4,35.0,14.4,3760.3,2652.5,1107.9,3832.5,2703.4,1129.2
Koromacno,24,17,672.5,1047.5,1982.3,1984.4,2001.7,2002.4,784.6,2202.3,6658.3,7903.2,72.0,236.2,2098.5,2169.7,34.0,64.4,321.8,332.6,86.2,69.1,17.1,6644.1,5323.6,1320.4,6771.6,5425.9,1345.8
Mali Losinj,21,9,23.0,22.7,1991.6,1992.1,1993.2,1992.4,361.3,903.2,1076.4,1192.4,54.0,275.5,249.2,222.2,4.0,252.7,356.9,378.5,14.3,11.6,2.7,1087.8,883.8,204.1,1108.7,900.7,208.0
Lokrum,21,9,143.2,16.4,1998.9,1996.9,2006.3,2006.9,195.0,226.1,257.7,180.6,17.0,29.1,28.7,36.6,12.0,12.7,11.9,12.8,34.5,25.2,9.3,2672.2,1952.6,719.6,2723.5,1990.1,733.4
Porec,20,4,4.4,1.6,1987.4,1977.8,1987.1,1987.3,339.2,579.5,478.6,496.6,9.0,9.4,33.5,35.4,52.5,45.6,60.9,60.4,6.8,2.2,4.6,512.9,166.7,346.2,522.7,169.9,352.8
Stari Grad,20,13,222.8,246.2,1990.8,1995.7,1995.4,1998.5,765.0,2111.2,1391.4,1853.6,41.0,121.2,269.3,288.8,19.5,59.9,70.7,39.2,48.7,32.3,16.4,3729.6,2480.0,1249.6,3801.2,2527.6,1273.6
Drvenik,20,18,99.2,119.9,1992.8,1993.9,1996.5,1998.9,453.6,1288.0,1057.2,1159.0,34.5,86.1,206.9,222.8,19.0,86.4,179.5,182.6,25.2,16.5,8.7,1914.9,1258.9,655.9,1951.6,1283.1,668.5
Brioni,20,16,25.5,31.8,1995.8,1994.6,2001.4,1998.8,385.5,494.3,293.3,338.6,27.0,37.4,41.8,46.1,14.0,32.4,73.1,63.4,11.9,4.6,7.3,895.1,347.9,547.2,912.3,354.6,557.7
Zaliv Rasa,18,9,60.0,64.0,1978.2,1979.0,1977.3,1976.8,1150.3,1088.9,1146.0,1165.9,125.5,113.2,131.6,136.0,51.5,74.4,79.1,86.9,16.0,14.5,1.4,1203.7,1094.5,109.3,1226.8,1115.5,111.4
Sibenik,17,14,351.5,477.5,2005.4,2004.1,2011.5,2011.6,256.7,1493.4,1051.0,3174.6,24.0,149.7,474.8,557.6,56.0,71.3,53.4,60.2,49.6,44.0,5.7,3811.3,3381.4,429.8,3884.4,3446.4,438.1
Gazenica,17,8,297.3,30.2,1996.9,1998.5,1999.3,1998.9,177.2,280.8,277.6,262.9,14.0,20.6,24.4,23.6,8.0,6.9,7.9,7.8,72.8,62.6,10.2,5640.5,4848.2,792.3,5748.8,4941.3,807.5
Vis,16,15,172.1,121.0,1994.9,1995.0,1997.6,2002.1,1102.2,1236.0,1245.4,1003.1,67.0,89.8,109.0,94.2,10.5,25.8,22.4,24.0,40.9,33.1,7.7,3136.8,2544.6,592.2,3197.0,2593.5,603.6
Zirje,14,14,60.1,52.7,1990.0,1990.0,1990.8,1996.2,608.7,849.5,742.7,972.8,37.0,68.1,104.8,132.2,10.5,22.7,23.3,27.8,14.5,11.4,3.1,1112.0,874.0,238.0,1133.4,890.8,242.6
Obonjan,14,8,144.6,82.5,1993.6,1992.9,1991.5,1991.6,380.5,890.8,530.9,1164.1,19.0,49.1,38.5,55.7,11.0,47.2,59.5,128.2,29.4,17.2,12.2,2270.8,1330.6,940.2,2314.4,1356.2,958.2
Primosten,12,12,156.0,229.9,1998.8,1998.8,2002.8,2002.6,874.5,1419.0,1704.6,1739.6,76.5,113.7,202.0,197.9,84.5,102.4,154.1,157.1,23.9,17.5,6.4,1827.6,1340.1,487.6,1862.7,1365.8,497.0
Viganj,11,11,171.4,197.6,1998.9,1998.9,2004.8,2005.1,934.8,1119.0,847.6,1527.8,69.0,84.8,111.1,141.2,22.0,24.5,22.8,28.9,30.3,25.9,4.4,2343.1,2004.7,338.4,2388.1,2043.2,344.9
Moscenicka Draga,10,9,350.5,637.6,1999.1,2000.9,2004.8,2004.8,538.0,1315.8,1563.6,1966.1,27.5,105.2,479.9,503.3,17.0,19.7,38.3,39.5,31.6,28.7,2.9,2418.9,2194.1,224.9,2465.4,2236.2,229.2
Trogir,10,9,135.2,148.5,1991.5,1989.8,1998.8,1998.8,470.3,752.2,2111.6,2474.8,90.5,195.5,259.7,266.2,116.0,243.6,212.2,221.9,25.4,19.8,5.7,1935.5,1511.0,424.5,1972.7,1540.1,432.6
Pucisca,10,3,6.0,7.5,1987.7,1996.3,1997.9,2000.7,136.1,187.8,158.7,146.6,22.0,58.3,28.2,25.5,9.5,78.2,145.9,156.1,2.5,1.1,1.4,187.5,82.2,105.3,191.1,83.8,107.3
Trpanj,9,9,296.6,545.5,1998.4,1998.4,2006.0,2006.2,532.1,1231.9,2362.6,2572.4,53.0,113.4,388.5,398.8,101.0,126.1,100.5,100.6,31.0,25.5,5.4,2387.3,1971.8,415.5,2433.1,2009.7,423.4
Zadar,9,8,135.8,15.5,2005.1,2003.5,2003.8,2003.5,175.2,372.0,393.8,408.7,18.0,29.2,46.7,46.8,8.0,7.5,8.1,8.2,27.2,23.0,4.3,2109.7,1778.0,331.7,2150.2,1812.1,338.0
Plomin,9,8,776.5,1361.6,2004.8,2003.5,2011.5,2011.5,1469.5,1941.6,2193.1,2584.7,146.0,174.8,331.0,352.8,19.0,45.8,68.1,72.6,59.6,54.0,5.5,4597.7,4171.8,425.9,4686.0,4251.9,434.1
Rogoznica,8,8,44.0,64.0,1995.1,1995.1,1997.7,1998.5,1332.0,1754.5,1957.9,1953.8,136.5,163.0,203.7,200.5,37.5,69.4,102.3,106.9,12.7,8.8,3.9,966.7,668.5,298.2,985.3,681.4,303.9
Umag,8,7,491.2,860.6,1998.0,1999.3,2006.9,2007.2,317.2,1296.6,2882.3,3413.9,28.0,102.6,420.3,442.9,4.5,13.4,3.2,2.1,55.2,53.8,1.3,4260.6,4159.0,101.6,4342.4,4238.8,103.5
Korcula,8,8,62.6,8.6,1986.1,1986.1,1985.5,1984.0,286.8,421.7,553.8,557.5,34.0,36.5,81.1,78.9,15.0,47.0,7.2,21.1,14.6,11.3,3.2,1122.9,877.6,245.3,1144.5,894.5,250.0
Ist,7,7,201.7,306.1,1998.4,1998.4,2001.8,2002.9,1620.6,1882.7,2145.9,2134.8,158.0,182.3,282.9,294.5,6.0,15.0,38.7,45.5,28.9,27.7,1.2,2228.0,2137.3,90.7,2270.8,2178.4,92.4
Jadrija,7,5,162.7,118.5,2004.9,2006.8,2006.5,2010.8,318.7,1302.9,467.2,1739.1,19.0,121.0,176.0,331.7,8.0,35.6,21.3,34.5,34.8,30.2,4.6,2686.5,2329.6,357.0,2738.1,2374.3,363.8
Jelsa,6,6,25.5,38.2,1996.5,1996.5,1998.8,1998.5,1066.2,1151.9,1388.8,1388.1,79.0,76.5,100.9,99.8,35.5,42.2,62.7,61.4,6.7,4.3,2.5,519.3,329.0,190.3,529.3,335.3,194.0
Cres,6,5,10.9,9.5,1990.2,1990.0,1988.3,1993.7,279.1,626.1,568.4,689.0,30.0,181.5,411.8,309.5,14.0,29.2,44.7,55.8,3.1,2.3,0.7,236.1,179.4,56.7,240.7,182.8,57.8
Cavtat,6,5,129.0,15.4,1987.5,1988.2,1986.6,1986.0,708.6,774.5,1289.2,1327.1,74.0,65.7,88.4,90.4,6.0,7.0,5.8,5.9,25.9,24.5,1.4,2004.4,1897.2,107.2,2042.9,1933.7,109.3
Kolocep,6,4,102.2,12.8,1983.7,1988.8,1990.7,1990.7,681.9,625.8,695.8,694.4,47.5,71.4,43.8,44.2,11.0,10.6,10.5,10.5,18.0,14.6,3.4,1388.2,1125.2,263.0,1414.8,1146.8,268.0
Rabac,6,6,209.0,380.2,2001.2,2001.2,2003.8,2003.8,1511.6,1682.3,2387.2,2738.1,95.0,114.7,279.6,285.4,53.0,47.7,82.4,83.4,21.9,18.3,3.7,1687.7,1405.4,282.4,1720.1,1432.3,287.8
Veli Losinj,5,4,212.3,70.7,1995.0,1995.5,1993.4,2001.0,1707.6,1826.2,1382.5,1271.6,119.0,135.6,168.7,125.4,11.0,17.6,13.5,27.5,37.0,32.7,4.4,2859.9,2522.4,337.5,2914.8,2570.8,344.0
Sobra,5,5,39.7,6.4,1982.0,1982.0,1994.4,1991.7,462.7,480.4,445.9,461.9,43.0,44.6,33.6,36.0,5.0,8.0,6.9,9.0,7.4,6.0,1.4,573.6,463.1,110.5,584.7,472.0,112.7
Pomena,4,4,28.4,47.6,1999.0,1999.0,1998.9,1998.7,1230.7,1141.7,1419.2,1455.3,107.0,109.2,148.0,150.4,9.0,10.8,15.8,16.2,5.8,5.3,0.5,441.7,401.7,40.0,450.2,409.4,40.8
Sali,4,4,68.2,95.8,1998.5,1998.5,2002.2,2002.7,1017.1,1242.1,830.5,846.8,189.5,223.0,353.3,450.8,43.0,33.8,30.9,38.8,14.3,12.7,1.6,1101.6,981.0,120.5,1122.7,999.9,122.9
Bozava,3,3,101.8,173.1,2000.7,2000.7,2006.5,2007.6,1158.7,2530.6,1154.1,1106.6,112.0,890.0,310.4,197.3,14.0,40.3,20.3,16.3,9.6,9.1,0.5,741.9,704.1,37.8,756.1,717.6,38.6
Slatine,3,1,33.1,3.6,1973.0,1973.0,1973.0,1973.0,1125.7,1125.7,1069.7,1069.7,149.0,149.0,145.2,145.2,18.0,18.0,24.4,24.4,11.9,9.5,2.4,904.9,724.9,180.0,922.3,738.8,183.5
Silba,3,3,83.8,14.3,1985.0,1985.0,1994.9,1992.0,864.4,1458.8,938.1,1065.0,108.0,134.0,107.9,136.6,13.0,18.3,20.4,22.2,15.8,12.8,3.0,1218.0,989.7,228.3,1241.3,1008.7,232.7
Kaprije,2,2,41.2,3.9,2003.5,2003.5,2008.9,2007.5,336.3,336.3,438.8,393.0,40.0,40.0,34.1,35.6,4.0,4.0,4.0,4.0,10.3,9.8,0.4,794.1,761.0,33.1,809.3,775.6,33.7
Milna,2,2,0.9,1.3,2006.5,2006.5,2006.1,2006.0,154.1,154.1,191.8,222.8,27.0,27.0,27.0,27.0,5.5,5.5,6.7,6.9,0.6,0.5,0.1,46.5,40.3,6.2,47.4,41.0,6.3
Lopud,2,2,51.0,6.4,2006.0,2006.0,2003.8,2003.6,297.6,297.6,314.3,324.8,17.0,17.0,18.7,18.8,8.0,8.0,7.4,7.4,14.3,10.9,3.4,1106.1,843.3,262.8,1127.3,859.5,267.8
Brbinj,2,2,8.1,11.7,2003.0,2003.0,2004.2,2004.8,471.4,471.4,274.8,259.3,54.0,54.0,48.5,45.8,4.5,4.5,3.4,2.9,1.6,1.6,0.0,124.0,122.3,1.7,126.4,124.6,1.8
Vrsar,2,2,2.1,2.6,2000.5,2000.5,2002.3,2002.4,61.1,61.1,63.8,64.0,7.0,7.0,6.3,6.2,0.0,0.0,0.0,0.0,0.3,0.3,0.0,23.3,23.3,0.0,23.7,23.7,0.0
Supetar,2,2,0.6,0.4,2003.5,2003.5,2004.4,1991.2,323.7,323.7,208.6,131.5,30.0,30.0,31.0,17.3,5.0,5.0,5.0,5.0,0.3,0.3,0.0,23.0,19.3,3.7,23.5,19.7,3.8
Slano,2,2,0.4,0.1,1991.0,1991.0,2000.5,2001.1,182.2,182.2,201.2,205.1,13.5,13.5,15.0,15.1,9.0,9.0,10.2,10.3,0.3,0.2,0.1,22.1,13.2,8.9,22.5,13.4,9.1
Opatija,2,2,5.9,0.6,2000.5,2000.5,2014.1,2014.0,125.8,125.8,131.5,131.5,22.0,22.0,13.7,13.8,9.5,9.5,6.6,6.6,1.8,1.3,0.5,135.3,97.5,37.8,137.9,99.4,38.5
Orebic,1,1,1.9,0.6,1931.0,1931.0,1931.0,1931.0,753.8,753.8,753.8,753.8,96.0,96.0,96.0,96.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,36.3,36.3,0.0,37.0,37.0,0.0
Senj,1,1,7.2,8.4,2008.0,2008.0,2008.0,2008.0,1366.4,1366.4,1366.4,1366.4,136.0,136.0,136.0,136.0,5.0,5.0,5.0,5.0,1.9,1.9,0.0,146.1,144.1,2.1,148.9,146.9,2.1
Vrboska,1,1,0.1,0.0,2018.0,2018.0,2018.0,2018.0,160.7,160.7,160.7,160.7,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,0.1,0.0,0.0,4.7,2.1,2.7,4.8,2.1,2.7
Rab,1,1,6.9,0.7,2017.0,2017.0,2017.0,2017.0,170.3,170.3,170.3,170.3,13.0,13.0,13.0,13.0,7.0,7.0,7.0,7.0,1.4,1.1,0.3,111.7,88.7,23.0,113.9,90.4,23.5
Starigrad,1,1,66.5,127.8,2016.0,2016.0,2016.0,2016.0,707.5,707.5,707.5,707.5,69.0,69.0,69.0,69.0,2.0,2.0,2.0,2.0,2.6,2.6,0.0,203.8,202.7,1.1,207.7,206.6,1.1
Prvic Sepurine,1,1,9.5,1.0,2016.0,2016.0,2016.0,2016.0,226.7,226.7,226.7,226.7,17.0,17.0,17.0,17.0,4.0,4.0,4.0,4.0,1.5,1.3,0.2,114.7,101.5,13.2,116.9,103.5,13.4
Trstenik,1,1,1.5,2.1,2008.0,2008.0,2008.0,2008.0,383.0,383.0,383.0,383.0,28.0,28.0,28.0,28.0,6.0,6.0,6.0,6.0,0.3,0.2,0.1,23.3,18.8,4.5,23.8,19.2,4.6
Kijevo,1,1,10.3,12.4,2008.0,2008.0,2008.0,2008.0,672.5,672.5,672.5,672.5,49.0,49.0,49.0,49.0,6.0,6.0,6.0,6.0,1.7,1.5,0.2,133.5,118.5,15.0,136.1,120.7,15.3
Pag,1,1,45.6,60.8,2003.0,2003.0,2003.0,2003.0,1795.6,1795.6,1795.6,1795.6,176.0,176.0,176.0,176.0,584.0,584.0,584.0,584.0,13.9,6.2,7.7,1077.0,478.2,598.7,1097.6,487.4,610.2
Sucurac,1,1,16.5,14.9,1993.0,1993.0,1993.0,1993.0,5255.0,5255.0,5255.0,5255.0,329.0,329.0,329.0,329.0,101.0,101.0,101.0,101.0,11.0,10.8,0.2,827.3,813.8,13.5,843.2,829.4,13.8
Polace,1,1,17.3,19.5,2001.0,2001.0,2001.0,2001.0,2757.7,2757.7,2757.7,2757.7,269.0,269.0,269.0,269.0,6.0,6.0,6.0,6.0,4.7,4.6,0.1,362.9,353.4,9.5,369.8,360.1,9.7
Nerezine,1,1,1.2,1.7,1981.0,1981.0,1981.0,1981.0,504.2,504.2,504.2,504.2,76.0,76.0,76.0,76.0,44.0,44.0,44.0,44.0,0.3,0.3,0.0,24.5,22.5,2.0,25.0,22.9,2.1
Sudurad,1,1,91.4,11.8,2002.0,2002.0,2002.0,2002.0,1005.5,1005.5,1005.5,1005.5,63.0,63.0,63.0,63.0,4.0,4.0,4.0,4.0,22.7,21.3,1.4,1757.9,1650.3,107.6,1791.7,1682.0,109.7
Novigrad,1,1,0.1,0.0,1989.0,1989.0,1989.0,1989.0,332.4,332.4,332.4,332.4,9.0,9.0,9.0,9.0,24.0,24.0,24.0,24.0,0.1,0.1,0.1,8.3,4.3,4.1,8.5,4.3,4.1
Sisak,1,1,27.3,46.8,1994.0,1994.0,1994.0,1994.0,1045.2,1045.2,1045.2,1045.2,50.0,50.0,50.0,50.0,17.0,17.0,17.0,17.0,3.2,2.4,0.8,248.4,185.1,63.3,253.1,188.6,64.5
Stomorska,1,1,0.4,0.0,2018.0,2018.0,2018.0,2018.0,740.4,740.4,740.4,740.4,37.0,37.0,37.0,37.0,29.0,29.0,29.0,29.0,0.3,0.2,0.1,21.7,11.7,10.1,22.2,11.9,10.3
