Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,791,385,3266.3,4273.2,1992.4,1996.7,1996.4,1997.3,751.5,922.4,1088.2,1065.2,73.0,92.3,183.0,185.7,50.0,67.2,86.5,86.3,810.9,604.6,206.3,61854.4,46224.1,15630.3,63042.0,47111.6,15930.4
Cruise,455,71,11019.3,1145.1,2001.1,2000.5,2002.4,2001.7,252.0,431.8,461.0,460.1,19.0,35.4,48.7,49.7,8.0,10.5,13.3,13.6,2522.0,2154.5,367.5,195136.8,166726.7,28410.2,198883.5,169927.8,28955.7
Container,363,82,4004.2,4539.2,2006.9,2005.7,2008.4,2008.0,161.6,418.9,266.6,277.4,16.0,32.4,44.6,46.6,13.0,65.5,54.1,57.3,625.2,478.8,146.4,48227.2,36968.3,11258.8,49153.1,37678.1,11475.0
Bulk carrier,318,98,8583.0,15604.7,1980.3,2002.2,2008.1,2008.4,241.0,2344.5,2845.2,2976.4,24.0,191.9,387.5,392.5,40.5,109.5,113.6,111.9,785.7,651.5,134.2,60605.6,50304.7,10300.8,61769.2,51270.6,10498.6
Ferry-RoPax,292,10,2161.3,644.9,1979.4,1986.7,1989.7,1992.6,128.4,956.3,510.8,949.2,12.0,60.2,1139.1,1692.8,12.0,37.6,147.3,211.8,579.9,466.7,113.2,44455.0,35872.4,8582.6,45308.5,36561.2,8747.4
Chemical tanker,147,96,2626.9,4235.4,2006.4,2007.0,2005.6,2005.5,740.0,1140.8,1163.5,1166.7,66.0,108.5,652.5,655.5,29.0,73.9,138.0,137.0,552.7,368.6,184.1,42658.2,28466.0,14192.2,43477.3,29012.6,14464.7
Oil tanker,102,78,12668.9,23655.3,2007.3,2007.4,2007.6,2007.6,1326.3,2043.3,2010.2,2018.0,130.5,213.1,291.4,292.3,26.0,60.8,49.3,49.9,1421.5,1014.9,406.6,110073.9,78575.2,31498.7,112187.3,80083.8,32103.5
Ferry-pax only,93,10,27.8,4.8,1993.4,1993.3,1991.0,1989.4,296.2,1555.6,787.6,639.9,9.0,172.8,234.5,158.1,29.0,78.8,267.4,192.2,43.7,21.6,22.1,3283.8,1622.0,1661.8,3346.9,1653.2,1693.7
Service - tug,42,20,37.5,28.2,1998.4,2000.2,2001.7,2001.6,236.4,1124.9,1214.8,1189.5,76.0,430.6,1235.8,1045.8,19.5,213.0,491.3,518.9,37.3,28.5,8.8,2806.6,2147.4,659.1,2860.5,2188.7,671.8
Liquefied gas tanker,16,9,553.7,658.4,2001.3,1999.2,2006.8,2006.8,1769.9,2643.3,4954.0,5013.5,168.5,237.3,746.5,748.8,16.0,67.4,378.7,380.3,106.2,91.2,15.0,8189.9,7034.7,1155.2,8347.1,7169.8,1177.4
Offshore,14,4,5.1,2.2,2009.1,2009.0,2008.4,2009.1,1098.6,2086.7,1469.3,1278.6,44.5,229.6,170.5,125.5,97.5,89.2,167.8,173.0,17.5,7.5,10.0,1312.5,561.1,751.4,1337.7,571.9,765.8
Service - other,7,6,19.3,16.2,1989.0,1991.3,1993.7,1992.9,224.5,1086.9,1929.6,2328.8,34.0,161.4,301.4,309.0,17.0,36.0,94.9,96.3,14.2,13.6,0.6,1065.6,1024.1,41.5,1086.1,1043.7,42.3
Refrigerated bulk,5,5,59.7,68.1,1996.8,1996.8,1994.1,1993.5,1301.1,1460.8,1400.7,1387.9,74.0,100.6,104.5,102.5,28.0,128.2,171.7,175.7,37.1,18.8,18.3,2811.7,1434.8,1376.9,2865.7,1462.4,1403.3
Ro-Ro,4,4,29.6,24.2,2002.5,2002.5,2001.9,2002.1,500.3,728.8,383.8,370.5,104.0,94.2,112.9,111.2,108.0,150.2,126.9,123.3,14.6,8.5,6.1,1129.2,655.4,473.7,1150.8,668.0,482.8
