Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Italy,1341,412,10990.2,7432.9,1993.5,2000.2,2002.5,2004.9,214.1,492.2,340.9,386.8,20.0,60.7,59.5,78.3,19.0,55.6,45.6,56.1,2615.9,1822.6,793.3,201628.6,140626.4,61002.2,205499.9,143326.4,62173.4
Greece,272,187,6361.7,6978.4,1996.1,1997.2,2003.9,2007.3,810.2,969.6,817.5,1069.3,69.5,106.2,141.0,194.0,10.0,31.3,32.4,45.5,1023.5,883.1,140.4,79099.0,68266.2,10832.8,80617.7,69576.9,11040.8
Turkey,194,157,3497.5,5982.2,1995.4,1998.3,2006.4,2007.3,1100.6,1168.7,1266.5,1285.8,115.5,128.9,175.9,181.8,35.5,98.3,46.6,45.8,432.2,360.6,71.6,33204.0,27753.7,5450.3,33841.5,28286.6,5555.0
Malta,160,78,2624.2,2921.8,2004.3,2004.5,2003.5,2005.5,737.3,774.8,729.7,776.9,64.0,82.4,73.8,86.9,21.5,48.1,40.0,48.9,531.6,438.1,93.6,41042.4,33843.2,7199.2,41830.5,34493.0,7337.5
Slovenia,153,73,471.7,362.6,2002.9,2001.9,2006.8,2008.7,136.6,228.3,169.1,151.7,17.0,32.2,21.6,23.6,23.0,47.5,29.3,44.6,134.8,83.0,51.8,10354.6,6393.2,3961.4,10553.4,6515.9,4037.4
Montenegro,147,40,405.7,81.1,1984.0,1998.3,2001.6,1989.2,165.5,307.8,142.0,187.1,21.0,31.0,18.0,34.3,16.0,46.2,11.1,33.0,113.5,81.1,32.4,8745.1,6254.7,2490.4,8913.0,6374.8,2538.2
Egypt,98,59,2699.3,3244.1,1989.4,1992.5,2006.1,2005.0,1303.2,1495.6,1450.9,1424.6,136.5,163.2,123.0,125.3,125.5,204.9,68.0,75.6,354.7,289.3,65.4,27283.6,22314.5,4969.0,27807.4,22743.0,5064.4
Albania,58,28,282.7,145.1,1996.2,1993.8,1999.5,1996.1,414.4,641.7,295.0,473.8,44.0,60.6,46.7,79.9,9.5,43.0,22.9,48.0,84.9,67.8,17.2,6521.2,5207.6,1313.5,6646.4,5307.6,1338.8
France,47,26,350.0,369.2,1991.4,1996.1,1992.2,1998.2,550.3,816.8,592.5,734.6,55.0,86.8,175.7,193.7,14.0,64.3,221.4,308.9,90.2,72.5,17.7,6893.5,5537.8,1355.7,7025.9,5644.1,1381.8
Spain,30,29,928.9,1599.2,2005.2,2005.3,2006.4,2006.5,1678.7,1759.7,1865.9,1882.7,158.5,165.5,197.2,200.7,8.0,37.0,48.7,48.5,122.5,101.1,21.4,9435.2,7800.0,1635.2,9616.4,7949.8,1666.6
Lebanon,29,11,116.2,89.5,1974.3,1980.4,1976.3,1978.3,1341.8,1439.5,1381.9,1400.0,134.0,141.9,142.4,143.3,36.0,46.8,54.7,49.5,31.2,29.5,1.8,2366.7,2234.1,132.6,2412.1,2277.0,135.2
Israel,27,8,215.0,307.2,1982.8,1992.5,1990.0,1993.2,1299.9,1382.6,1349.2,1356.5,131.0,137.1,131.1,128.5,21.0,102.1,86.4,98.2,40.5,35.6,5.0,3082.9,2705.0,377.9,3142.1,2757.0,385.2
Gibraltar,20,20,1352.9,2485.9,2007.1,2007.1,2009.8,2010.2,1688.2,1731.3,1704.4,1697.8,142.0,214.1,178.2,169.1,9.0,11.2,13.3,13.5,137.4,134.7,2.7,10523.7,10320.5,203.2,10725.8,10518.7,207.1
Algeria,8,7,142.5,231.8,1997.5,1996.1,1998.9,1999.2,1470.8,1868.0,1903.8,1903.7,143.0,211.9,232.7,230.7,32.5,42.0,37.2,37.2,22.2,20.0,2.1,1709.0,1544.1,164.9,1741.8,1573.8,168.0
Libya,7,7,79.7,133.6,1987.9,1987.9,1998.9,2000.9,920.0,968.0,1049.0,1064.3,96.0,100.4,102.1,102.7,38.0,32.4,36.2,37.3,9.3,6.7,2.6,715.7,512.7,203.0,729.5,522.6,206.9
Saudi Arabia,7,7,310.5,381.6,2005.0,2005.0,2004.9,2004.9,1928.8,1960.5,1925.8,1930.9,169.0,166.6,154.5,155.4,16.0,34.3,35.0,36.1,50.0,48.6,1.4,3863.1,3757.4,105.7,3937.3,3829.6,107.7
Bosnia and Herzegovina,6,4,8.1,8.6,1996.7,1999.5,2006.8,2007.8,225.5,354.5,330.2,339.0,28.5,38.9,46.5,47.5,11.5,11.5,12.1,12.2,2.3,1.5,0.8,172.1,115.0,57.1,175.4,117.2,58.1
Russian Federation,6,6,269.8,485.3,2001.7,2001.7,2008.4,2008.3,1653.5,1402.5,1608.6,1628.4,153.5,148.3,175.9,177.8,39.5,70.8,28.9,27.3,20.5,19.3,1.3,1586.4,1490.7,95.7,1616.9,1519.3,97.6
Tunisia,6,6,95.3,161.1,2002.5,2002.5,2005.4,2005.7,961.2,1005.0,945.9,942.3,98.0,160.5,112.0,111.2,70.5,158.3,71.1,61.8,15.2,11.0,4.2,1169.9,845.3,324.6,1192.4,861.5,330.9
Cyprus,6,6,110.0,169.4,1995.5,1995.5,1998.2,1998.4,1566.8,1802.9,1978.3,2035.5,167.0,171.8,183.0,185.6,16.5,35.5,43.4,43.9,21.0,17.8,3.1,1610.0,1372.8,237.2,1640.9,1399.2,241.7
Morocco,5,5,48.8,73.4,2006.8,2006.8,2007.4,2007.3,1887.2,1901.6,1935.2,1938.3,208.0,230.6,235.1,232.9,19.0,26.6,20.5,20.3,9.3,9.0,0.3,714.0,694.3,19.7,727.8,707.6,20.1
United Arab Emirates,4,2,1990.5,3822.6,2015.5,2013.0,2008.0,2008.0,286.0,11746.5,22818.6,23259.7,33.5,828.5,1635.7,1636.0,19.5,45.5,74.0,74.0,183.9,177.5,6.5,14245.5,13745.3,500.2,14519.0,14009.2,509.8
United States of America,4,4,678.8,1233.6,2005.5,2005.5,2010.8,2011.4,6099.6,5969.3,6119.0,6117.3,592.5,566.5,604.2,604.9,62.5,65.8,67.4,67.6,54.6,53.0,1.5,4200.0,4083.8,116.2,4280.6,4162.2,118.5
United Kingdom of Great Britain and Northern Ireland,4,4,185.9,250.4,2002.0,2002.0,2003.7,2004.6,2948.5,2857.5,2678.6,2712.4,286.5,316.2,243.9,247.2,30.5,111.8,22.3,23.2,19.9,19.5,0.4,1528.1,1497.0,31.0,1557.4,1525.8,31.6
Belgium,3,3,29.9,45.8,2005.7,2005.7,2005.2,2005.1,2905.2,2838.1,2837.5,2836.0,260.0,249.7,248.1,247.8,11.0,15.3,14.8,14.9,13.0,12.9,0.1,1000.1,988.9,11.2,1019.3,1007.8,11.4
Denmark,2,2,255.9,424.8,2008.0,2008.0,2006.2,2005.8,3779.2,3779.2,3592.6,3557.9,279.5,279.5,280.4,280.6,39.5,39.5,22.6,18.8,29.2,28.6,0.6,2246.5,2197.8,48.7,2289.6,2240.0,49.6
Portugal,2,2,72.8,114.5,2004.0,2004.0,2002.3,2002.1,1912.4,1912.4,2001.4,2011.8,683.0,683.0,952.2,977.4,91.0,91.0,136.1,140.3,36.1,31.9,4.2,2795.2,2472.7,322.6,2848.9,2520.2,328.7
China,2,2,45.9,83.7,2009.5,2009.5,2009.3,2009.2,676.3,676.3,718.8,729.7,59.5,59.5,67.2,68.3,7.5,7.5,3.8,3.2,3.2,3.0,0.1,245.2,235.0,10.2,249.9,239.5,10.4
Austria,2,2,54.4,97.5,2005.0,2005.0,2002.0,2002.6,768.3,768.3,453.5,432.4,44.5,44.5,50.9,49.7,10.0,10.0,11.9,11.5,4.9,4.1,0.8,381.3,316.8,64.5,388.7,322.9,65.8
Singapore,2,2,21.1,18.9,2005.5,2005.5,1993.2,1993.0,3505.4,3505.4,5668.0,6532.8,256.5,256.5,441.4,444.6,75.5,75.5,145.6,146.8,14.0,13.7,0.3,1049.3,1029.1,20.2,1069.4,1048.9,20.5
Bulgaria,2,2,27.7,40.0,2001.0,2001.0,2007.4,2008.1,1223.9,1223.9,1163.0,1157.2,119.5,119.5,99.4,97.2,91.5,91.5,130.0,134.3,3.2,2.9,0.3,244.6,222.6,22.0,249.3,226.9,22.4
Ukraine,2,2,53.4,91.3,1998.5,1998.5,2011.2,2011.3,1528.6,1528.6,1568.0,1568.3,166.5,166.5,135.8,135.6,68.0,68.0,131.3,131.7,5.0,4.6,0.4,382.2,351.3,30.9,389.5,358.0,31.5
Brazil,1,1,205.8,383.0,2015.0,2015.0,2015.0,2015.0,4915.2,4915.2,4915.2,4915.2,414.0,414.0,414.0,414.0,45.0,45.0,45.0,45.0,12.4,12.1,0.2,959.5,940.6,18.9,977.9,958.6,19.3
