Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Argentina,1180,629,45966.6,52149.3,2009.3,2009.9,2010.3,2010.3,1056.9,1175.5,948.3,952.3,87.0,118.6,115.2,127.6,30.0,83.6,61.9,79.5,5224.9,4547.7,677.2,403872.5,351807.3,52065.3,411626.9,358562.0,53064.9
United States of America,987,778,202238.0,327720.0,2009.6,2009.9,2010.3,2010.5,4718.7,5015.9,5500.4,5667.7,415.0,469.8,562.0,592.0,70.0,121.2,104.6,108.8,20189.9,18577.5,1612.4,1546773.2,1422281.7,124491.5,1576471.3,1449589.5,126881.8
Malaysia,848,542,960685.1,1830302.6,2008.8,2009.4,2008.6,2008.6,9155.8,9273.1,9406.3,9420.4,773.0,804.5,803.4,807.9,74.5,110.7,108.5,109.6,41635.5,40952.9,682.6,3225144.1,3172276.7,52867.4,3287066.9,3233184.4,53882.5
Uruguay,758,368,34576.6,43402.3,2008.8,2008.3,2010.4,2011.0,769.5,974.9,752.3,791.3,60.0,130.5,140.7,152.3,24.0,66.9,68.8,86.9,3613.0,2982.0,631.0,279341.8,230655.1,48686.7,284705.2,235083.7,49621.5
India,758,680,355013.6,671889.2,2011.0,2010.9,2011.2,2011.2,8586.0,8644.7,8617.5,8616.7,769.0,809.4,806.9,806.4,91.5,133.2,134.2,134.2,20454.7,19786.5,668.2,1584476.4,1532715.7,51760.6,1614898.3,1562143.9,52754.4
Singapore,690,564,430825.3,738118.0,2010.1,2009.8,2010.4,2010.1,9066.8,9248.9,9214.6,9240.4,777.5,825.4,775.3,801.7,70.0,120.7,100.6,107.4,28983.4,28445.4,538.0,2244650.0,2203069.4,41580.7,2287747.3,2245368.3,42379.0
Spain,669,490,111677.9,152244.0,2006.6,2007.8,2010.4,2010.7,3609.9,3733.4,3810.7,3795.2,292.0,354.2,312.9,333.8,54.0,117.6,96.9,103.1,11309.8,10732.0,577.8,873991.5,829553.3,44438.2,890772.2,845480.8,45291.4
South Africa,411,394,75928.9,133229.7,2010.0,2009.9,2010.2,2010.2,4157.9,4193.4,4149.5,4150.1,372.0,432.0,439.0,446.5,85.0,129.6,130.7,136.2,5703.1,5280.0,423.1,440874.6,408173.6,32701.0,449339.4,416010.5,33328.9
Gibraltar,287,266,45154.4,80507.7,2009.0,2009.2,2009.4,2009.6,3459.5,3843.8,3828.9,3820.2,349.0,386.2,404.3,404.9,81.0,117.8,125.5,126.5,3842.7,3593.8,248.9,297391.2,278183.5,19207.8,303101.1,283524.6,19576.5
Colombia,282,186,40982.1,49301.0,2008.7,2009.6,2008.4,2009.2,3021.2,3170.3,3249.2,3165.3,236.5,318.0,279.0,302.3,24.0,88.2,60.6,77.0,4178.5,4029.1,149.4,322860.4,311329.7,11530.6,329059.3,317307.3,11752.0
