Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Santos,2807,897,58221.9,70412.6,2009.0,2009.2,2009.3,2009.5,238.9,624.5,410.3,444.9,23.0,100.9,86.4,100.6,33.0,107.0,61.7,72.8,8117.2,5944.9,2172.3,627224.9,459817.8,167407.2,639267.6,468646.3,170621.4
Rio De Janeiro,1573,606,30712.4,37415.6,2008.0,2008.2,2009.3,2009.7,365.0,935.9,503.3,565.8,55.0,281.1,356.3,386.0,23.0,113.1,98.8,105.2,6720.5,4617.2,2103.4,515702.3,354436.7,161265.6,525603.8,361241.9,164361.9
Paranagua,1248,525,16590.3,21103.8,2010.6,2010.3,2010.9,2011.2,184.0,514.1,238.9,261.9,33.0,157.1,130.7,161.7,18.5,73.2,52.5,63.0,2538.3,1880.4,657.9,196071.8,145417.4,50654.4,199836.4,148209.4,51627.0
Navegantes,775,210,15042.0,17285.2,2010.1,2009.4,2011.3,2011.4,404.4,546.6,321.3,320.6,35.0,178.7,72.8,68.8,18.0,106.9,25.0,25.0,1687.9,1422.0,265.9,130236.7,109828.9,20407.8,132737.2,111937.6,20799.6
Niteroi,697,362,8324.2,12152.8,2009.3,2008.1,2010.9,2010.9,731.7,1388.5,733.2,683.9,212.0,514.0,636.5,518.9,49.0,209.8,194.9,140.2,2840.2,2031.5,808.7,215208.6,153922.2,61286.5,219340.6,156877.5,62463.2
Salvador,682,223,24343.4,26163.5,2008.9,2007.9,2009.9,2010.0,775.6,800.4,730.2,755.3,58.5,152.1,81.6,96.0,11.0,51.6,20.2,22.6,3202.9,2909.4,293.4,247730.0,225160.7,22569.3,252486.4,229483.8,23002.6
Rio Grande,669,380,11036.0,15867.8,2010.2,2009.1,2009.8,2009.8,540.7,734.5,651.8,667.5,46.0,107.7,119.0,126.5,46.0,78.3,73.0,80.3,1609.4,1241.3,368.1,123969.8,95767.1,28202.7,126350.0,97605.8,28744.2
Vitoria,585,180,8896.1,10377.6,2007.6,2008.4,2008.1,2008.3,465.3,1008.8,1007.7,1005.4,65.0,228.8,244.9,193.3,37.0,114.3,127.5,97.6,1853.8,1500.2,353.6,142210.8,115390.9,26819.9,144941.2,117606.4,27334.8
Porto De Suape,585,168,12531.3,19910.8,2005.9,2007.8,2008.1,2008.1,505.5,814.9,915.8,922.1,94.0,112.0,200.5,198.7,36.0,67.7,89.7,85.1,3078.2,2024.9,1053.3,237643.5,156358.6,81284.9,242206.3,159360.7,82845.6
Tubarao,557,260,7971.6,13366.9,2007.6,2010.3,2008.7,2008.8,537.2,727.4,734.2,751.6,59.0,111.4,138.5,140.7,61.0,147.7,169.4,178.5,1145.5,844.4,301.1,88300.3,65161.6,23138.7,89995.6,66412.7,23582.9
Itapoa,519,129,11182.8,16596.0,2011.0,2010.1,2010.5,2010.6,200.6,470.9,311.1,370.2,18.0,99.2,333.7,413.7,22.0,39.2,35.1,36.3,1241.7,995.7,246.0,96165.8,77117.7,19048.1,98012.1,78598.4,19413.8
Macae,517,150,2154.8,2638.2,2011.2,2009.7,2010.8,2010.7,771.3,1290.4,1095.7,984.4,260.0,503.8,948.4,856.3,46.0,192.2,314.6,297.2,1348.7,1020.4,328.3,101413.3,76754.0,24659.3,103360.4,78227.7,25132.7
Sao Luis,471,130,5311.1,8563.6,2009.6,2008.2,2007.2,2007.1,224.2,939.0,1112.7,1137.2,97.0,179.8,270.9,277.8,38.0,50.4,51.1,51.2,1104.6,929.3,175.3,85224.4,71775.4,13448.9,86860.7,73153.5,13707.2
Suape,468,123,14271.6,16364.7,2009.8,2008.4,2009.4,2009.6,794.2,893.8,819.5,824.0,67.5,284.0,104.1,110.8,16.0,66.7,25.5,30.5,1946.9,1732.5,214.4,150555.3,134029.9,16525.4,153445.9,136603.3,16842.6
Aratu,465,189,5768.1,7561.8,2006.5,2008.7,2008.2,2008.4,802.4,788.2,767.0,816.1,97.0,168.3,235.0,299.1,39.0,74.5,52.1,55.9,1343.3,1051.8,291.5,102968.5,80795.7,22172.8,104945.4,82346.9,22598.5
Manaus,459,140,12551.3,16883.8,2009.8,2007.7,2009.3,2009.3,747.9,1020.5,1110.3,1174.2,75.0,88.9,114.6,121.7,59.0,121.4,94.1,102.3,2196.4,1545.9,650.6,169778.8,119662.4,50116.4,173038.5,121959.9,51078.6
Pecem,448,138,14505.5,18737.2,2010.6,2010.1,2011.6,2011.8,487.3,833.6,784.7,781.0,51.0,94.9,77.6,81.6,21.0,114.3,71.0,84.0,1704.9,1503.5,201.4,131520.0,115983.8,15536.2,134045.2,118210.7,15834.5
Sao Sebastiao,432,141,18862.5,32696.5,2008.3,2007.2,2009.8,2009.9,671.1,730.9,864.2,875.5,100.0,124.1,205.4,207.5,47.0,99.0,96.2,95.7,2972.1,1828.5,1143.6,230063.1,141561.0,88502.1,234480.3,144279.0,90201.4
Porto De Mucuripe,420,165,5440.7,7735.7,2004.2,2007.4,2006.9,2007.5,474.3,773.2,705.4,707.6,60.0,121.7,98.8,97.0,54.5,70.9,63.5,65.9,1284.6,907.8,376.8,98796.9,69965.0,28831.9,100693.8,71308.4,29385.4
Acu Pt/Sao Joao Da Barra,419,142,5081.4,8391.6,2008.3,2008.8,2011.7,2012.0,518.4,1107.5,625.1,594.3,88.0,439.2,467.4,361.3,35.0,72.0,105.4,97.8,1394.4,1027.8,366.5,105936.1,77959.4,27976.8,107970.1,79456.2,28513.9
Itaguai,379,116,8389.0,10412.3,2012.6,2010.8,2013.0,2012.9,222.6,535.3,411.6,408.1,31.0,206.3,80.6,81.3,16.0,79.5,24.2,26.9,942.0,831.9,110.0,72833.0,64342.8,8490.2,74231.4,65578.2,8653.2
Portocel,365,110,3656.7,5155.0,2007.0,2006.3,2007.4,2007.0,545.3,694.6,683.4,675.3,50.0,173.7,311.5,250.3,49.0,79.2,99.1,98.3,720.7,528.9,191.7,54952.1,40533.5,14418.6,56007.2,41311.7,14695.5
Madre De Deus,346,101,14057.4,22913.8,2007.3,2006.9,2008.3,2008.3,834.6,839.8,1098.9,1105.0,121.0,135.3,219.8,217.8,41.0,76.2,121.3,105.8,2660.6,1886.5,774.1,205151.9,145258.3,59893.6,209090.8,148047.2,61043.6
Alumar,335,66,8094.9,14899.5,2008.1,2009.8,2007.5,2007.5,792.0,792.6,995.8,998.5,150.0,239.6,185.7,184.2,34.0,42.2,40.3,40.2,888.1,827.3,60.8,68677.5,63988.8,4688.7,69996.1,65217.4,4778.7
Vila Do Conde,299,144,9029.2,13484.4,2008.6,2010.2,2008.6,2009.0,861.9,1067.2,1028.8,1025.1,111.0,168.3,162.6,170.4,54.0,116.3,89.0,95.1,1359.1,1150.6,208.6,105085.4,89000.9,16084.4,107103.0,90709.7,16393.3
Sao Francisco Do Sul,268,138,3903.4,6364.2,2006.4,2009.4,2003.7,2003.5,646.9,733.4,788.8,798.1,108.5,197.9,373.0,392.6,52.0,79.2,88.2,89.5,618.8,541.8,77.0,47548.9,41697.4,5851.5,48461.8,42498.0,5963.9
Porto Trombetas,263,123,6249.3,11449.0,2010.0,2010.6,2009.9,2009.8,451.1,497.2,583.8,584.9,46.0,71.2,75.0,74.9,40.0,43.5,39.6,39.6,444.6,387.8,56.8,34436.3,30039.9,4396.5,35097.5,30616.6,4480.9
Ponta Da Madeira,241,53,2067.6,3689.9,2008.4,2011.0,2011.3,2011.4,73.8,638.8,673.8,690.2,46.0,92.3,121.4,121.6,43.0,107.1,160.6,164.1,248.3,183.5,64.9,19156.6,14162.3,4994.3,19524.4,14434.2,5090.2
Belem,228,93,3176.5,4766.8,2010.4,2008.0,2009.1,2009.0,1115.2,813.1,802.8,778.3,85.0,104.2,97.4,93.9,43.5,54.9,57.3,57.0,835.0,580.9,254.1,64346.0,44876.0,19469.9,65581.4,45737.7,19843.7
Maceio,216,99,2361.5,3507.4,2007.3,2007.1,2007.6,2007.6,318.0,589.5,543.0,579.3,37.5,112.2,142.6,146.6,23.0,49.1,46.1,47.6,544.1,405.5,138.6,41832.9,31260.8,10572.1,42636.1,31861.0,10775.0
