Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Acu Pt/Sao Joao Da Barra,59,56,28673.0,54701.1,2009.8,2010.0,2010.8,2010.7,5252.9,6178.7,6959.4,7014.6,465.0,561.4,712.6,717.5,76.0,107.3,87.3,86.2,1687.8,1504.8,183.0,130539.6,116383.5,14156.1,133046.0,118618.0,14427.9
Vera Cruz,38,35,10336.4,14733.3,2010.5,2010.5,2011.8,2011.2,4664.5,5391.5,5706.7,5992.6,329.0,451.4,608.3,673.3,67.0,121.8,118.9,113.5,936.3,869.4,66.9,66491.7,61320.4,5171.2,67768.3,62497.8,5270.5
Ilha Grande,27,21,11553.4,20503.7,2010.4,2009.7,2009.3,2009.1,5616.6,6287.9,4974.6,6920.7,555.0,584.0,729.3,781.4,19.0,94.4,96.7,103.0,717.8,697.2,20.6,55582.3,53985.8,1596.5,56649.5,55022.3,1627.1
Cabedelo,26,26,1987.8,3251.2,2010.5,2010.5,2011.0,2011.0,4213.6,3474.8,3472.4,3450.9,350.0,328.2,367.7,367.5,115.0,113.7,117.1,118.1,226.6,215.7,10.9,17476.7,16647.0,829.7,17812.3,16966.6,845.7
Barra Dos Coqueiros,24,24,1909.9,2866.0,2009.9,2009.9,2010.3,2010.5,3856.9,4041.6,3972.7,3936.8,332.5,402.2,469.4,473.1,160.0,207.4,197.7,191.3,267.3,247.8,19.5,20606.6,19130.9,1475.7,21002.3,19498.2,1504.1
Ilha Do Mel,23,23,3336.5,5967.9,2006.4,2006.4,2007.4,2007.3,4657.1,4573.6,5080.8,5225.9,437.0,519.8,669.0,674.0,32.0,144.9,219.3,220.3,300.4,285.1,15.4,23221.9,22036.4,1185.5,23667.8,22459.5,1208.3
Icoarachi,21,19,865.4,1275.9,2008.2,2008.6,2008.5,2008.4,2844.5,2559.0,2902.4,3029.2,336.0,371.6,398.0,405.3,61.0,106.3,104.2,105.7,153.9,140.9,13.0,11819.2,10835.2,984.1,12046.2,11043.2,1003.0
Usiba Pt.,18,18,2005.9,3204.9,2011.3,2011.3,2011.4,2011.4,4526.1,4556.0,4619.1,4636.7,666.5,634.2,686.8,688.1,137.5,138.2,139.3,138.1,234.2,225.2,9.0,18064.7,17372.1,692.6,18411.5,17705.7,705.9
Ilha Bela,16,6,1491.3,502.5,2008.1,2009.0,2008.0,2009.3,972.2,2365.8,1200.4,2227.8,63.5,255.3,176.0,367.7,6.5,21.2,12.9,18.4,269.5,260.7,8.8,20864.3,20184.1,680.2,21264.8,20571.6,693.2
Natal,15,15,965.3,1288.7,2010.3,2010.3,2011.0,2011.3,2608.2,2721.0,2691.1,2888.9,234.0,235.6,272.8,283.0,65.0,84.0,82.7,93.4,126.3,119.6,6.7,9754.6,9240.3,514.3,9941.9,9417.7,524.2
Outeiro,15,15,1558.3,2796.0,2007.8,2007.8,2007.1,2007.2,1956.4,3071.3,4386.3,4746.5,176.0,263.7,620.4,638.5,85.0,113.5,89.6,87.9,123.0,116.5,6.5,9516.7,9018.1,498.5,9699.4,9191.3,508.1
Ponta Ubu,11,10,1400.9,2487.0,2014.5,2014.1,2013.4,2013.3,3059.7,3211.3,3351.7,3367.1,256.0,281.2,317.6,317.8,31.0,41.6,38.2,37.4,102.0,98.3,3.6,7899.4,7617.5,281.9,8051.1,7763.8,287.3
Paraty,11,11,10439.1,20269.7,2012.8,2012.8,2013.2,2013.2,8414.7,6222.8,7151.7,7206.3,580.0,583.4,816.5,818.8,20.0,67.2,32.9,32.9,429.4,419.7,9.7,33256.4,32504.9,751.5,33894.9,33129.0,765.9
Ilheus,11,10,323.9,493.6,2007.6,2007.8,2007.5,2007.5,2925.7,2877.9,2779.3,2777.9,228.0,249.6,242.1,241.8,82.0,147.4,200.5,203.6,53.2,46.6,6.6,4087.7,3594.3,493.4,4166.2,3663.4,502.8
Porto Alegre,9,6,80.9,107.9,2008.7,2009.7,2009.6,2009.3,645.8,1531.1,1236.3,1188.0,60.0,117.9,268.4,256.0,73.0,111.2,64.9,65.1,25.1,20.5,4.7,1927.2,1575.7,351.5,1964.2,1605.9,358.3
Antonina,9,5,747.2,1112.1,2015.4,2015.2,2015.3,2015.3,3816.5,4367.1,4200.2,4221.5,358.0,397.1,408.1,410.7,124.0,125.7,129.8,129.0,68.0,64.9,3.0,5238.6,5009.1,229.5,5339.2,5105.3,233.9
Santa Rita,9,9,9323.3,18163.6,2010.1,2010.1,2010.4,2010.3,8243.1,6831.4,7631.8,7733.4,653.0,695.1,1112.8,1115.4,16.0,49.7,18.0,17.6,442.0,435.9,6.2,34155.1,33676.6,478.5,34810.9,34323.2,487.7
Fortaleza,8,8,156.7,205.0,2012.5,2012.5,2011.4,2011.4,1463.0,2040.1,1723.5,1712.0,136.0,220.8,264.2,257.3,77.5,843.2,71.5,62.8,40.0,33.9,6.1,3040.5,2583.3,457.2,3098.9,2632.9,466.0
Anil,7,5,837.2,1195.3,2013.0,2010.2,2007.0,2006.7,1230.3,3753.7,4229.8,4736.5,80.0,282.6,444.5,451.0,19.0,15.8,15.7,16.4,75.0,74.0,1.0,5810.5,5730.6,79.9,5922.0,5840.7,81.4
Belem,5,5,70.2,44.5,2001.6,2001.6,2000.9,2007.1,1189.6,1215.1,1228.4,1324.2,94.0,304.2,224.3,407.3,67.0,89.6,61.2,127.9,21.3,18.5,2.8,1630.2,1417.0,213.2,1661.5,1444.2,217.3
Coari,3,3,25.0,39.9,2008.0,2008.0,2009.4,2009.6,495.9,502.8,418.6,405.3,65.0,80.0,92.0,95.0,7.0,8.0,10.1,10.7,6.4,6.2,0.2,486.2,473.0,13.2,495.5,482.0,13.5
Santarem,3,2,88.6,8.2,2005.3,2008.5,1999.2,1999.7,1420.5,895.9,1414.2,1287.5,93.0,233.5,94.3,103.0,6.0,3.0,6.0,5.8,25.6,25.1,0.5,1979.7,1938.9,40.8,2017.7,1976.1,41.6
Itajai,3,3,143.2,195.3,2010.0,2010.0,2007.7,2006.6,1120.6,1998.9,1237.8,1399.6,270.0,228.0,215.2,237.5,3.0,156.3,243.2,281.3,13.2,12.0,1.2,1016.4,925.8,90.6,1036.0,943.6,92.4
Itanhaem,2,2,518.2,402.6,2005.0,2005.0,2005.8,2007.0,4335.6,4335.6,4397.7,4555.3,288.5,288.5,287.1,284.9,7.0,7.0,6.2,5.0,48.5,48.3,0.2,3752.6,3737.7,14.9,3824.7,3809.5,15.2
Laguna,2,2,153.3,172.4,2011.0,2011.0,2008.1,2008.0,2822.1,2822.1,4439.9,4548.0,348.5,348.5,290.3,289.4,196.5,196.5,4.3,1.5,23.5,22.7,0.9,1818.5,1753.8,64.6,1853.4,1787.5,65.9
Buzios,2,2,54.5,44.9,2003.0,2003.0,2004.3,2002.4,4455.0,4455.0,4542.8,4384.3,483.5,483.5,522.4,466.5,8.5,8.5,7.3,9.0,19.7,19.5,0.1,1477.3,1467.4,9.9,1505.6,1495.6,10.1
Aracaju,2,2,382.2,447.4,2013.0,2013.0,2011.4,2012.1,4468.4,4468.4,4447.9,4457.1,621.5,621.5,698.6,663.1,219.5,219.5,261.5,242.2,52.0,50.8,1.2,3932.3,3837.6,94.6,4007.8,3911.3,96.4
Balneario Barra Sul,1,1,3.0,3.3,2014.0,2014.0,2014.0,2014.0,647.8,647.8,647.8,647.8,1619.0,1619.0,1619.0,1619.0,5.0,5.0,5.0,5.0,4.2,4.2,0.0,317.7,316.7,0.9,323.8,322.8,1.0
Ubatuba,1,1,116.2,205.5,2012.0,2012.0,2012.0,2012.0,3660.5,3660.5,3660.5,3660.5,355.0,355.0,355.0,355.0,762.0,762.0,762.0,762.0,9.4,6.5,2.8,724.5,504.1,220.4,738.4,513.8,224.6
Juruti,1,1,118.4,195.2,2016.0,2016.0,2016.0,2016.0,4483.0,4483.0,4483.0,4483.0,422.0,422.0,422.0,422.0,74.0,74.0,74.0,74.0,5.6,5.3,0.3,430.6,409.2,21.4,438.8,417.1,21.8
Camboriu,1,1,68.0,81.9,2013.0,2013.0,2013.0,2013.0,703.7,703.7,703.7,703.7,42.0,42.0,42.0,42.0,3.0,3.0,3.0,3.0,5.0,4.9,0.1,385.9,381.0,4.9,393.3,388.3,5.0
Lauro De Freitas,1,1,360.2,664.8,2011.0,2011.0,2011.0,2011.0,8168.4,8168.4,8168.4,8168.4,803.0,803.0,803.0,803.0,202.0,202.0,202.0,202.0,24.6,23.3,1.4,1908.0,1803.3,104.7,1944.6,1837.9,106.7
Fernando De Noronha,1,1,23.8,3.0,2015.0,2015.0,2015.0,2015.0,2162.0,2162.0,2162.0,2162.0,165.0,165.0,165.0,165.0,8.0,8.0,8.0,8.0,10.3,10.0,0.3,774.0,748.2,25.8,788.9,762.6,26.3
Capivari Do Sul,1,1,4.8,1.9,2014.0,2014.0,2014.0,2014.0,2997.2,2997.2,2997.2,2997.2,590.0,590.0,590.0,590.0,347.0,347.0,347.0,347.0,1.5,0.9,0.5,111.1,70.0,41.2,113.3,71.3,42.0
Praia Mole,1,1,64.3,104.3,2014.0,2014.0,2014.0,2014.0,3251.9,3251.9,3251.9,3251.9,329.0,329.0,329.0,329.0,20.0,20.0,20.0,20.0,4.6,4.6,0.0,357.4,353.8,3.6,364.2,360.6,3.6
Guamare,1,1,51.3,87.8,2007.0,2007.0,2007.0,2007.0,1837.7,1837.7,1837.7,1837.7,142.0,142.0,142.0,142.0,64.0,64.0,64.0,64.0,7.5,6.9,0.6,579.3,534.2,45.1,590.4,544.5,46.0
Forno,1,1,74.1,117.7,2010.0,2010.0,2010.0,2010.0,3708.1,3708.1,3708.1,3708.1,325.0,325.0,325.0,325.0,3.0,3.0,3.0,3.0,7.7,7.7,0.0,591.0,589.9,1.1,602.3,601.2,1.1
Porto Do Forno,1,1,12.3,19.9,1997.0,1997.0,1997.0,1997.0,1075.5,1075.5,1075.5,1075.5,87.0,87.0,87.0,87.0,5.0,5.0,5.0,5.0,1.9,1.9,0.0,145.9,144.9,0.9,148.7,147.7,0.9
Tefe,1,1,7.8,0.7,1997.0,1997.0,1997.0,1997.0,517.9,517.9,517.9,517.9,38.0,38.0,38.0,38.0,10.0,10.0,10.0,10.0,2.9,2.5,0.4,223.3,190.9,32.4,227.6,194.6,33.0
Porto De Moz,1,1,0.0,0.0,1967.0,1967.0,1967.0,1967.0,12.7,12.7,12.7,12.7,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.4,0.0
Codajas,1,1,5.1,0.9,1990.0,1990.0,1990.0,1990.0,761.4,761.4,761.4,761.4,93.0,93.0,93.0,93.0,2.0,2.0,2.0,2.0,2.4,2.4,0.0,183.5,181.0,2.5,187.1,184.5,2.5
Manaus,1,1,0.0,0.0,1967.0,1967.0,1967.0,1967.0,56.3,56.3,56.3,56.3,18.0,18.0,18.0,18.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.4,3.3,0.1,3.5,3.4,0.1
Macae,1,1,0.0,0.0,1973.0,1973.0,1973.0,1973.0,47.0,47.0,47.0,47.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,2.7,2.7,0.0
Guaratuba,1,1,42.1,13.6,2000.0,2000.0,2000.0,2000.0,785.6,785.6,785.6,785.6,50.0,50.0,50.0,50.0,6.0,6.0,6.0,6.0,2.9,2.9,0.1,227.4,223.4,4.0,231.8,227.7,4.1
Regencia Terminal/Linhares,1,1,169.9,275.4,2016.0,2016.0,2016.0,2016.0,7884.2,7884.2,7884.2,7884.2,654.0,654.0,654.0,654.0,5.0,5.0,5.0,5.0,16.1,16.0,0.1,1247.2,1238.1,9.2,1271.2,1261.8,9.3
