Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Pecem,197,139,35275.8,44153.6,2010.1,2010.1,2010.8,2011.0,3327.5,3626.7,3578.3,3551.1,235.0,310.7,312.0,319.6,17.0,52.5,32.6,37.1,3496.8,3424.9,72.0,264162.9,258670.8,5492.1,269234.8,263637.2,5597.6
Portocel,192,87,39133.1,58357.2,2004.6,2005.2,2005.0,2005.0,4976.5,5808.1,6132.7,6127.4,453.5,512.9,630.3,629.9,33.5,43.1,36.6,36.8,3745.5,3691.6,53.8,288755.5,284709.8,4045.7,294299.6,290176.2,4123.4
Ilha Guaiba,177,131,193535.1,359530.3,2005.2,2007.7,2002.9,2003.3,9040.4,8851.0,9664.2,9628.0,905.0,855.3,954.1,952.1,45.0,52.2,67.1,66.4,9598.0,9520.6,77.4,743380.2,737405.9,5974.4,757653.1,751564.0,6089.1
Niteroi,173,158,41927.6,76230.6,2008.2,2008.0,2009.9,2009.9,4469.6,5040.2,5275.0,5400.1,422.0,550.7,693.2,703.1,42.0,104.6,94.5,93.9,3667.7,3379.6,288.1,283362.4,261192.0,22170.3,288802.9,266206.9,22596.0
Sao Luis,154,145,35090.4,63344.4,2008.6,2009.2,2010.4,2010.6,4500.5,5984.0,6311.4,6471.6,445.5,556.9,713.8,725.9,17.0,42.8,33.6,32.6,2792.5,2739.6,52.9,216048.6,212010.2,4038.4,220196.7,216080.8,4115.9
Salvador,154,93,27392.7,31358.1,2008.1,2008.3,2008.7,2008.8,3382.6,3875.9,3643.8,3716.6,212.0,329.4,289.4,312.5,15.0,89.7,39.7,50.8,3241.8,3086.2,155.6,250343.5,238334.7,12008.8,255150.1,242910.7,12239.4
Sao Vicente,149,134,25630.2,45251.7,2011.1,2010.7,2011.5,2011.4,4297.7,5268.4,5680.6,5905.6,387.0,485.2,700.4,716.5,25.0,111.2,69.7,66.3,2287.6,2206.2,81.4,177042.8,170807.1,6235.7,180442.0,174086.6,6355.4
Santana,141,127,23197.1,38994.0,2009.5,2010.0,2010.1,2010.4,4363.8,4658.2,4913.3,4864.7,516.0,575.5,711.4,714.2,16.0,61.7,66.7,64.1,2052.0,1999.5,52.4,158650.8,154640.5,4010.3,161696.9,157609.6,4087.3
Sao Francisco Do Sul,138,133,22801.6,41771.0,2009.6,2009.7,2010.1,2010.1,3877.6,4274.9,4911.3,5068.3,357.0,400.2,667.6,675.9,18.0,40.4,27.2,26.0,1721.5,1693.5,28.1,133253.4,131106.0,2147.4,135811.9,133623.2,2188.6
Porto De Suape,123,104,15308.6,23476.4,2009.0,2009.0,2009.0,2008.6,3760.1,3651.0,3905.1,3918.5,328.0,343.0,440.4,450.9,38.0,53.3,62.2,61.9,1980.3,1812.1,168.2,152497.9,139703.3,12794.6,155425.9,142385.6,13040.3
Alumar,108,97,9528.8,15823.8,2011.1,2011.0,2010.8,2010.8,3540.7,3411.4,3394.4,3394.4,305.5,313.6,343.2,343.3,111.5,117.3,123.7,123.1,1005.0,938.2,66.8,77451.1,72386.1,5065.1,78938.2,73775.9,5162.3
Vitoria,106,94,10718.3,14192.8,2008.5,2009.0,2008.3,2009.9,3303.3,3858.7,3916.1,4232.0,301.0,362.1,555.8,636.6,31.0,53.2,43.5,46.5,1237.9,1209.2,28.7,95629.0,93438.0,2191.0,97465.1,95232.0,2233.1
Itapoa,104,29,10902.8,14829.6,2012.8,2011.0,2010.5,2009.5,758.1,2845.1,1185.7,1348.9,54.0,260.1,284.0,354.3,27.0,27.3,31.1,32.3,1004.0,934.1,69.9,76833.8,71437.5,5396.3,78309.0,72809.1,5500.0
Suape,103,60,20297.1,20707.1,2006.3,2007.2,2006.7,2007.1,3176.2,3454.6,3714.1,4007.3,186.0,310.3,350.0,431.5,21.0,47.6,28.7,30.7,2356.6,2306.7,49.9,182442.8,178607.9,3834.9,185945.7,182037.1,3908.6
Santarem,93,88,10530.6,17827.5,2009.5,2009.7,2010.2,2010.5,3432.4,3439.8,3605.2,3899.3,310.0,313.9,404.6,424.9,10.0,71.1,70.0,73.0,1013.1,972.0,41.0,78378.5,75242.0,3136.5,79883.4,76686.7,3196.7
Sao Sebastiao,86,75,12941.3,21432.6,2002.1,2003.3,2008.8,2010.6,3718.8,3785.8,4211.6,4562.0,383.5,396.5,600.6,633.3,30.5,55.4,51.0,50.5,1329.1,1213.7,115.4,102671.7,93840.1,8831.6,104643.0,95641.9,9001.2
Imbituba,86,79,9454.3,16023.0,2009.6,2009.5,2010.0,2009.8,4040.0,4157.4,4346.1,4477.1,446.5,492.3,759.1,781.7,34.0,91.4,59.2,56.5,937.7,905.9,31.8,72393.1,69973.6,2419.4,73783.0,71317.1,2465.9
Gebig,81,61,88409.4,171202.3,2011.0,2010.8,2011.2,2011.2,9067.5,8333.8,8979.5,9020.0,774.0,734.1,876.6,878.0,45.0,91.9,92.2,92.6,5643.5,5267.9,375.7,437104.4,408059.4,29045.0,445496.8,415894.2,29602.7
Porto De Mucuripe,80,59,4730.4,6602.3,2007.2,2007.8,2008.6,2008.7,2911.5,2961.2,3097.2,3031.1,239.0,266.0,256.5,258.4,21.5,82.5,44.7,49.2,884.8,845.0,39.8,68232.8,65211.9,3020.9,69542.9,66464.0,3078.9
Porto Trombetas,79,65,12448.9,22783.7,2010.7,2010.8,2011.1,2011.1,3915.1,4002.8,3891.9,3886.8,343.0,377.2,455.1,454.1,56.0,60.6,62.0,62.4,1076.0,1045.5,30.4,83160.1,80812.3,2347.8,84756.8,82363.9,2392.9
Angra Dos Reis,63,35,32130.0,61400.6,2013.0,2011.9,2011.9,2011.8,1451.1,5887.6,4917.8,5035.0,313.0,656.8,952.9,961.2,39.0,76.3,84.7,85.0,2060.5,1837.3,223.3,159550.9,142313.8,17237.0,162614.2,145046.3,17568.0
Acu Pt/Sao Joao Da Barra,62,54,35641.5,68889.9,2011.0,2011.3,2011.3,2011.3,5669.7,6328.3,6881.6,6934.1,666.0,635.5,804.5,806.4,42.5,66.2,61.3,61.0,2488.6,2287.6,201.0,192446.6,177037.7,15408.9,196141.5,180436.8,15704.7
Sepetiba,59,57,11028.0,19726.8,2013.0,2012.9,2012.9,2012.9,5463.9,5192.7,5240.6,5249.5,446.0,448.6,470.8,470.7,87.0,119.4,130.3,132.5,1000.7,957.9,42.7,77304.7,74088.1,3216.5,78788.9,75510.6,3278.3
Tramandai,52,41,9059.7,15789.0,2008.6,2009.6,2007.2,2007.3,4391.1,3715.8,4009.5,4028.5,474.0,453.2,576.8,576.4,29.0,47.9,35.6,35.7,737.4,679.1,58.3,57062.9,52577.2,4485.7,58158.5,53586.7,4571.8
Maceio,50,49,3612.1,5129.5,2008.0,2007.8,2008.3,2008.6,3263.0,3454.4,3407.3,3531.7,303.0,360.1,365.8,390.5,22.0,94.1,97.9,107.0,500.3,473.4,26.9,38599.5,36554.0,2045.5,39340.6,37255.8,2084.7
Porto Alegre,49,48,975.4,1611.3,2010.8,2011.0,2010.9,2010.8,817.0,825.5,818.5,816.8,98.0,113.5,118.7,118.7,67.0,76.1,78.2,78.0,85.9,69.7,16.2,6622.8,5383.6,1239.2,6750.0,5487.0,1263.0
Macapa,47,45,5748.9,10380.9,2009.0,2008.8,2009.5,2009.4,3591.6,3482.7,3477.6,3473.4,317.0,376.5,420.6,419.3,41.0,72.1,90.1,91.0,520.4,494.3,26.1,40204.9,38196.2,2008.8,40976.9,38929.5,2047.3
Natal,46,10,3468.9,3870.3,2011.8,2009.3,2012.0,2011.7,3044.0,2817.7,2999.9,3048.7,178.0,200.2,200.5,211.4,7.5,10.4,10.2,9.8,697.8,691.3,6.5,53995.6,53492.4,503.1,55032.3,54519.5,512.8
Madre De Deus,39,38,8496.5,8958.6,2009.6,2009.5,2011.9,2011.1,3385.5,3587.1,3707.3,3630.0,279.0,314.1,320.3,333.9,29.0,62.6,35.4,37.8,900.4,841.9,58.4,60113.1,55718.7,4394.4,61267.3,56788.5,4478.8
Manaus,39,31,3417.7,5622.7,2005.1,2006.4,2008.1,2008.2,4060.8,3467.9,3775.4,3846.4,357.0,343.4,424.7,432.4,44.0,75.1,80.6,80.7,481.8,428.8,53.1,37200.7,33140.7,4059.9,37914.9,33777.0,4137.9
Belem,31,29,1513.3,2347.5,2008.6,2008.7,2010.2,2011.1,2632.0,2577.0,2755.5,2884.6,213.0,242.7,325.2,333.5,32.0,131.5,52.5,53.2,237.8,212.6,25.2,18285.3,16381.9,1903.3,18636.4,16696.5,1939.9
Recife,25,23,3128.3,3923.2,2003.1,2002.4,1999.6,1997.5,2464.5,3007.8,3568.3,4747.9,206.0,288.2,440.5,560.2,38.0,126.6,175.4,232.4,373.3,358.2,15.2,28850.4,27696.9,1153.5,29404.3,28228.7,1175.6
Juruti,23,15,1992.7,3551.3,2010.9,2010.1,2011.1,2011.7,1679.3,2173.6,2016.5,2055.6,152.0,207.2,330.2,343.6,54.0,50.0,47.7,49.1,181.9,173.1,8.8,14093.3,13408.8,684.5,14363.9,13666.2,697.7
Vera Cruz,22,20,5629.4,8456.3,2008.7,2008.6,2010.4,2010.0,4407.0,4757.1,4879.6,4900.6,376.0,457.9,526.2,553.7,27.5,36.0,35.0,35.8,513.2,492.5,20.7,37273.5,35688.0,1585.6,37989.2,36373.2,1616.0
Ponta Ubu,21,20,2786.5,4972.4,2013.5,2013.3,2013.6,2013.6,3879.9,3651.2,3525.6,3517.4,318.0,335.8,369.4,369.7,173.0,149.4,156.3,155.1,244.7,224.1,20.6,18914.6,17337.6,1577.0,19277.8,17670.5,1607.3
Ilha Do Mel,20,20,1263.3,2250.2,2008.4,2008.4,2011.9,2011.8,864.3,1853.1,2258.5,2346.9,79.0,181.3,459.9,469.2,28.5,81.0,36.6,33.9,112.8,107.0,5.8,8714.1,8268.1,446.0,8881.4,8426.9,454.5
Icoarachi,18,18,1284.1,1714.8,2008.1,2008.1,2009.7,2011.3,2283.0,3631.9,3032.8,3641.8,222.0,335.9,547.5,597.5,14.0,71.9,38.8,40.5,168.1,158.5,9.6,12987.4,12254.7,732.7,13236.7,12490.0,746.7
Ilha Grande,16,7,2151.8,2379.3,2010.1,2011.3,2011.4,2014.0,1107.6,2885.8,1611.6,2675.8,64.0,242.4,311.2,495.5,10.0,19.8,15.6,20.6,317.5,307.6,9.9,24592.3,23823.9,768.4,25064.5,24281.3,783.2
Cabedelo,15,15,822.7,1359.3,2010.3,2010.3,2010.4,2010.5,2581.9,2708.0,2488.4,2448.5,266.0,289.1,340.5,340.7,50.0,59.7,61.5,61.4,101.6,94.7,6.8,7834.9,7317.8,517.1,7985.3,7458.3,527.1
Ilha Bela,14,6,1975.9,1693.3,2010.7,2009.0,2009.1,2006.4,930.1,2719.0,1378.9,3720.2,48.5,234.0,222.6,430.8,5.0,21.7,22.7,43.5,356.4,339.4,16.9,27602.7,26291.0,1311.7,28132.7,26795.8,1336.9
Ilheus,12,12,576.2,870.2,2007.4,2007.4,2009.2,2009.4,3432.3,3397.3,3355.8,3350.3,267.0,295.8,312.9,314.5,15.5,28.2,29.7,30.4,88.9,87.4,1.6,6862.2,6744.3,117.9,6993.9,6873.8,120.1
Antonina,12,8,1068.9,1602.9,2013.4,2012.2,2013.8,2013.7,5510.1,4146.5,4441.1,4384.5,433.0,336.8,422.3,420.7,62.5,47.2,74.3,73.6,103.2,101.7,1.5,7964.5,7852.3,112.2,8117.4,8003.1,114.3
Santa Rita,8,8,4928.0,9523.2,2011.0,2011.0,2011.2,2011.2,2604.2,4606.8,4997.8,5077.5,473.0,591.0,890.1,895.2,19.5,27.2,22.0,22.2,314.2,304.0,10.2,24285.1,23516.6,768.6,24751.4,23968.1,783.3
Fortaleza,8,8,1760.1,3354.4,2011.9,2011.9,2013.0,2013.0,3673.9,4948.0,7891.9,8284.9,343.5,477.6,963.2,986.6,12.0,85.6,87.3,88.8,144.7,136.9,7.8,11151.5,10564.3,587.2,11365.6,10767.1,598.5
Usiba Pt.,7,7,306.6,494.9,2014.0,2014.0,2014.2,2014.2,1995.3,2001.7,1998.7,1999.7,183.0,188.4,188.8,188.9,36.0,50.1,54.8,55.0,29.0,27.9,1.2,2246.7,2156.2,90.5,2289.8,2197.6,92.2
Paraty,6,6,9281.5,17887.4,2012.8,2012.8,2013.3,2013.4,11429.7,9808.6,11007.3,11353.6,1177.5,1049.5,1227.3,1234.2,36.5,70.2,82.9,83.3,574.9,556.4,18.5,44531.9,43096.6,1435.3,45386.9,43924.0,1462.9
Barra Dos Coqueiros,5,5,181.6,286.5,2012.4,2012.4,2011.1,2011.0,2120.5,1718.4,2097.1,2119.7,183.0,169.8,208.3,208.9,56.0,41.4,50.8,50.8,18.0,17.4,0.6,1392.5,1345.4,47.2,1419.2,1371.2,48.1
Outeiro,4,4,431.9,739.3,2009.0,2009.0,2007.4,2007.7,2180.9,3690.9,4618.2,5364.3,193.0,350.0,738.2,774.1,16.5,27.0,23.6,23.1,37.3,36.8,0.5,2884.3,2845.6,38.7,2939.7,2900.3,39.4
Munguba,4,4,160.3,224.2,2008.5,2008.5,2010.7,2010.8,3570.3,3487.0,3408.2,3407.3,320.0,300.0,339.9,338.4,37.0,32.8,32.1,31.4,29.0,26.9,2.2,2232.9,2069.9,163.0,2275.8,2109.6,166.2
Salvaterra,4,4,906.5,1707.3,2013.2,2013.2,2013.3,2013.3,4170.7,5408.7,5481.8,5515.6,381.5,460.5,559.1,561.2,15.0,44.2,30.2,28.9,70.1,69.1,1.1,5431.1,5349.6,81.5,5535.4,5452.4,83.0
Macae,4,4,439.6,801.9,2000.2,2000.2,2011.0,2011.4,2662.8,2570.5,3959.3,3959.5,442.5,682.0,470.5,471.2,36.0,78.8,105.2,98.2,65.0,54.2,10.8,5024.6,4191.1,833.5,5121.1,4271.6,849.5
Tefe,3,3,12.0,4.4,1997.3,1997.3,1996.9,2002.0,416.5,378.3,375.8,287.0,42.0,34.3,37.2,23.8,35.0,34.7,34.5,37.3,4.6,2.5,2.2,356.4,190.3,166.1,363.2,194.0,169.3
Itajai,3,3,299.9,126.7,2004.0,2004.0,1998.1,2000.0,849.4,2477.5,3478.1,2096.3,188.0,239.7,421.6,352.5,45.0,56.3,44.2,42.7,25.9,24.7,1.2,2003.5,1914.1,89.4,2041.9,1950.8,91.1
Anil,3,1,0.3,0.2,2020.0,2020.0,2020.0,2020.0,67.7,67.7,60.0,60.0,62.0,62.0,55.0,55.0,5.0,5.0,4.5,4.5,0.1,0.1,0.0,7.7,7.1,0.6,7.8,7.2,0.6
Fernando De Noronha,3,3,67.1,27.9,1999.3,1999.3,1997.2,1978.4,2157.3,1972.8,1978.0,2096.8,170.0,152.3,158.1,168.3,21.0,17.7,17.2,10.8,24.6,22.5,2.1,1854.6,1697.6,157.0,1890.2,1730.2,160.0
Balneario Barra Sul,2,2,19.5,29.3,2015.5,2015.5,2016.9,2017.0,415.1,415.1,644.3,668.4,38.5,38.5,57.2,57.4,38.0,38.0,19.8,19.6,2.0,1.8,0.2,157.0,140.6,16.3,160.0,143.3,16.6
Buzios,2,2,129.6,69.4,2009.0,2009.0,2008.1,2010.4,1045.1,1045.1,1037.0,1056.9,90.5,90.5,77.2,110.6,50.0,50.0,29.9,80.3,20.5,19.4,1.1,1586.2,1503.4,82.8,1616.7,1532.2,84.4
Soure,2,2,440.3,800.9,2005.0,2005.0,2006.7,2006.6,6646.8,6646.8,6275.9,6163.6,604.0,604.0,736.8,728.0,14.0,14.0,14.8,14.8,33.6,33.4,0.1,2599.9,2589.1,10.8,2649.9,2638.8,11.1
Porto De Moz,2,2,28.6,18.5,1985.0,1985.0,2003.0,2003.0,13764.9,13764.9,23104.1,22092.3,1291.0,1291.0,2573.3,2573.1,19.5,19.5,39.0,39.0,40.7,40.6,0.1,3055.8,3048.8,7.0,3114.5,3107.3,7.1
Guaratuba,2,2,247.1,105.0,2008.5,2008.5,2001.4,2005.1,2514.7,2514.7,3134.7,1846.3,190.5,190.5,288.1,237.1,168.5,168.5,31.6,103.1,16.4,15.1,1.3,1269.1,1168.6,100.5,1293.4,1191.0,102.4
Forno,2,2,59.0,53.8,1999.5,1999.5,2001.0,2000.2,3557.9,3557.9,3073.4,2231.6,272.0,272.0,352.9,308.3,75.0,75.0,77.9,76.3,13.4,13.1,0.4,1037.8,1009.0,28.8,1057.7,1028.4,29.4
Regencia Terminal/Linhares,2,2,203.4,340.1,2007.0,2007.0,2005.3,2005.1,3953.1,3953.1,3970.9,3973.7,355.5,355.5,348.3,347.4,40.5,40.5,45.6,46.3,19.6,17.9,1.7,1512.0,1383.2,128.7,1541.0,1409.8,131.2
Lauro De Freitas,2,2,171.3,303.7,2010.5,2010.5,2010.8,2010.8,2441.9,2441.9,2678.3,2731.4,209.0,209.0,232.1,234.7,18.0,18.0,13.4,12.9,17.2,17.1,0.1,1329.9,1320.1,9.8,1355.5,1345.4,10.0
Capivari Do Sul,1,1,1.7,0.7,2014.0,2014.0,2014.0,2014.0,1051.9,1051.9,1051.9,1051.9,133.0,133.0,133.0,133.0,321.0,321.0,321.0,321.0,0.7,0.2,0.5,53.9,15.8,38.1,54.9,16.1,38.8
Laguna,1,1,0.1,0.0,2014.0,2014.0,2014.0,2014.0,57.7,57.7,57.7,57.7,17.0,17.0,17.0,17.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.6,2.2,0.4,2.6,2.2,0.4
Cananeia,1,1,21.5,34.8,2014.0,2014.0,2014.0,2014.0,872.4,872.4,872.4,872.4,93.0,93.0,93.0,93.0,134.0,134.0,134.0,134.0,1.7,1.2,0.5,132.9,94.1,38.8,135.4,95.9,39.5
Itanhaem,1,1,47.1,16.5,2002.0,2002.0,2002.0,2002.0,966.3,966.3,966.3,966.3,107.0,107.0,107.0,107.0,25.0,25.0,25.0,25.0,3.8,3.6,0.2,298.0,281.7,16.3,303.7,287.1,16.6
Coari,1,1,58.2,103.2,2011.0,2011.0,2011.0,2011.0,1375.7,1375.7,1375.7,1375.7,543.0,543.0,543.0,543.0,72.0,72.0,72.0,72.0,10.8,7.2,3.5,820.2,553.8,266.4,836.0,564.5,271.5
Pelotas,1,1,20.2,29.3,2012.0,2012.0,2012.0,2012.0,865.3,865.3,865.3,865.3,110.0,110.0,110.0,110.0,31.0,31.0,31.0,31.0,1.4,1.4,0.1,111.6,106.0,5.5,113.7,108.1,5.6
Guamare,1,1,78.1,133.7,2007.0,2007.0,2007.0,2007.0,2797.7,2797.7,2797.7,2797.7,228.0,228.0,228.0,228.0,62.0,62.0,62.0,62.0,12.6,11.1,1.5,977.7,859.3,118.4,996.5,875.8,120.6
Ubatuba,1,1,22.6,39.9,2012.0,2012.0,2012.0,2012.0,710.5,710.5,710.5,710.5,54.0,54.0,54.0,54.0,284.0,284.0,284.0,284.0,3.0,2.0,1.1,233.4,151.2,82.2,237.9,154.1,83.8
