Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Itapoa,558,144,12020.7,17861.1,2011.0,2010.6,2010.2,2009.8,204.5,395.0,336.8,402.5,22.0,71.3,161.1,187.4,24.0,67.1,78.0,86.5,1502.6,941.2,561.4,116330.7,72869.2,43461.5,118564.2,74268.2,44296.0
Suape,551,138,23017.0,28600.3,2010.3,2009.2,2010.5,2011.0,474.8,963.8,916.5,1010.9,40.0,174.7,477.4,699.3,20.0,59.9,24.1,23.2,2787.1,2534.7,252.4,215727.1,196246.1,19481.0,219869.1,200014.1,19855.0
Macae,514,153,2343.8,2918.9,2011.2,2009.4,2011.2,2011.1,770.2,1526.5,1237.0,1159.3,219.0,640.5,1098.6,1046.1,32.5,213.0,308.3,255.5,1544.7,1214.1,330.7,116153.2,91279.3,24873.9,118383.3,93031.9,25351.4
Tubarao,497,210,7053.2,12104.7,2007.4,2010.6,2009.8,2010.0,522.6,755.0,712.0,729.3,93.0,199.1,217.6,226.1,49.0,98.8,108.4,109.9,1114.9,872.5,242.4,86013.1,67358.4,18654.7,87664.6,68651.7,19012.9
Santana,480,333,9376.5,14929.5,2008.1,2009.1,2008.4,2008.9,448.3,573.4,585.5,580.5,50.0,86.8,135.3,144.5,55.0,91.4,77.4,80.2,1249.2,897.6,351.5,96660.5,69499.9,27160.7,98516.4,70834.3,27682.2
Aratu,476,196,6864.2,8193.4,2006.9,2009.7,2008.8,2008.9,816.2,861.4,822.6,845.6,73.0,114.0,100.7,116.0,50.5,95.6,82.2,99.6,1266.4,903.6,362.8,97313.9,69703.0,27611.0,99182.4,71041.3,28141.1
Porto De Mucuripe,453,198,6720.6,9422.8,2004.4,2007.7,2006.4,2006.8,502.8,892.7,776.3,782.3,71.0,129.4,139.7,146.5,34.0,96.0,67.4,71.2,1402.7,1072.6,330.0,107977.9,82703.2,25274.7,110051.1,84291.1,25760.0
Sao Sebastiao,436,145,18144.2,31116.8,2008.2,2006.8,2009.8,2009.9,571.8,662.6,832.8,830.0,120.5,171.6,217.7,218.3,47.0,63.0,98.4,100.2,3190.0,1990.3,1199.7,246981.1,154087.0,92894.1,251723.1,157045.5,94677.7
Acu Pt/Sao Joao Da Barra,425,151,4269.5,6853.6,2008.1,2009.0,2010.4,2010.8,580.4,989.9,573.2,539.8,168.0,428.9,420.2,349.2,49.0,172.6,161.7,147.7,1443.0,920.8,522.2,109508.8,69802.8,39706.0,111611.4,71143.0,40468.4
Manaus,421,110,17509.1,23083.5,2010.2,2008.1,2008.8,2008.9,1140.1,1588.7,1687.9,1790.9,107.0,202.6,208.9,230.1,20.0,50.9,38.9,42.1,3056.9,2841.6,215.2,236610.6,219995.7,16614.9,241153.5,224219.6,16933.9
Pecem,404,147,14341.2,20013.5,2011.1,2011.0,2012.1,2012.1,843.7,1073.1,962.8,944.9,78.0,259.7,140.1,134.1,36.0,111.8,80.8,81.9,1778.1,1533.1,245.0,136938.2,118014.7,18923.5,139567.4,120280.6,19286.8
Madre De Deus,383,121,14855.8,24779.1,2007.3,2007.2,2008.2,2008.1,934.6,955.6,1079.4,1087.4,103.0,134.1,206.7,209.9,48.0,72.0,76.4,73.1,2500.6,1750.6,750.0,193349.7,135312.0,58037.7,197062.0,137910.0,59152.0
Itaguai,359,139,6682.9,8960.6,2012.6,2011.3,2013.0,2012.8,310.6,432.4,408.2,425.9,49.0,110.5,71.1,79.4,23.0,76.6,41.3,48.8,869.1,718.5,150.5,67207.3,55590.0,11617.3,68497.7,56657.3,11840.4
Alumar,318,55,6596.4,12203.8,2007.8,2007.9,2007.2,2007.2,583.1,1047.3,840.7,840.9,69.0,111.0,93.1,91.4,28.0,81.3,45.5,42.1,560.9,479.0,81.8,43325.7,37057.6,6268.1,44157.6,37769.1,6388.5
Sao Francisco Do Sul,296,165,3099.8,5043.8,2007.0,2009.5,2006.0,2006.1,528.3,488.8,526.9,530.3,56.5,87.0,125.2,131.2,59.5,145.1,114.2,115.9,514.9,377.1,137.8,39536.1,29027.2,10509.0,40295.2,29584.5,10710.7
Vila Do Conde,274,133,6536.9,9641.0,2009.5,2009.7,2010.4,2010.4,736.1,1076.5,870.8,845.6,80.0,174.1,159.2,165.8,37.5,61.6,64.0,66.1,915.7,785.0,130.7,70712.4,60662.1,10050.3,72070.1,61826.8,10243.3
Portocel,260,49,1842.7,2527.1,2007.6,2006.9,2008.3,2007.7,369.2,1552.8,967.9,980.9,48.0,189.2,209.6,166.9,23.0,76.5,97.7,88.0,557.6,469.7,88.0,42448.3,35824.0,6624.3,43263.3,36511.8,6751.5
Maceio,232,113,3238.7,5051.6,2007.5,2007.5,2008.2,2008.1,485.0,858.8,694.7,742.3,68.0,146.2,166.1,165.6,40.0,89.3,88.9,90.1,752.6,543.3,209.4,57982.8,41901.9,16080.9,59096.1,42706.5,16389.6
Ponta Da Madeira,224,39,1475.3,2659.5,2008.4,2011.0,2011.9,2012.1,113.5,531.1,574.6,590.9,72.0,101.0,107.4,104.3,34.5,134.1,211.0,212.3,207.8,135.0,72.9,15972.0,10357.5,5614.5,16278.6,10556.4,5722.3
Macapa,207,115,4075.5,7116.3,2008.8,2009.6,2008.7,2008.6,451.4,595.2,556.9,550.7,47.0,75.8,117.4,116.6,44.0,80.4,60.2,59.3,451.0,335.8,115.2,34887.5,26002.7,8884.8,35557.3,26501.9,9055.4
Belem,203,72,4317.2,6813.7,2010.4,2007.2,2007.9,2007.8,1082.6,1201.3,1248.9,1284.5,97.0,138.5,163.4,166.9,31.0,64.0,59.6,61.5,817.3,650.6,166.6,63089.7,50286.8,12802.9,64301.0,51252.3,13048.7
Guamare,190,51,2002.0,3232.3,2005.5,2007.5,2008.3,2008.4,465.1,675.5,640.1,639.0,87.5,124.1,128.3,124.0,32.0,51.1,52.3,51.8,544.6,378.1,166.5,41944.0,29087.4,12856.6,42749.3,29645.9,13103.5
Imbituba,180,89,2214.3,2942.2,2011.6,2011.1,2012.1,2011.9,305.0,384.0,245.9,261.0,24.0,87.0,61.1,69.8,30.5,69.7,50.3,54.6,315.3,222.1,93.2,24321.7,17159.0,7162.6,24788.7,17488.5,7300.2
Itaqui,178,80,3613.4,6354.3,2007.0,2008.8,2007.8,2007.8,422.9,830.5,1032.3,1068.5,76.0,107.9,144.8,146.1,45.0,132.5,205.3,209.9,538.0,351.1,186.8,41617.0,27172.8,14444.3,42416.1,27694.5,14721.6
Porto Trombetas,170,57,5540.3,10140.4,2009.6,2010.1,2009.6,2009.5,864.3,645.4,801.3,803.1,107.0,98.8,141.2,141.6,34.0,28.0,61.9,60.3,564.4,516.9,47.6,43714.6,40031.3,3683.3,44553.9,40799.9,3754.0
Gebig,164,70,6525.3,11805.8,2008.3,2008.1,2008.9,2008.9,534.4,783.4,747.0,748.4,121.5,425.3,254.7,246.8,43.5,161.0,117.1,111.8,1179.3,693.9,485.3,91155.3,53631.0,37524.2,92905.4,54660.7,38244.7
Porto Alegre,157,43,418.5,584.1,2011.7,2008.4,2009.0,2008.0,181.4,292.6,250.3,257.6,24.0,44.8,64.0,69.5,40.0,57.1,66.4,68.0,140.3,57.0,83.3,10618.3,4357.0,6261.3,10822.2,4440.7,6381.5
Coari,121,8,630.3,678.8,2015.6,2012.4,2015.7,2015.7,1315.2,733.6,938.7,1027.0,84.0,48.9,85.5,87.6,53.0,81.9,63.0,62.4,317.6,186.9,130.7,24233.7,14419.8,9813.9,24699.0,14696.6,10002.3
Tramandai,117,65,6118.4,10580.1,2009.1,2008.8,2008.9,2008.7,727.7,823.8,997.7,995.7,132.0,168.2,213.7,213.5,41.0,55.5,86.7,87.1,864.4,602.5,261.8,66950.2,46666.8,20283.4,68235.6,47562.8,20672.8
Recife,112,96,2658.8,3916.6,2008.2,2008.4,2008.3,2008.6,846.6,899.9,880.2,1003.3,89.0,132.5,155.7,166.4,65.0,116.1,123.9,131.2,351.0,294.9,56.1,27033.5,22765.8,4267.7,27552.6,23202.9,4349.6
Angra Dos Reis,99,35,4987.6,8965.0,2012.1,2009.3,2013.3,2013.3,532.5,459.5,643.4,655.6,142.0,187.2,594.1,595.3,42.0,43.3,63.3,64.7,818.4,473.2,345.2,63360.2,36620.4,26739.8,64576.7,37323.5,27253.2
Juruti,96,19,3475.0,6506.2,2007.3,2007.5,2007.9,2007.8,1048.7,790.1,899.4,900.1,124.5,105.9,153.7,153.8,34.0,25.3,36.2,36.2,335.4,318.2,17.2,25981.2,24650.8,1330.5,26480.1,25124.1,1356.0
Cabedelo,89,68,1563.2,2555.3,2008.7,2008.8,2010.1,2010.1,522.4,746.5,705.5,703.7,66.0,96.9,126.1,127.1,52.0,84.1,82.8,82.4,274.6,191.0,83.6,21231.4,14778.4,6453.0,21639.1,15062.2,6576.9
Fortaleza,80,27,195.7,227.6,2005.0,2007.8,2009.1,2008.1,436.3,1136.4,545.1,547.1,95.0,332.7,305.9,265.2,18.0,124.0,143.5,171.5,138.6,105.7,32.9,10465.5,7993.6,2471.9,10666.5,8147.1,2519.4
Canavieiras,77,3,33.4,13.8,2005.6,2006.0,2005.1,2004.8,269.6,542.0,535.2,524.3,25.0,39.0,32.0,41.4,12.0,25.0,50.7,49.2,93.1,48.5,44.7,7006.9,3652.0,3354.9,7141.4,3722.1,3419.3
Buzios,72,36,2130.1,251.9,2004.6,2005.5,2007.4,2007.0,322.5,475.1,407.7,403.8,36.5,137.7,47.0,99.8,13.0,58.9,18.3,38.6,449.4,362.0,87.4,34719.5,27964.1,6755.4,35386.1,28501.0,6885.1
Sao Vicente,71,66,887.7,1400.9,2011.6,2011.5,2012.3,2012.2,499.8,576.0,461.5,459.0,49.0,108.0,109.9,106.2,90.0,116.9,114.3,115.4,130.5,92.4,38.1,10048.9,7133.2,2915.8,10241.9,7270.1,2971.7
Barra Dos Coqueiros,65,43,472.1,712.3,2006.9,2008.1,2009.9,2010.0,650.7,744.3,730.6,732.0,131.0,199.7,197.0,191.6,46.0,84.3,130.8,130.6,122.3,98.2,24.1,9307.4,7488.9,1818.5,9486.1,7632.7,1853.4
Santarem,65,52,1016.7,1177.3,2005.4,2006.7,2005.5,2008.7,431.3,652.5,563.2,604.9,42.0,89.6,123.4,153.4,30.0,54.0,68.5,81.6,188.8,150.8,38.0,14572.1,11642.1,2930.0,14851.9,11865.6,2986.3
Icoarachi,64,41,1606.9,2666.5,2007.1,2007.6,2007.0,2007.2,811.9,1161.8,906.7,880.8,89.0,129.9,144.7,134.0,34.5,72.9,59.2,55.1,181.7,158.6,23.0,13995.7,12248.6,1747.1,14264.4,12483.8,1780.7
Sepetiba,57,56,990.2,1792.8,2011.4,2011.4,2011.5,2011.6,331.9,442.3,414.7,420.9,49.0,109.5,170.7,171.6,83.0,144.5,136.0,129.6,170.9,89.5,81.4,13237.7,6932.1,6305.5,13491.8,7065.2,6426.6
Aracaju,57,21,425.9,667.9,2006.8,2007.2,2008.5,2008.5,362.6,1052.6,476.2,469.1,162.0,381.9,209.3,182.4,34.0,71.2,81.3,81.2,199.2,137.8,61.3,15229.9,10503.3,4726.5,15522.3,10705.0,4817.3
Itajai,55,44,223.0,266.2,2010.5,2010.9,2010.9,2010.6,576.2,716.1,218.7,226.9,202.0,477.2,540.4,484.1,32.0,195.8,270.4,275.4,118.3,83.1,35.2,8922.4,6273.9,2648.4,9093.7,6394.4,2699.3
Natal,49,37,394.4,539.7,2010.5,2008.9,2011.0,2011.9,290.7,562.4,554.7,608.1,23.0,87.0,190.7,206.0,63.0,72.1,87.1,94.2,74.9,58.9,16.0,5767.0,4541.6,1225.4,5877.7,4628.8,1248.9
Ilha Bela,48,19,1065.9,954.6,2009.0,2008.6,2006.7,2002.9,152.6,366.8,252.7,711.6,13.0,86.1,129.9,248.0,11.0,61.7,79.0,147.9,256.5,144.3,112.2,19863.2,11172.1,8691.1,20244.5,11386.6,8857.9
Ilha Grande,44,28,968.5,857.0,2009.2,2007.0,2009.6,2006.7,174.8,279.8,236.4,429.9,15.0,91.6,118.7,237.7,11.0,90.2,109.1,221.3,182.0,115.0,67.0,14091.5,8905.9,5185.6,14362.1,9076.9,5285.2
Usiba Pt.,41,41,1094.9,1776.7,2010.5,2010.5,2010.7,2010.7,1103.0,1033.3,1044.4,1047.0,116.0,145.4,160.3,159.0,86.0,108.8,100.1,100.0,122.5,107.1,15.4,9461.2,8279.8,1181.4,9642.9,8438.8,1204.1
Ponta Ubu,41,17,229.4,414.2,2008.0,2005.9,2005.9,2005.7,215.3,411.9,658.2,680.5,41.0,93.5,115.3,114.4,50.0,132.9,42.3,39.5,40.7,24.0,16.7,3116.0,1843.4,1272.6,3175.9,1878.8,1297.1
Vera Cruz,41,32,1580.5,2388.0,2010.4,2010.5,2011.5,2011.1,827.6,885.0,967.8,988.5,83.0,141.3,169.1,173.5,38.0,58.8,44.6,47.0,187.6,152.4,35.2,13946.3,11235.9,2710.4,14214.1,11451.7,2762.4
Ilheus,32,14,1923.7,320.2,2009.7,2007.8,2010.9,2010.1,660.7,649.5,601.9,706.2,38.5,64.5,44.7,94.3,9.0,48.4,15.2,51.9,345.2,314.1,31.1,26733.5,24326.1,2407.4,27246.8,24793.1,2453.6
Munguba,30,23,750.2,1158.9,2007.0,2009.0,2008.3,2008.1,822.4,1268.6,1384.8,1386.4,145.0,133.4,203.7,204.8,48.5,62.4,83.7,83.8,101.2,91.2,10.0,7799.6,7036.8,762.8,7949.4,7171.9,777.4
Porto Belo,27,25,208.3,88.3,2012.3,2012.3,2010.9,2013.8,479.6,645.6,263.7,204.1,45.0,124.4,81.8,138.6,43.0,210.1,94.9,233.8,68.8,47.4,21.5,5238.1,3614.5,1623.7,5338.7,3683.9,1654.8
Camboriu,23,7,517.6,54.8,1999.9,2008.3,2002.7,2002.8,234.8,147.8,234.5,113.1,17.0,12.6,25.5,23.7,9.0,13.3,9.9,10.7,110.1,89.3,20.8,8531.6,6920.1,1611.5,8695.4,7052.9,1642.5
Ilha Guaiba,23,22,360.0,617.0,2009.0,2009.7,2004.7,2004.7,244.3,436.1,428.4,427.8,100.0,146.3,261.8,265.8,96.0,147.7,91.1,93.0,65.0,49.8,15.1,5011.2,3849.4,1161.8,5107.4,3923.4,1184.1
Forno,23,22,282.5,390.6,2000.1,2000.9,2007.9,2007.7,395.0,710.8,615.8,531.6,108.0,378.2,2247.2,1655.4,79.0,242.2,192.7,159.8,74.0,45.9,28.1,5615.9,3474.5,2141.4,5723.7,3541.2,2182.5
Ilha Do Mel,21,21,321.2,510.8,2008.7,2008.7,2008.8,2008.4,315.8,787.5,472.3,498.7,53.0,158.3,314.0,333.0,87.0,117.0,120.1,126.5,56.1,36.5,19.6,4322.6,2816.7,1505.9,4405.6,2870.8,1534.8
Anil,17,17,143.0,233.8,2006.4,2006.4,2006.8,2007.3,131.5,197.2,202.1,234.1,60.0,109.6,147.4,144.4,24.0,35.5,59.5,64.7,46.7,28.2,18.5,3601.7,2175.6,1426.1,3670.9,2217.4,1453.4
Cabo Frio,15,12,203.2,33.4,2008.5,2008.7,2006.0,2007.2,193.7,447.1,265.2,313.3,15.0,117.0,51.4,158.3,9.0,132.2,31.2,178.7,56.7,42.1,14.6,4368.9,3251.8,1117.1,4452.8,3314.3,1138.5
Codajas,14,7,38.3,37.5,2010.2,2007.9,2013.1,2015.0,172.5,618.7,444.5,586.1,12.0,45.4,72.5,80.5,20.5,32.8,40.2,40.8,17.9,11.7,6.2,1371.4,904.4,467.0,1397.7,921.8,475.9
Regencia Terminal/Linhares,12,11,51.4,75.7,2011.2,2011.0,2011.0,2010.8,500.4,665.3,456.0,447.8,134.0,236.1,204.9,162.4,28.5,87.0,84.6,69.2,21.8,15.6,6.2,1648.8,1176.9,472.0,1680.5,1199.4,481.0
Praia Mole,10,3,14.0,20.4,2006.2,2008.3,2012.4,2013.2,612.6,428.5,531.5,553.3,76.0,69.3,58.6,54.8,18.0,63.7,140.3,154.0,7.7,7.2,0.5,583.6,544.3,39.3,594.9,554.8,40.1
Paraty,10,10,426.4,753.1,2008.3,2008.3,2009.9,2010.0,355.8,585.1,706.3,753.6,76.5,155.3,301.2,307.2,17.5,25.2,22.7,23.2,45.9,35.9,10.0,3552.4,2778.7,773.7,3620.6,2832.1,788.5
Porto De Moz,6,5,74.7,98.1,2001.5,1998.2,2005.8,2012.1,404.5,410.9,511.2,561.0,40.5,67.7,101.9,120.1,68.5,105.5,149.5,191.2,12.6,9.4,3.1,970.4,729.0,241.4,989.0,743.0,246.1
Porto Do Forno,5,5,8.0,7.5,2004.6,2004.6,2011.3,2010.9,98.3,402.0,192.1,124.3,41.0,334.8,358.7,193.3,122.0,177.6,228.0,162.6,5.1,3.5,1.7,385.3,260.4,124.9,392.7,265.4,127.3
Outeiro,5,5,121.4,161.6,2008.2,2008.2,2009.4,2008.8,949.4,947.2,836.8,792.9,81.0,140.2,133.2,155.4,68.0,61.4,68.2,70.1,21.9,18.2,3.7,1689.7,1409.8,279.9,1722.1,1436.9,285.2
Itanhaem,5,5,19.9,21.4,2007.8,2007.8,2009.0,2009.3,44.5,71.4,62.7,70.4,14.0,14.0,14.3,14.6,25.0,24.6,24.4,24.1,3.8,1.8,1.9,290.8,142.9,147.9,296.4,145.7,150.7
Antonina,5,5,77.8,123.5,2013.6,2013.6,2013.4,2013.4,608.5,618.7,566.3,540.0,91.0,101.2,104.1,104.2,64.0,71.4,64.0,65.0,8.8,7.3,1.5,682.4,564.4,118.0,695.5,575.2,120.3
Florianopolis,4,3,28.7,13.0,2012.8,2012.3,2012.5,2010.9,639.5,614.0,176.0,280.3,147.5,106.7,59.4,50.8,11.5,187.3,123.4,403.4,6.4,4.3,2.1,489.6,328.1,161.5,499.0,334.4,164.6
Laguna,4,4,29.1,31.9,2011.8,2011.8,2011.4,2011.3,177.3,295.8,149.1,146.2,16.0,36.0,18.0,15.9,35.0,56.2,34.5,31.5,3.6,2.0,1.7,280.7,153.1,127.5,286.0,156.0,130.0
Santa Rita,4,4,134.0,226.6,2011.8,2011.8,2012.6,2012.7,653.1,1724.8,517.3,484.6,195.5,185.0,254.6,253.9,119.5,272.5,218.7,174.0,19.8,9.6,10.3,1523.0,741.0,782.0,1552.2,755.2,797.1
Breves,3,3,7.2,4.2,2006.0,2006.0,2005.7,2011.4,368.3,1382.3,779.5,1311.2,69.0,123.7,203.0,251.6,22.0,175.0,315.1,425.5,6.5,3.0,3.5,488.5,228.2,260.3,497.8,232.6,265.3
Ubatuba,3,3,18.4,7.4,2006.3,2006.3,2006.7,2008.5,289.0,573.6,190.3,448.5,20.0,206.0,120.5,407.7,8.0,8.3,7.3,5.1,5.5,4.5,1.0,418.8,340.8,78.1,426.9,347.3,79.6
Obidos,3,3,30.2,53.2,2014.7,2014.7,2013.2,2013.2,562.7,694.4,468.2,461.5,282.0,692.0,153.8,133.7,6.0,29.7,38.5,36.2,5.7,5.3,0.3,436.8,410.1,26.6,445.2,418.0,27.2
Iguape,2,2,7.4,10.9,2015.0,2015.0,2013.5,2012.8,141.3,141.3,149.2,154.2,48.0,48.0,64.3,71.2,45.5,45.5,60.0,66.1,0.8,0.4,0.3,60.0,34.6,25.4,61.1,35.2,25.9
Guaratuba,2,2,16.1,27.4,2013.5,2013.5,2013.9,2013.9,260.1,260.1,252.5,252.8,191.5,191.5,142.7,142.2,264.5,264.5,243.6,243.4,4.7,1.8,2.9,364.2,142.5,221.7,371.2,145.3,226.0
Torres,2,2,30.1,54.9,2015.5,2015.5,2017.0,2017.0,458.0,458.0,660.2,672.2,55.0,55.0,62.8,63.0,135.5,135.5,238.3,240.4,3.3,1.6,1.7,257.6,126.2,131.4,262.5,128.7,133.9
Fernando De Noronha,2,2,9.5,1.3,2007.5,2007.5,2002.7,2005.1,221.4,221.4,206.7,213.3,24.5,24.5,22.3,23.4,121.0,121.0,39.0,80.3,2.7,1.2,1.5,210.3,93.5,116.9,214.4,95.2,119.1
Itaipava,2,2,7.9,9.4,2007.5,2007.5,2007.0,2006.0,1776.8,1776.8,1722.6,1957.6,200.0,200.0,218.3,256.5,655.0,655.0,720.9,858.7,6.8,3.2,3.6,508.2,240.3,267.9,518.0,244.9,273.1
Taperoa,2,1,3.1,3.1,2005.0,2005.0,2005.0,2005.0,533.1,533.1,533.1,533.1,122.5,122.5,129.0,129.0,97.5,97.5,105.9,105.9,2.7,2.0,0.7,205.2,149.1,56.1,209.2,152.0,57.2
Porto Seguro,2,1,3.2,4.1,2003.0,2003.0,2003.0,2003.0,232.2,232.2,232.2,232.2,89.5,89.5,89.6,89.6,54.0,54.0,53.4,53.4,4.5,2.8,1.7,339.0,212.8,126.2,345.5,216.9,128.6
Lauro De Freitas,1,1,2.8,3.9,1999.0,1999.0,1999.0,1999.0,886.3,886.3,886.3,886.3,111.0,111.0,111.0,111.0,201.0,201.0,201.0,201.0,1.6,0.6,1.0,122.9,45.7,77.1,125.2,46.6,78.6
Tefe,1,1,2.7,0.2,1997.0,1997.0,1997.0,1997.0,180.8,180.8,180.8,180.8,16.0,16.0,16.0,16.0,6.0,6.0,6.0,6.0,1.2,0.9,0.3,89.1,69.7,19.4,90.9,71.0,19.8
Soure,1,1,15.8,21.4,1996.0,1996.0,1996.0,1996.0,612.6,612.6,612.6,612.6,67.0,67.0,67.0,67.0,2.0,2.0,2.0,2.0,1.2,1.2,0.0,96.6,95.4,1.2,98.5,97.2,1.3
Itapemirim,1,1,0.4,0.5,2014.0,2014.0,2014.0,2014.0,1064.9,1064.9,1064.9,1064.9,282.0,282.0,282.0,282.0,23.0,23.0,23.0,23.0,0.2,0.2,0.0,14.6,13.5,1.1,14.9,13.8,1.1
