Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Torshavn,447,87,3963.2,2418.6,1998.9,1996.4,2001.0,2000.5,569.4,1174.2,540.1,617.7,44.0,226.0,71.8,81.4,13.0,90.5,32.7,45.7,1088.7,970.8,118.0,82492.2,73619.5,8872.7,84076.1,75033.0,9043.1
Runavik,128,71,1023.1,899.1,1995.0,1993.1,1993.4,1994.0,1308.8,1827.0,1407.6,1400.4,111.5,271.4,386.3,309.7,39.5,182.1,203.4,150.3,481.2,380.3,100.9,36353.1,28772.8,7580.3,37051.0,29325.2,7725.8
Klaksvik,107,67,402.7,330.2,1991.6,1992.0,1991.8,1994.9,754.7,1259.0,1186.5,1081.3,84.0,222.6,351.9,260.4,21.0,64.7,87.6,93.1,183.2,149.9,33.3,13822.5,11321.7,2500.8,14087.9,11539.1,2548.8
Fuglafjordur,86,52,472.9,373.6,1993.5,1993.3,1996.3,1998.4,758.3,1811.1,1975.9,1594.1,92.0,306.7,867.8,634.4,17.0,80.6,163.6,124.7,159.8,142.9,16.9,12069.7,10800.8,1269.0,12301.5,11008.1,1293.3
Nolsoy,85,45,395.6,391.4,1998.9,1995.4,2003.1,2003.7,634.2,839.0,655.1,706.6,58.0,99.5,81.1,77.4,12.0,52.7,48.3,43.2,151.8,129.2,22.5,11497.2,9802.3,1694.9,11717.9,9990.5,1727.4
Kollafjordur,69,31,424.2,329.4,1998.6,1996.0,2000.0,1999.4,747.6,1318.6,735.9,822.4,65.0,153.9,120.0,125.6,18.0,113.4,59.5,52.2,151.4,131.1,20.3,11482.7,9958.1,1524.7,11703.2,10149.3,1553.9
Toftir,37,23,130.4,78.7,1983.7,1991.1,2001.8,1992.8,558.5,1176.7,755.5,828.3,76.0,262.2,164.4,194.8,18.0,103.4,62.4,67.5,61.5,51.2,10.3,4666.7,3887.9,778.8,4756.3,3962.5,793.7
Leirvik,36,20,86.5,108.5,1991.2,1990.8,1994.8,1994.8,739.3,1033.8,1044.6,1023.3,85.5,103.8,151.7,155.2,21.5,106.6,66.1,57.3,44.2,35.3,8.9,3329.4,2662.8,666.6,3393.3,2713.9,679.4
Hoyvik,26,18,71.8,72.2,1991.7,1991.7,1991.3,1994.7,542.2,639.3,510.5,608.0,50.0,71.3,71.7,81.6,14.0,34.5,21.2,23.1,24.7,22.1,2.6,1866.6,1674.9,191.6,1902.4,1707.1,195.3
Eidi,24,8,21.3,26.1,1985.4,1988.2,1989.1,1988.2,405.8,472.6,462.2,481.6,41.0,51.8,57.6,55.8,13.5,27.9,37.4,31.2,13.3,10.6,2.7,1008.8,801.8,206.9,1028.1,817.2,210.9
