Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Kollafjordur,33,14,120.9,96.6,1996.3,1994.4,1994.5,1994.6,641.1,2499.9,2289.8,2087.0,110.0,399.0,881.7,840.6,21.0,223.0,322.7,255.1,58.7,45.3,13.4,4403.6,3398.5,1005.1,4488.2,3463.8,1024.4
Skali,29,15,41.0,30.9,1980.8,1987.3,1992.6,1993.2,407.1,1080.4,1255.2,1090.0,178.0,290.9,387.3,331.8,48.0,87.2,90.1,90.0,25.6,21.7,3.9,1925.5,1632.7,292.8,1962.4,1664.0,298.4
Nolsoy,27,21,92.1,74.9,1989.0,1989.6,2001.1,2003.9,461.3,1302.2,1133.3,919.6,43.0,251.7,1032.0,670.5,36.0,152.9,455.4,224.4,65.3,40.1,25.2,4910.0,3017.4,1892.5,5004.2,3075.4,1928.9
Hoyvik,23,18,16.8,15.2,1990.6,1990.7,1992.7,1992.1,210.5,845.9,375.6,278.0,30.0,251.2,678.3,346.8,12.0,64.9,117.5,74.6,15.3,11.5,3.8,1153.9,868.4,285.5,1176.0,885.1,291.0
Nordregota,16,8,12.0,15.5,1995.8,1993.1,2001.0,2001.6,302.6,636.0,502.7,517.2,78.5,108.7,136.7,138.4,43.0,85.8,171.0,175.6,11.5,5.3,6.3,866.1,395.6,470.6,882.8,403.2,479.6
Eidi,15,12,18.8,21.2,1983.9,1983.2,1994.6,1997.6,223.6,1205.9,1139.7,1240.1,126.0,245.4,721.0,800.6,18.0,283.0,660.1,596.2,24.8,16.8,8.0,1858.6,1260.1,598.6,1894.3,1284.3,610.1
Thorshavn,15,13,11.4,7.4,1986.5,1987.5,1990.8,1991.2,387.1,1027.1,607.2,430.5,85.0,183.3,234.7,179.2,59.0,189.0,341.0,244.1,13.2,7.1,6.1,991.3,534.0,457.3,1010.4,544.3,466.1
Sorvagur,14,7,28.3,20.3,1982.0,1988.7,1987.6,1988.2,597.8,2970.1,2160.2,1869.0,140.0,719.9,1449.4,1326.8,15.0,15.2,7.8,8.8,20.6,19.8,0.7,1543.3,1487.2,56.1,1572.9,1515.7,57.2
Noryskali,10,4,1.7,1.2,1967.8,1975.0,1962.6,1964.6,565.8,467.5,440.5,286.2,160.5,144.8,342.6,307.5,50.0,73.6,111.3,106.4,6.8,5.0,1.7,508.6,377.8,130.8,518.4,385.1,133.3
Vestmanna,8,7,5.7,5.4,1979.5,1978.3,1981.1,1975.0,355.3,626.1,443.2,516.1,118.5,123.4,159.7,168.5,50.5,156.9,81.5,89.8,6.9,4.6,2.3,515.3,342.1,173.1,525.1,348.7,176.5
Streymnes,2,2,0.2,0.1,1981.5,1981.5,1987.8,1987.3,256.7,256.7,246.5,247.1,21.5,21.5,19.3,19.4,403.0,403.0,535.7,525.7,1.5,0.1,1.4,115.5,10.6,104.9,117.7,10.8,106.9
