Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Runavik,152,57,816.7,491.7,1996.2,1992.7,1993.1,1995.1,379.4,2695.7,2232.8,1435.0,62.5,431.6,969.1,914.2,55.5,272.1,835.7,733.3,252.1,158.7,93.4,19060.9,12005.5,7055.3,19426.9,12236.0,7190.8
Fuglafjordur,115,42,742.7,480.4,1986.9,1989.3,1993.4,1993.9,667.6,3005.1,3225.1,2494.6,87.0,515.8,1572.3,1616.3,39.0,155.1,311.5,278.1,212.7,153.1,59.5,16094.7,11599.2,4495.5,16403.7,11821.9,4581.8
Toftir,102,34,144.5,123.2,1987.2,1988.8,1998.7,2001.0,373.2,2248.2,991.6,825.9,65.5,544.9,730.2,681.4,20.0,215.1,398.9,280.3,127.0,86.8,40.2,9542.5,6524.7,3017.8,9725.7,6650.0,3075.7
Torshavn,101,40,552.9,176.4,1989.9,1990.8,2002.1,1999.4,949.4,2235.3,2292.8,1264.7,147.0,484.2,319.7,383.6,124.0,338.6,491.9,483.0,288.0,131.1,156.9,21864.5,9914.8,11949.7,22284.3,10105.2,12179.2
Klaksvik,76,35,135.1,104.4,1990.9,1989.2,2001.5,2003.2,441.5,1440.1,1426.0,1161.7,80.5,285.6,547.9,525.0,45.5,323.0,299.3,256.6,83.8,42.9,40.8,6317.3,3248.0,3069.4,6438.6,3310.3,3128.3
Lopra,72,32,83.4,64.8,1992.7,1989.8,1993.2,1995.2,376.0,1934.0,1185.8,943.0,67.5,485.3,1330.5,927.6,6.5,46.7,50.0,44.8,61.2,54.9,6.3,4597.1,4122.1,475.0,4685.4,4201.3,484.1
Tvoroyri,68,31,821.9,233.1,1994.2,1990.6,2003.9,2002.9,1236.3,1395.2,3510.9,1947.8,138.0,306.1,844.6,707.5,41.5,130.3,93.2,107.0,290.0,240.4,49.6,22169.3,18391.0,3778.3,22594.9,18744.1,3850.8
Vagur,57,34,75.3,55.8,1992.3,1991.4,1994.7,1995.5,470.2,1385.6,891.7,751.4,135.0,399.6,605.2,571.4,9.0,32.1,63.0,79.0,60.6,48.5,12.1,4547.3,3641.2,906.1,4634.6,3711.1,923.5
Leirvik,50,26,289.7,184.8,1987.8,1991.3,1998.5,1999.4,450.4,2235.4,3280.0,2107.3,62.0,404.1,2137.4,2095.5,15.5,56.4,220.1,162.0,81.1,71.9,9.2,6138.6,5445.8,692.8,6256.4,5550.3,706.1
Kollafjordur,38,18,120.8,101.6,1995.9,1994.4,1996.5,1996.4,470.6,1330.8,1563.5,1487.6,99.0,243.9,553.7,507.8,62.5,112.3,322.7,329.8,58.5,38.6,19.9,4393.3,2900.1,1493.2,4477.6,2955.8,1521.9
