Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sweden,7,6,30.1,37.3,1999.4,1997.8,2002.6,2003.3,689.6,724.8,775.6,748.8,76.0,75.9,74.1,74.8,19.0,12.6,11.5,13.0,12.8,11.7,1.1,964.2,879.1,85.1,982.7,895.9,86.7
United States of America,7,3,86.4,122.6,1971.0,1983.7,1998.7,1998.6,696.9,2758.6,2423.9,2405.3,403.0,325.5,390.7,390.9,38.0,70.0,116.5,116.4,21.6,20.3,1.3,1652.1,1557.2,94.8,1683.8,1587.1,96.6
Ireland,6,4,14.7,11.5,2003.5,2003.2,2003.3,2004.2,1105.3,1284.4,1298.4,1315.4,99.0,109.6,111.8,117.3,90.0,235.0,238.9,251.2,7.7,3.7,4.0,576.2,274.2,302.0,587.2,279.4,307.8
Lithuania,5,3,23.5,23.9,1987.4,1991.7,1986.7,1987.2,1101.2,1096.6,1096.2,1096.1,84.0,82.3,81.9,81.9,48.0,39.7,38.7,38.4,11.8,9.7,2.1,884.0,728.6,155.4,901.0,742.6,158.4
Svalbard and Jan Mayen,2,2,12.3,7.0,1986.5,1986.5,1982.4,1989.3,1418.1,1418.1,1454.8,1229.7,129.0,129.0,146.2,117.3,85.0,85.0,62.7,100.1,8.5,6.0,2.4,638.2,457.4,180.9,650.5,466.1,184.3
Belgium,2,2,3.8,5.7,1992.5,1992.5,1992.4,1992.4,851.9,851.9,853.7,853.5,164.5,164.5,172.4,171.6,32.5,32.5,36.1,35.8,1.2,1.2,0.0,93.4,90.4,3.0,95.2,92.1,3.1
Portugal,2,2,14.1,13.5,1993.0,1993.0,1992.3,1992.5,1459.7,1459.7,1451.1,1454.0,289.0,289.0,288.8,288.9,7.5,7.5,8.5,8.1,7.7,7.7,0.1,588.3,583.6,4.7,599.6,594.8,4.8
Nigeria,2,2,59.4,65.3,1992.0,1992.0,1992.2,1992.2,4959.6,4959.6,4982.0,4981.7,419.5,419.5,407.7,407.8,193.0,193.0,202.7,202.6,28.5,22.5,6.0,2173.7,1721.1,452.7,2215.5,1754.1,461.4
Gibraltar,1,1,10.7,11.9,1997.0,1997.0,1997.0,1997.0,2800.2,2800.2,2800.2,2800.2,233.0,233.0,233.0,233.0,9.0,9.0,9.0,9.0,5.0,4.8,0.1,378.3,367.4,10.9,385.5,374.4,11.1
Estonia,1,1,3.3,4.4,2005.0,2005.0,2005.0,2005.0,1256.2,1256.2,1256.2,1256.2,113.0,113.0,113.0,113.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,105.3,105.3,0.0,107.4,107.4,0.0
Latvia,1,1,2.8,4.7,1999.0,1999.0,1999.0,1999.0,1283.2,1283.2,1283.2,1283.2,114.0,114.0,114.0,114.0,18.0,18.0,18.0,18.0,1.0,0.9,0.2,76.7,64.1,12.6,78.2,65.3,12.9
Liberia,1,1,24.0,25.5,1991.0,1991.0,1991.0,1991.0,3744.8,3744.8,3744.8,3744.8,253.0,253.0,253.0,253.0,22.0,22.0,22.0,22.0,13.0,12.6,0.4,999.0,966.7,32.3,1018.2,985.3,32.9
Turkey,1,1,13.4,14.9,1997.0,1997.0,1997.0,1997.0,3512.9,3512.9,3512.9,3512.9,257.0,257.0,257.0,257.0,5.0,5.0,5.0,5.0,6.6,6.5,0.1,503.4,498.3,5.0,513.0,507.9,5.1
Bermuda,1,1,2.4,1.2,1996.0,1996.0,1996.0,1996.0,2908.7,2908.7,2908.7,2908.7,265.0,265.0,265.0,265.0,39.0,39.0,39.0,39.0,3.3,3.2,0.1,248.0,243.3,4.8,252.8,248.0,4.8
Greece,1,1,9.6,14.2,1992.0,1992.0,1992.0,1992.0,3955.7,3955.7,3955.7,3955.7,381.0,381.0,381.0,381.0,53.0,53.0,53.0,53.0,2.8,2.4,0.4,206.6,179.3,27.3,210.6,182.8,27.8
Canada,1,1,22.8,30.1,2007.0,2007.0,2007.0,2007.0,2371.2,2371.2,2371.2,2371.2,185.0,185.0,185.0,185.0,7.0,7.0,7.0,7.0,5.8,5.8,0.0,444.1,441.5,2.6,452.6,449.9,2.7
