Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Lithuania,10,8,51.8,52.8,1992.2,1992.6,1993.9,1994.6,1264.4,1521.7,1467.6,1471.3,129.0,127.5,132.2,130.8,73.5,95.3,111.4,116.6,37.8,25.7,12.1,2849.5,1935.0,914.5,2904.2,1972.2,932.0
Ireland,7,6,32.0,17.3,1997.4,1996.3,1996.7,1995.0,848.1,1787.1,1826.5,1319.0,61.0,277.4,796.6,446.7,20.0,44.5,71.4,101.5,16.4,12.6,3.9,1239.8,948.5,291.3,1263.6,966.7,296.9
United States of America,6,2,34.4,51.4,1958.8,1980.5,2007.1,2007.3,157.6,2382.1,1244.4,1277.2,42.0,198.5,352.8,353.7,22.5,21.0,17.9,17.7,13.0,12.0,1.0,999.5,921.7,77.7,1018.6,939.4,79.2
Svalbard and Jan Mayen,5,5,125.5,46.4,1985.0,1985.0,1984.9,1987.0,2786.5,3242.8,2564.6,3240.4,602.0,511.4,591.4,678.1,8.0,151.6,251.5,294.1,23.5,20.8,2.7,1787.2,1583.7,203.5,1821.5,1614.1,207.4
Poland,5,5,61.6,36.4,1993.6,1993.6,1990.3,1991.9,1667.8,2586.4,2606.0,1982.8,199.0,375.4,710.6,545.1,25.0,174.8,426.2,304.7,20.6,15.2,5.4,1557.7,1145.1,412.6,1587.6,1167.1,420.5
Latvia,5,5,20.5,22.2,1997.0,1997.0,1998.4,1997.9,1314.0,1311.4,1336.0,1332.4,142.0,145.8,146.5,146.8,29.0,31.4,32.4,32.8,14.4,12.5,1.9,1081.7,940.2,141.5,1102.5,958.3,144.2
Canada,4,4,10.7,5.9,1983.5,1983.5,1984.3,1983.6,4176.5,4537.2,4608.7,4278.7,484.5,751.2,729.4,767.2,200.5,515.2,881.9,752.6,13.1,9.7,3.4,985.4,726.4,259.0,1004.3,740.4,263.9
Estonia,3,3,23.2,24.9,1985.0,1985.0,1991.9,1991.5,2161.9,2464.3,2174.5,2183.9,297.0,293.7,331.6,331.9,48.0,70.3,96.0,95.6,21.8,17.0,4.8,1645.8,1279.9,365.9,1677.4,1304.5,372.9
Gibraltar,2,2,26.9,28.3,1991.5,1991.5,1991.5,1991.5,2348.2,2348.2,2184.7,2215.3,308.0,308.0,310.3,316.8,227.5,227.5,226.1,221.9,20.4,13.7,6.7,1546.6,1040.2,506.4,1576.3,1060.1,516.2
France,2,2,3.7,5.6,1989.0,1989.0,1989.6,1989.6,1023.5,1023.5,1024.8,1024.8,110.5,110.5,109.9,109.9,4.5,4.5,4.4,4.4,1.4,1.3,0.1,104.0,100.2,3.8,106.0,102.1,3.9
Nigeria,1,1,17.9,18.7,1997.0,1997.0,1997.0,1997.0,4677.9,4677.9,4677.9,4677.9,341.0,341.0,341.0,341.0,67.0,67.0,67.0,67.0,8.7,7.9,0.8,665.4,601.9,63.5,678.1,613.5,64.7
Cuba,1,1,44.2,48.6,1993.0,1993.0,1993.0,1993.0,6046.7,6046.7,6046.7,6046.7,731.0,731.0,731.0,731.0,309.0,309.0,309.0,309.0,26.5,21.2,5.2,2010.4,1616.2,394.2,2049.0,1647.3,401.7
Finland,1,1,14.1,13.6,1981.0,1981.0,1981.0,1981.0,3049.3,3049.3,3049.3,3049.3,97.0,97.0,97.0,97.0,214.0,214.0,214.0,214.0,6.1,2.4,3.7,458.1,179.2,278.9,466.9,182.7,284.2
Togo,1,1,32.4,29.3,1989.0,1989.0,1989.0,1989.0,5520.7,5520.7,5520.7,5520.7,366.0,366.0,366.0,366.0,9.0,9.0,9.0,9.0,7.2,7.1,0.2,560.1,548.0,12.1,570.9,558.5,12.3
Mauritania,1,1,12.6,15.2,1990.0,1990.0,1990.0,1990.0,2487.6,2487.6,2487.6,2487.6,206.0,206.0,206.0,206.0,306.0,306.0,306.0,306.0,10.0,5.1,4.9,753.2,388.8,364.4,767.7,396.3,371.4
Ecuador,1,1,37.7,45.5,1990.0,1990.0,1990.0,1990.0,7423.3,7423.3,7423.3,7423.3,1484.0,1484.0,1484.0,1484.0,38.0,38.0,38.0,38.0,30.3,29.5,0.9,2294.4,2226.2,68.2,2338.5,2268.9,69.6
Belgium,1,1,5.5,7.7,2009.0,2009.0,2009.0,2009.0,1131.0,1131.0,1131.0,1131.0,73.0,73.0,73.0,73.0,33.0,33.0,33.0,33.0,2.0,1.5,0.5,152.1,112.6,39.5,155.0,114.8,40.2
