Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Singapore,1178,493,38748.8,54714.1,2006.2,2007.1,2006.9,2006.5,1501.8,1684.0,1623.1,1638.2,148.0,291.2,272.2,292.4,17.0,49.3,35.0,36.7,6059.6,5595.0,464.6,466729.8,431283.9,35445.9,475691.0,439564.5,36126.4
India,693,501,12008.9,19357.9,2007.6,2007.6,2007.8,2007.9,643.3,874.9,887.8,883.2,109.0,211.3,281.7,288.0,66.0,106.1,95.0,96.6,1906.2,1459.0,447.3,146786.9,112451.8,34335.1,149605.2,114610.9,34994.3
Malaysia,554,256,17748.9,24252.0,2007.4,2005.1,2007.9,2006.6,1410.6,1762.9,1628.6,1664.4,157.0,254.4,279.8,306.8,23.0,62.5,49.8,50.9,2587.0,2320.0,267.0,199505.1,179044.2,20460.9,203335.6,182481.9,20853.7
Sri Lanka,360,116,9932.0,14057.3,2005.8,2006.9,2006.8,2006.6,1305.5,1437.8,1349.7,1350.0,119.5,284.2,281.2,302.4,24.0,34.9,31.3,31.3,1667.1,1544.7,122.4,128142.0,118864.8,9277.2,130602.3,121147.0,9455.3
Indonesia,307,223,9780.5,16061.9,2005.0,2006.1,2005.7,2005.6,1610.6,1838.5,1824.0,1829.3,157.0,262.6,309.9,316.9,68.0,119.9,138.9,143.6,1433.8,1189.5,244.3,110438.2,91811.9,18626.4,112558.6,93574.6,18984.0
Thailand,105,56,3821.0,6262.1,2000.4,2001.8,2000.0,2000.2,1753.9,2072.0,2166.2,2156.3,198.0,360.6,440.9,450.8,59.0,129.3,148.9,153.0,525.8,447.4,78.4,40484.8,34479.7,6005.1,41262.2,35141.8,6120.4
United Arab Emirates,58,46,5221.3,8622.1,2006.8,2007.1,2005.9,2005.6,3202.8,3641.3,3655.2,3669.1,306.0,388.3,414.0,419.5,22.0,48.1,38.8,37.1,568.8,544.6,24.2,43989.5,42141.0,1848.5,44834.1,42950.1,1884.0
South Africa,54,51,8698.5,15134.3,2011.2,2011.1,2011.6,2011.6,4926.4,4980.0,4978.6,4980.9,496.5,558.3,571.7,572.2,71.5,92.5,93.6,94.2,679.8,657.9,21.9,52648.0,50953.7,1694.3,53658.8,51932.0,1726.8
China,53,46,9875.9,18147.7,2006.4,2006.5,2014.2,2014.6,2989.8,3724.4,6863.5,7674.2,344.0,528.3,2724.5,2845.4,33.0,130.9,76.7,75.3,412.8,375.3,37.5,31868.1,28976.3,2891.8,32480.0,29532.7,2947.3
Iran (Islamic Republic of),32,29,3327.2,5699.4,2003.3,2004.1,2005.0,2004.9,3330.9,3597.8,3650.8,3636.1,354.5,403.7,427.1,424.4,116.5,128.7,120.2,121.2,292.0,271.7,20.3,22609.6,21041.2,1568.4,23043.7,21445.2,1598.5
