Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1240,134,35358.9,43674.8,2006.6,2006.2,2008.1,2007.3,1442.1,1431.5,1438.4,1437.1,134.0,149.1,165.4,164.9,20.0,23.2,30.1,29.9,6244.0,5789.6,454.3,480241.6,445670.5,34571.1,489462.3,454227.4,35234.9
Bulk carrier,1176,780,66961.9,115689.1,2006.3,2008.1,2006.5,2006.5,1507.5,2018.6,2099.3,2106.5,272.5,373.4,517.2,518.1,50.0,96.5,94.6,94.8,6470.7,5954.8,515.9,500614.0,460812.7,39801.3,510225.8,469660.3,40565.5
General cargo,462,210,6214.7,8344.4,2006.8,2006.1,2006.9,2006.8,1126.5,1355.5,1429.9,1418.8,119.0,206.9,303.1,311.1,50.0,85.2,70.0,73.7,1285.7,1116.9,168.8,98410.2,85688.8,12721.5,100299.7,87334.0,12965.7
Chemical tanker,332,189,11654.5,18520.8,2007.0,2008.1,2009.1,2008.9,1512.5,1613.5,1872.8,1853.6,158.5,194.8,288.7,288.9,45.5,65.1,55.5,55.8,2025.8,1687.6,338.3,156335.2,130377.5,25957.7,159336.8,132880.8,26456.0
Liquefied gas tanker,197,47,2314.8,2614.6,2007.1,2006.8,2007.5,2007.6,1605.5,1956.4,1863.5,1870.3,143.0,196.3,274.3,282.4,23.0,69.2,68.5,69.5,711.5,565.7,145.8,54496.2,43485.5,11010.7,55542.5,44320.4,11222.1
Oil tanker,136,80,14780.9,27051.7,2004.7,2006.4,2012.8,2013.3,1529.5,2271.6,3749.5,4088.2,167.0,269.3,2041.7,2152.6,44.0,88.6,54.2,52.3,1126.6,886.1,240.5,87019.3,68536.6,18482.6,88690.0,69852.5,18837.5
Vehicle,42,10,4319.3,1360.8,2003.8,2003.3,1998.7,1998.8,1427.7,6396.5,3471.7,3266.0,108.0,464.8,1713.0,1644.1,12.0,14.8,17.0,17.1,314.4,305.9,8.5,24330.1,23678.9,651.2,24797.2,24133.6,663.7
Service - tug,28,25,62.4,52.2,2007.6,2007.8,2006.4,2005.4,1454.2,2096.9,1857.0,1931.4,284.0,558.4,936.6,1123.3,60.0,349.4,524.5,549.8,58.2,43.1,15.1,4383.7,3252.1,1131.6,4467.8,3314.6,1153.3
Service - other,6,4,77.4,59.8,2009.5,2010.8,2012.3,2011.1,1274.7,2329.1,2121.8,1821.6,310.0,500.5,547.8,602.8,13.0,80.8,54.7,40.1,23.6,23.0,0.6,1789.9,1744.3,45.6,1824.3,1777.8,46.5
Offshore,5,5,19.4,14.4,2012.0,2012.0,2011.1,2011.1,1473.2,1571.4,1571.4,1697.1,326.0,311.0,384.1,409.3,12.0,52.2,12.0,11.3,6.4,5.7,0.6,477.6,430.1,47.6,486.8,438.3,48.5
Refrigerated bulk,1,1,220.1,236.7,1985.0,1985.0,1985.0,1985.0,17385.0,17385.0,17385.0,17385.0,1866.0,1866.0,1866.0,1866.0,1247.0,1247.0,1247.0,1247.0,102.2,66.3,36.0,7721.0,5020.9,2700.1,7869.3,5117.3,2752.0
