Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1239,138,37977.3,46756.0,2006.5,2005.9,2008.1,2007.4,1450.1,1564.0,1544.6,1538.7,107.0,132.0,131.4,131.2,146.0,155.6,161.5,161.2,8325.9,5955.8,2370.1,639278.3,459423.8,179854.5,651552.4,468244.7,183307.7
Bulk carrier,1108,729,80858.6,139150.2,2006.0,2007.9,2007.4,2007.4,1716.0,2843.3,2669.1,2666.6,156.0,271.6,419.1,420.6,172.0,215.4,227.3,227.2,8139.9,7205.3,934.7,629928.2,557851.1,72077.1,642022.8,568561.8,73461.0
General cargo,445,215,8742.2,11669.7,2006.6,2005.5,2006.3,2006.2,1420.2,2192.7,2069.8,2045.0,122.0,195.2,286.4,286.0,109.0,164.5,147.3,151.4,1738.4,1428.1,310.3,133387.1,110034.3,23352.8,135948.2,112147.0,23801.2
Chemical tanker,334,188,16352.6,26208.6,2007.1,2008.1,2009.5,2009.4,1682.7,2496.5,2617.9,2620.1,150.5,221.9,329.5,333.8,79.5,112.0,122.6,124.0,2540.8,2147.5,393.3,196212.3,166059.6,30152.7,199979.6,169248.0,30731.6
Liquefied gas tanker,196,49,2498.0,2784.2,2006.9,2005.5,2007.6,2007.9,1770.9,2033.0,2008.9,1989.4,146.0,187.7,219.0,215.7,33.0,65.9,74.3,71.4,648.1,549.5,98.5,49754.3,42257.2,7497.1,50709.6,43068.6,7641.0
Oil tanker,164,105,16130.6,28444.2,2003.4,2004.1,2001.4,2001.3,1635.6,2509.4,2822.8,2881.7,149.0,335.8,803.7,854.7,72.0,174.5,1198.4,1208.8,1994.9,1608.1,386.7,154393.9,124493.6,29900.2,157358.2,126883.9,30474.3
Vehicle,40,10,2399.9,794.4,2003.4,2003.3,2002.9,2002.5,1491.4,2160.2,2054.7,2021.9,100.0,161.9,277.7,267.4,49.0,69.8,62.0,61.7,215.8,194.0,21.8,16681.0,15012.5,1668.4,17001.2,15300.8,1700.5
Service - tug,33,30,73.2,58.4,2007.2,2007.4,2007.3,2006.1,1576.1,1936.5,1688.6,1758.2,328.0,508.0,564.3,615.0,80.0,124.2,99.0,88.0,60.6,56.6,4.0,4585.6,4283.7,302.0,4673.7,4365.9,307.8
Service - other,7,5,39.5,39.0,2008.9,2009.6,2009.9,2008.6,1420.2,1139.4,979.6,998.3,156.0,223.4,267.4,278.5,68.0,168.8,218.4,116.6,18.7,16.3,2.3,1403.7,1229.5,174.2,1430.7,1253.1,177.6
Offshore,5,5,990.8,1855.7,2009.8,2009.8,1999.1,1999.0,2947.5,3080.8,6536.9,6574.5,554.0,968.0,753.4,753.0,79.0,111.4,287.8,288.6,72.9,71.3,1.6,5610.9,5490.3,120.6,5718.7,5595.7,122.9
Refrigerated bulk,2,2,106.9,114.7,1986.0,1986.0,1985.7,1985.7,4581.0,4581.0,4654.8,4656.4,1022.5,1022.5,1228.4,1230.1,102.0,102.0,107.9,107.9,79.3,73.4,5.9,5997.1,5554.2,442.9,6112.2,5660.8,451.4
Miscellaneous - fishing,1,1,118.7,129.8,1985.0,1985.0,1985.0,1985.0,9588.0,9588.0,9588.0,9588.0,716.0,716.0,716.0,716.0,287.0,287.0,287.0,287.0,16.6,16.1,0.5,1283.0,1242.4,40.6,1307.6,1266.3,41.4
