Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Singapore,1059,547,40599.8,62709.1,2005.5,2006.9,2005.5,2005.3,1559.4,1800.6,1819.3,1848.1,129.0,167.7,189.8,197.5,130.0,181.4,599.3,667.5,6336.5,4835.5,1501.0,487990.4,373479.2,114511.2,497359.8,380650.0,116709.8
Malaysia,844,334,29938.9,43388.4,2006.6,2005.0,2006.8,2005.7,1442.8,1680.3,1656.3,1721.3,112.0,165.8,359.6,443.5,143.0,165.3,167.4,171.5,5142.2,3874.5,1267.7,396174.4,299385.3,96789.1,403781.0,305133.5,98647.4
Sri Lanka,379,137,12872.5,18521.2,2005.7,2006.5,2005.7,2005.2,1358.0,1621.3,1620.3,1670.2,112.0,188.2,245.3,274.1,142.0,190.6,160.7,164.6,2422.0,1796.6,625.5,185903.1,138553.3,47349.8,189472.4,141213.5,48258.9
India,297,187,5188.3,8361.1,2007.7,2006.2,2006.3,2006.2,768.7,1333.4,1338.5,1348.4,70.0,155.9,192.0,192.2,93.0,175.7,208.7,213.9,755.0,549.1,205.9,58036.4,42362.9,15673.4,59150.7,43176.3,15974.4
Indonesia,221,148,6742.9,11164.7,2004.8,2005.5,2003.8,2003.6,1666.1,1860.8,1936.5,1941.1,152.0,202.1,350.2,372.4,72.0,129.7,149.3,152.3,1031.0,853.5,177.4,79318.1,65807.4,13510.7,80841.0,67070.9,13770.1
United Arab Emirates,144,126,12454.0,20809.8,2005.8,2006.8,2005.9,2005.7,3194.2,3320.2,3331.8,3333.1,290.5,312.5,327.1,330.5,135.0,186.5,184.1,184.1,1328.6,1207.2,121.4,102764.7,93425.7,9339.0,104737.8,95219.5,9518.3
China,101,71,5964.7,7849.2,2007.1,2006.8,2007.5,2006.7,3575.9,3023.2,2684.6,2549.5,257.0,299.2,323.2,328.1,125.0,192.0,205.3,207.5,1031.7,881.5,150.2,79446.5,67993.3,11453.2,80971.9,69298.8,11673.1
Thailand,80,54,2672.5,4534.1,2000.5,2000.7,2002.0,2002.0,1285.6,1806.0,1896.2,1886.4,148.5,216.6,270.1,267.8,130.0,219.6,216.6,217.7,343.0,276.3,66.7,26436.2,21341.4,5094.8,26943.7,21751.1,5192.6
Myanmar,43,31,582.2,600.2,2005.5,2004.6,2006.0,2004.7,644.3,730.0,641.6,727.2,50.0,77.5,77.5,90.9,83.0,143.5,111.0,138.4,108.3,71.3,37.0,8295.8,5492.9,2803.0,8455.1,5598.3,2856.8
Maldives,36,14,540.3,628.1,2012.7,2011.8,2012.6,2012.4,1840.2,2089.7,1958.3,1942.5,129.0,167.6,159.0,157.8,37.0,53.1,63.7,68.9,132.7,114.1,18.6,10215.9,8794.1,1421.7,10412.0,8963.0,1449.0
South Africa,31,31,4964.3,8480.3,2010.6,2010.6,2011.1,2011.1,5134.5,5361.0,5385.5,5385.0,491.0,534.8,549.0,551.8,160.0,193.8,196.3,196.2,537.9,497.5,40.5,41667.9,38534.3,3133.6,42467.9,39274.2,3193.7
Turkey,29,27,5232.7,9057.0,2009.5,2010.1,2009.9,2010.0,5855.7,5803.4,5817.1,5812.0,528.0,536.8,560.7,560.2,213.0,238.0,247.5,248.8,502.6,468.8,33.8,38924.7,36308.0,2616.8,39672.1,37005.1,2667.0
Kuwait,28,12,3129.0,4736.8,2012.2,2009.8,2012.5,2012.4,3735.2,3677.3,3771.1,3770.6,274.5,522.5,282.5,282.6,84.0,89.8,90.5,91.0,421.1,385.1,36.0,32600.9,29811.2,2789.7,33226.8,30383.6,2843.2
Oman,28,26,2492.8,4292.8,2005.4,2005.7,2005.5,2005.5,3182.4,3187.7,3299.3,3298.7,289.0,285.2,308.1,309.5,105.0,167.9,191.6,194.7,244.4,224.4,20.1,18922.0,17371.8,1550.2,19285.3,17705.3,1579.9
Brazil,26,26,7743.1,13336.6,2011.4,2011.4,2011.6,2011.6,9230.8,9166.0,9064.7,9158.5,845.0,877.2,888.1,893.9,191.5,240.1,243.1,244.1,721.8,683.5,38.3,55909.4,52942.5,2966.8,56982.8,53959.0,3023.8
Viet Nam,26,23,1893.6,3175.4,2005.4,2004.7,2007.4,2007.3,2806.7,2653.5,2763.7,2769.7,253.5,249.7,276.2,277.5,134.0,155.9,179.8,182.0,184.4,163.6,20.9,14267.0,12658.9,1608.1,14540.9,12901.9,1639.0
Malta,18,18,2075.7,3238.3,2008.4,2008.4,2008.9,2008.9,5797.1,5784.0,5783.4,5779.6,514.0,508.0,513.7,514.0,118.0,200.8,227.8,224.3,247.3,238.0,9.4,19112.6,18405.3,707.3,19479.5,18758.6,720.9
Pakistan,15,15,1646.4,2870.2,2008.7,2008.7,2008.4,2008.4,3026.4,3522.1,3544.3,3549.8,326.0,356.0,401.9,402.8,201.0,237.7,260.4,261.5,156.3,140.7,15.6,12107.1,10896.6,1210.5,12339.5,11105.8,1233.7
Hong Kong,13,13,865.2,1248.3,2005.3,2005.3,2005.2,2004.3,2990.6,2809.7,2847.0,2876.3,247.0,289.8,309.3,306.4,131.0,186.5,203.2,205.3,129.9,112.5,17.4,10011.4,8677.9,1333.5,10203.6,8844.5,1359.1
Saudi Arabia,12,12,685.5,1059.4,2008.8,2008.8,2009.6,2009.9,3604.1,3746.7,3696.7,3686.9,303.0,323.6,330.9,333.3,84.0,229.9,307.5,320.4,101.8,92.0,9.8,7862.7,7107.4,755.4,8013.7,7243.8,769.9
Gibraltar,11,11,1581.9,2569.5,2011.8,2011.8,2012.8,2013.0,6862.2,6353.8,5489.5,5419.0,577.0,527.0,567.3,568.4,173.0,195.8,208.6,213.0,175.0,164.4,10.6,13525.0,12715.3,809.7,13784.6,12959.4,825.2
Russian Federation,9,9,1775.1,3062.1,2009.2,2009.2,2011.2,2011.1,6710.1,6514.3,7107.7,7105.5,612.0,597.2,674.2,673.6,325.0,297.1,295.9,298.9,179.4,169.9,9.6,13874.9,13135.4,739.5,14141.3,13387.6,753.7
United Kingdom of Great Britain and Northern Ireland,9,3,193.6,264.2,2009.4,2010.3,2011.3,2011.2,593.2,3156.2,1950.0,1712.6,60.0,287.0,505.7,473.3,7.0,13.7,25.3,24.6,35.0,33.9,1.1,2688.1,2602.9,85.2,2739.7,2652.9,86.8
"Taiwan, Province of China",8,7,511.7,524.8,2010.9,2010.3,2013.9,2013.8,3188.9,3151.3,3144.6,3140.1,204.0,232.1,207.9,208.8,162.5,211.6,167.0,164.0,94.2,78.2,16.0,7285.1,6053.2,1232.0,7425.0,6169.4,1255.6
Japan,8,7,1017.5,687.9,2008.1,2007.6,2009.6,2010.5,4516.6,4104.4,4410.5,3664.2,337.0,339.9,363.9,404.7,71.5,79.1,79.6,84.6,90.7,86.7,4.0,7017.5,6710.8,306.7,7152.2,6839.7,312.6
Mauritius,8,8,756.7,1217.7,2009.6,2009.6,2010.1,2010.1,3431.6,3633.9,3620.7,3615.1,296.0,302.5,301.5,301.1,155.5,171.4,145.1,141.5,97.9,87.2,10.7,7582.1,6752.7,829.4,7727.7,6882.4,845.3
Spain,6,5,663.1,1081.9,2005.7,2005.0,2004.4,2004.6,6670.6,6379.2,7205.7,7196.4,584.0,557.6,681.5,680.5,250.0,373.0,547.6,564.4,82.5,75.9,6.6,6377.4,5868.5,508.9,6499.8,5981.1,518.7
United States of America,5,5,1211.0,2050.9,2009.2,2009.2,2012.5,2012.4,10093.5,7619.0,6986.6,6593.6,899.0,664.2,953.4,937.1,32.0,97.4,57.4,54.8,110.8,108.2,2.6,8554.4,8358.3,196.1,8718.6,8518.8,199.8
Ukraine,5,5,1091.6,1907.6,2013.2,2013.2,2013.2,2013.2,5975.7,6415.8,6396.9,6389.8,641.0,672.6,676.0,675.4,209.0,229.6,242.4,240.9,108.9,103.2,5.7,8435.6,7993.4,442.2,8597.6,8146.9,450.7
Iran (Islamic Republic of),5,5,423.4,674.9,2003.6,2003.6,2003.7,2002.7,3385.7,3459.5,3480.1,3473.7,330.0,303.6,305.3,310.0,58.0,55.0,54.2,53.1,46.8,44.8,2.0,3619.4,3467.8,151.6,3688.9,3534.4,154.5
Greece,5,5,627.9,1038.3,2007.4,2007.4,2007.6,2007.6,5556.1,5500.8,5524.0,5533.6,511.0,525.0,523.9,524.3,138.0,217.6,265.1,279.8,61.2,57.2,4.0,4725.2,4416.6,308.6,4815.9,4501.4,314.5
Egypt,5,5,505.1,769.6,2012.0,2012.0,2012.4,2012.4,4984.1,5186.5,5089.2,5059.3,442.0,423.2,436.9,441.4,106.0,184.0,205.3,212.6,65.7,61.0,4.7,5072.3,4715.7,356.6,5169.7,4806.2,363.4
Argentina,4,4,1165.7,2004.1,2008.2,2008.2,2008.7,2008.6,9546.7,9560.0,9562.6,9569.1,830.0,852.5,846.8,849.1,199.0,270.8,288.6,290.2,125.4,117.5,8.0,9717.4,9099.2,618.3,9904.0,9273.9,630.1
Morocco,3,3,179.5,274.4,2009.0,2009.0,2007.0,2007.0,110.9,3035.0,4986.9,5365.9,64.0,320.3,878.0,879.3,46.0,100.0,46.0,46.0,19.7,19.3,0.4,1518.8,1491.3,27.5,1548.0,1519.9,28.0
Netherlands,3,1,4.1,6.2,2009.0,2009.0,2009.0,2009.0,485.3,485.3,559.6,559.6,74.0,74.0,92.8,92.8,1.0,1.0,31.8,31.8,1.2,1.0,0.3,93.3,73.8,19.5,95.1,75.2,19.9
Qatar,3,3,147.3,234.7,2010.3,2010.3,2008.4,2008.5,3544.6,2594.4,3662.5,3668.7,342.0,632.0,314.4,312.9,240.0,245.3,245.4,248.1,19.3,17.4,1.9,1487.4,1340.2,147.2,1516.0,1365.9,150.1
Cyprus,3,3,180.3,242.7,2004.7,2004.7,2002.3,2001.4,5187.0,5212.0,5208.9,5205.3,415.0,439.7,462.1,469.8,70.0,58.0,47.4,44.0,21.5,20.8,0.7,1657.0,1603.7,53.3,1688.8,1634.5,54.3
Ireland,3,1,0.8,1.1,2009.0,2009.0,2009.0,2009.0,105.6,105.6,104.0,104.0,13.0,13.0,14.1,14.1,4.0,4.0,5.1,5.1,0.2,0.2,0.0,13.5,13.1,0.4,13.7,13.3,0.4
Panama,3,3,716.5,1226.7,2012.0,2012.0,2009.6,2009.5,1230.0,7383.3,6575.4,7647.3,120.0,601.3,1384.1,1424.0,17.0,28.3,18.7,18.7,79.1,78.3,0.7,6125.7,6068.9,56.8,6243.3,6185.4,57.9
Madagascar,2,2,217.2,368.4,2009.0,2009.0,2009.0,2009.0,3660.6,3660.6,3660.7,3660.7,299.0,299.0,299.1,299.1,183.5,183.5,182.2,182.8,27.3,24.0,3.3,2115.0,1859.9,255.1,2155.6,1895.6,260.0
Italy,2,2,111.1,125.7,2010.5,2010.5,2012.0,2011.9,3448.9,3448.9,5528.1,5342.6,282.0,282.0,490.4,488.2,49.0,49.0,48.0,48.0,18.5,18.1,0.3,1422.8,1398.8,24.0,1450.2,1425.7,24.5
Mozambique,2,2,228.0,361.6,2009.5,2009.5,2010.1,2010.3,4674.2,4674.2,4597.3,4574.0,386.0,386.0,383.5,382.2,110.5,110.5,103.8,100.4,26.4,23.9,2.5,2046.6,1849.8,196.8,2085.9,1885.3,200.6
Togo,2,2,836.9,942.5,2002.0,2002.0,2004.3,2012.9,7934.2,7934.2,7868.9,7677.7,879.0,879.0,912.3,1038.2,133.0,133.0,145.0,190.4,58.3,55.6,2.7,4514.0,4306.5,207.6,4600.7,4389.1,211.6
Canada,2,2,569.7,994.4,2006.5,2006.5,2006.5,2006.4,7584.6,7584.6,7440.2,7417.5,774.0,774.0,774.4,773.0,120.5,120.5,121.1,118.9,38.3,37.1,1.2,2964.1,2869.0,95.1,3021.0,2924.1,96.9
Angola,1,1,2.8,4.2,2011.0,2011.0,2011.0,2011.0,322.0,322.0,322.0,322.0,167.0,167.0,167.0,167.0,44.0,44.0,44.0,44.0,3.3,2.6,0.7,248.0,195.6,52.4,252.8,199.4,53.4
Papua New Guinea,1,1,66.3,112.0,2016.0,2016.0,2016.0,2016.0,2251.9,2251.9,2251.9,2251.9,210.0,210.0,210.0,210.0,10.0,10.0,10.0,10.0,9.7,9.6,0.1,755.2,747.2,8.0,769.7,761.6,8.1
