Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Chemical tanker,1048,300,19544.1,31628.3,2007.0,2007.7,2008.5,2008.6,539.1,1346.7,1166.6,1180.2,87.0,192.7,387.8,388.2,63.0,91.4,112.3,111.3,4802.7,3205.2,1597.5,368287.9,246556.7,121731.2,375359.1,251290.6,124068.5
Container,766,194,40471.0,46641.8,2003.4,2006.3,2007.7,2007.5,473.9,1299.2,1378.2,1317.2,53.0,108.7,275.2,277.7,32.0,44.9,41.4,40.4,4775.1,4257.8,517.3,369349.8,329514.2,39835.5,376441.3,335840.9,40600.4
Oil tanker,485,251,39326.1,71091.8,2004.7,2007.8,2010.2,2010.3,727.8,2390.6,2146.6,2173.7,165.0,453.0,721.4,724.5,48.0,112.9,83.4,82.2,5620.6,4137.1,1483.5,433971.1,319841.5,114129.6,442303.3,325982.4,116320.9
Bulk carrier,190,168,13836.8,23932.4,2008.0,2007.9,2008.9,2008.9,1269.5,2509.9,2554.0,2560.5,241.0,306.1,525.0,527.1,95.0,151.0,118.6,119.5,1200.8,1095.0,105.8,92899.7,84744.8,8154.9,94683.4,86371.9,8311.5
Liquefied gas tanker,177,37,4513.3,5280.7,2011.4,2010.5,2009.2,2009.1,413.7,1109.7,1368.1,1371.2,60.0,190.1,435.9,434.2,54.0,77.3,69.7,70.4,872.7,656.6,216.1,66934.0,50651.6,16282.4,68219.2,51624.1,16595.0
Ro-Ro,92,28,2055.5,1089.5,2008.4,2007.6,2006.7,2007.2,143.6,398.1,430.5,435.4,18.0,31.4,85.9,87.5,17.0,26.8,32.3,30.8,237.2,204.3,32.9,18375.1,15825.1,2550.0,18727.9,16129.0,2598.9
General cargo,79,38,1393.9,1852.2,1996.7,2003.9,2001.6,2001.7,545.8,1728.2,1548.7,1496.2,64.0,235.6,499.3,502.3,28.0,81.0,53.4,55.6,226.8,206.4,20.4,17430.0,15900.9,1529.1,17764.6,16206.2,1558.5
Refrigerated bulk,75,36,496.8,557.8,1987.0,1990.4,1990.9,1990.8,520.1,1474.1,1336.2,1326.1,72.0,150.3,311.0,303.3,61.0,121.2,126.2,123.6,363.0,254.8,108.2,27490.3,19367.7,8122.6,28018.1,19739.5,8278.5
Vehicle,71,36,3800.8,1177.2,2005.0,2007.2,2006.1,2006.0,160.7,1173.0,995.7,886.3,14.0,85.3,311.5,307.5,26.0,42.9,34.1,33.7,265.4,242.6,22.8,20519.9,18757.9,1762.0,20913.9,19118.1,1795.8
Miscellaneous - fishing,50,12,55.5,62.1,1976.9,1977.5,1978.9,1979.0,1347.4,2262.7,1540.4,1467.2,81.0,107.2,165.8,168.2,82.5,352.7,367.0,343.4,48.0,18.8,29.2,3615.0,1421.9,2193.1,3684.4,1449.2,2235.2
Service - tug,22,12,16.7,13.1,1989.5,1989.0,1992.5,1996.3,821.6,2773.8,1556.5,1378.5,229.5,966.0,2247.7,1528.9,37.0,115.8,210.9,155.4,42.9,38.2,4.7,3221.1,2868.9,352.2,3282.9,2924.0,358.9
Offshore,17,10,779.4,1457.1,2000.1,1996.4,1996.1,1995.7,777.2,2018.1,1313.6,1348.7,234.0,973.1,781.0,798.5,48.0,288.8,154.6,142.9,66.9,57.2,9.7,5053.9,4322.9,731.0,5151.0,4405.9,745.0
Service - other,15,10,34.8,49.7,2004.7,2004.0,2005.7,2007.1,543.6,1790.7,1438.5,1385.1,69.0,1338.9,1901.7,1285.7,27.0,148.4,406.2,468.8,37.5,33.3,4.2,2824.4,2503.8,320.6,2878.6,2551.8,326.8
Ferry-pax only,4,2,2.0,0.3,1979.5,1976.0,1973.7,1974.2,527.4,819.8,806.2,782.1,108.0,108.0,135.6,142.2,161.0,687.5,896.2,854.9,4.5,1.7,2.8,339.7,126.1,213.6,346.2,128.5,217.7
Cruise,1,1,2.4,0.2,1998.0,1998.0,1998.0,1998.0,79.9,79.9,79.9,79.9,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,1.1,0.8,0.4,86.3,59.1,27.2,87.9,60.2,27.7
Ferry-RoPax,1,1,0.1,0.0,2003.0,2003.0,2003.0,2003.0,119.2,119.2,119.2,119.2,35.0,35.0,35.0,35.0,29.0,29.0,29.0,29.0,0.2,0.1,0.1,17.3,8.7,8.6,17.7,8.9,8.7
