Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
India,290,65,852.5,901.4,1997.6,2003.0,2000.5,2001.7,443.6,726.6,672.7,747.5,71.0,133.8,321.4,358.6,54.5,110.1,190.4,209.2,366.4,183.7,182.8,28123.5,14081.7,14041.7,28663.4,14352.1,14311.3
Sri Lanka,200,50,1226.6,1510.0,2007.2,2002.2,2005.3,2005.5,446.0,504.1,468.0,468.5,43.0,86.9,57.2,58.6,111.0,121.5,154.7,158.1,521.8,222.3,299.5,39800.1,17068.6,22731.5,40564.3,17396.3,23168.0
United Arab Emirates,96,55,3012.6,4306.0,2005.7,2007.5,2007.9,2007.7,1842.1,1866.1,1900.6,1892.9,165.0,186.8,179.0,179.2,57.0,111.1,105.8,111.4,539.0,442.5,96.5,41528.3,34169.5,7358.7,42325.6,34825.6,7500.0
Singapore,55,43,2049.7,3098.1,2008.7,2009.1,2010.0,2011.1,1951.6,2008.0,1917.7,1912.3,180.0,191.6,180.6,182.4,47.0,112.9,121.0,133.7,293.9,254.9,39.0,22642.0,19662.3,2979.7,23076.7,20039.9,3036.9
Malaysia,28,27,786.5,1045.4,2001.6,2001.1,2009.0,2009.6,1984.0,2326.1,2103.8,2123.3,210.0,242.5,240.5,268.5,70.5,198.5,118.2,140.5,145.4,121.0,24.4,11155.6,9304.2,1851.4,11369.8,9482.9,1887.0
Indonesia,23,17,600.7,762.0,2000.3,2002.4,2007.3,2006.2,1717.5,1773.6,1809.3,1793.8,164.0,186.4,154.3,157.0,51.0,127.9,94.1,94.5,109.9,82.6,27.3,8435.0,6367.4,2067.6,8596.9,6489.7,2107.3
Bangladesh,23,9,281.4,323.4,2012.6,2012.7,2012.7,2012.4,1631.9,1771.6,1993.5,1994.5,143.0,150.6,155.6,154.9,29.0,38.4,67.3,68.9,79.8,63.5,16.3,6120.7,4886.9,1233.8,6238.2,4980.7,1257.5
Oman,13,11,438.4,326.2,2008.9,2008.1,2008.0,2008.6,1625.5,1903.6,1706.3,1882.5,134.0,171.8,180.9,236.5,43.0,53.2,57.9,65.2,102.3,88.8,13.5,7889.8,6856.5,1033.3,8041.3,6988.1,1053.2
"Tanzania, United Republic of",10,5,646.0,822.4,2001.6,2003.0,2002.1,2001.9,2330.8,2304.6,2323.0,2321.6,187.0,208.9,226.3,223.7,23.0,50.2,36.7,37.4,92.1,87.3,4.8,7130.8,6760.0,370.8,7267.7,6889.8,377.9
Seychelles,9,8,325.5,53.9,2003.9,2002.8,2003.7,2006.5,1277.8,1271.9,1281.1,1281.7,105.0,100.4,95.2,106.1,12.0,14.2,16.4,18.3,70.2,65.7,4.4,5429.3,5085.3,344.0,5533.5,5182.9,350.6
