Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
India,291,71,1184.9,1481.7,1998.0,2003.6,2004.9,2004.9,455.9,883.8,1013.5,992.1,87.0,191.2,346.3,360.0,70.0,103.4,99.0,103.1,328.3,254.8,73.5,25111.6,19538.3,5573.3,25593.8,19913.4,5680.3
Sri Lanka,203,61,1183.8,1180.7,2007.1,2003.6,2004.6,2005.2,454.6,503.8,489.4,501.7,39.0,75.2,57.0,63.5,34.0,109.6,50.1,59.0,347.1,223.5,123.6,26516.0,17171.6,9344.4,27025.1,17501.3,9523.8
United Arab Emirates,47,19,1429.7,1990.5,2002.8,2005.7,2005.4,2005.2,1842.6,2136.3,2121.4,2070.5,210.0,241.4,290.8,279.6,35.0,46.9,58.0,61.2,271.5,241.0,30.5,20938.1,18595.1,2343.0,21340.1,18952.1,2388.0
Singapore,47,34,1810.3,2450.6,2008.5,2008.8,2010.7,2010.7,1919.3,2309.0,2172.3,2229.6,172.0,253.6,274.2,294.6,23.0,48.0,43.3,45.4,286.4,259.8,26.7,22038.2,20020.2,2018.0,22461.3,20404.5,2056.8
Bangladesh,36,14,540.3,628.1,2012.7,2011.8,2012.6,2012.4,1840.2,2089.7,1958.3,1942.5,129.0,167.6,159.0,157.8,37.0,53.1,63.7,68.9,132.7,114.1,18.6,10215.9,8794.1,1421.7,10412.0,8963.0,1449.0
Indonesia,35,28,2423.5,3289.0,2008.1,2008.8,2011.5,2010.8,1899.2,2254.6,2343.0,2469.1,144.0,224.7,257.5,291.3,27.0,35.8,31.8,29.9,267.1,250.4,16.7,20658.6,19369.2,1289.4,21055.3,19741.1,1314.2
"Tanzania, United Republic of",22,11,1362.3,1730.1,2003.6,2004.8,2004.2,2004.1,2200.7,2255.2,2233.9,2234.3,136.0,147.6,143.9,143.8,116.5,143.6,140.5,137.9,271.6,232.5,39.1,21040.1,18007.7,3032.4,21444.1,18353.5,3090.6
Seychelles,20,12,698.2,669.0,2001.6,1999.3,2000.9,2004.0,1273.0,1440.6,1329.6,1341.3,86.0,93.1,88.5,91.0,30.0,50.5,37.9,35.7,153.1,137.1,16.1,11844.4,10610.9,1233.5,12071.8,10814.6,1257.1
Malaysia,12,12,293.9,303.8,2001.8,2001.8,2004.1,2004.8,1861.9,2748.9,1983.4,2152.1,197.0,279.9,231.8,273.4,44.0,47.4,35.0,43.6,69.3,63.1,6.2,5314.1,4840.7,473.5,5416.2,4933.6,482.6
Pakistan,11,11,360.5,612.8,2000.0,2000.0,2007.6,2008.1,1413.8,1432.4,1456.5,1458.1,135.0,157.4,172.4,172.5,98.0,126.3,116.2,115.6,40.7,35.5,5.2,3140.1,2739.2,400.8,3200.3,2791.8,408.5
