Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bahia San Nicolas,74,55,59558.0,115955.3,2009.2,2009.0,2009.2,2009.1,9203.8,8545.9,8756.4,8758.8,789.0,753.1,801.1,801.3,247.5,261.9,269.6,269.5,2879.5,2750.4,129.0,223047.5,213052.1,9995.5,227330.0,217142.7,10187.4
Talara,57,44,2081.1,3249.6,2000.0,2005.0,2007.2,2006.9,1121.7,1714.4,1777.5,1753.3,152.0,211.3,299.5,314.9,89.0,156.5,136.5,142.8,512.0,314.7,197.4,39477.0,24233.8,15243.2,40235.0,24699.1,15535.9
Chimbote,22,21,662.4,1047.3,2010.0,2010.0,2011.0,2011.0,1087.1,1574.2,1696.9,1687.3,103.0,141.9,251.8,249.9,100.5,150.3,113.3,109.6,95.7,72.6,23.2,7364.4,5603.2,1761.2,7505.8,5710.7,1795.0
Punta Lobitos,20,20,707.2,1190.4,2012.4,2012.4,2013.0,2012.9,1130.1,1223.0,1256.9,1266.7,102.5,148.1,227.9,231.6,36.5,39.3,40.3,40.5,65.3,62.3,3.0,5054.8,4827.7,227.2,5151.9,4920.4,231.5
Huarmey,20,20,1127.1,1925.3,2012.4,2012.4,2012.8,2012.8,1082.5,1902.0,1957.8,1961.8,132.0,214.5,458.8,460.5,43.5,76.4,69.2,68.2,96.4,91.2,5.2,7459.6,7060.9,398.7,7602.8,7196.5,406.3
Supe,7,5,66.1,114.1,2010.0,2010.2,2011.0,2011.0,677.2,802.7,769.8,771.1,59.0,61.4,60.9,60.9,20.0,20.1,20.5,20.5,13.4,12.2,1.3,1034.8,938.0,96.9,1054.7,956.0,98.7
Pampa Melchorita,5,4,2581.2,2084.8,2006.0,2007.0,2007.1,2007.6,4523.6,6276.7,7165.3,7337.4,227.0,448.8,726.3,771.2,93.0,76.1,127.5,127.2,249.3,217.9,31.3,15314.2,13344.8,1969.3,15608.2,13601.1,2007.2
Ancon,2,2,46.7,77.0,2012.5,2012.5,2009.5,2008.9,1398.8,1398.8,1432.2,1438.7,122.0,122.0,120.7,120.4,56.5,56.5,50.8,49.8,7.6,7.1,0.6,585.1,542.3,42.8,596.3,552.7,43.6
Chancay,2,2,356.9,554.3,2010.0,2010.0,2013.5,2014.0,5294.7,5294.7,4176.3,4687.8,449.0,449.0,643.9,672.1,17.5,17.5,25.9,27.1,36.6,36.3,0.3,2615.8,2589.5,26.2,2666.0,2639.3,26.8
Huacho,2,2,130.3,158.2,2001.0,2001.0,1998.7,1998.8,888.3,888.3,975.8,969.4,62.5,62.5,69.8,69.5,4.0,4.0,4.6,4.6,12.7,12.5,0.2,982.2,969.8,12.4,1001.0,988.4,12.6
Conchan Oil Terminal,2,2,35.7,58.1,2013.5,2013.5,2013.5,2013.6,1101.9,1101.9,999.4,1017.8,87.5,87.5,87.1,88.4,34.0,34.0,34.6,32.7,6.0,5.7,0.3,461.1,439.0,22.1,469.9,447.4,22.5
Puerto Cabo Blanco,1,1,66.7,111.7,2005.0,2005.0,2005.0,2005.0,2451.1,2451.1,2451.1,2451.1,218.0,218.0,218.0,218.0,4.0,4.0,4.0,4.0,9.7,9.7,0.0,751.7,749.0,2.7,766.2,763.4,2.8
Los Organos,1,1,88.0,103.6,2002.0,2002.0,2002.0,2002.0,1912.8,1912.8,1912.8,1912.8,130.0,130.0,130.0,130.0,5.0,5.0,5.0,5.0,13.0,12.9,0.1,1005.2,998.5,6.6,1024.5,1017.7,6.8
Tambo Grande,1,1,0.2,0.2,1998.0,1998.0,1998.0,1998.0,516.1,516.1,516.1,516.1,57.0,57.0,57.0,57.0,11.0,11.0,11.0,11.0,0.4,0.3,0.0,28.5,24.9,3.6,29.0,25.4,3.6
Caleta Lobitos,1,1,0.5,0.4,1956.0,1956.0,1956.0,1956.0,2473.3,2473.3,2473.3,2473.3,72.0,72.0,72.0,72.0,810.0,810.0,810.0,810.0,2.2,0.4,1.8,164.2,30.8,133.3,167.3,31.4,135.9
