Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Callao,776,434,7174.7,10527.3,2005.5,2008.4,2006.7,2007.8,472.7,543.6,425.0,435.5,44.0,134.1,104.8,100.6,33.0,78.8,77.4,86.2,1901.3,1263.5,637.7,146161.4,97023.8,49137.6,148967.7,98886.7,50081.1
Tambo De Mora,266,107,1864.2,2078.4,2001.6,2006.1,1997.3,2001.5,194.8,459.9,343.9,322.4,26.0,211.1,699.8,540.3,30.0,71.8,112.7,97.7,471.2,252.6,218.7,36082.3,19361.6,16720.7,36775.1,19733.3,17041.8
Matarani,261,163,2672.5,4296.8,2007.2,2010.2,2009.1,2009.5,472.2,511.0,480.2,481.1,41.0,68.4,93.5,88.3,29.0,53.8,59.2,58.7,526.7,394.2,132.5,40532.3,30364.5,10167.7,41310.5,30947.5,10362.9
Chimbote,254,57,705.9,902.8,1999.0,2000.8,1998.8,2002.2,278.0,755.2,273.7,283.9,29.0,120.8,164.0,104.7,10.0,95.2,66.9,74.6,281.2,168.3,112.9,21504.8,12834.3,8670.6,21917.7,13080.7,8837.0
Salaverry,222,130,1401.0,2047.3,2005.5,2007.8,2008.6,2009.6,276.9,544.2,324.9,328.8,24.5,96.9,88.4,76.3,33.0,54.4,61.5,64.5,318.4,199.9,118.5,24542.9,15397.1,9145.8,25014.1,15692.7,9321.4
La Pampilla Oil Terminal,173,39,1010.2,1575.0,1999.7,2001.9,2002.8,2003.4,373.7,513.1,355.5,355.9,48.0,91.6,103.0,96.0,29.0,90.7,86.7,79.4,365.3,258.1,107.2,28056.3,19802.9,8253.4,28595.0,20183.1,8411.8
Talara,138,52,1540.1,2387.3,2000.1,2003.4,2003.6,2003.7,551.6,637.8,605.2,601.6,54.5,194.8,202.9,195.3,45.5,245.0,979.0,864.9,563.8,305.3,258.6,43447.7,23551.7,19896.1,44281.9,24003.8,20278.1
Ilo,127,60,1092.4,1744.8,2003.4,2006.3,2006.2,2006.7,506.6,672.4,456.1,454.8,41.0,115.7,127.6,91.7,35.0,55.4,57.8,56.6,270.3,168.7,101.5,20811.5,13007.8,7803.7,21211.1,13257.5,7953.5
Puerto Chicama,124,22,145.5,209.5,1996.6,1997.2,2001.8,2002.3,299.9,379.4,465.1,502.0,34.0,46.7,129.2,110.0,6.0,16.7,128.2,119.1,76.8,51.4,25.5,5821.7,3886.2,1935.5,5933.4,3960.8,1972.6
Paita,118,88,1014.7,1427.6,2003.0,2006.4,2005.8,2006.8,366.9,491.6,551.5,513.2,41.5,166.5,94.4,84.3,52.0,115.5,67.0,70.9,191.4,145.0,46.4,14657.0,11127.6,3529.4,14938.4,11341.3,3597.2
Supe,107,32,306.2,484.3,1999.7,2000.6,2002.0,2002.3,206.3,484.2,277.6,276.8,26.0,54.9,47.0,47.8,17.0,171.4,115.8,103.1,127.5,65.7,61.8,9810.2,5059.4,4750.8,9998.5,5156.6,4842.0
Huacho,80,18,147.6,125.4,1995.0,1996.8,1987.5,1991.8,214.6,278.2,193.3,204.5,23.0,26.0,59.5,78.1,5.5,146.4,163.4,244.9,61.0,22.1,38.9,4608.2,1671.3,2936.9,4696.6,1703.3,2993.3
Pimental,53,20,275.8,435.8,2001.5,2000.3,2002.5,2003.0,197.6,315.8,248.9,250.2,17.0,57.2,45.9,46.4,32.0,176.3,75.9,74.7,116.0,36.8,79.2,8965.2,2843.3,6121.9,9137.3,2897.9,6239.4
