Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Callao,590,331,5352.9,7403.7,2004.8,2007.7,2004.0,2006.6,457.9,591.1,420.4,414.1,40.0,154.8,319.6,218.2,41.0,97.0,92.5,84.5,1321.4,802.1,519.3,101495.7,61723.6,39772.1,103444.4,62908.7,40535.7
Matarani,290,189,3102.7,4973.7,2007.4,2010.3,2009.3,2009.6,476.7,511.5,491.9,493.7,42.0,57.1,71.6,71.8,38.0,56.9,62.4,64.5,516.3,373.4,142.8,39835.9,28852.3,10983.6,40600.7,29406.3,11194.5
Tambo De Mora,265,112,1656.3,2003.3,2001.4,2005.9,2000.7,2003.2,205.8,329.3,280.8,288.0,34.0,80.7,89.0,84.8,19.0,38.7,41.1,46.6,329.8,268.1,61.7,25058.7,20342.4,4716.3,25539.8,20733.0,4806.8
Chimbote,264,68,727.0,959.5,1999.0,2001.0,1999.6,2003.0,229.7,934.1,265.9,277.0,24.0,205.6,184.0,143.8,17.0,64.4,76.1,66.9,252.5,162.7,89.8,19216.4,12372.2,6844.1,19585.3,12609.8,6975.6
Salaverry,225,133,1294.0,1916.9,2005.7,2007.9,2007.9,2008.4,281.6,363.2,315.2,313.8,24.0,67.0,83.6,89.9,35.0,89.3,89.5,94.5,297.1,173.9,123.2,22908.0,13419.5,9488.6,23347.9,13677.1,9670.7
La Pampilla Oil Terminal,197,57,1170.2,1856.4,2000.9,2005.1,2004.8,2005.2,255.4,448.6,326.3,329.8,54.0,199.8,163.8,168.6,46.0,70.8,108.0,108.2,785.7,497.0,288.7,60562.9,38320.7,22242.3,61725.7,39056.4,22669.3
Talara,171,77,1865.7,3084.1,2001.5,2004.9,2006.6,2006.7,554.2,595.9,499.7,503.7,50.0,120.8,84.4,83.6,87.0,155.7,145.2,146.4,858.9,271.0,587.9,66377.5,20923.6,45453.9,67652.0,21325.3,46326.6
Paita,153,62,1532.4,1900.1,2002.5,2003.7,2004.0,2004.0,538.9,982.5,717.6,704.6,47.0,330.6,192.3,192.1,14.0,169.8,903.2,979.6,328.7,273.0,55.6,25153.5,20931.2,4222.2,25636.4,21333.1,4303.3
Puerto Chicama,124,22,95.3,137.8,1996.6,1997.2,1998.8,1999.7,288.4,410.5,304.7,330.2,29.5,45.0,75.0,79.6,7.0,31.4,41.4,41.8,58.5,39.6,18.9,4432.9,2997.1,1435.8,4518.0,3054.6,1463.4
Ilo,123,46,1018.8,1584.3,2002.8,2006.0,2005.4,2006.0,510.9,556.2,431.9,429.9,42.0,69.4,99.5,88.4,28.0,48.2,48.3,49.0,250.3,171.1,79.2,19207.7,13136.7,6071.1,19576.5,13388.9,6187.6
Supe,118,44,305.4,479.3,2000.6,2003.6,2003.6,2004.1,211.7,265.8,244.2,240.5,30.5,68.9,57.6,57.6,15.0,32.9,45.6,46.2,111.4,66.9,44.5,8556.0,5129.2,3426.8,8720.3,5227.7,3492.6
Huacho,81,17,89.0,74.8,1995.2,1996.9,1986.6,1990.9,205.3,246.7,137.6,159.0,23.0,33.1,56.4,58.4,3.0,3.7,4.1,4.4,27.5,24.7,2.7,2073.4,1867.5,205.8,2113.2,1903.4,209.8
Puerto Bayovar,63,43,538.2,879.6,2002.0,2004.3,2007.9,2008.0,467.9,575.7,426.5,428.1,39.0,278.3,68.4,69.1,39.0,123.0,82.9,80.5,117.0,78.4,38.7,8996.6,6028.8,2967.8,9169.4,6144.6,3024.8
Punta Lobitos,60,38,357.8,537.9,2004.1,2006.4,2009.6,2010.7,216.4,421.0,475.6,456.9,32.0,81.5,330.6,266.6,4.5,44.1,64.9,68.9,108.7,100.7,8.0,8246.4,7625.8,620.7,8404.8,7772.2,632.6
Huarmey,58,42,406.1,652.3,2004.1,2007.4,2010.7,2011.7,158.9,325.6,386.8,399.0,28.5,50.4,121.3,115.4,18.0,31.8,66.3,58.1,73.7,52.6,21.1,5631.3,4033.2,1598.1,5739.4,4110.6,1628.8
Pimental,56,23,480.5,778.5,2002.0,2001.7,2004.2,2004.4,336.3,392.8,401.1,411.8,31.0,62.8,65.7,65.7,39.0,42.0,80.7,81.4,101.1,71.6,29.5,7822.5,5534.9,2287.5,7972.7,5641.2,2331.4
Samanco,47,14,69.2,104.3,1998.9,1999.4,2002.8,2003.9,309.3,279.8,302.5,345.1,39.0,40.1,76.2,77.7,3.0,12.7,102.2,106.9,27.8,19.4,8.4,2125.2,1475.2,650.0,2166.0,1503.5,662.5
Chancay,26,15,44.1,60.0,2008.0,2003.8,2010.3,2009.7,275.0,503.1,329.6,299.6,35.0,221.7,142.1,93.3,5.0,43.3,39.5,45.2,30.9,19.6,11.3,2341.7,1485.8,855.9,2386.7,1514.4,872.3
Bahia San Nicolas,16,14,164.6,298.4,2007.5,2007.1,2009.5,2009.5,304.0,531.1,335.9,334.0,27.0,255.1,86.2,45.2,52.0,145.0,305.6,320.3,35.9,19.1,16.8,2754.5,1452.9,1301.6,2807.4,1480.8,1326.6
Tambo Grande,12,8,23.4,33.3,1988.8,1990.4,1993.8,1995.8,475.5,616.0,285.4,280.3,46.5,165.9,60.6,55.7,10.5,17.8,8.7,7.7,7.9,7.2,0.7,601.4,546.9,54.5,613.0,557.4,55.5
Santa Maria,12,9,44.3,46.8,1992.2,1993.1,1987.2,1991.6,235.2,719.5,292.9,351.9,38.5,341.1,385.3,393.1,2.5,2.4,2.7,3.0,42.0,41.7,0.2,3161.0,3142.1,18.8,3221.6,3202.4,19.2
Pampa Melchorita,11,10,17.7,23.2,1992.7,1991.5,2000.2,2002.6,1145.9,1941.8,476.0,393.8,326.0,775.6,2312.4,2150.5,5.0,9.4,4.5,3.7,22.9,22.5,0.3,1719.6,1693.6,26.0,1752.6,1726.1,26.5
Los Organos,9,6,10.9,11.6,1986.7,1986.2,1984.8,1986.2,1045.6,1431.5,1901.3,2014.8,219.0,254.8,446.1,457.0,10.0,27.7,27.9,32.2,10.2,9.2,1.0,768.2,691.0,77.2,782.9,704.3,78.7
Conchan Oil Terminal,9,5,39.2,54.6,1986.1,1992.2,1995.1,1997.6,69.2,250.5,217.0,296.4,36.0,143.7,267.9,300.6,78.0,116.2,154.0,179.2,26.8,20.4,6.3,2063.2,1574.5,488.8,2102.8,1604.7,498.1
Puerto Cabo Blanco,3,3,1.9,1.4,1980.3,1980.3,1976.0,1974.4,1230.6,1401.8,1427.0,1441.2,459.0,368.3,357.3,345.2,9.0,70.0,70.1,74.2,4.1,3.7,0.4,308.6,280.4,28.2,314.5,285.8,28.7
Caleta Lobitos,2,2,0.1,0.0,1980.0,1980.0,1993.1,1990.0,102.4,102.4,110.7,104.5,41.5,41.5,50.0,47.9,0.5,0.5,0.2,0.3,0.1,0.1,0.0,10.4,10.4,0.1,10.6,10.6,0.1
