Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,14270,2613,48359.2,66397.1,1993.6,1996.9,2000.0,2000.4,495.9,828.5,820.9,840.8,72.0,110.0,225.3,227.6,33.0,50.1,78.8,79.6,11900.1,10160.5,1739.6,902852.7,771914.5,130938.2,920187.5,786735.3,133452.2
Bulk carrier,6011,2967,396412.3,704036.3,2007.1,2008.9,2010.0,2009.9,1146.8,2437.6,2361.9,2392.1,142.0,266.0,478.0,482.0,46.0,84.3,125.1,126.0,35104.8,32711.1,2393.8,2704197.5,2520390.9,183806.6,2756118.1,2568782.4,187335.7
Oil tanker,4500,1047,217754.5,392037.0,2006.2,2006.1,2008.9,2008.9,556.8,1188.7,1218.5,1219.3,87.0,150.8,308.0,306.9,25.0,45.3,55.6,55.5,26856.4,21168.3,5688.2,2052655.3,1618393.4,434261.9,2092066.3,1649466.5,442599.8
Chemical tanker,3590,863,59860.7,96122.9,2007.1,2007.4,2008.4,2008.4,555.2,1046.4,1044.3,1052.0,78.0,124.7,203.0,202.8,22.0,36.7,43.5,43.7,12153.1,10096.7,2056.4,923905.0,767596.7,156308.3,941643.9,782334.6,159309.4
Container,3215,633,92871.1,103752.7,2005.1,2006.7,2008.7,2008.5,598.9,1013.3,1013.7,1000.5,58.0,90.8,164.5,159.7,16.0,27.1,32.0,31.8,11690.9,10604.5,1086.4,892493.5,809892.3,82601.2,909629.3,825442.2,84187.1
Miscellaneous - fishing,1830,456,2839.3,1613.8,1987.3,1988.4,1988.4,1988.6,304.2,1997.7,1441.0,1412.0,58.0,441.6,1289.8,1214.3,22.0,198.5,353.3,340.4,2038.5,1587.8,450.7,153409.9,119549.1,33860.8,156355.3,121844.4,34510.9
Ro-Ro,897,71,3937.5,2630.5,1991.2,1993.8,1995.6,1994.5,223.0,818.9,364.9,406.8,22.0,136.0,149.9,182.2,32.0,55.5,115.0,129.0,1749.1,1080.6,668.4,132826.2,82135.7,50690.6,135376.5,83712.7,51663.8
Refrigerated bulk,850,204,13803.7,14514.7,1991.6,1991.2,1995.3,1995.1,1005.7,2641.3,2628.3,2647.9,96.0,290.3,803.9,806.5,50.5,95.2,131.2,133.5,7334.6,5763.4,1571.2,555365.9,437319.2,118046.7,566028.9,445715.7,120313.2
Liquefied gas tanker,728,79,69488.4,54049.5,2010.0,2008.5,2012.4,2012.6,963.9,2067.4,2061.5,2050.1,88.0,170.2,276.3,286.4,24.0,38.3,50.3,52.2,8197.3,7433.6,763.7,521408.9,466326.8,55082.1,531420.0,475280.3,56139.7
Service - tug,536,174,341.2,229.5,1989.7,1996.0,2006.1,2006.7,243.3,847.8,1018.1,1103.2,70.0,452.2,1078.4,1130.2,30.0,146.5,181.2,177.3,391.9,335.8,56.1,29471.7,25259.7,4212.0,30037.5,25744.7,4292.9
Vehicle,398,61,10370.1,3576.0,2001.3,2003.5,2006.8,2006.8,503.4,1525.0,1161.5,1160.6,53.5,116.5,170.9,162.3,15.0,19.1,24.4,24.2,968.6,843.7,124.9,70999.8,61578.9,9421.0,72363.0,62761.2,9601.9
Cruise,377,93,7653.7,784.5,2001.8,1998.1,2007.3,2005.9,189.6,484.9,325.8,315.9,15.0,76.4,47.7,55.9,8.0,10.8,9.7,10.0,1911.3,1661.9,249.3,144183.8,125417.6,18766.2,146952.1,127825.6,19126.5
Ferry-RoPax,308,12,1432.2,195.5,1997.6,1994.0,1990.1,1991.9,217.7,930.1,296.9,304.9,20.0,157.3,62.5,86.4,11.0,184.7,80.9,116.3,439.1,303.5,135.6,33212.6,23022.1,10190.5,33850.3,23464.1,10386.2
Ferry-pax only,112,13,135.3,36.7,1992.6,1993.1,1987.1,1984.8,184.5,2316.1,501.4,719.6,21.5,719.1,902.3,1113.1,11.0,52.8,82.8,61.7,93.6,76.4,17.3,7110.1,5814.6,1295.5,7246.6,5926.2,1320.4
Service - other,108,66,585.4,508.8,1994.1,1993.6,1991.5,1988.4,501.2,1560.6,1442.6,2079.7,100.0,569.1,1892.9,2793.3,29.0,198.3,238.1,349.7,280.3,245.5,34.8,21200.0,18585.9,2614.1,21607.1,18942.7,2664.3
Offshore,63,39,533.4,692.3,2003.1,2006.9,2008.0,2007.3,539.4,2085.4,1018.3,983.4,99.0,443.7,535.5,373.5,45.0,124.3,125.3,112.7,191.8,173.5,18.3,14432.2,13056.3,1375.9,14709.3,13307.0,1402.3
Yacht,1,1,0.0,0.1,1958.0,1958.0,1958.0,1958.0,188.2,188.2,188.2,188.2,28.0,28.0,28.0,28.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
