Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Kavkaz,5353,1104,9341.6,12252.4,1991.8,1992.8,1995.5,1995.8,429.8,455.2,453.1,460.3,59.0,88.1,121.8,123.3,24.0,48.3,65.8,63.8,3186.3,2400.7,785.6,241026.4,181918.8,59107.6,245654.1,185411.7,60242.5
St Petersburg,4167,1281,71417.4,86902.4,2001.6,2003.7,2006.2,2006.5,708.0,1481.6,962.7,1403.4,76.0,142.5,280.7,330.8,21.0,54.2,75.4,89.3,15074.0,13198.9,1875.1,1136337.8,995240.2,141097.6,1158155.5,1014348.8,143806.7
Novorossiysk,3716,1583,66062.1,108993.7,2002.1,2004.3,2007.6,2008.0,482.1,929.6,807.7,820.8,62.0,132.8,261.0,268.0,20.0,49.3,77.7,77.1,9505.7,7835.3,1670.4,733229.8,605062.5,128167.3,747307.8,616679.7,130628.1
Ust-Luga,2205,1072,126683.7,221959.2,2008.1,2007.9,2010.9,2010.9,977.7,1949.3,1939.2,1982.7,101.0,202.0,423.1,426.5,30.0,61.4,79.5,80.3,14606.6,12705.2,1901.4,1107014.1,962729.3,144284.7,1128268.7,981213.8,147055.0
Nakhodka,1728,1083,145973.4,231608.3,2006.4,2008.0,2010.5,2010.5,1175.9,2561.9,2588.1,2835.0,125.0,259.4,467.4,496.9,45.0,91.0,119.0,132.2,11806.3,10845.6,960.7,910347.0,836718.6,73628.4,927825.6,852783.6,75042.1
Taman',1302,956,36303.3,62840.9,2004.2,2004.3,2009.2,2009.3,450.1,1133.6,1158.7,1175.2,72.0,199.2,507.1,508.9,16.0,66.6,108.7,108.7,4572.7,3948.0,624.7,352895.2,305131.4,47763.8,359670.8,310989.9,48680.9
Vostochnyy,1084,538,47022.9,80740.9,2007.5,2007.8,2007.8,2007.8,936.5,1760.3,1729.1,1803.3,102.0,176.9,308.8,322.0,34.5,75.7,104.7,108.4,4591.7,4081.7,510.0,355035.3,315766.3,39268.9,361852.0,321829.1,40022.9
Tuapse,1059,580,18536.2,30934.7,2001.3,2004.5,2006.9,2007.1,505.1,973.7,968.4,999.5,59.0,135.5,313.9,320.3,27.0,51.4,84.4,83.8,2831.3,2358.1,473.2,218321.5,182210.0,36111.4,222513.2,185708.5,36804.8
Baltiysk,1018,593,16277.2,22642.3,2002.0,2003.0,2009.6,2009.8,528.5,1046.6,1054.8,1144.5,63.0,142.3,292.2,331.3,25.0,47.5,84.0,96.0,2442.4,2146.1,296.3,184655.4,162327.3,22328.2,188200.8,165444.0,22756.9
Murmansk,1011,572,67721.8,120273.7,2003.1,2005.6,2009.5,2009.7,1710.6,2778.5,2732.7,2775.1,184.0,386.4,447.3,442.9,35.0,92.5,82.8,81.3,7660.9,6716.2,944.7,586942.9,515189.0,71753.8,598212.2,525080.7,73131.5
