Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Kavkaz,6260,922,4350.1,5518.5,1990.8,1990.8,1993.5,1993.9,184.7,212.2,193.9,194.2,29.0,56.8,60.7,56.5,10.0,24.1,40.3,39.6,1809.2,1301.6,507.7,136281.3,98141.2,38140.1,138897.9,100025.5,38872.3
Rostov-On-Don,4252,741,2261.1,2880.9,1990.4,1990.7,1993.5,1994.2,60.0,125.3,143.0,143.4,11.0,34.1,98.5,97.2,52.0,82.7,92.2,89.7,1546.7,606.2,940.5,116287.0,45661.3,70625.8,118519.8,46538.0,71981.8
Taman',2653,491,2937.2,3997.7,1991.8,1993.2,1995.6,1996.7,212.6,321.5,259.2,265.4,48.0,109.8,341.4,398.5,22.0,62.7,66.5,62.7,1444.2,1078.4,365.8,108965.1,81400.1,27565.0,111057.2,82963.0,28094.2
Azov,2029,497,1492.5,1852.8,1991.3,1990.0,1993.5,1994.0,198.2,210.4,195.5,196.0,48.0,82.9,122.6,125.6,45.0,72.0,62.7,60.7,805.0,469.2,335.8,60611.7,35400.4,25211.4,61775.5,36080.1,25695.4
Volgograd,2026,480,2802.4,3573.9,1993.9,1992.6,1995.6,1996.0,317.8,401.6,378.1,373.9,50.0,104.7,130.3,115.9,14.0,21.9,34.0,31.5,982.7,814.1,168.5,73988.6,61315.7,12672.9,75409.1,62492.9,12916.2
Yeysk,1457,518,1031.5,1299.7,1989.9,1990.7,1992.8,1993.4,161.6,190.5,189.0,190.5,30.0,50.3,73.8,74.9,12.0,34.7,34.3,34.5,448.7,310.1,138.6,33804.7,23393.8,10410.9,34453.8,23843.0,10610.8
Vladivostok,1325,351,4661.5,5388.7,1989.7,1989.7,1991.3,1992.0,485.0,1617.1,1190.4,1083.0,78.0,335.5,567.1,465.1,49.0,158.2,248.7,212.9,3454.8,2365.0,1089.8,261193.4,179134.5,82058.9,266208.4,182573.9,83634.4
Nakhodka,1163,340,6780.9,10366.4,1991.8,1994.5,2000.6,2001.1,184.1,1143.8,1031.4,1041.8,40.0,247.4,457.7,440.7,37.0,193.9,94.1,75.3,2071.4,1394.9,676.4,156925.9,105909.9,51015.9,159938.8,107943.4,51995.4
Vostokmorservice,1136,309,4866.1,6014.5,1992.4,1991.2,1994.4,1995.7,360.6,1853.7,1049.8,1007.9,63.5,434.8,857.0,608.4,44.0,201.9,260.5,189.7,2785.6,1989.7,795.9,211292.1,151370.2,59922.0,215349.0,154276.5,61072.5
Taganrog,1123,471,900.1,1138.3,1990.6,1990.3,1993.4,1993.9,183.1,203.4,212.7,214.8,42.0,60.2,83.5,83.7,10.0,24.4,28.9,28.7,366.0,269.7,96.3,27565.0,20335.1,7229.9,28094.2,20725.5,7368.7
St Petersburg,1083,319,2410.7,2809.5,1995.0,1995.7,1998.0,1999.4,338.5,608.9,444.4,418.3,67.0,231.3,354.1,295.7,30.0,115.3,231.0,153.9,1209.5,770.5,438.9,91000.2,58029.0,32971.2,92747.4,59143.2,33604.2
Korsakov,992,274,3127.1,3256.5,1994.3,1992.6,1994.6,1995.0,562.2,1587.0,826.1,766.9,56.0,353.4,668.2,458.1,42.5,72.8,61.9,61.2,1487.7,1182.4,305.3,112796.6,89788.3,23008.3,114962.3,91512.3,23450.0
Astrakhan,874,360,1336.2,1658.6,1993.9,1995.0,1998.8,1999.3,387.6,537.9,485.8,484.6,94.5,174.6,246.7,229.5,30.0,115.7,79.3,72.9,690.5,465.6,224.9,51923.4,35035.3,16888.1,52920.3,35707.9,17212.3
Bagaevskaya,828,322,776.0,1000.6,1994.7,1991.5,1998.0,1998.5,214.4,226.1,252.9,254.0,48.0,65.1,114.2,109.7,8.0,23.4,21.7,21.0,303.4,240.7,62.7,22839.7,18123.5,4716.2,23278.3,18471.5,4806.8
Vostochnyy,826,249,5385.1,9032.8,1995.9,1998.8,2003.4,2003.8,139.9,648.0,559.1,627.5,51.5,142.3,400.4,425.5,16.0,54.4,310.0,343.2,1112.7,849.4,263.2,85272.6,65109.4,20163.3,86909.8,66359.5,20550.4
Novorossiysk,780,274,1852.1,2950.7,2001.0,2003.0,2007.4,2007.8,106.2,408.4,234.6,226.0,33.0,166.7,354.7,322.7,48.0,119.6,178.2,117.2,1186.8,555.5,631.3,90093.9,42292.1,47801.9,91823.8,43104.1,48719.7
Kholmsk,761,215,3005.5,2997.4,1999.2,2003.5,2003.8,2007.5,190.2,731.2,362.7,315.3,23.0,234.4,257.6,201.8,17.0,43.9,66.5,73.3,1064.2,888.1,176.1,80433.1,67142.7,13290.5,81977.4,68431.8,13545.6
Vanino,638,172,3361.5,4364.6,1991.2,1994.6,1998.2,2000.7,288.6,1061.3,710.0,974.3,34.5,202.0,240.0,256.5,22.0,112.1,112.9,133.9,911.6,668.7,242.9,69292.9,50966.0,18326.9,70623.4,51944.6,18678.8
Murmansk,565,143,12881.7,12844.9,1997.0,1997.4,2008.6,2009.4,560.1,2492.7,1728.4,1357.0,70.0,638.5,697.8,409.8,60.0,410.3,544.3,408.1,3568.8,2175.9,1392.8,274318.6,167309.6,107008.9,279585.5,170522.0,109063.5
Rostov-Na-Donu,559,238,483.7,620.3,1987.7,1987.8,1990.7,1990.7,263.8,212.3,246.7,247.7,63.0,59.2,100.8,99.7,9.0,24.4,16.4,16.4,200.6,170.6,30.0,15101.6,12849.9,2251.7,15391.5,13096.6,2294.9
Cherepovets,532,136,932.6,1146.2,1986.0,1988.9,1985.9,1985.8,399.2,580.4,526.7,515.4,74.5,121.1,215.3,206.8,12.0,29.1,68.8,68.9,311.5,249.7,61.7,23531.6,18871.7,4659.9,23983.4,19234.0,4749.4
Ust-Luga,532,117,1843.3,1689.5,1991.9,1998.7,1995.1,2001.7,94.2,574.3,412.6,355.6,37.0,266.2,129.5,141.4,27.5,104.4,53.1,58.7,784.2,596.6,187.6,58880.4,44795.5,14084.9,60010.9,45655.6,14355.3
Petropavlovsk,513,195,4374.3,5074.6,1992.2,1989.4,1992.5,1993.3,1395.7,3439.3,1880.2,1639.2,139.0,646.3,817.1,493.9,70.0,300.8,279.1,196.3,2055.4,1588.5,466.9,156204.9,121025.3,35179.5,159204.0,123349.0,35855.0
Plastun,497,182,551.6,641.1,1986.7,1989.2,1988.8,1989.1,293.6,862.7,526.8,493.6,34.0,192.4,343.9,296.9,21.0,47.4,136.1,145.0,342.3,257.8,84.5,25814.4,19449.8,6364.6,26310.0,19823.3,6486.8
Engels,439,145,808.1,1057.0,1997.3,1991.2,1998.7,1999.1,490.8,484.8,491.0,491.2,97.0,103.0,119.0,118.2,46.0,65.8,87.3,86.4,369.4,235.8,133.6,27797.1,17761.5,10035.6,28330.8,18102.6,10228.2
Yuzhno-Kuril'Sk,413,146,1750.0,1334.9,1989.5,1989.2,1989.0,1989.5,424.5,1819.6,1638.6,1299.7,62.0,381.6,1641.2,1267.9,21.0,53.9,264.8,252.9,645.7,558.5,87.3,48967.0,42380.8,6586.2,49907.1,43194.5,6712.6
Zarubino,363,110,408.2,328.7,1989.0,1990.2,1990.6,1991.2,375.0,1544.5,1115.8,866.9,72.0,216.0,718.1,695.0,35.0,85.2,237.5,195.1,523.3,400.3,123.0,39331.2,30090.2,9240.9,40086.3,30668.0,9418.3
Ol'Ga,360,138,312.3,352.0,1986.5,1988.6,1992.3,1993.4,166.4,738.7,574.9,540.2,23.0,143.2,427.5,340.8,13.0,31.8,36.0,40.2,203.9,174.6,29.3,15396.4,13188.7,2207.8,15692.0,13441.9,2250.1
Tol'Yatti,337,195,634.2,770.3,1986.3,1988.5,1988.7,1988.4,508.0,650.0,562.5,553.6,89.0,139.9,164.0,161.1,6.0,60.9,59.2,59.6,212.8,178.5,34.2,16046.8,13466.8,2580.0,16354.9,13725.4,2629.6
Preobrazheniye,335,139,632.1,770.9,1988.7,1988.8,1996.2,2001.3,208.5,1172.8,1014.0,938.1,34.0,279.5,1168.3,659.8,12.0,122.4,141.7,145.4,341.2,248.6,92.6,25744.6,18779.2,6965.4,26238.9,19139.7,7099.2
Rudnaya Pristan,324,77,155.3,134.4,1984.1,1986.3,1989.2,1991.8,190.4,1053.7,440.7,339.0,27.0,244.2,759.8,527.6,13.0,32.8,69.4,68.3,174.5,149.4,25.1,13112.4,11229.0,1883.4,13364.1,11444.6,1919.5
Gavrilov-Yam,317,107,735.7,866.3,1992.3,1987.6,1996.3,1998.5,603.9,684.9,641.4,655.1,109.0,140.6,172.2,184.0,16.0,17.7,38.8,41.2,277.7,231.6,46.1,20915.9,17451.0,3464.9,21317.5,17786.1,3531.4
Slavyanka,307,102,682.8,888.0,1990.1,1990.1,1990.4,1991.1,239.8,1516.8,829.0,783.3,66.0,344.5,883.7,879.0,33.0,346.2,302.7,263.1,677.5,425.2,252.3,51086.8,32098.7,18988.1,52067.7,32715.0,19352.7
Kuril'Skiy Burevestnik Afb (Burevestnik Afb),305,104,469.7,434.2,1989.8,1988.8,1989.2,1989.8,260.1,1227.9,758.8,787.1,32.0,271.7,698.6,554.1,20.0,31.7,39.8,44.4,278.8,244.0,34.9,21038.8,18420.0,2618.8,21442.7,18773.7,2669.1
Tuapse,280,86,285.4,467.6,1999.6,2001.8,2007.4,2007.9,94.1,250.6,191.2,199.0,22.0,224.6,305.8,311.3,27.5,62.1,85.0,86.3,291.6,153.2,138.4,22081.6,11588.0,10493.6,22505.6,11810.5,10695.1
Vitaz Marine Terminal,277,53,1076.9,708.8,2007.4,1999.4,2007.5,2007.0,608.1,1436.3,701.0,689.8,70.0,330.9,194.1,165.0,12.0,34.8,27.1,24.4,645.0,622.4,22.6,48659.9,46956.6,1703.3,49594.2,47858.2,1736.0
Baltiysk,276,83,1489.4,943.7,1992.3,1994.4,1990.1,1993.8,534.1,1135.8,608.7,620.4,62.5,344.7,168.3,219.7,28.0,202.7,91.1,102.4,599.3,452.5,146.8,45005.1,33984.3,11020.8,45869.2,34636.8,11232.4
Vysotsk,274,60,477.6,655.9,1999.6,1999.2,2010.4,2010.6,106.0,387.1,392.0,387.1,28.5,235.2,157.0,151.9,23.5,49.2,58.8,48.9,282.2,195.4,86.8,21190.5,14672.6,6517.9,21597.4,14954.3,6643.1
Kaliningrad,228,79,353.6,462.4,1995.3,1994.5,2001.7,2003.1,570.6,834.2,547.2,521.7,92.5,495.2,311.1,209.6,53.5,365.3,214.1,187.7,412.5,249.4,163.1,30975.4,18729.6,12245.9,31570.2,19089.2,12481.0
Svetlaya,226,88,352.1,416.4,1985.2,1987.4,1987.4,1987.8,404.7,1189.0,682.6,619.3,50.0,253.4,543.4,411.7,49.0,46.7,88.7,103.8,194.7,162.4,32.3,14692.7,12263.4,2429.3,14974.8,12498.9,2476.0
Sovgavan,223,119,648.7,672.3,1990.6,1990.3,1991.8,1991.8,512.1,1348.6,985.4,869.6,73.0,498.6,1182.5,916.1,39.0,126.1,281.5,179.3,419.3,335.5,83.8,31650.5,25350.2,6300.3,32258.2,25836.9,6421.3
Arkhangelsk,221,89,1134.9,1286.4,1986.8,1989.4,1991.5,1991.9,683.4,1962.5,1758.8,1683.7,108.0,544.5,738.2,705.2,102.0,277.9,508.3,493.8,943.1,567.8,375.3,71268.4,43008.6,28259.9,72636.8,43834.3,28802.4
Olya,220,131,109.0,97.8,1995.0,1992.6,2000.5,1998.3,95.6,215.2,207.5,166.8,52.0,223.3,377.0,325.0,16.0,96.2,187.5,192.3,117.8,81.1,36.7,8851.4,6093.0,2758.3,9021.3,6210.0,2811.3
Kronshtadt,214,88,245.8,207.8,1990.1,1993.0,2001.5,2000.4,173.9,577.0,407.1,361.1,95.5,418.7,343.6,308.1,27.0,180.1,121.1,139.4,427.6,317.4,110.2,32110.4,23837.6,8272.8,32726.9,24295.3,8431.6
Lomonosov,205,39,81.4,105.6,1994.9,1991.7,1995.9,1997.3,100.8,272.4,142.8,135.2,51.0,239.1,141.8,146.2,13.0,65.1,60.2,47.5,199.3,145.5,53.8,14961.2,10922.0,4039.2,15248.5,11131.8,4116.7
Khvalynsk,203,111,432.5,569.8,1991.1,1990.0,1994.5,1994.6,592.9,558.6,575.3,578.6,100.0,143.7,132.7,132.6,31.0,68.9,89.4,90.2,197.1,130.9,66.2,14830.7,9856.3,4974.3,15115.4,10045.6,5069.8
Primorsk,199,95,388.4,527.5,1998.0,2000.6,2004.9,2007.3,69.3,240.8,221.8,208.1,17.0,200.3,164.1,155.3,20.0,18.1,39.5,35.0,204.9,142.5,62.4,15387.5,10699.3,4688.2,15683.0,10904.7,4778.2
Kozmino,183,94,513.7,718.2,1992.5,1992.3,1997.7,1999.4,177.9,1056.4,639.8,600.0,42.0,261.3,533.9,414.5,13.0,45.0,80.7,87.3,237.2,192.0,45.2,17994.2,14564.3,3430.0,18339.7,14843.9,3495.8
Gelendzhik,180,90,453.6,806.2,2000.4,2000.7,2009.4,2009.9,109.7,214.9,160.0,159.3,38.5,158.0,378.9,373.8,22.0,41.3,57.7,57.8,198.3,141.3,57.0,15166.8,10825.0,4341.8,15458.0,11032.9,4425.2
Kimry,179,54,268.1,341.1,1975.6,1977.2,1974.9,1974.1,215.7,468.9,427.9,430.7,33.0,114.4,232.0,215.2,7.0,18.1,64.6,67.7,77.6,65.6,12.0,5874.7,4971.4,903.3,5987.5,5066.9,920.6
Samara,174,109,352.8,455.2,1986.7,1987.8,1988.0,1988.2,500.1,614.6,591.6,589.0,81.0,109.0,154.5,152.1,57.5,127.3,146.9,143.9,144.4,91.1,53.4,10868.2,6859.5,4008.7,11076.9,6991.2,4085.6
Nevelsk,167,96,613.5,805.8,1992.4,1993.2,2000.2,2002.8,557.8,1390.3,696.1,601.3,76.0,323.4,429.8,280.7,29.0,171.5,96.8,64.5,290.9,216.3,74.6,21994.2,16375.9,5618.3,22416.5,16690.3,5726.2
Shakhtersk,165,129,798.2,1356.1,2003.7,2006.5,2008.7,2009.3,193.8,325.7,217.0,212.7,14.0,112.5,210.2,145.6,176.0,233.4,267.6,255.0,202.0,73.9,128.1,15535.5,5653.6,9881.9,15833.8,5762.2,10071.6
Bukhta Nagayeva (Magadan),155,44,1630.6,2194.9,1992.3,1991.0,1991.8,1992.3,1457.8,2837.5,1497.2,1448.5,149.0,499.5,261.6,194.7,56.0,144.3,86.5,76.0,512.9,435.0,77.9,39246.8,33385.4,5861.5,40000.4,34026.4,5974.0
Fokino,147,88,406.2,473.2,1989.6,1988.8,1989.8,1990.0,459.3,1325.0,1377.0,1291.9,60.0,243.8,865.8,681.6,23.0,98.9,181.3,145.1,265.6,205.9,59.7,20132.5,15587.5,4545.0,20519.0,15886.8,4632.2
Moscow,144,53,298.6,309.6,1977.0,1978.9,1982.4,1981.8,271.9,630.4,551.9,499.0,26.0,92.2,191.3,193.8,30.0,32.1,54.6,62.5,80.5,55.6,24.9,6107.4,4216.1,1891.3,6224.7,4297.0,1927.6
Oleniy Ostrov,135,60,293.9,286.7,1980.5,1981.2,1979.7,1978.0,450.5,671.1,715.6,687.2,60.0,117.5,274.1,319.9,40.0,53.0,61.2,62.7,86.8,66.8,20.1,6570.0,5057.1,1512.9,6696.1,5154.2,1541.9
Uglich,131,47,170.2,199.2,1976.6,1976.4,1975.4,1974.2,186.1,355.4,377.0,373.2,31.0,73.4,130.1,137.5,5.0,11.0,17.1,18.1,48.4,41.7,6.6,3667.5,3166.5,501.0,3738.0,3227.3,510.7
Naberezhnyye Chelny,117,39,266.4,370.3,1988.3,1986.5,2002.3,2003.1,285.4,415.6,451.4,460.0,54.0,91.1,93.3,86.4,28.0,62.0,61.5,62.0,76.3,49.5,26.7,5793.8,3748.3,2045.5,5905.0,3820.2,2084.8
Vityaz,117,68,106.7,114.2,1989.4,1989.6,1987.9,1988.9,230.5,965.4,604.7,532.3,43.0,143.8,391.2,338.5,17.0,50.0,126.5,118.1,95.0,71.5,23.5,7149.3,5381.3,1768.0,7286.5,5484.6,1802.0
Sabetta,113,65,7485.5,7218.0,2000.7,1999.3,2012.9,2012.7,1208.2,2100.1,4596.4,4423.1,143.0,335.0,1647.0,1608.9,71.0,198.8,141.4,170.6,1851.0,1697.7,153.3,142721.5,131045.0,11676.5,145461.7,133561.1,11900.6
Temryuk,108,85,57.4,72.9,1991.0,1993.7,1995.0,1996.0,174.4,207.0,188.8,187.0,41.0,98.9,130.8,122.8,84.0,127.3,163.2,168.4,122.2,45.5,76.7,9181.4,3421.3,5760.1,9357.6,3487.0,5870.7
Severodvinsk,108,37,627.8,770.4,1990.4,1988.4,1990.8,1992.0,616.4,1558.4,1722.6,1736.8,106.5,867.8,2501.2,2644.2,42.0,105.7,70.2,52.3,435.2,380.8,54.4,32905.9,28806.9,4099.1,33537.7,29360.0,4177.8
Trudfront,107,82,86.8,90.9,1992.8,1992.0,1995.4,1994.7,99.3,470.5,359.6,324.5,119.0,292.7,550.8,418.0,5.0,56.3,159.2,112.8,95.6,80.5,15.1,7182.4,6047.1,1135.3,7320.3,6163.2,1157.1
