Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ukraine,7177,1462,7691.8,10547.9,1992.3,1993.8,1999.6,2000.4,173.6,248.8,239.0,243.4,27.0,78.5,88.4,84.4,43.0,79.3,102.3,105.7,3351.2,1797.3,1553.9,253117.2,136142.2,116975.0,257977.1,138756.2,119220.9
Turkey,6452,2566,76230.7,128828.9,2000.3,2002.7,2007.1,2007.5,495.5,557.2,564.1,570.2,57.0,84.3,97.3,98.7,54.0,95.0,84.8,84.9,11875.0,7474.5,4400.5,914024.3,576068.8,337955.5,931573.6,587129.3,344444.3
"Korea, Republic of",2618,1161,48097.8,67022.3,1999.1,2000.5,2003.9,2004.3,796.0,2025.7,1150.9,1097.1,81.0,333.9,385.1,301.8,46.0,98.4,96.7,94.1,10085.8,8239.5,1846.3,761831.9,621648.8,140183.0,776459.0,633584.5,142874.6
Japan,2571,879,53809.4,66966.6,1999.5,2004.2,2007.5,2008.1,664.8,1060.3,1179.2,1131.2,71.0,147.3,209.9,197.0,45.0,82.6,82.3,87.5,6591.1,5140.6,1450.5,485729.6,377246.3,108483.3,495055.7,384489.5,110566.2
China,1921,1182,79905.9,127166.6,2004.5,2006.0,2008.2,2008.2,1233.1,1529.2,1436.7,1415.1,127.0,195.5,224.4,211.5,49.0,88.8,77.0,76.3,8777.7,7295.1,1482.6,670480.5,556933.8,113546.7,683353.7,567627.0,115726.8
Finland,1783,518,6749.4,6020.1,1999.7,2002.6,2004.0,2005.4,166.9,307.5,203.3,203.1,19.0,42.4,38.2,50.2,24.0,59.0,34.2,42.1,1979.3,1216.3,763.0,148189.8,90897.6,57292.2,151035.0,92642.8,58392.2
Netherlands,1605,796,67680.9,105867.6,2006.8,2007.0,2009.3,2009.1,1342.7,1431.4,1528.8,1509.8,124.0,171.8,181.2,177.8,44.0,100.7,70.9,73.3,9212.6,7799.8,1412.8,683011.0,576447.5,106563.6,696124.8,587515.3,108609.6
Estonia,1542,683,7690.3,7629.8,2003.3,2003.3,2007.2,2007.1,186.2,238.1,203.3,206.9,21.0,40.0,36.2,48.1,33.0,53.5,42.6,52.3,2681.2,1326.5,1354.7,201361.6,99643.7,101717.9,205227.8,101556.9,103670.9
Germany,1234,604,27358.1,40427.6,2005.5,2005.5,2009.2,2009.6,900.5,1057.6,1157.2,1201.4,85.0,105.9,123.1,130.8,35.0,85.4,79.9,87.2,4277.8,3689.5,588.3,321848.0,277583.8,44264.2,328027.5,282913.4,45114.1
Sweden,1167,695,14457.1,22329.8,2002.3,2003.5,2008.5,2008.6,563.5,692.0,861.4,871.7,61.0,78.3,118.2,124.7,40.0,70.6,66.3,68.1,2299.3,1706.1,593.2,171570.1,126981.1,44589.0,174864.2,129419.1,45445.1
Poland,1133,570,10618.2,16162.2,2003.7,2003.9,2007.7,2008.0,568.2,549.1,522.9,551.9,52.0,77.8,88.6,93.7,37.0,76.9,68.4,72.8,1997.4,1436.1,561.3,149993.8,107847.4,42146.4,152873.7,109918.1,42955.6
Denmark,1032,711,18124.0,29295.1,2002.2,2004.3,2007.4,2008.0,821.0,912.7,942.6,933.1,73.0,99.1,128.1,124.4,47.0,98.1,103.1,90.2,2821.7,1985.5,836.1,211337.2,148469.2,62868.0,215394.8,151319.8,64075.0
